"Time"	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
150	0.7724845	0.0295759	0.0593403	0.9766490	1.0332685	0.8947288	0.2233466	0.9597798	0.9598307	1.0167004
200	0.7485861	0.0374544	0.0761752	0.9863442	1.0164531	1.0142784	0.2338155	0.9366578	0.9588517	0.8607195
250	0.7859133	0.0391577	0.0823936	0.9473206	1.0870038	1.0291760	0.2741969	0.8231406	0.9470135	0.9903485
300	0.7905729	0.0205181	0.0888718	0.8803742	0.9945918	0.9844769	0.2419599	0.8185449	0.9593574	0.9762316
350	0.8299053	0.0330704	0.0660673	0.8665333	0.8900598	0.8645539	0.2656404	0.7912931	0.8915529	0.9568448
400	0.6880996	0.0209779	0.0847091	0.9743929	1.0421290	0.9179958	0.2569975	0.7922439	0.9159701	0.8446456
450	0.6921530	0.0542872	0.0986712	0.9913020	0.9952004	0.9588151	0.2612455	0.7945006	0.9674192	0.9998132
500	0.8707713	0.0650146	0.1107285	1.1143962	1.0029039	0.9082326	0.2497126	0.8966438	0.8871508	1.0848402
550	0.8692288	0.0642167	0.1496516	1.0040057	1.0079715	0.9278510	0.2413721	0.8831061	0.9988536	0.9569450
600	0.8278103	0.0724284	0.1007280	0.9626098	0.9941353	0.9793068	0.1708072	0.7638793	0.9374112	0.9089715
650	0.9441035	0.0635710	0.1029625	0.8957269	0.9916285	0.9498662	0.2107682	0.7858831	0.9563318	0.9817925
700	0.8785893	0.0814307	0.0587305	1.0384335	1.0147643	0.9427940	0.2831647	0.8648597	0.9016777	0.9739779
750	1.0023035	0.0440439	0.0912273	1.0140052	1.0199851	1.0007297	0.2684737	0.8411291	0.9072175	1.0476229
800	0.9488279	0.0450950	0.1209687	1.0335186	1.0391659	1.0106357	0.2456981	0.8003570	0.8672873	1.0646528
850	0.9140623	0.0640009	0.1060457	1.0179143	0.8596250	1.0673905	0.2598345	0.8268966	0.8485674	1.0132228
900	0.9590472	0.0662163	0.0772267	1.0244900	0.8773729	0.9059727	0.2365808	0.8664220	0.8021420	0.8381768
950	1.0986095	0.0469892	0.0842113	0.9806888	0.8476675	0.8564087	0.2534159	0.8487893	0.8660089	1.0637781
1000	0.9791002	0.0545734	0.0806888	0.8698690	0.9691015	0.9612785	0.2390699	0.8361048	0.9214779	1.0263337

0	1.0011584	0.0457885	0.0751934	1.0377947	0.8640450	1.0312197	0.2166366	0.7407046	0.7773229	1.0043265
50	1.0769613	0.0878785	0.0710056	1.1185168	0.9804335	0.9384300	0.2409198	0.7797839	0.8738030	0.9748156
100	0.9457783	0.1080130	0.0848393	1.0829994	0.9125206	0.9961902	0.2818512	0.7837072	0.8972981	0.9498138
150	1.0454519	0.1375348	0.1008976	1.0412007	0.9093858	1.0186699	0.2479155	0.6930521	0.8756385	0.9876100
200	1.0342124	0.1510146	0.0944791	0.9414883	0.9640435	0.9821547	0.1932693	0.7158658	0.9170822	0.9908895
250	0.9983145	0.1479503	0.1074149	0.9431609	0.9648463	1.0388362	0.2569423	0.7347550	0.8863632	0.9900967
300	1.0925628	0.1041755	0.0827243	1.0297193	0.8861625	0.9686450	0.2558696	0.7996759	0.9300381	1.0195620
350	0.9847277	0.1316220	0.1107595	1.0435938	1.0253129	1.0080208	0.2444007	0.8274759	0.8785037	1.0732764
400	0.9521166	0.0908598	0.1018490	0.9579454	1.0516438	0.9568458	0.2498757	0.8778627	1.0123954	1.0288836
450	1.0288562	0.1494570	0.1029055	1.0259412	1.0695777	1.0128722	0.2451123	0.8486228	0.9637362	1.0188777
500	0.8928195	0.1311725	0.0756515	1.0024121	1.1748369	1.0975210	0.2061051	0.9140717	1.0078623	0.9075229
550	0.9851312	0.0501840	0.1067009	1.0142182	1.0685019	1.0695845	0.2402943	0.8042177	0.8867949	0.9826823
600	0.9091324	0.0503024	0.0757305	1.0303129	0.9808548	1.1310734	0.1734097	0.8220262	1.0141304	0.9982836
650	0.8785979	0.0576423	0.0814537	1.0292250	0.9039956	1.0118248	0.1956159	0.8103438	0.9646620	0.9792980
700	0.8444191	0.0301661	0.0959335	1.0939711	1.0681935	1.0309712	0.2314594	0.8002397	0.7766673	0.9628650
750	1.0333130	0.0446992	0.1141916	1.1292597	1.0393343	1.0127391	0.1991653	0.7588254	0.8054603	1.0208718
800	1.0270982	0.0410583	0.0662798	1.0432312	1.0441926	0.9892478	0.1896075	0.8004673	0.7791047	1.0696096
850	1.0675674	0.0756643	0.0949122	0.9350649	1.0425658	0.9854712	0.2125506	0.8393396	0.8803511	1.0134698
900	1.1218058	0.0401258	0.0661377	0.9782703	0.9688198	1.0297747	0.2246773	0.8750888	0.8383783	1.0693520
950	1.1079663	0.0419109	0.0826977	1.0097315	0.8406138	0.9844215	0.1968769	0.7948823	0.8818131	1.1230879
1000	0.9250975	0.0558345	0.0598986	1.0481964	0.9187996	1.0375206	0.2615462	0.7714519	0.9736883	0.9923788

0	1.0011584	0.0457885	0.0751934	1.0377947	0.8640450	1.0312197	0.2166366	0.7407046	0.7773229	1.0043265
50	0.9466211	0.3566914	0.1319974	1.0320934	0.8290146	0.9913887	0.2437295	0.9294974	0.8691670	0.8889683
100	0.8379271	0.5922223	0.0989552	0.9627558	0.7707590	0.9469783	0.1902999	0.8945419	0.7962081	0.9825443
150	0.6503743	0.8432511	0.1122993	0.9764764	0.8914292	0.9662949	0.2583555	0.9208271	0.8175910	0.9460099
200	0.5398157	0.8120644	0.0771198	1.0497368	0.9140565	0.9514517	0.2235005	0.8401868	0.9088618	0.9597342
250	0.5525257	0.8646855	0.0725866	0.9340150	0.9214758	0.8965111	0.2571767	0.8352402	0.9480741	0.9661220
300	0.3551833	0.9067737	0.0813885	0.9011334	0.9260966	0.8950473	0.2500719	0.7717785	0.9625795	0.9564000
350	0.3657999	0.7645519	0.0888924	0.8609657	0.9466586	0.9327344	0.2296779	0.8010637	0.9810712	1.0000675
400	0.4590816	0.6564034	0.0960479	0.8625417	0.9342586	0.9622169	0.2107022	0.8880796	0.9634025	1.0386940
450	0.5249148	0.8736512	0.0957979	0.9783025	0.9077125	0.9705546	0.2001853	0.8956422	0.9720738	1.0327354
500	0.4795635	0.7296492	0.0990784	0.9661030	0.8594201	1.0223727	0.2257168	0.9048330	0.9238174	1.0792039
550	0.6023877	0.4398073	0.0909172	1.0523618	0.8997568	1.0269578	0.2172368	0.9258837	0.9380658	1.1342607
600	0.7319363	0.1811976	0.0914609	0.9630043	0.8756833	0.9761879	0.2494025	0.8299721	0.9168895	0.8954593
650	0.8485348	0.1437280	0.0913007	0.9313733	1.0037602	0.9624918	0.1802987	0.8474086	0.9609951	1.0415876
700	0.9514344	0.0633158	0.0963693	0.9666925	0.9540065	0.9733853	0.2184101	0.9072964	0.8465450	0.9778969
750	0.9638326	0.0547450	0.0900288	1.0439947	1.0151720	1.0047820	0.2078973	0.8892714	0.8660674	1.0307733
800	0.9840265	0.0320715	0.0698433	0.9184520	0.9540815	1.0563445	0.2503441	0.7656020	0.9190705	1.1185139
850	0.9504223	0.0416228	0.1175952	0.8882300	0.9521726	1.0101786	0.2569369	0.7836952	0.9083285	1.0595438
900	0.9280696	0.0512966	0.1040439	0.9485444	0.9012157	1.0033497	0.3244230	0.7911074	0.9372670	0.9629917
950	1.0005441	0.0268731	0.1150740	1.0219001	0.9233097	1.0627606	0.2314227	0.8381926	0.8989661	0.9306406
1000	0.8871656	0.0399810	0.1072289	0.9674596	1.0171996	1.0302517	0.2239716	0.7994728	0.9033644	1.0062109

0	1.0011584	0.0457885	0.0751934	1.0377947	0.8640450	1.0312197	0.2166366	0.7407046	0.7773229	1.0043265
50	0.8137930	0.0606492	0.0850661	1.0085507	0.8761386	0.8844009	0.2069561	0.8524565	0.9335918	1.0650419
100	0.5840129	0.0572870	0.0861303	0.9476439	0.9768766	0.8915117	0.2162150	0.9133068	0.8634563	0.9999017
150	0.5474562	0.0351073	0.1097836	0.9873220	1.0288487	0.7974353	0.2377809	0.9259360	0.8969130	0.9526762
200	0.5612922	0.0415695	0.0890980	1.0647151	0.9390495	0.7803436	0.2400544	0.9283943	0.8905630	1.0814368
250	0.5342664	0.0454104	0.0987934	0.9626351	0.8786978	0.7766460	0.2566885	0.9027963	0.8898665	1.0478127
300	0.4942897	0.0484700	0.0774631	0.9571902	0.8918495	0.7510816	0.2691928	0.9289137	0.8810562	0.9701811
350	0.5008331	0.0544160	0.1252266	0.9556262	0.9008304	0.7563888	0.2867817	0.9034189	0.9764947	1.0272190
400	0.4456626	0.0450847	0.1097156	0.9647330	0.8664532	0.7219026	0.2585453	0.9669952	0.8821896	1.0571595
450	0.4665874	0.0413597	0.0905847	0.9304914	0.8705983	0.7104901	0.2778866	0.8563737	0.8499052	1.0824601
500	0.4809912	0.0350149	0.0992938	0.9157778	0.7838219	0.7494407	0.2638154	1.0063284	0.7800908	0.9579592
550	0.7103009	0.0672039	0.0904285	0.9453770	0.7908460	0.8505524	0.2527546	1.0153566	0.9074480	1.0101998
600	0.9654501	0.0579126	0.1016750	0.9805984	0.9029396	0.9401037	0.2695524	0.8981355	0.8401967	1.0021224
650	0.9982819	0.0524898	0.0919693	0.9662702	0.8724270	0.9447448	0.2583842	0.7417903	0.8545197	1.0551059
700	1.0021317	0.0481719	0.0858017	0.9604761	0.9224452	1.0187698	0.2863749	0.7893258	0.8691267	0.9929847
750	0.9903140	0.0407388	0.1131425	0.9824329	0.8752298	0.9693178	0.2555962	0.8015667	0.8981091	0.9269817
800	0.9961207	0.0506243	0.0988249	1.0156544	0.8687078	0.9707081	0.2641234	0.7685618	0.9294105	0.9384554
850	0.8903811	0.0479582	0.0875351	1.0079189	0.9673187	0.8868485	0.2553178	0.7549988	0.9935414	1.0040107
900	1.0364558	0.0674957	0.1238519	0.9928374	0.9622488	0.8479000	0.2307141	0.6898784	0.9209530	1.0584660
950	0.9555165	0.0628452	0.0939457	1.0003404	0.9395020	0.9279161	0.1994305	0.7149195	0.8993276	1.1373534
1000	0.9343988	0.0759697	0.0863640	1.0121818	0.9744643	0.9313379	0.2344902	0.8763396	0.8192743	1.0721359

0	1.0011584	0.0457885	0.0751934	1.0377947	0.8640450	1.0312197	0.2166366	0.7407046	0.7773229	1.0043265
50	0.6496876	0.1618926	0.0362725	0.9838515	1.0514826	0.7869296	0.2565393	0.8426894	0.9015809	1.0253020
100	0.2616943	0.2807930	0.0112290	0.9664878	0.9640242	0.5829138	0.2989542	0.8309586	0.8987464	1.1015301
150	0.1798553	0.3160233	0.0000000	0.9787953	0.9158491	0.4100449	0.3584668	0.7905293	0.8936275	1.0548295
200	0.1403451	0.3236399	0.0025948	0.9448338	0.8884332	0.3137780	0.4882489	0.7217293	0.8351832	0.9536737
250	0.1283781	0.3246960	0.0006071	0.9883666	0.8132780	0.2947635	0.6236114	0.6485656	0.8180451	0.9894103
300	0.1468998	0.3567474	0.0003104	0.9813436	0.6835059	0.2930319	0.6394427	0.7246873	0.8716585	1.0048956
350	0.1202990	0.3050999	0.0039482	0.9743858	0.8104744	0.2647747	0.7491408	0.6787004	0.8879664	0.9625955
400	0.1656510	0.2968749	0.0018955	1.0126277	0.7348853	0.2756039	0.6664630	0.6986485	0.8944661	1.1126970
450	0.1388487	0.2951214	0.0035660	1.0209305	0.7412508	0.2612956	0.7143714	0.8158376	0.8787935	0.9083306
500	0.1469908	0.3285201	0.0069054	0.9915907	0.7277149	0.2989836	0.7540582	0.6982724	0.9323721	0.9575007
550	0.4464695	0.2590151	0.0524203	0.9532465	0.7289953	0.4869583	0.7686743	0.5836269	0.9248156	0.9393366
600	0.7099329	0.1429059	0.0858851	0.9060192	0.7996864	0.7424721	0.5975311	0.5944718	0.9065555	1.0218357
650	0.8565393	0.0918770	0.1010626	0.9514225	0.8987573	0.7816231	0.3649962	0.6024801	0.7619655	1.0389139
700	0.9619965	0.0512199	0.0952358	1.0319617	0.9636938	0.9215878	0.3239342	0.6989546	0.8026726	0.9961935
750	0.9828382	0.0485039	0.0506840	0.9903477	0.9046843	0.9931905	0.3242833	0.7592928	0.8287188	0.9799037
800	1.0140320	0.0500000	0.0780354	1.0249920	0.9296927	1.0050358	0.2741142	0.7148931	0.9141434	1.0651344
850	1.0424663	0.0353309	0.0654663	1.0656209	0.8566556	0.9791974	0.2698883	0.7028181	0.8464425	1.0742171
900	0.9702949	0.0489895	0.0804514	0.9543117	0.9032450	1.0704864	0.2046836	0.7051427	0.7738236	1.0838789
950	0.9963169	0.0597727	0.1100888	0.9405148	0.9378663	1.0087125	0.3049520	0.6746832	0.8482375	1.0233062
1000	1.0854918	0.0216755	0.0740497	0.9207471	0.9225555	1.0347967	0.2816787	0.7341851	0.8897395	1.0650981

0	1.0011584	0.0457885	0.0751934	1.0377947	0.8640450	1.0312197	0.2166366	0.7407046	0.7773229	1.0043265
50	0.7507839	0.0373616	0.0463110	1.1172315	0.9587490	1.0467228	0.2274301	0.7758719	0.8810145	1.0117732
100	0.5378024	0.0340815	0.0415566	1.0489879	0.9321229	1.0226808	0.3028210	0.8592378	0.8637023	1.0431345
150	0.5468108	0.0597691	0.0280837	1.0234492	0.9555167	1.1245897	0.2515516	0.7739653	1.0201027	0.9091835
200	0.5428049	0.0193744	0.0185774	0.8744144	0.9441928	1.1120981	0.2166750	0.8007218	0.8551660	1.1136970
250	0.5949307	0.0126314	0.0106210	0.9059398	0.8863007	0.9760469	0.2240090	0.8088320	0.7905107	0.9519234
300	0.5306898	0.0258800	0.0210961	1.0009021	0.9120766	0.9367146	0.2433774	0.8506167	0.7901308	0.8707979
350	0.4608614	0.0405818	0.0255610	0.9400261	0.9535194	0.9520390	0.2772827	0.8368157	0.8079871	0.8976418
400	0.4934208	0.0534573	0.0209277	1.0364590	1.0972966	1.0761507	0.2977340	0.7634780	0.8730923	0.8996996
450	0.5489605	0.0501738	0.0220101	1.0763215	1.0798115	0.9592464	0.2797458	0.7533756	0.8087653	0.9492211
500	0.6227230	0.0434821	0.0120337	1.0033026	0.9680282	0.9085337	0.3085481	0.8427227	0.8258399	1.0644551
550	0.7587173	0.0497965	0.0596493	0.9917444	1.0052460	0.9557123	0.2746824	0.8096659	0.9077456	1.0689908
600	0.8935736	0.0183340	0.0654608	0.8736978	0.9284475	0.9814841	0.2936878	0.8669437	0.9111344	0.9296864
650	0.9850064	0.0632607	0.0835785	0.9636534	0.9868881	1.0329743	0.2703230	0.8680166	0.8082222	1.0907037
700	0.9787458	0.0310393	0.0864804	0.9625059	0.9264792	0.9769685	0.2707200	0.8284942	0.8511731	1.0867502
750	0.9126579	0.0427217	0.0967333	0.9382270	0.9547439	0.8878102	0.2632607	0.7899445	0.9017513	0.9471165
800	1.0017378	0.0243258	0.0813765	1.0267709	0.9178721	0.9971329	0.2956637	0.8354577	0.8102803	0.9454926
850	1.0709065	0.0339738	0.0831009	0.9869364	0.9323439	1.0495364	0.2770196	0.6808436	0.7684254	1.0340932
900	0.8945526	0.0311385	0.0708019	0.9261159	0.9152982	1.0810951	0.2305356	0.7204390	0.9183826	0.9694594
950	0.9969315	0.0480366	0.0766713	0.9899926	0.9384842	1.0913691	0.2666542	0.7670825	0.9119837	1.0314730
1000	1.0382579	0.0332439	0.1009493	0.9215029	0.9836688	1.1791021	0.2655067	0.6852579	0.8563714	0.9843132

0	1.0011584	0.0457885	0.0751934	1.0377947	0.8640450	1.0312197	0.2166366	0.7407046	0.7773229	1.0043265
50	0.9932392	0.1948641	0.0590222	1.0314675	1.0357949	0.6959417	0.2762651	0.7997403	0.9862882	0.9640482
100	0.9584563	0.3119641	0.1100785	1.0686773	1.0421181	0.4653684	0.2911609	0.7498751	1.0658690	1.0365197
150	0.8976960	0.2670403	0.1192080	1.0561658	1.0555687	0.2882865	0.3450309	0.7239810	1.0336493	1.0029507
200	0.7766269	0.3521795	0.0944375	0.9930829	1.0241032	0.2284363	0.5163727	0.6923384	1.0035023	0.9153491
250	0.7643301	0.3845162	0.1065320	1.0181049	0.9354668	0.1886989	0.6324618	0.7175493	0.9088953	1.0019806
300	0.8000722	0.3879730	0.1003926	1.0330653	0.9801224	0.1565345	0.7121867	0.6731130	0.9255080	1.0139785
350	0.7739953	0.3428984	0.1133534	0.9937712	0.9772662	0.1791241	0.7188137	0.6346520	0.9179446	1.0453162
400	0.7153985	0.3199680	0.0818271	0.9849070	0.9769057	0.1743185	0.6952596	0.6317685	0.9341552	1.0121073
450	0.8722638	0.3343576	0.0836127	1.0763386	0.9741519	0.1866588	0.8344268	0.6503671	0.9062071	0.9360842
500	0.8257750	0.3454891	0.0874286	1.0085509	0.9069458	0.1957012	0.8059612	0.6040067	0.9590531	0.9141723
550	0.8439368	0.1671518	0.1079843	1.0358095	0.8847722	0.4533092	0.6970308	0.5826549	0.8999384	0.8788644
600	0.7551874	0.0851315	0.0976695	0.9532809	0.8562228	0.7913187	0.5831207	0.7463857	0.8736619	0.8755452
650	0.9091078	0.0632366	0.0663251	0.9944457	0.9167469	0.9328063	0.4659971	0.7070825	0.8918315	0.9722392
700	0.8813545	0.0374077	0.0776790	0.9614014	1.0448451	0.8840180	0.2859176	0.7027816	0.8172608	1.0830544
750	0.8856875	0.0416318	0.0975126	0.8601150	1.0146735	0.9784976	0.2663040	0.7111936	0.8588771	1.0944493
800	1.0412871	0.0383871	0.0883458	0.9123225	0.9700908	0.9806058	0.2780375	0.7909519	0.7929117	0.9410944
850	1.0296951	0.0567331	0.1208382	0.9047584	0.9091341	0.9959908	0.2316341	0.6830105	0.7879171	0.9505670
900	1.0227901	0.0379834	0.1203955	0.8930321	0.9614173	0.9040504	0.1741083	0.6990882	0.9441803	0.8604651
950	0.9386126	0.0589145	0.0830462	0.8892445	0.8688217	0.8944181	0.1720741	0.7980562	0.8983695	0.9884044
1000	1.0085750	0.0421737	0.1049816	1.0157639	0.9069543	0.9047837	0.2608871	0.8026321	0.9428503	0.9740150

0	1.0011584	0.0457885	0.0751934	1.0377947	0.8640450	1.0312197	0.2166366	0.7407046	0.7773229	1.0043265
50	0.9871893	0.0268881	0.0837344	1.0734401	0.8996135	0.9779336	0.2120989	0.7495943	0.9131505	1.0140693
100	0.9720189	0.0059666	0.0616285	1.0078499	0.9435347	0.9219619	0.1523856	0.7943467	0.8379149	0.9882841
150	0.9290502	0.0221903	0.0938195	0.9194641	0.9445643	0.9857523	0.1446868	0.7588715	0.8776088	1.0240017
200	1.0840393	0.0314106	0.0844870	1.0900913	0.8523243	0.9325990	0.1349927	0.6644303	0.8683085	0.8321564
250	1.0651574	0.0223733	0.0899859	1.0978830	1.0085684	0.9821652	0.1460951	0.6923076	0.9087331	0.9459006
300	1.1065750	0.0421308	0.0604934	0.9759984	1.0148468	0.9316652	0.0777109	0.7755186	0.8935059	0.9698552
350	0.9750425	0.0322849	0.0966693	0.8514208	1.0628397	1.0242042	0.0740327	0.7600953	0.8921895	0.9752392
400	1.0126811	0.0491770	0.1123535	0.9036605	1.0880726	1.0497179	0.1052256	0.8330917	0.8866015	1.1209743
450	1.0424276	0.0446788	0.0687511	0.8703120	1.0906195	0.9920020	0.1087518	0.8574923	0.8311152	1.0611657
500	1.1013237	0.0311591	0.0730434	1.0138700	1.0493093	1.0030311	0.1097084	0.9052127	0.9371214	0.9976959
550	1.0054912	0.0361907	0.0929934	1.1054374	1.0150352	1.0266210	0.1854858	0.8926568	0.8200390	0.9220932
600	1.0001145	0.0277064	0.1284587	1.0563751	1.0141978	1.0195670	0.1976089	0.8201573	0.8475196	0.9222103
650	0.9990937	0.0338732	0.0658847	0.9742585	0.9782123	1.0870296	0.1864300	0.8313778	0.8807804	0.9855012
700	0.9541160	0.0355519	0.0820570	0.9813410	0.9684224	1.0678751	0.2126586	0.7362584	0.8202675	0.9679511
750	1.0039733	0.0332860	0.1101829	0.9948557	0.9572539	0.9997926	0.2181407	0.8082525	0.8816089	1.0029470
800	0.9366652	0.0446496	0.0904697	0.9141711	0.8940258	0.9852617	0.2658418	0.8441241	0.9263294	1.0971505
850	0.9085773	0.0506476	0.0797004	1.0334525	0.9387919	0.9761095	0.2727356	0.8549491	0.9938885	1.0208332
900	0.8842740	0.0223480	0.0741559	1.0470166	1.0401959	0.9210412	0.2147247	0.8083322	0.9497346	0.9913243
950	0.9550289	0.0352051	0.0908792	1.0004951	1.0051796	0.8812068	0.2863101	0.7957585	0.8979904	0.9826494
1000	1.0469394	0.0541357	0.1200928	1.0451467	0.9059235	1.0271753	0.2751647	0.7941575	0.8920875	1.0217431
