"Time"	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C
900	0.4877941	0.5641491	0.2337840	0.5126007	0.9579726	0.0951129	0.0494163	0.6079170	1.0000000	0.4333088
950	0.4680467	0.5277175	0.2139670	0.4962600	0.9640006	0.0873251	0.0494181	0.6079170	1.0000000	0.5070491
1000	0.4512453	0.4902719	0.1982057	0.4845867	0.9686583	0.0806631	0.0494188	0.6079170	1.0000000	0.5939588

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.3506171	0.5916248	0.1263976	0.1539254	0.9838107	0.0616053	0.0494192	0.6079170	1.0000000	0.9335589
100	0.2286262	0.6367027	0.0787316	0.0690268	0.9839424	0.0586292	0.0494192	0.6079170	1.0000000	0.9586212
150	0.1280391	0.6158355	0.0523295	0.0446945	0.9844862	0.0546409	0.0494192	0.6079170	1.0000000	0.9825864
200	0.0727302	0.5875331	0.0410492	0.0376891	0.9853918	0.0520775	0.0494192	0.6079170	1.0000000	0.9934966
250	0.0465687	0.5687507	0.0365049	0.0356245	0.9863210	0.0508713	0.0494192	0.6079170	1.0000000	0.9975551
300	0.0349236	0.5588534	0.0347022	0.0349682	0.9870473	0.0503695	0.0494192	0.6079170	1.0000000	0.9989995
350	0.0298883	0.5541382	0.0339908	0.0347233	0.9875293	0.0501677	0.0494192	0.6079170	1.0000000	0.9995098
400	0.0277444	0.5519973	0.0337107	0.0346107	0.9878172	0.0500862	0.0494192	0.6079170	1.0000000	0.9996907
450	0.0268376	0.5510507	0.0336005	0.0345501	0.9879775	0.0500529	0.0494192	0.6079170	1.0000000	0.9997553
500	0.0264539	0.5506394	0.0335571	0.0345153	0.9880624	0.0500391	0.0494192	0.6079170	1.0000000	0.9997785
550	0.0532065	0.1717085	0.0357142	0.3273791	0.9881057	0.0500353	0.0494192	0.6079170	1.0000000	0.9997869
600	0.1562251	0.0827726	0.0560537	0.4112116	0.9881258	0.0501131	0.0494192	0.6079170	1.0000000	0.9997839
650	0.2587062	0.0840099	0.0896291	0.4351954	0.9881159	0.0506219	0.0494192	0.6079170	1.0000000	0.9996740
700	0.3243635	0.1292089	0.1171456	0.4420691	0.9880183	0.0520456	0.0494192	0.6079170	1.0000000	0.9985152
750	0.3594616	0.1885412	0.1337116	0.4441149	0.9877382	0.0543043	0.0494192	0.6079170	1.0000000	0.9933883
800	0.3765602	0.2392342	0.1422668	0.4449140	0.9872335	0.0566850	0.0494192	0.6079170	1.0000000	0.9826329
850	0.3845228	0.2738371	0.1463781	0.4455255	0.9865739	0.0585828	0.0494192	0.6079170	1.0000000	0.9692820
900	0.3882647	0.2945628	0.1483693	0.4462182	0.9858915	0.0598423	0.0494192	0.6079170	1.0000000	0.9574575
950	0.3902002	0.3061169	0.1494568	0.4469835	0.9852971	0.0605914	0.0494192	0.6079170	1.0000000	0.9489135
1000	0.3914034	0.3124454	0.1501886	0.4477320	0.9848405	0.0610192	0.0494192	0.6079170	1.0000000	0.9433562

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.6924967	0.4862897	0.6511687	0.4502623	0.9834407	0.0887942	0.0494192	0.6079170	1.0000000	0.6792992
100	0.8118841	0.7302174	0.8452656	0.4510930	0.9759051	0.2061235	0.0494192	0.6079170	1.0000000	0.4057052
150	0.8600125	0.8484718	0.9209099	0.4584692	0.9471861	0.3315214	0.0494192	0.6079170	1.0000000	0.3035019
200	0.8801628	0.8956189	0.9505062	0.4827250	0.8997259	0.4101548	0.0494192	0.6079170	1.0000000	0.2525891
250	0.8904780	0.9140240	0.9624000	0.5276157	0.8507279	0.4505302	0.0494192	0.6079170	1.0000000	0.2138380
300	0.8983746	0.9213703	0.9677191	0.5846453	0.8118721	0.4696753	0.0494192	0.6079170	1.0000000	0.1842904
350	0.9060252	0.9244193	0.9707343	0.6403864	0.7854602	0.4785448	0.0494192	0.6079170	1.0000000	0.1646532
400	0.9132581	0.9257694	0.9729164	0.6856958	0.7691441	0.4827721	0.0494192	0.6079170	1.0000000	0.1529102
450	0.9194185	0.9264369	0.9746486	0.7181289	0.7596556	0.4849765	0.0494192	0.6079170	1.0000000	0.1463268
500	0.9241709	0.9268181	0.9759911	0.7394230	0.7543228	0.4862850	0.0494192	0.6079170	1.0000000	0.1427504
550	0.7343800	0.9182639	0.6150763	0.7525871	0.7520788	0.4564675	0.0494192	0.6079170	1.0000000	0.1415243
600	0.6632002	0.8845008	0.4824157	0.7591129	0.7603098	0.3642499	0.0494192	0.6079170	1.0000000	0.1498327
650	0.6370253	0.8363537	0.4345816	0.7550179	0.7868307	0.2734724	0.0494192	0.6079170	1.0000000	0.1748594
700	0.6253342	0.7919857	0.4140666	0.7343851	0.8251246	0.2153112	0.0494192	0.6079170	1.0000000	0.2081824
750	0.6143240	0.7595757	0.3961840	0.6975585	0.8627682	0.1836085	0.0494192	0.6079170	1.0000000	0.2365938
800	0.5980363	0.7351007	0.3713990	0.6525132	0.8924736	0.1647302	0.0494192	0.6079170	1.0000000	0.2567324
850	0.5755749	0.7106473	0.3393902	0.6089763	0.9135529	0.1494159	0.0494192	0.6079170	1.0000000	0.2730095
900	0.5493101	0.6805164	0.3046968	0.5727640	0.9284600	0.1340045	0.0494192	0.6079170	1.0000000	0.2924560
950	0.5227140	0.6430358	0.2723191	0.5449266	0.9398131	0.1186184	0.0494192	0.6079170	1.0000000	0.3234617
1000	0.4984974	0.6001107	0.2451193	0.5238910	0.9491821	0.1047117	0.0494192	0.6079170	1.0000000	0.3744802

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.4837588	0.3209571	0.1268990	0.1607810	0.9839420	0.0551688	0.0057768	0.6075921	0.9961900	0.9336381
100	0.4506292	0.2770122	0.0795783	0.0778252	0.9851249	0.0446467	0.0008224	0.6070492	0.9949269	0.9586033
150	0.4025783	0.1988534	0.0529404	0.0539644	0.9872763	0.0379767	0.0002602	0.6067507	0.9945082	0.9826167
200	0.3727609	0.1302758	0.0414086	0.0469579	0.9894831	0.0346655	0.0001965	0.6066296	0.9943694	0.9936156
250	0.3578310	0.0879804	0.0367182	0.0447567	0.9911934	0.0332551	0.0001893	0.6065859	0.9943234	0.9977103
300	0.3509335	0.0661450	0.0348434	0.0439563	0.9923187	0.0326951	0.0001886	0.6065708	0.9943082	0.9991626
350	0.3478604	0.0558083	0.0340985	0.0436011	0.9929856	0.0324756	0.0001885	0.6065657	0.9943031	0.9996721
400	0.3465129	0.0511201	0.0338031	0.0434160	0.9933540	0.0323882	0.0001885	0.6065640	0.9943015	0.9998507
450	0.3459236	0.0490439	0.0336858	0.0433121	0.9935477	0.0323527	0.0001885	0.6065635	0.9943009	0.9999135
500	0.3456639	0.0481391	0.0336391	0.0432530	0.9936458	0.0323380	0.0001885	0.6065633	0.9943007	0.9999357
550	0.1837316	0.0478879	0.0359577	0.3249499	0.9936446	0.0364470	0.0438398	0.6068895	0.9981107	0.9999421
600	0.2082914	0.0524393	0.0559442	0.4056576	0.9930567	0.0445192	0.0487933	0.6074327	0.9993737	0.9999223
650	0.2770602	0.0762007	0.0881704	0.4292005	0.9917607	0.0489115	0.0493527	0.6077304	0.9997924	0.9997821
700	0.3286158	0.1251356	0.1145484	0.4368444	0.9903169	0.0515182	0.0494140	0.6078509	0.9999312	0.9986924
750	0.3582961	0.1833856	0.1307142	0.4401550	0.9890444	0.0539826	0.0494197	0.6078944	0.9999772	0.9941445
800	0.3738103	0.2327960	0.1394866	0.4422112	0.9879475	0.0563157	0.0494197	0.6079094	0.9999924	0.9846488
850	0.3817886	0.2671405	0.1441322	0.4438109	0.9869834	0.0581678	0.0494194	0.6079144	0.9999975	0.9725751
900	0.3860885	0.2885275	0.1467210	0.4451690	0.9861589	0.0594427	0.0494193	0.6079161	0.9999992	0.9613594
950	0.3886452	0.3012184	0.1483241	0.4463359	0.9854973	0.0602533	0.0494192	0.6079167	0.9999997	0.9526728
1000	0.3903530	0.3087653	0.1494394	0.4473110	0.9850011	0.0607590	0.0494192	0.6079169	0.9999999	0.9465175

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.7477276	0.3235101	0.1410318	0.3306093	0.9769796	0.1886171	0.0493484	0.6436568	1.0000000	0.9308654
100	0.8883094	0.3020640	0.1134480	0.3006329	0.9556742	0.2161703	0.0492265	0.6488149	1.0000000	0.9410487
150	0.9442676	0.2570857	0.0928557	0.3023946	0.9341540	0.2200528	0.0491567	0.6495594	1.0000000	0.9560669
200	0.9666573	0.2092040	0.0832076	0.3152032	0.9197535	0.2191308	0.0491266	0.6496668	1.0000000	0.9656028
250	0.9757758	0.1748818	0.0813514	0.3290706	0.9119947	0.2179976	0.0491150	0.6496824	1.0000000	0.9699124
300	0.9796203	0.1575061	0.0836317	0.3398281	0.9083677	0.2174096	0.0491106	0.6496846	1.0000000	0.9716373
350	0.9813240	0.1532084	0.0873235	0.3468029	0.9068340	0.2172737	0.0491090	0.6496849	1.0000000	0.9721863
400	0.9821210	0.1565287	0.0908400	0.3508142	0.9062108	0.2173993	0.0491084	0.6496850	1.0000000	0.9721158
450	0.9825110	0.1629386	0.0935378	0.3529388	0.9059274	0.2176348	0.0491082	0.6496850	1.0000000	0.9716909
500	0.9827072	0.1695557	0.0953540	0.3540164	0.9057503	0.2178816	0.0491081	0.6496850	1.0000000	0.9711055
550	0.5969697	0.1769055	0.1085119	0.4961254	0.9147609	0.0913224	0.0491704	0.6139452	1.0000000	0.9760366
600	0.4881633	0.2048336	0.1449835	0.5285605	0.9386725	0.0634567	0.0492886	0.6087870	1.0000000	0.9821378
650	0.4655822	0.2653353	0.1769980	0.5204690	0.9595469	0.0601534	0.0493633	0.6080425	1.0000000	0.9679492
700	0.4580127	0.3322685	0.1908079	0.5002638	0.9720771	0.0633879	0.0493973	0.6079351	1.0000000	0.9211436
750	0.4478862	0.3782601	0.1897791	0.4814091	0.9780847	0.0669570	0.0494110	0.6079196	1.0000000	0.8646545
800	0.4351089	0.3968553	0.1818925	0.4682534	0.9803838	0.0685442	0.0494162	0.6079173	1.0000000	0.8327250
850	0.4228992	0.3950099	0.1730482	0.4605545	0.9810775	0.0682129	0.0494181	0.6079170	1.0000000	0.8320988
900	0.4133309	0.3827149	0.1659493	0.4565828	0.9813402	0.0669262	0.0494188	0.6079170	1.0000000	0.8499721
950	0.4068138	0.3678474	0.1611433	0.4546534	0.9816308	0.0655017	0.0494190	0.6079170	1.0000000	0.8722512
1000	0.4027816	0.3548091	0.1582074	0.4536370	0.9820176	0.0643346	0.0494191	0.6079170	1.0000000	0.8912381

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.3713568	0.4869661	0.6537454	0.2883073	0.9562029	0.5120704	0.0077602	0.5488143	1.0000000	0.6730191
100	0.3061855	0.7310948	0.8479867	0.2563280	0.8647815	0.6689005	0.0032240	0.5402843	1.0000000	0.3527637
150	0.2551960	0.8491186	0.9233871	0.2844101	0.7671719	0.7545228	0.0028202	0.5390532	1.0000000	0.1889390
200	0.2434445	0.8960844	0.9528550	0.3385208	0.6928249	0.7993831	0.0028221	0.5388755	1.0000000	0.1092154
250	0.2656133	0.9143923	0.9646595	0.3913555	0.6439032	0.8209603	0.0028407	0.5388498	1.0000000	0.0721001
300	0.3037801	0.9216864	0.9696983	0.4300112	0.6143145	0.8308903	0.0028496	0.5388461	1.0000000	0.0550593
350	0.3419731	0.9246895	0.9720789	0.4542478	0.5974053	0.8353854	0.0028531	0.5388456	1.0000000	0.0472247
400	0.3723678	0.9259732	0.9733215	0.4682774	0.5881336	0.8374283	0.0028544	0.5388455	1.0000000	0.0436003
450	0.3936183	0.9265462	0.9740117	0.4760812	0.5832057	0.8383774	0.0028549	0.5388455	1.0000000	0.0419127
500	0.4073186	0.9268149	0.9744042	0.4803325	0.5806465	0.8388343	0.0028551	0.5388455	1.0000000	0.0411222
550	0.4554097	0.9148454	0.5243135	0.7978979	0.5952711	0.5210559	0.0445642	0.5979482	1.0000000	0.0478482
600	0.5494095	0.8693546	0.4454325	0.8821981	0.6510059	0.3491241	0.0490539	0.6064782	1.0000000	0.0808278
650	0.6187503	0.8195756	0.4666281	0.8823722	0.7276577	0.2529286	0.0494482	0.6077093	1.0000000	0.1391431
700	0.6522723	0.7946987	0.4848506	0.8376260	0.7991672	0.2171292	0.0494484	0.6078870	1.0000000	0.1935549
750	0.6569648	0.7875476	0.4763127	0.7679685	0.8503209	0.2079130	0.0494319	0.6079126	1.0000000	0.2260663
800	0.6406421	0.7810814	0.4421346	0.6959855	0.8811027	0.2011703	0.0494240	0.6079163	1.0000000	0.2424898
850	0.6113544	0.7651249	0.3933946	0.6376706	0.8989744	0.1869003	0.0494210	0.6079169	1.0000000	0.2525338
900	0.5774991	0.7361888	0.3434006	0.5964390	0.9114649	0.1653978	0.0494198	0.6079170	1.0000000	0.2637786
950	0.5456480	0.6955322	0.3008675	0.5679519	0.9229555	0.1417767	0.0494194	0.6079170	1.0000000	0.2832433
1000	0.5188324	0.6478642	0.2681321	0.5465286	0.9345714	0.1208323	0.0494192	0.6079170	1.0000000	0.3187237

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.3894483	0.3838976	0.1521685	0.4427873	0.9838077	0.0619538	0.0494192	0.6079170	1.0000000	0.9120846
100	0.3845982	0.3969377	0.1500922	0.4406281	0.9838201	0.0618314	0.0494192	0.6079170	1.0000000	0.9072543
150	0.3812160	0.3975356	0.1482615	0.4399960	0.9838489	0.0615757	0.0494192	0.6079170	1.0000000	0.9080408
200	0.3792493	0.3949586	0.1471186	0.4397901	0.9839062	0.0612847	0.0494192	0.6079170	1.0000000	0.9107647
250	0.3782224	0.3922549	0.1465065	0.4396867	0.9839861	0.0610445	0.0494192	0.6079170	1.0000000	0.9134957
300	0.3777058	0.3902689	0.1461949	0.4395945	0.9840715	0.0608801	0.0494192	0.6079170	1.0000000	0.9155477
350	0.3774326	0.3890121	0.1460272	0.4394976	0.9841474	0.0607792	0.0494192	0.6079170	1.0000000	0.9168887
400	0.3772657	0.3882659	0.1459216	0.4394027	0.9842066	0.0607203	0.0494192	0.6079170	1.0000000	0.9177068
450	0.3771453	0.3878210	0.1458430	0.4393193	0.9842488	0.0606854	0.0494192	0.6079170	1.0000000	0.9181999
500	0.3770499	0.3875381	0.1457791	0.4392523	0.9842773	0.0606633	0.0494192	0.6079170	1.0000000	0.9185090
550	0.3829623	0.3273867	0.1464953	0.4466655	0.9842960	0.0606570	0.0494192	0.6079170	1.0000000	0.9367128
600	0.3877257	0.3138415	0.1484823	0.4487684	0.9843047	0.0607501	0.0494192	0.6079170	1.0000000	0.9420385
650	0.3910323	0.3133078	0.1502635	0.4493605	0.9842920	0.0609784	0.0494192	0.6079170	1.0000000	0.9418005
700	0.3929387	0.3161447	0.1513779	0.4495374	0.9842477	0.0612525	0.0494192	0.6079170	1.0000000	0.9394192
750	0.3939210	0.3190998	0.1519700	0.4496191	0.9841777	0.0614863	0.0494192	0.6079170	1.0000000	0.9367755
800	0.3944053	0.3212594	0.1522662	0.4496948	0.9840988	0.0616494	0.0494192	0.6079170	1.0000000	0.9346730
850	0.3946550	0.3226152	0.1524219	0.4497799	0.9840266	0.0617502	0.0494192	0.6079170	1.0000000	0.9332507
900	0.3948047	0.3234110	0.1525187	0.4498670	0.9839691	0.0618090	0.0494192	0.6079170	1.0000000	0.9323662
950	0.3949126	0.3238797	0.1525915	0.4499458	0.9839275	0.0618436	0.0494192	0.6079170	1.0000000	0.9318277
1000	0.3949995	0.3241753	0.1526519	0.4500101	0.9838994	0.0618655	0.0494192	0.6079170	1.0000000	0.9314876

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.3954265	0.3254824	0.1529539	0.4502505	0.9838076	0.0619638	0.0494192	0.6079170	1.0000000	0.9300602
100	0.3953869	0.3253522	0.1529258	0.4502295	0.9838161	0.0619540	0.0494192	0.6079170	1.0000000	0.9302030
150	0.3953583	0.3252582	0.1529056	0.4502143	0.9838222	0.0619469	0.0494192	0.6079170	1.0000000	0.9303061
200	0.3953377	0.3251904	0.1528910	0.4502033	0.9838267	0.0619418	0.0494192	0.6079170	1.0000000	0.9303804
250	0.3953227	0.3251414	0.1528804	0.4501954	0.9838299	0.0619381	0.0494192	0.6079170	1.0000000	0.9304340
300	0.3953119	0.3251059	0.1528727	0.4501896	0.9838322	0.0619354	0.0494192	0.6079170	1.0000000	0.9304727
350	0.3953040	0.3250803	0.1528672	0.4501854	0.9838339	0.0619335	0.0494192	0.6079170	1.0000000	0.9305007
400	0.3952983	0.3250618	0.1528631	0.4501824	0.9838351	0.0619321	0.0494192	0.6079170	1.0000000	0.9305210
450	0.3952942	0.3250484	0.1528602	0.4501802	0.9838360	0.0619311	0.0494192	0.6079170	1.0000000	0.9305356
500	0.3952912	0.3250386	0.1528581	0.4501786	0.9838366	0.0619304	0.0494192	0.6079170	1.0000000	0.9305463
550	0.3952891	0.3250316	0.1528566	0.4501775	0.9838371	0.0619298	0.0494192	0.6079170	1.0000000	0.9305539
600	0.3952875	0.3250265	0.1528555	0.4501767	0.9838374	0.0619295	0.0494192	0.6079170	1.0000000	0.9305595
650	0.3952864	0.3250229	0.1528547	0.4501761	0.9838377	0.0619292	0.0494192	0.6079170	1.0000000	0.9305635
700	0.3952856	0.3250202	0.1528541	0.4501756	0.9838378	0.0619290	0.0494192	0.6079170	1.0000000	0.9305664
750	0.3952850	0.3250183	0.1528537	0.4501753	0.9838380	0.0619288	0.0494192	0.6079170	1.0000000	0.9305685
800	0.3952846	0.3250169	0.1528534	0.4501751	0.9838381	0.0619287	0.0494192	0.6079170	1.0000000	0.9305700
850	0.3952843	0.3250159	0.1528532	0.4501749	0.9838381	0.0619287	0.0494192	0.6079170	1.0000000	0.9305711
900	0.3952841	0.3250151	0.1528531	0.4501748	0.9838382	0.0619286	0.0494192	0.6079170	1.0000000	0.9305719
950	0.3952839	0.3250146	0.1528529	0.4501747	0.9838382	0.0619286	0.0494192	0.6079170	1.0000000	0.9305725
1000	0.3952838	0.3250142	0.1528529	0.4501747	0.9838382	0.0619285	0.0494192	0.6079170	1.0000000	0.9305729

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.4598662	0.8104359	0.1543744	0.4887402	0.7848005	0.2455091	0.0072444	0.6079170	1.0000000	0.9285372
100	0.5051087	0.9302553	0.1742703	0.6112884	0.6843287	0.2821493	0.0024564	0.6079170	1.0000000	0.9132420
150	0.5636032	0.9613947	0.2323441	0.7395506	0.6299371	0.2926520	0.0019129	0.6079170	1.0000000	0.8543665
200	0.6249674	0.9726165	0.3159698	0.8280919	0.6009271	0.3045535	0.0018512	0.6079170	1.0000000	0.6852013
250	0.6741925	0.9794873	0.3958175	0.8789156	0.5843947	0.3262162	0.0018442	0.6079170	1.0000000	0.4647486
300	0.7076951	0.9843042	0.4558710	0.9064188	0.5721990	0.3565059	0.0018434	0.6079170	1.0000000	0.3244060
350	0.7285056	0.9874242	0.4954438	0.9219968	0.5603237	0.3882635	0.0018433	0.6079170	1.0000000	0.2540295
400	0.7409198	0.9893082	0.5199648	0.9321811	0.5480193	0.4152009	0.0018433	0.6079170	1.0000000	0.2170429
450	0.7483806	0.9904106	0.5351334	0.9399869	0.5362028	0.4351149	0.0018433	0.6079170	1.0000000	0.1945923
500	0.7531103	0.9910553	0.5450026	0.9464449	0.5259486	0.4487532	0.0018433	0.6079170	1.0000000	0.1794655
550	0.7257033	0.8589697	0.5514474	0.9391961	0.6878237	0.2797948	0.0440181	0.6079170	1.0000000	0.1811376
600	0.7122189	0.8292351	0.5492531	0.8901106	0.7803329	0.2503865	0.0488060	0.6079170	1.0000000	0.2036830
650	0.6958913	0.8214339	0.5280518	0.8101353	0.8341925	0.2446096	0.0493495	0.6079170	1.0000000	0.2224199
700	0.6697843	0.8129531	0.4849886	0.7292074	0.8635400	0.2351525	0.0494112	0.6079170	1.0000000	0.2335465
750	0.6354463	0.7956997	0.4289611	0.6664164	0.8806407	0.2158405	0.0494183	0.6079170	1.0000000	0.2414368
800	0.5989962	0.7668392	0.3734071	0.6233145	0.8939608	0.1888191	0.0494190	0.6079170	1.0000000	0.2507000
850	0.5659524	0.7273479	0.3270133	0.5932756	0.9075156	0.1601376	0.0494191	0.6079170	1.0000000	0.2655898
900	0.5384499	0.6813356	0.2914215	0.5695451	0.9217780	0.1350819	0.0494192	0.6079170	1.0000000	0.2910502
950	0.5157836	0.6339810	0.2642749	0.5483594	0.9355012	0.1157574	0.0494192	0.6079170	1.0000000	0.3320209
1000	0.4963135	0.5890304	0.2426014	0.5287917	0.9473960	0.1017227	0.0494192	0.6079170	1.0000000	0.3904763

0	0.3954814	0.3256625	0.1529927	0.4502794	0.9837959	0.0619774	0.0494192	0.6079170	1.0000000	0.9298623
50	0.5793228	0.4651148	0.5638321	0.2763923	0.9835173	0.0827534	0.0494192	0.6079170	1.0000000	0.7076213
100	0.6252279	0.6959060	0.7179524	0.2269048	0.9778716	0.1722617	0.0494192	0.6079170	1.0000000	0.4202909
150	0.6270073	0.8165384	0.7756392	0.2154397	0.9566010	0.2726260	0.0494192	0.6079170	1.0000000	0.3113378
200	0.6216804	0.8670803	0.7974554	0.2205419	0.9203921	0.3389548	0.0494192	0.6079170	1.0000000	0.2646415
250	0.6194570	0.8874716	0.8059478	0.2366401	0.8814075	0.3742335	0.0494192	0.6079170	1.0000000	0.2350529
300	0.6220966	0.8957660	0.8096277	0.2588687	0.8493136	0.3912601	0.0494192	0.6079170	1.0000000	0.2130316
350	0.6287344	0.8992297	0.8117098	0.2816542	0.8268578	0.3991758	0.0494192	0.6079170	1.0000000	0.1977782
400	0.6375136	0.9007605	0.8133249	0.3009843	0.8126898	0.4029336	0.0494192	0.6079170	1.0000000	0.1882288
450	0.6465153	0.9015227	0.8147627	0.3153648	0.8043240	0.4049091	0.0494192	0.6079170	1.0000000	0.1826745
500	0.6544020	0.9019772	0.8160155	0.3251199	0.7995625	0.4061375	0.0494192	0.6079170	1.0000000	0.1795669
550	0.4641952	0.8845714	0.3899985	0.5917011	0.7979901	0.3622360	0.0494192	0.6079170	1.0000000	0.1791252
600	0.4729572	0.8111532	0.2901282	0.6698106	0.8109387	0.2454079	0.0494192	0.6079170	1.0000000	0.1949862
650	0.5175192	0.7163931	0.2976503	0.6818015	0.8454425	0.1616767	0.0494192	0.6079170	1.0000000	0.2425421
700	0.5466705	0.6592054	0.3153531	0.6586036	0.8863863	0.1275554	0.0494192	0.6079170	1.0000000	0.2942568
750	0.5534203	0.6403858	0.3154973	0.6170252	0.9187087	0.1180067	0.0494192	0.6079170	1.0000000	0.3210125
800	0.5420196	0.6316563	0.2973793	0.5733813	0.9389930	0.1143734	0.0494192	0.6079170	1.0000000	0.3352707
850	0.5199140	0.6145377	0.2696297	0.5379114	0.9505146	0.1086741	0.0494192	0.6079170	1.0000000	0.3565091
900	0.4946565	0.5843499	0.2412992	0.5130350	0.9574889	0.1001185	0.0494192	0.6079170	1.0000000	0.3992408
950	0.4716013	0.5446394	0.2176422	0.4966405	0.9626715	0.0908173	0.0494192	0.6079170	1.0000000	0.4709915
1000	0.4530832	0.5021480	0.1999985	0.4855978	0.9671702	0.0827027	0.0494192	0.6079170	1.0000000	0.5644580
