"Time"	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W
450	0.0081188	0.8526408	0.3257125	0.2844389	0.4382178	0.2389949	0.7098724	0.0289158	0.2646835	0.2568987
500	0.0149157	0.6360399	0.2542652	0.3764672	0.4605099	0.3587468	0.7096095	0.0200636	0.3569089	0.2370726
550	0.0088007	0.8719951	0.2824324	0.4204462	0.5848494	0.3239038	0.6230086	0.1124699	0.3370114	0.4397496
600	0.0536023	0.9070518	0.2750430	0.3375477	0.4931552	0.3295593	0.7414074	0.1135838	0.3822691	0.7485418
650	0.0205513	0.7613163	0.3021581	0.4670321	0.5085106	0.2524190	0.6691414	0.1171174	0.3828660	0.7695151
700	0.0164197	0.6597714	0.2597896	0.3391045	0.6232563	0.2960725	0.7147284	0.1469861	0.3151974	0.7613539
750	0.0141363	0.7223267	0.2299915	0.4012871	0.6170112	0.3713109	0.7489884	0.1753856	0.2783907	0.7315708
800	0.0086208	0.7022814	0.3308434	0.4429822	0.6510109	0.3228988	0.7957659	0.2025521	0.3797027	0.6997153
850	0.0159881	0.7037573	0.2232888	0.3974480	0.5375524	0.3321763	0.7141855	0.2123395	0.2997726	0.7840005
900	0.0148888	0.8421400	0.3901651	0.2536064	0.5997636	0.2552229	0.6570432	0.2144025	0.3354865	0.6528825
950	0.0197641	0.7896344	0.2498283	0.2678979	0.4259670	0.4376640	0.6690335	0.1845764	0.2877310	0.7372367
1000	0.0116506	0.9309155	0.2314133	0.3434567	0.7397974	0.3837032	0.7430445	0.2205170	0.2882469	0.7167465

0	0.0323864	0.6572960	0.2943090	0.3155581	0.5438478	0.2939870	0.7089123	0.2548819	0.4454745	0.7364815
50	0.0054159	0.9158904	0.4323198	0.4198831	0.5733545	0.3640778	0.7537096	0.1100967	0.2117471	0.7718870
100	0.0403991	0.8972966	0.4852952	0.3547934	0.5609273	0.3968145	0.7207590	0.1601975	0.1053918	0.7225649
150	0.0237568	0.7981666	0.5798282	0.4376745	0.4708651	0.3101994	0.7581035	0.1522239	0.0963613	0.8661238
200	0.0117430	0.7772907	0.4607515	0.4036459	0.4679142	0.2125985	0.6942029	0.1858744	0.1125099	0.6725667
250	0.0180001	0.7384695	0.4797373	0.3660300	0.4391445	0.2194334	0.8232944	0.3141387	0.1109032	0.6320314
300	0.0285207	0.7895000	0.6358921	0.4566342	0.5377168	0.2406741	0.8074422	0.1503283	0.1208307	0.7682001
350	0.0142364	0.7876222	0.5648051	0.3514589	0.4262867	0.3480140	0.8270971	0.2389540	0.1734366	0.7217099
400	0.0040008	0.7199499	0.4911414	0.3305705	0.4999022	0.3363785	0.8231371	0.1698654	0.0864218	0.6459566
450	0.0158616	0.7512332	0.4898334	0.2772190	0.4633055	0.3161366	0.6348778	0.1806400	0.1110872	0.8062768
500	0.0250877	0.8436994	0.5057022	0.2477363	0.5587187	0.4246304	0.6592146	0.2403471	0.1682356	0.7608856
550	0.0297214	0.8796021	0.2864668	0.4177489	0.5616648	0.3033851	0.7415451	0.2413806	0.2967211	0.8238773
600	0.0368947	0.6986960	0.1863967	0.3302378	0.4945778	0.3196721	0.7527482	0.1947177	0.4424741	0.7630091
650	0.0123975	0.7337283	0.3140876	0.3984116	0.6481169	0.2886385	0.8620290	0.1613100	0.4584429	0.9010651
700	0.0073400	0.6910045	0.3987057	0.4271852	0.6527827	0.3372293	0.7664557	0.1389598	0.3433493	0.7405495
750	0.0052798	0.7673497	0.2837918	0.3606751	0.6609605	0.2608932	0.7270754	0.1733231	0.4179548	0.6766580
800	0.0261322	0.7926343	0.2770780	0.4264271	0.5022024	0.3919308	0.6619072	0.1938257	0.3854212	0.6800497
850	0.0132169	0.8850517	0.3143271	0.3603918	0.4594001	0.2526792	0.7522367	0.2023988	0.4485568	0.7983871
900	0.0155836	0.7845310	0.3083789	0.2691967	0.5278234	0.2320403	0.7461819	0.1759034	0.3601404	0.7688817
950	0.0136561	0.7591206	0.2233026	0.2535534	0.5057058	0.2874372	0.7733498	0.2171589	0.4370828	0.6747850
1000	0.0126726	0.7964083	0.2818050	0.2781210	0.4476458	0.3559816	0.8894278	0.2390875	0.5433561	0.6903911

0	0.0174968	0.6365380	0.2814971	0.3217413	0.5350233	0.2447243	0.7981715	0.1806511	0.4839378	0.8049646
50	0.0186299	0.8230343	0.3615464	0.1982513	0.6495694	0.2819584	0.4972250	0.1968237	0.3764692	0.7782271
100	0.0098170	0.7683278	0.6416320	0.2959860	0.5039306	0.2398497	0.6882009	0.1436687	0.4663128	0.8611491
150	0.0460229	0.7560554	0.5505436	0.4070503	0.5270860	0.3386652	0.6672361	0.2864698	0.4335920	0.7420862
200	0.0219502	0.6262076	0.6969286	0.4020762	0.5457808	0.3289109	0.5183041	0.1351958	0.4794503	0.7083296
250	0.0087849	0.6958042	0.6654906	0.3578015	0.5117946	0.3447806	0.6970181	0.1943270	0.3765236	0.6709886
300	0.0155233	0.7169429	0.5991485	0.3630703	0.7076172	0.3178427	0.5046057	0.1687310	0.4370189	0.7148380
350	0.0323993	0.8425828	0.8063315	0.3847152	0.5347201	0.3762606	0.6557718	0.1673830	0.3158115	0.8254200
400	0.0210934	0.6997432	0.5965677	0.3222016	0.6162334	0.3474983	0.5405495	0.1734345	0.2754615	0.7259594
450	0.0154001	0.6453748	0.6183098	0.3620391	0.6267574	0.4065026	0.6023098	0.1558790	0.3758411	0.8073520
500	0.0177701	0.8907535	0.5313877	0.3601128	0.6115505	0.2283789	0.6843279	0.1765069	0.4857895	0.8668491
550	0.0318416	0.7488530	0.4606861	0.2819960	0.4435941	0.3108287	0.7986792	0.2828339	0.3170083	0.9285055
600	0.0124970	0.7394777	0.3486321	0.0798757	0.6188444	0.2496636	0.7341494	0.2058808	0.3292360	0.7621683
650	0.0189623	0.7111649	0.2413252	0.0534095	0.5290677	0.3134476	0.6659846	0.1936874	0.4714883	0.7081528
700	0.0129887	0.8151224	0.1710590	0.0944553	0.5020274	0.2201768	0.8189714	0.2080986	0.3644799	0.8578203
750	0.0171902	0.7210548	0.1244598	0.0638080	0.5105130	0.2451009	0.9245034	0.2378848	0.4205316	0.7863617
800	0.0075198	0.7329108	0.1674441	0.3185776	0.4290743	0.2133012	0.7913070	0.1965032	0.5266412	0.6367683
850	0.0062537	0.6344327	0.1962852	0.2777535	0.5128626	0.2404340	0.7674354	0.2136752	0.3284436	0.6670762
900	0.0168168	0.6657512	0.2013640	0.3744941	0.5493244	0.3242492	0.7687725	0.1842832	0.4064146	0.8178485
950	0.0163307	0.7907445	0.2742114	0.2852103	0.5731697	0.2404004	0.6006144	0.1828254	0.3949230	0.6708037
1000	0.0137719	0.6643789	0.2944216	0.4671039	0.6372728	0.2906699	0.7465797	0.1763135	0.3889155	0.7345645
