"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
700	0.5562570	0.5998538	0.6160824	0.8284111	0.3776526	0.9927285	0.2548778	0.9376262	0.1103989	0.9527795
750	0.5299040	0.5877052	0.6104971	0.8202205	0.3760984	0.9951615	0.2525023	0.9425512	0.1103989	0.9806470
800	0.5128004	0.5872110	0.6066470	0.8164505	0.3752664	0.9962744	0.2498588	0.9462534	0.1103989	0.9922881
850	0.5044927	0.5911299	0.6044334	0.8147261	0.3748447	0.9968195	0.2476570	0.9482694	0.1103989	0.9969886
900	0.5021471	0.5955101	0.6032722	0.8139350	0.3746333	0.9971109	0.2462361	0.9489473	0.1103989	0.9988419
950	0.5027629	0.5989197	0.6026934	0.8135693	0.3745252	0.9972748	0.2455525	0.9488638	0.1103989	0.9995599
1000	0.5043308	0.6011811	0.6024132	0.8133981	0.3744683	0.9973655	0.2453773	0.9484804	0.1103989	0.9998343

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5004048	0.6253581	0.4682510	0.8132919	0.3744429	0.9973694	0.2462737	0.9470680	0.1103989	1.0000000
100	0.4544126	0.7265779	0.3477344	0.8132680	0.3744294	0.9973886	0.2464846	0.9444341	0.1103989	1.0000000
150	0.3857657	0.8372290	0.2952090	0.8132551	0.3744227	0.9973871	0.2480337	0.9374366	0.1103989	1.0000000
200	0.3264628	0.9110178	0.2761904	0.8132482	0.3744219	0.9973406	0.2514306	0.9294131	0.1103989	1.0000000
250	0.2890215	0.9511125	0.2698581	0.8132447	0.3744298	0.9972276	0.2556592	0.9231492	0.1103989	1.0000000
300	0.2696658	0.9707523	0.2678450	0.8132435	0.3744492	0.9970576	0.2594799	0.9191207	0.1103989	1.0000000
350	0.2609547	0.9798056	0.2672230	0.8132445	0.3744790	0.9968651	0.2623145	0.9167990	0.1103989	1.0000000
400	0.2574296	0.9838184	0.2670345	0.8132479	0.3745144	0.9966861	0.2641625	0.9155502	0.1103989	1.0000000
450	0.2561289	0.9855495	0.2669788	0.8132533	0.3745494	0.9965417	0.2652642	0.9149093	0.1103989	1.0000000
500	0.2556924	0.9862818	0.2669633	0.8132598	0.3745796	0.9964371	0.2658800	0.9145918	0.1103989	1.0000000
550	0.2805378	0.9821653	0.4009203	0.8132666	0.3746030	0.9963674	0.2662078	0.9144421	0.1103989	1.0000000
600	0.3924064	0.9378008	0.5214132	0.8132728	0.3746196	0.9963239	0.2663654	0.9145092	0.1103989	1.0000000
650	0.5061242	0.8456264	0.5739270	0.8132780	0.3746307	0.9962990	0.2663196	0.9153653	0.1103989	1.0000000
700	0.5659903	0.7517690	0.5929402	0.8132820	0.3746374	0.9962910	0.2657777	0.9179261	0.1103989	1.0000000
750	0.5783071	0.6843384	0.5992701	0.8132848	0.3746401	0.9963090	0.2643072	0.9225917	0.1103989	1.0000000
800	0.5661736	0.6443061	0.6012823	0.8132867	0.3746374	0.9963693	0.2617325	0.9285732	0.1103989	1.0000000
850	0.5478589	0.6231416	0.6019043	0.8132876	0.3746269	0.9964813	0.2584088	0.9344401	0.1103989	1.0000000
900	0.5323086	0.6127720	0.6020931	0.8132873	0.3746072	0.9966356	0.2550062	0.9391646	0.1103989	1.0000000
950	0.5217840	0.6079520	0.6021496	0.8132854	0.3745794	0.9968076	0.2520850	0.9424630	0.1103989	1.0000000
1000	0.5155440	0.6057947	0.6021659	0.8132818	0.3745472	0.9969708	0.2498906	0.9445378	0.1103989	1.0000000

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5077151	0.6063515	0.5901671	0.8100540	0.2312730	0.7910848	0.2192159	0.7181130	0.0707046	0.8033265
100	0.5071186	0.6137798	0.5998844	0.7946502	0.1354215	0.5648416	0.2942104	0.4390784	0.0314853	0.5743745
150	0.5116243	0.6093659	0.6175687	0.7632532	0.1107486	0.4375422	0.4433321	0.2687690	0.0123702	0.4414950
200	0.5152926	0.5933445	0.6228593	0.7084414	0.1118036	0.3711346	0.5534544	0.1825132	0.0045813	0.3775833
250	0.5117270	0.5810146	0.6125885	0.6370574	0.1185972	0.3317728	0.6074635	0.1425193	0.0016695	0.3494620
300	0.5029321	0.5843977	0.5910390	0.5642251	0.1252388	0.3066122	0.6296753	0.1249101	0.0006715	0.3377149
350	0.4951998	0.6062775	0.5646036	0.5012208	0.1304271	0.2912312	0.6381772	0.1174164	0.0003855	0.3329716
400	0.4926341	0.6418663	0.5389927	0.4529561	0.1340466	0.2825382	0.6413523	0.1143036	0.0003380	0.3311015
450	0.4950517	0.6829415	0.5177200	0.4193903	0.1363521	0.2779528	0.6425342	0.1130336	0.0003527	0.3303770
500	0.4999784	0.7219912	0.5019373	0.3978085	0.1377119	0.2756578	0.6429765	0.1125226	0.0003735	0.3301001
550	0.5070130	0.7518025	0.5100896	0.4166204	0.3706872	0.4255232	0.7979560	0.3542123	0.0399825	0.5266688
600	0.5194972	0.7622431	0.5197439	0.5415513	0.4905564	0.5330308	0.7782759	0.6447567	0.0790509	0.7555816
650	0.5319247	0.7584167	0.5339784	0.6718799	0.5045269	0.6228578	0.5821794	0.8115777	0.0980847	0.8884465
700	0.5431187	0.7426277	0.5558611	0.7580053	0.4817081	0.7544628	0.4179177	0.8863392	0.1058442	0.9523528
750	0.5524160	0.7153800	0.5770647	0.8028842	0.4468698	0.8657933	0.3274186	0.9155468	0.1087693	0.9804721
800	0.5564522	0.6825817	0.5921307	0.8206147	0.4169564	0.9328880	0.2852719	0.9267048	0.1098273	0.9922184
850	0.5533317	0.6520884	0.6005143	0.8243264	0.3972278	0.9673380	0.2669586	0.9321029	0.1102009	0.9969614
900	0.5445865	0.6288810	0.6040509	0.8226035	0.3859559	0.9836883	0.2587882	0.9360768	0.1103308	0.9988315
950	0.5336659	0.6139980	0.6048733	0.8197171	0.3800406	0.9911490	0.2545243	0.9395832	0.1103756	0.9995559
1000	0.5236841	0.6059531	0.6045267	0.8172610	0.3770984	0.9945006	0.2517618	0.9425145	0.1103910	0.9998328

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5084944	0.6038316	0.6022091	0.8131460	0.3797095	0.8372291	0.1949849	0.9471982	0.1103989	1.0000000
100	0.5085970	0.6039811	0.6021323	0.8125578	0.4084794	0.6618494	0.1578634	0.9471765	0.1103989	1.0000000
150	0.5086802	0.6041322	0.6020158	0.8128053	0.4504067	0.5644059	0.1441536	0.9471498	0.1103989	1.0000000
200	0.5087551	0.6042852	0.6021016	0.8152270	0.4873793	0.5183810	0.1396435	0.9471223	0.1103989	1.0000000
250	0.5088821	0.6042246	0.6026964	0.8197042	0.5124346	0.4980153	0.1382090	0.9470974	0.1103989	1.0000000
300	0.5090682	0.6035946	0.6038585	0.8249280	0.5269272	0.4892770	0.1377596	0.9470946	0.1103989	1.0000000
350	0.5091891	0.6021770	0.6053529	0.8296173	0.5345077	0.4855857	0.1376156	0.9471515	0.1103989	1.0000000
400	0.5090501	0.6000679	0.6068504	0.8331644	0.5382191	0.4840391	0.1375526	0.9473044	0.1103989	1.0000000
450	0.5085231	0.5976088	0.6081154	0.8355458	0.5399568	0.4833939	0.1374928	0.9475649	0.1103989	1.0000000
500	0.5076267	0.5951905	0.6090584	0.8370115	0.5407455	0.4831255	0.1374103	0.9479120	0.1103989	1.0000000
550	0.5065024	0.5930957	0.6097370	0.8397580	0.5296988	0.6435947	0.1884841	0.9483020	0.1103989	1.0000000
600	0.5053608	0.5913458	0.6107166	0.8453786	0.4837974	0.8193858	0.2253239	0.9486881	0.1103989	1.0000000
650	0.5043981	0.5895314	0.6119351	0.8451895	0.4369250	0.9167804	0.2387944	0.9490471	0.1103989	1.0000000
700	0.5034849	0.5876568	0.6121799	0.8389197	0.4063042	0.9625501	0.2430912	0.9493936	0.1103989	1.0000000
750	0.5023712	0.5866088	0.6110131	0.8309690	0.3896648	0.9826858	0.2443258	0.9497265	0.1103989	1.0000000
800	0.5012173	0.5871773	0.6090065	0.8242645	0.3814187	0.9912796	0.2445896	0.9499781	0.1103989	1.0000000
850	0.5005087	0.5893185	0.6069172	0.8196063	0.3775430	0.9948954	0.2445864	0.9500522	0.1103989	1.0000000
900	0.5005931	0.5923520	0.6051992	0.8167212	0.3757817	0.9964074	0.2445728	0.9499010	0.1103989	1.0000000
950	0.5014484	0.5955005	0.6039770	0.8150656	0.3749991	0.9970375	0.2446425	0.9495554	0.1103989	1.0000000
1000	0.5027833	0.5982353	0.6031901	0.8141659	0.3746571	0.9972976	0.2448090	0.9490989	0.1103989	1.0000000

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5641833	0.6034203	0.6046993	0.8132180	0.3744429	0.9973694	0.2462704	0.9472007	0.1103989	0.7951894
100	0.6195780	0.6013320	0.6068786	0.8125941	0.3744294	0.9973893	0.2462348	0.9472374	0.1103989	0.5567649
150	0.6462359	0.5983908	0.6076785	0.8111885	0.3744224	0.9973993	0.2461948	0.9474260	0.1103989	0.4183876
200	0.6563583	0.5960833	0.6076633	0.8092407	0.3744187	0.9974049	0.2460943	0.9477620	0.1103989	0.3518317
250	0.6594484	0.5949085	0.6072445	0.8072669	0.3744167	0.9974101	0.2459267	0.9481337	0.1103990	0.3225469
300	0.6600792	0.5947264	0.6066853	0.8056703	0.3744153	0.9974167	0.2457320	0.9484319	0.1103990	0.3103138
350	0.6600873	0.5951836	0.6061548	0.8045727	0.3744139	0.9974245	0.2455610	0.9486040	0.1103990	0.3053743
400	0.6600884	0.5959296	0.6057366	0.8039015	0.3744124	0.9974324	0.2454466	0.9486521	0.1103990	0.3034268
450	0.6602135	0.5967075	0.6054465	0.8035245	0.3744109	0.9974390	0.2453968	0.9486093	0.1103990	0.3026723
500	0.6604301	0.5973741	0.6052636	0.8033258	0.3744095	0.9974433	0.2454007	0.9485165	0.1103990	0.3023839
550	0.6046202	0.5982931	0.6026574	0.8037957	0.3744086	0.9974452	0.2454394	0.9484058	0.1103990	0.5070854
600	0.5491435	0.6008604	0.6005461	0.8061466	0.3744080	0.9974451	0.2454990	0.9482455	0.1103990	0.7454691
650	0.5227376	0.6039450	0.6000990	0.8087979	0.3744079	0.9974434	0.2455942	0.9479504	0.1103989	0.8838311
700	0.5131291	0.6060100	0.6004703	0.8107441	0.3744081	0.9974400	0.2457512	0.9475505	0.1103989	0.9503814
750	0.5105113	0.6067509	0.6010171	0.8119309	0.3744087	0.9974344	0.2459583	0.9471696	0.1103989	0.9796641
800	0.5101175	0.6065964	0.6014695	0.8125851	0.3744097	0.9974265	0.2461664	0.9469050	0.1103989	0.9918965
850	0.5101248	0.6060625	0.6017729	0.8129236	0.3744112	0.9974177	0.2463283	0.9467790	0.1103989	0.9968357
900	0.5100370	0.6054869	0.6019540	0.8130912	0.3744128	0.9974095	0.2464232	0.9467610	0.1103989	0.9987831
950	0.5098304	0.6050187	0.6020543	0.8131716	0.3744144	0.9974032	0.2464574	0.9468041	0.1103989	0.9995375
1000	0.5095856	0.6046894	0.6021069	0.8132093	0.3744157	0.9973994	0.2464504	0.9468694	0.1103989	0.9998259

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5084944	0.6038316	0.6022105	0.8132110	0.3744434	0.9973137	0.2737185	0.6897182	0.1103989	0.7783308
100	0.5085980	0.6039775	0.6021470	0.8125088	0.3744883	0.9943289	0.4635049	0.3748257	0.1103990	0.5202807
150	0.5086797	0.6041262	0.6019421	0.8107524	0.3757965	0.9545720	0.7319173	0.1817212	0.1104014	0.3705132
200	0.5087136	0.6044206	0.6014377	0.8072756	0.3852937	0.8228405	0.8967050	0.0835730	0.1105180	0.2984788
250	0.5086920	0.6051225	0.5999847	0.7998619	0.4122103	0.6585670	0.9647313	0.0379550	0.1146681	0.2667835
300	0.5082600	0.6078655	0.5870779	0.7847714	0.4545942	0.5326865	0.9885394	0.0178158	0.1906386	0.2535434
350	0.5022045	0.6303575	0.5032679	0.7612131	0.5006279	0.4566447	0.9963456	0.0090194	0.4726625	0.2481973
400	0.4710926	0.7127388	0.3665166	0.7351946	0.5392749	0.4162825	0.9988427	0.0049116	0.7469036	0.2460895
450	0.3974271	0.8233467	0.2650117	0.7141132	0.5662272	0.3964561	0.9996345	0.0028178	0.8958524	0.2452729
500	0.3002118	0.9067868	0.2099657	0.7007570	0.5826746	0.3871893	0.9998846	0.0016838	0.9603873	0.2449608
550	0.2166112	0.9546645	0.1843324	0.7009242	0.5917960	0.3830003	0.9999503	0.0442569	0.8686916	0.4665120
600	0.1636785	0.9786147	0.1902485	0.7292375	0.5965160	0.3811928	0.9993783	0.1086153	0.4997123	0.7245178
650	0.1538629	0.9889632	0.2507793	0.7645031	0.5987788	0.3810538	0.9938152	0.2194561	0.2722704	0.8742688
700	0.2111847	0.9878165	0.3566081	0.7918537	0.5992089	0.3864881	0.9550047	0.4017878	0.1720166	0.9462971
750	0.3294308	0.9626375	0.4605512	0.8108033	0.5948158	0.4203603	0.8257247	0.5924792	0.1328058	0.9779902
800	0.4519615	0.9001898	0.5327041	0.8272560	0.5743597	0.5242460	0.6379325	0.7352640	0.1183360	0.9912294
850	0.5355004	0.8150781	0.5743713	0.8421881	0.5302465	0.6810887	0.4787595	0.8240251	0.1131659	0.9965752
900	0.5733143	0.7341186	0.5964364	0.8492737	0.4775959	0.8184552	0.3764830	0.8746687	0.1113539	0.9986829
950	0.5774848	0.6722299	0.6069490	0.8469147	0.4348462	0.9059236	0.3185507	0.9035220	0.1107264	0.9994995
1000	0.5636981	0.6315662	0.6106111	0.8393606	0.4070563	0.9531046	0.2869924	0.9210033	0.1105108	0.9998116

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5844571	0.5845209	0.6082867	0.8132898	0.3744365	0.9977350	0.1313731	0.9464529	0.0707046	0.9930897
100	0.6569151	0.5541809	0.6366050	0.8132527	0.3743470	0.9987054	0.0482366	0.9557415	0.0314853	0.9850452
150	0.6877060	0.5147752	0.6671885	0.8132122	0.3742014	0.9993806	0.0174770	0.9682755	0.0123697	0.9803763
200	0.6914188	0.4714926	0.6858568	0.8131676	0.3740716	0.9997243	0.0072960	0.9770921	0.0045756	0.9781307
250	0.6799545	0.4349679	0.6944569	0.8131249	0.3739857	0.9998813	0.0040101	0.9819223	0.0016371	0.9771426
300	0.6625894	0.4098229	0.6978336	0.8130901	0.3739372	0.9999498	0.0029513	0.9842653	0.0005743	0.9767299
350	0.6459246	0.3948141	0.6990324	0.8130651	0.3739123	0.9999789	0.0026079	0.9853266	0.0001990	0.9765632
400	0.6331068	0.3867170	0.6994288	0.8130489	0.3739002	0.9999912	0.0024955	0.9857870	0.0000684	0.9764975
450	0.6245684	0.3826585	0.6995523	0.8130391	0.3738946	0.9999963	0.0024582	0.9859809	0.0000234	0.9764720
500	0.6194374	0.3807332	0.6995884	0.8130336	0.3738921	0.9999985	0.0024456	0.9860609	0.0000080	0.9764623
550	0.5123338	0.3943170	0.6980112	0.8130329	0.3738910	0.9999982	0.1068883	0.9898296	0.0396970	0.9833690
600	0.4161347	0.4138205	0.6821561	0.8130456	0.3738923	0.9999204	0.1812229	0.9933320	0.0789146	0.9914121
650	0.3805477	0.4390774	0.6548150	0.8130675	0.3739107	0.9996112	0.2079061	0.9925210	0.0980296	0.9960804
700	0.3803183	0.4743612	0.6310704	0.8130902	0.3739609	0.9991989	0.2172309	0.9880875	0.1058234	0.9983259
750	0.3987399	0.5129964	0.6161791	0.8131111	0.3740302	0.9988520	0.2219192	0.9813617	0.1087619	0.9993139
800	0.4248679	0.5463298	0.6083913	0.8131308	0.3740972	0.9986005	0.2259045	0.9735715	0.1098247	0.9997266
850	0.4506037	0.5704426	0.6047553	0.8131490	0.3741522	0.9984080	0.2300254	0.9660208	0.1101999	0.9998932
900	0.4714954	0.5858025	0.6031835	0.8131649	0.3741962	0.9982388	0.2340939	0.9596986	0.1103305	0.9999589
950	0.4864014	0.5947120	0.6025412	0.8131780	0.3742338	0.9980771	0.2377072	0.9549886	0.1103755	0.9999844
1000	0.4960816	0.5995260	0.6022902	0.8131888	0.3742680	0.9979234	0.2405974	0.9517859	0.1103909	0.9999941

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5129509	0.5877555	0.7011696	0.8132919	0.3744429	0.9973694	0.2462681	0.9472969	0.1103989	1.0000000
100	0.5204342	0.5063905	0.7901576	0.8132680	0.3744294	0.9973899	0.2460384	0.9496280	0.1103989	1.0000000
150	0.4902866	0.4046296	0.8289396	0.8132551	0.3744221	0.9974095	0.2444949	0.9580509	0.1103989	1.0000000
200	0.4156874	0.3271945	0.8429795	0.8132483	0.3744160	0.9974643	0.2403973	0.9705556	0.1103989	1.0000000
250	0.3277281	0.2802762	0.8476525	0.8132446	0.3744045	0.9975885	0.2345277	0.9818115	0.1103989	1.0000000
300	0.2548134	0.2552347	0.8491371	0.8132420	0.3743822	0.9977733	0.2287999	0.9894883	0.1103989	1.0000000
350	0.2056926	0.2428954	0.8495955	0.8132388	0.3743496	0.9979751	0.2244061	0.9939731	0.1103989	1.0000000
400	0.1766494	0.2371363	0.8497342	0.8132342	0.3743124	0.9981533	0.2215188	0.9963656	0.1103989	1.0000000
450	0.1609034	0.2345505	0.8497753	0.8132280	0.3742771	0.9982894	0.2198077	0.9975715	0.1103989	1.0000000
500	0.1528715	0.2334221	0.8497870	0.8132210	0.3742480	0.9983830	0.2188639	0.9981568	0.1103989	1.0000000
550	0.1489200	0.2422762	0.7508238	0.8132140	0.3742265	0.9984428	0.2183698	0.9984250	0.1103989	1.0000000
600	0.1563417	0.3018989	0.6618071	0.8132079	0.3742117	0.9984788	0.2181385	0.9982726	0.1103989	1.0000000
650	0.1988907	0.3963827	0.6230111	0.8132030	0.3742023	0.9984987	0.2182268	0.9964503	0.1103989	1.0000000
700	0.2747201	0.4813903	0.6089643	0.8131994	0.3741967	0.9985047	0.2191840	0.9907004	0.1103989	1.0000000
750	0.3546752	0.5389232	0.6042877	0.8131968	0.3741946	0.9984880	0.2218177	0.9810526	0.1103989	1.0000000
800	0.4173276	0.5719890	0.6028009	0.8131952	0.3741973	0.9984321	0.2261797	0.9705320	0.1103989	1.0000000
850	0.4584846	0.5891337	0.6023413	0.8131944	0.3742070	0.9983260	0.2313164	0.9617816	0.1103989	1.0000000
900	0.4826683	0.5974291	0.6022018	0.8131948	0.3742257	0.9981767	0.2360931	0.9556417	0.1103989	1.0000000
950	0.4958400	0.6012525	0.6021601	0.8131966	0.3742525	0.9980069	0.2398520	0.9517910	0.1103989	1.0000000
1000	0.5026271	0.6029535	0.6021481	0.8132000	0.3742841	0.9978429	0.2424721	0.9495587	0.1103989	1.0000000

0	0.5084216	0.6036275	0.6022541	0.8133358	0.3744687	0.9973304	0.2463668	0.9471974	0.1103989	1.0000000
50	0.5069015	0.5828802	0.6022115	0.8132694	0.3744433	0.9973258	0.2678477	0.7375666	0.1103989	0.9326232
100	0.4977025	0.5586310	0.6021774	0.8130936	0.3744707	0.9954155	0.4126103	0.4814682	0.1103989	0.8541884
150	0.4838484	0.5444665	0.6021245	0.8127973	0.3752259	0.9728086	0.6400854	0.3247779	0.1103990	0.8086662
200	0.4714115	0.5375894	0.6020405	0.8123974	0.3808379	0.8825287	0.8154038	0.2454122	0.1103992	0.7867712
250	0.4628124	0.5345656	0.6019213	0.8118864	0.3990029	0.7392403	0.9090902	0.2086921	0.1103997	0.7771374
300	0.4577341	0.5333723	0.6017676	0.8113006	0.4318539	0.6068564	0.9513436	0.1925877	0.1104006	0.7731131
350	0.4550490	0.5330166	0.6015806	0.8105502	0.4724482	0.5146728	0.9690499	0.1857694	0.1104014	0.7714881
400	0.4537616	0.5330519	0.6013481	0.8097001	0.5109284	0.4596960	0.9762532	0.1829524	0.1104020	0.7708474
450	0.4532235	0.5332897	0.6010978	0.8092478	0.5409624	0.4297988	0.9791516	0.1818068	0.1104024	0.7705992
500	0.4530807	0.5336196	0.6009361	0.8096064	0.5612660	0.4144743	0.9803137	0.1813431	0.1104026	0.7705044
550	0.4550414	0.5549322	0.6009769	0.8111008	0.5736017	0.4075764	0.9639302	0.3934605	0.1104019	0.8378453
600	0.4656059	0.5794774	0.6014069	0.8155454	0.5788412	0.4273912	0.8174510	0.6514303	0.1104004	0.9162666
650	0.4803437	0.5933377	0.6026838	0.8257398	0.5658092	0.5363321	0.5906018	0.8077277	0.1103995	0.9617838
700	0.4928432	0.5987564	0.6053992	0.8395901	0.5230681	0.7057015	0.4216782	0.8858262	0.1103992	0.9836769
750	0.5010719	0.5985298	0.6089574	0.8469051	0.4701352	0.8421523	0.3281917	0.9214499	0.1103990	0.9933101
800	0.5052330	0.5950332	0.6114934	0.8447069	0.4285487	0.9222765	0.2826696	0.9370288	0.1103989	0.9973342
850	0.5060907	0.5909461	0.6119312	0.8373747	0.4026251	0.9628556	0.2617744	0.9438911	0.1103989	0.9989590
900	0.5048488	0.5884595	0.6106367	0.8294978	0.3883617	0.9819590	0.2523958	0.9470936	0.1103989	0.9995997
950	0.5029781	0.5883813	0.6085817	0.8232589	0.3810680	0.9906190	0.2481651	0.9486635	0.1103989	0.9998479
1000	0.5016501	0.5902646	0.6065586	0.8190317	0.3775078	0.9944686	0.2462258	0.9493591	0.1103989	0.9999427
