YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W
0.7018389	0.1258789	0.0842336	0.7732850	0.3958562	0.5058971	0.2664919	0.0238607	0.5068752	0.2579767
