"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
850	0.0769153	0.3319062	0.6610247	0.4100807	0.5064096	0.5106173	0.2474955	0.0121081	0.5639695	0.4895886
900	0.0716824	0.2192817	0.6229346	0.4141323	0.5314406	0.5709880	0.3201296	0.0314085	0.4900737	0.4212677
950	0.0756443	0.2573128	0.6042482	0.3844558	0.4839272	0.5531166	0.2918185	0.0284929	0.4357230	0.4904850
1000	0.0757098	0.2751105	0.6967869	0.3867147	0.4068661	0.6564171	0.3152756	0.0429369	0.4677143	0.4150815

0	0.1081781	0.2837634	0.6350199	0.3021318	0.5101514	0.6966378	0.2456136	0.0245110	0.4560149	0.5237221
50	0.0239172	0.4068040	0.6436902	0.5662616	0.2948054	0.6640052	0.2873400	0.0180949	0.4507535	0.5023759
100	0.0112880	0.2527617	0.6993819	0.5842079	0.2904409	0.5653472	0.2763257	0.0076862	0.5537826	0.4057911
150	0.0004311	0.3484615	0.7524983	0.6864973	0.2976322	0.6753260	0.2808558	0.0285032	0.6846454	0.4389717
200	0.0008433	0.3621155	0.7841775	0.4852994	0.2455796	0.5143098	0.2139800	0.0218020	0.7073337	0.5614068
250	0.0000273	0.2866156	0.7576936	0.5998890	0.2782749	0.5375602	0.1666318	0.0247020	0.7939768	0.6449689
300	0.0030041	0.3565856	0.6663777	0.6847004	0.4339659	0.4465840	0.1844045	0.0330136	0.7881228	0.5419825
350	0.0008915	0.4299292	0.6937426	0.5537041	0.5266335	0.4903970	0.1356307	0.0104354	0.6432613	0.5807318
400	0.0000000	0.3211954	0.7357600	0.5838245	0.4386574	0.4439725	0.1372408	0.0130181	0.7444409	0.4910743
450	0.0005451	0.3340176	0.6740891	0.4173053	0.3423297	0.4554116	0.1181629	0.0026935	0.7170980	0.5122165
500	0.0008539	0.4350899	0.8148722	0.4931388	0.2664747	0.2767269	0.0935782	0.0129567	0.6210731	0.5018780
550	0.1088107	0.2548001	0.6684633	0.3631178	0.4927995	0.1627500	0.1338437	0.0326458	0.7857427	0.4883795
600	0.0733313	0.2234334	0.6275349	0.4600616	0.6179246	0.2681912	0.2131874	0.0130672	0.6683530	0.3509418
650	0.0953469	0.2548088	0.6618507	0.4022443	0.6966006	0.3082788	0.1713555	0.0136475	0.6743974	0.3979554
700	0.1049332	0.2216177	0.7312961	0.4284856	0.6019452	0.3634415	0.1763363	0.0274799	0.4840853	0.3806849
750	0.1081936	0.1787339	0.7344084	0.4175017	0.5644551	0.3454716	0.1832596	0.0148970	0.5023502	0.3849290
800	0.0862135	0.2667935	0.8135730	0.5164870	0.5707437	0.6216853	0.3002444	0.0307751	0.4954179	0.3374653
850	0.0800297	0.1682884	0.7640834	0.4270624	0.5291424	0.5680477	0.2695784	0.0244455	0.5718028	0.3525724
900	0.1151367	0.2281683	0.7025769	0.4231147	0.4657067	0.5885229	0.3551155	0.0086054	0.4925209	0.4205333
950	0.0962483	0.2903565	0.6074498	0.3157107	0.3864349	0.6995145	0.3896665	0.0452384	0.4723936	0.4370625
1000	0.0689565	0.2109772	0.5013069	0.4228328	0.5575342	0.6517462	0.4165652	0.0240866	0.4031820	0.4588658

0	0.0605146	0.3137147	0.6840778	0.3336605	0.5159492	0.5436336	0.2258869	0.0290370	0.5400403	0.4866399
50	0.0946013	0.1245780	0.6552414	0.3365413	0.2356488	0.5515127	0.2240176	0.0038212	0.5589426	0.3266528
100	0.1114521	0.0862668	0.5203018	0.2468865	0.1614212	0.4946688	0.3445703	0.0007025	0.6417624	0.3314267
150	0.1630615	0.0664108	0.4530942	0.1986689	0.1741919	0.7088209	0.2133356	0.0177468	0.4213969	0.2763111
200	0.2192313	0.0982248	0.2724979	0.3360049	0.1949316	0.6287509	0.3394716	0.0058233	0.3698623	0.3383809
250	0.3913136	0.1080603	0.2017013	0.1652334	0.2038733	0.5307647	0.3510747	0.0181956	0.2603486	0.3457884
300	0.3465116	0.1290585	0.1698877	0.1425456	0.1666882	0.5537095	0.5713575	0.0585614	0.2272860	0.4132843
350	0.2438479	0.0888908	0.1287350	0.2044622	0.2414969	0.7271113	0.7503982	0.1121485	0.1042925	0.2617294
400	0.2313535	0.0643571	0.1187725	0.2143431	0.3008035	0.8459753	0.8059867	0.2169579	0.1119412	0.3584916
450	0.2194870	0.0633117	0.1293642	0.1415317	0.1977404	0.6079677	0.7153860	0.5349574	0.0679441	0.3911549
500	0.3222251	0.0731219	0.0777229	0.1615090	0.2097925	0.7844115	0.6956669	0.5456472	0.0337222	0.2202817
550	0.2322897	0.1960451	0.0907248	0.2146224	0.4213997	0.7333639	0.7022781	0.8295765	0.0174227	0.5679977
600	0.1068469	0.4008241	0.1779311	0.3354214	0.4580770	0.7525936	0.7811472	0.5968940	0.0201230	0.3949322
650	0.1179529	0.2278566	0.4316903	0.2787482	0.4225607	0.7145199	0.6751426	0.6565869	0.0611792	0.5045484
700	0.1072956	0.2332421	0.4730312	0.2905311	0.4729559	0.6896331	0.7301682	0.5264377	0.2119333	0.4358074
750	0.1509240	0.2398574	0.5452769	0.2767710	0.5596951	0.6504998	0.7523243	0.1896381	0.3183671	0.4256970
800	0.0963279	0.3257389	0.5430489	0.3172140	0.4752897	0.6374573	0.7704109	0.0697041	0.4088629	0.4948113
850	0.1225121	0.3000615	0.4388101	0.3313987	0.4718999	0.6854835	0.6313938	0.0631117	0.2933512	0.4864205
900	0.0592638	0.3024736	0.5943902	0.2954509	0.4005579	0.7288521	0.6372787	0.0094570	0.4721917	0.3944872
950	0.1232602	0.2380022	0.4564819	0.2931751	0.4227159	0.7536941	0.5264927	0.0176305	0.4081905	0.4743958
1000	0.1115104	0.3026066	0.4716970	0.3002064	0.4106950	0.6951428	0.4113484	0.0234068	0.4417301	0.4323392

0	0.0773051	0.3396492	0.6829708	0.3444651	0.4771088	0.6198618	0.2725544	0.0155312	0.4477069	0.4538231
50	0.0773035	0.2186498	0.4286828	0.2659999	0.3712931	0.7166585	0.2768768	0.0193827	0.5307148	0.4616437
100	0.0744638	0.3356545	0.4183316	0.2375194	0.2461126	0.6811977	0.2747681	0.0307797	0.6297786	0.4994672
150	0.0573786	0.3313178	0.3968790	0.1490338	0.3093173	0.6711680	0.3353326	0.0132950	0.5370739	0.6080685
200	0.1703497	0.3675212	0.3208431	0.2395691	0.3430265	0.5756865	0.1744022	0.0184534	0.6126215	0.6052810
250	0.0920670	0.3067049	0.2539607	0.1763545	0.3234733	0.5691310	0.1855988	0.0042184	0.4737952	0.5284998
300	0.0658372	0.3362535	0.2672352	0.2404000	0.3431380	0.6226498	0.3378344	0.0179066	0.2975542	0.5807236
350	0.1041880	0.2768935	0.2640300	0.2532304	0.2180206	0.6985507	0.4641861	0.0434493	0.3432254	0.6994930
400	0.1201111	0.3451044	0.1826376	0.2426280	0.2790572	0.8512669	0.4000810	0.0180977	0.3661541	0.5002938
450	0.0637494	0.3582547	0.1293135	0.2289781	0.3146396	0.9335488	0.4930371	0.0525423	0.2945041	0.5048030
500	0.0749230	0.3435989	0.1551142	0.2282736	0.3168208	0.7229169	0.6398140	0.0687165	0.3134011	0.5764270
550	0.1053376	0.3414147	0.1414065	0.2527944	0.5437570	0.6600263	0.7374346	0.0344888	0.3569842	0.5280857
600	0.0895200	0.2090005	0.2538073	0.4205530	0.4025451	0.6729894	0.5770936	0.0310297	0.1825252	0.4260941
650	0.0760693	0.2499723	0.4392988	0.4547884	0.4632889	0.6741877	0.6083486	0.0383221	0.2937877	0.3618154
700	0.1114317	0.2557617	0.5785730	0.2905593	0.6029864	0.7061564	0.6593818	0.0693903	0.4543143	0.4173118
750	0.1267247	0.2232361	0.4745761	0.2986659	0.5579501	0.7962227	0.4906273	0.0298366	0.3727954	0.4614356
800	0.1057047	0.2645851	0.6438091	0.4754636	0.4824334	0.8378183	0.4557108	0.0210030	0.4623472	0.3982931
850	0.1096579	0.2256649	0.6989134	0.3587677	0.4905883	0.6564137	0.4186466	0.0104334	0.4212306	0.4895255
900	0.0833349	0.2599047	0.5858322	0.3587813	0.3947493	0.6929642	0.3191133	0.0221453	0.4036382	0.4634027
950	0.0922888	0.2344579	0.5573930	0.3035540	0.4365754	0.6252395	0.4844819	0.0286640	0.4203840	0.4713922
1000	0.0889358	0.2959438	0.6917946	0.3351985	0.3335072	0.7079633	0.3688136	0.0273205	0.5245639	0.4742390

0	0.0774082	0.2814405	0.6789402	0.3616896	0.4822244	0.6311654	0.2143226	0.0214920	0.4875711	0.5374070
50	0.0910309	0.2386342	0.5045038	0.4371718	0.4436611	0.5423789	0.1636317	0.0145937	0.3961628	0.4281745
100	0.1114207	0.2660767	0.5570864	0.4509247	0.5271106	0.5625439	0.2110305	0.0121626	0.3821229	0.3705985
150	0.1121278	0.2338596	0.5321842	0.3378990	0.5067564	0.4930112	0.2633263	0.0128079	0.4266175	0.4572481
200	0.0527361	0.2044443	0.5277696	0.3421233	0.4195955	0.5626600	0.2356424	0.0330058	0.6697608	0.4513283
250	0.0546864	0.3570747	0.6829852	0.3577404	0.4394200	0.4778299	0.2071255	0.0114603	0.4745119	0.5198278
300	0.1477996	0.2557498	0.6275214	0.3506975	0.4163726	0.5246395	0.1901233	0.0235678	0.4671373	0.4829211
350	0.1081695	0.2254676	0.6047473	0.2652994	0.3822263	0.4649723	0.1914627	0.0245299	0.3745607	0.5092741
400	0.0599263	0.2075099	0.4464179	0.3239195	0.5569304	0.3946255	0.2206331	0.0253728	0.3390881	0.4818482
450	0.1024612	0.2379488	0.5545507	0.3247969	0.4662466	0.6131226	0.2167221	0.0089316	0.4755377	0.4679689
500	0.1436285	0.2007842	0.6252313	0.4183343	0.4276999	0.5603347	0.2575002	0.0335567	0.4432994	0.4002040
550	0.1171287	0.2952319	0.5854518	0.2816944	0.4720633	0.6210878	0.2779077	0.0122536	0.3803803	0.5646354
600	0.1148346	0.2302146	0.5563373	0.3531436	0.4113384	0.5928709	0.2831111	0.0496755	0.3810198	0.4267626
650	0.0791458	0.1981641	0.6013783	0.4298899	0.5783772	0.6841630	0.3620994	0.0248487	0.3779612	0.4352325
700	0.0827991	0.2730366	0.5332197	0.4618987	0.4918899	0.6017784	0.3363010	0.0155285	0.5038386	0.5020474
750	0.0859804	0.2657531	0.4963953	0.2308042	0.4061321	0.6975204	0.3203619	0.0160373	0.4204536	0.4322282
800	0.0847186	0.2329591	0.5742154	0.4404752	0.4199997	0.6798701	0.2646547	0.0102812	0.4524832	0.4540516
850	0.1113214	0.3805419	0.4965974	0.2647747	0.3853488	0.7039500	0.2761876	0.0510454	0.4065531	0.5030153
900	0.0756693	0.2389918	0.4093820	0.3242567	0.4858286	0.7141490	0.2025829	0.0297226	0.3690940	0.3935188
950	0.0840651	0.2106751	0.5203406	0.3505201	0.3767630	0.5899078	0.4537183	0.0178015	0.3608918	0.6091401
1000	0.0547541	0.2373679	0.5421480	0.3116850	0.4833269	0.6670072	0.3669595	0.0057325	0.3833232	0.4953969

0	0.0936565	0.2787682	0.5805504	0.3041474	0.5308870	0.6357152	0.2887898	0.0141963	0.4497358	0.5144520
50	0.0312331	0.3505849	0.5380778	0.2726015	0.1368087	0.6804940	0.2270552	0.0293834	0.4931217	0.6025596
100	0.0183186	0.3917046	0.4231319	0.1710014	0.1240493	0.6278770	0.2820989	0.0268581	0.6468714	0.6452326
150	0.0044322	0.6035433	0.2500113	0.0753592	0.0893046	0.5102859	0.2473253	0.0031080	0.7390659	0.8005650
200	0.0030870	0.6689000	0.1233059	0.0609788	0.1459234	0.4274626	0.2056560	0.0729033	0.5728149	0.7538483
250	0.0080206	0.6522163	0.0548022	0.0769678	0.1117526	0.5858299	0.2363169	0.0114391	0.3174567	0.6978739
300	0.0007018	0.5551331	0.0989986	0.0779715	0.1231994	0.6422073	0.3148406	0.0096235	0.3501555	0.7654961
350	0.0000000	0.7134950	0.0366908	0.0803082	0.1025642	0.6974159	0.4936216	0.0540076	0.2949283	0.6051232
400	0.0001908	0.6916525	0.0473269	0.0531097	0.1389341	0.7416230	0.5511903	0.0513370	0.2273949	0.7142245
450	0.0000229	0.5601107	0.0373640	0.0627725	0.1042910	0.8159311	0.6607981	0.1490538	0.2465416	0.6473199
500	0.0001560	0.6254798	0.0259975	0.0764121	0.1165538	0.7527319	0.6730436	0.1266841	0.2125437	0.6483152
550	0.0255911	0.5386203	0.0379312	0.2265212	0.4357163	0.6242448	0.6878096	0.1211738	0.2292424	0.5679050
600	0.0916542	0.4357104	0.0907810	0.2990035	0.5719068	0.7637288	0.7095765	0.1781173	0.1927440	0.4446652
650	0.1261883	0.3170465	0.2784534	0.1827432	0.5105554	0.6676960	0.7310482	0.1250404	0.2924941	0.3879267
700	0.0883209	0.3106936	0.2495004	0.2709267	0.4174872	0.6039630	0.5971543	0.0868181	0.2173720	0.3867999
750	0.0775908	0.2796205	0.4691819	0.2861492	0.4495027	0.7570674	0.6467197	0.0609740	0.3152899	0.3835208
800	0.0970615	0.2894506	0.5992516	0.3886126	0.5060493	0.8071075	0.5570879	0.0460727	0.4485851	0.4211466
850	0.0621309	0.3144838	0.5829450	0.3580054	0.4525114	0.7162785	0.6250254	0.0299531	0.4465482	0.4849898
900	0.0675997	0.2334355	0.5333455	0.3353531	0.4771594	0.5959928	0.4221661	0.0106588	0.5615756	0.5222220
950	0.0677179	0.2909564	0.6016107	0.4000606	0.4385966	0.6235240	0.2768270	0.0178575	0.5693333	0.4248853
1000	0.0826301	0.2686669	0.6012562	0.2769451	0.4220710	0.6863344	0.2202789	0.0108248	0.6833981	0.4701449

0	0.0751955	0.2433866	0.6680387	0.3937189	0.3925509	0.6626213	0.2548598	0.0133461	0.4227065	0.4686471
50	0.0640607	0.2318041	0.7443571	0.2956618	0.4439512	0.8286839	0.3254618	0.0053537	0.4512533	0.4533481
100	0.0813084	0.1865444	0.6956187	0.3277752	0.6399130	0.7769134	0.3232347	0.0041689	0.4576597	0.4098712
150	0.1598782	0.2333207	0.6928360	0.4193663	0.5486654	0.5824734	0.2770401	0.0019404	0.5704703	0.3441491
200	0.0986867	0.3059244	0.5899879	0.3561431	0.4676420	0.5850691	0.2182051	0.0030210	0.6111088	0.4256953
250	0.0822674	0.2452118	0.6154283	0.4119329	0.4147993	0.6696901	0.2142048	0.0002222	0.5767762	0.4466519
300	0.0875846	0.2162920	0.6497887	0.2958088	0.5134596	0.6600440	0.3280379	0.0007726	0.5054715	0.5010371
350	0.0748457	0.2639079	0.7099521	0.4356136	0.5969584	0.5577425	0.1910454	0.0022676	0.4516825	0.4614963
400	0.0769828	0.2034758	0.6543469	0.3416616	0.4350548	0.3686873	0.2952956	0.0011066	0.5307535	0.4568434
450	0.0852009	0.2408037	0.7252564	0.3475424	0.6428327	0.5550964	0.2780897	0.0011253	0.4098358	0.5488042
500	0.0918663	0.1962416	0.7258101	0.4260898	0.4423855	0.5769821	0.2749232	0.0012451	0.4406795	0.3814117
550	0.0968314	0.1930394	0.7771791	0.4177590	0.5141943	0.6318869	0.2674534	0.0271555	0.4909396	0.3933054
600	0.0740732	0.2298641	0.6421394	0.3658619	0.4743088	0.6423893	0.3100030	0.0481220	0.5374831	0.4171279
650	0.1415166	0.2578169	0.6667148	0.3300601	0.5315075	0.5641210	0.2677266	0.0105543	0.4888911	0.3658720
700	0.0877029	0.1948958	0.6154809	0.2629674	0.4586241	0.6548918	0.2551663	0.0130538	0.4378673	0.3643055
750	0.0761441	0.1816160	0.6492164	0.3589147	0.5163665	0.8052334	0.2624347	0.0073503	0.6261627	0.4469838
800	0.1090882	0.3176001	0.6729805	0.3454835	0.5663844	0.5844009	0.2553552	0.0230894	0.4957134	0.3873343
850	0.0727355	0.2545005	0.5848406	0.3613548	0.4555128	0.6231309	0.3440197	0.0109561	0.5416893	0.3944431
900	0.0725262	0.2174255	0.5744703	0.3461154	0.3838634	0.8213279	0.2944425	0.0186667	0.5127983	0.5091811
950	0.0684505	0.2446086	0.5438643	0.3660687	0.5196028	0.6075063	0.3115567	0.0344538	0.3847103	0.4390381
1000	0.0811841	0.3270790	0.6734105	0.3467715	0.4203691	0.5149428	0.4283245	0.0309814	0.4431185	0.4516370

0	0.1000872	0.3038856	0.6814392	0.3945768	0.4599161	0.6701410	0.2572576	0.0158239	0.4378476	0.4378438
50	0.1047777	0.1676438	0.6766667	0.5031156	0.5365072	0.5779193	0.3273789	0.0046951	0.3647983	0.3318620
100	0.0738869	0.1411635	0.7031387	0.5785178	0.4794585	0.8352027	0.3385171	0.0004053	0.4922230	0.4295605
150	0.0767866	0.0797755	0.6140129	0.5524232	0.3815973	0.6114565	0.3203238	0.0003416	0.5745888	0.3609448
200	0.1568593	0.0592854	0.6770453	0.4832306	0.5124934	0.6519794	0.3331151	0.0004246	0.5621528	0.4496559
250	0.2063484	0.1597947	0.6593677	0.4345506	0.5844952	0.7199244	0.2797093	0.0001820	0.3478701	0.4591822
300	0.3023722	0.0876513	0.7469296	0.5765621	0.5102324	0.6205698	0.4769545	0.0027656	0.2920740	0.4554155
350	0.1477663	0.0892150	0.7614603	0.6116389	0.3886371	0.7576274	0.6497910	0.0002123	0.3257411	0.5400841
400	0.2735654	0.1085700	0.7225779	0.5834100	0.4470423	0.6487085	0.5185579	0.0044232	0.3118620	0.5158638
450	0.1713653	0.0627498	0.6523079	0.4740542	0.4138520	0.6452163	0.4882691	0.0021301	0.2933265	0.5130173
500	0.2613755	0.1267494	0.7942766	0.6019779	0.4666533	0.6541681	0.5912317	0.0008603	0.2697826	0.5170640
550	0.2029625	0.1715379	0.6549290	0.3921195	0.4805423	0.5929300	0.6129915	0.0655324	0.3756819	0.4519298
600	0.1010484	0.2185402	0.7050645	0.3669018	0.4113913	0.7595453	0.6377282	0.0438238	0.3468824	0.4699852
650	0.0910909	0.3406431	0.6156465	0.3939328	0.4281925	0.7600896	0.5280299	0.1000331	0.3361282	0.4501840
700	0.0796261	0.2103840	0.5243639	0.2711663	0.4089439	0.7077231	0.3490798	0.0172043	0.3963707	0.4532575
750	0.0710470	0.2686259	0.4700566	0.3318489	0.4265953	0.7819718	0.4208755	0.0229287	0.4165695	0.4403531
800	0.0644390	0.2184365	0.5463446	0.4112764	0.3558865	0.7356278	0.4533009	0.0570721	0.4116004	0.5209098
850	0.0598183	0.2277291	0.4766214	0.3578439	0.3997714	0.7287063	0.4457267	0.0109100	0.4750263	0.3313337
900	0.0992482	0.2630314	0.6042809	0.3577895	0.4202616	0.7850050	0.3517546	0.0244904	0.4674955	0.4147199
950	0.0538007	0.2357909	0.5313569	0.3482427	0.4220581	0.7863559	0.3442379	0.0290278	0.3967763	0.5074513
1000	0.0647749	0.2379400	0.6106576	0.2858388	0.3610409	0.7966606	0.2883446	0.0144030	0.4551386	0.4824105

0	0.0906966	0.3007661	0.5564591	0.3395028	0.5354299	0.6517414	0.2122630	0.0220014	0.5275647	0.4222354
50	0.0243449	0.2121775	0.8374061	0.4295451	0.3940748	0.5941054	0.2949082	0.0114321	0.6706830	0.4142929
100	0.0151912	0.2394261	0.7390281	0.4620681	0.4663940	0.8038816	0.2922896	0.0504924	0.7010568	0.4834481
150	0.0037707	0.2315245	0.8129533	0.4644777	0.5565874	0.6548699	0.2681955	0.0281084	0.6544812	0.3407168
200	0.0040634	0.2337429	0.7977949	0.6204864	0.5052190	0.6424632	0.1407312	0.0080497	0.7099478	0.3941017
250	0.0003771	0.1881358	0.8793480	0.4589712	0.4231813	0.6313490	0.1536743	0.0283127	0.6787575	0.5507970
300	0.0022113	0.2506856	0.9835033	0.5749755	0.5077429	0.4054946	0.1755744	0.0271334	0.7789262	0.5128569
350	0.0009967	0.1978037	0.8407172	0.5327895	0.4584930	0.2893315	0.1738795	0.0101615	0.9034444	0.3631329
400	0.0035974	0.1469228	0.6921438	0.5969668	0.6264310	0.3046692	0.1153703	0.0153334	0.8047521	0.4428667
450	0.0118353	0.1920690	0.6944745	0.4396235	0.4390989	0.1707812	0.1255797	0.0088887	0.7451506	0.4688531
500	0.0139850	0.1697978	0.7503281	0.5768730	0.7203479	0.2045828	0.1517053	0.0034419	0.6151091	0.4051902
550	0.0625148	0.1672159	0.8094963	0.3803134	0.6859580	0.2177438	0.1421971	0.0074581	0.5835037	0.3848527
600	0.1288011	0.2071684	0.7389185	0.3531197	0.6336421	0.3988425	0.1562251	0.0152653	0.6205539	0.3833672
650	0.1180602	0.2505948	0.7200536	0.4704161	0.5387185	0.4459664	0.1912843	0.0041483	0.5172669	0.3440893
700	0.1193217	0.2744021	0.7994348	0.3815180	0.4803771	0.4952222	0.3262916	0.0158389	0.4420315	0.4439022
750	0.0732191	0.2444870	0.7604844	0.3180616	0.5433407	0.7031311	0.3086468	0.0140616	0.4609209	0.3775023
800	0.0629759	0.2938166	0.5796872	0.4127287	0.4651613	0.7485792	0.2349252	0.0152145	0.5555992	0.4144305
850	0.0829729	0.2315874	0.7070694	0.3674610	0.5127787	0.6166646	0.3527361	0.0116041	0.5124906	0.4157477
900	0.1243387	0.1943963	0.7010022	0.3955683	0.4650974	0.6429994	0.4062957	0.0087265	0.5548175	0.4703830
950	0.1087548	0.2649004	0.5678956	0.2983294	0.4308252	0.6894403	0.2609654	0.0291940	0.5230536	0.5449771
1000	0.1023915	0.2492185	0.7174380	0.3743792	0.5262113	0.6186700	0.3039272	0.0267193	0.5768283	0.4772793

0	0.0889535	0.2977255	0.7535163	0.4334118	0.3748877	0.6426101	0.2850785	0.0203046	0.5254288	0.3771279
50	0.0511552	0.2416005	0.6454867	0.3808033	0.4047766	0.6938835	0.2366837	0.0105049	0.6524708	0.5227398
100	0.0204321	0.2489802	0.5781367	0.3585006	0.4693471	0.7617974	0.2028546	0.0238907	0.7250679	0.4376600
150	0.0258242	0.3027561	0.7464763	0.3454930	0.4621768	0.8424736	0.2181254	0.0147739	0.5351242	0.6083844
200	0.0029202	0.2480432	0.5286074	0.3492091	0.4534710	0.7455328	0.2159956	0.0121661	0.6847690	0.3796582
250	0.0081878	0.2498626	0.6302269	0.3127259	0.5607955	0.6041602	0.1892327	0.0110787	0.5143378	0.4096876
300	0.0070667	0.2455454	0.7017759	0.3769599	0.6058435	0.6223325	0.1858790	0.0082113	0.6720377	0.3526625
350	0.0062909	0.2289760	0.6818554	0.3394974	0.5632231	0.6376164	0.1363055	0.0080041	0.6882085	0.4595325
400	0.0284842	0.2452299	0.6629090	0.2684118	0.4487364	0.5196380	0.2113404	0.0388098	0.7035132	0.4847178
450	0.0227363	0.2617812	0.5923250	0.3548873	0.5209005	0.6873223	0.1785444	0.0152486	0.5717843	0.4087832
500	0.0090694	0.2928879	0.5392879	0.3263912	0.4770011	0.6866586	0.1665098	0.0127964	0.7614465	0.3423161
550	0.1035743	0.2692181	0.4452495	0.4064835	0.4809466	0.4134011	0.2327085	0.0032475	0.6518110	0.4414103
600	0.0884160	0.2188921	0.5694434	0.3804069	0.5415410	0.3364757	0.1360362	0.0084634	0.6679731	0.4841187
650	0.0448034	0.2553853	0.5961359	0.3351402	0.5407579	0.3718125	0.2163509	0.0192190	0.5577489	0.4355154
700	0.0837578	0.2171748	0.4277071	0.3133631	0.6120292	0.4679588	0.2210695	0.0085191	0.4737943	0.4577048
750	0.0745226	0.2391389	0.5600020	0.3803402	0.5473310	0.5576005	0.2873274	0.0058285	0.3877211	0.3791983
800	0.1102494	0.2600000	0.5061078	0.4282897	0.5073647	0.7636182	0.4017501	0.0159480	0.5577023	0.4858336
850	0.0683242	0.2578299	0.5995729	0.4103828	0.4112493	0.6241228	0.3575052	0.0107313	0.5964724	0.3260000
900	0.0731637	0.2437285	0.6914331	0.4588360	0.4455677	0.6832004	0.4189354	0.0187757	0.4582963	0.4705311
950	0.0846506	0.2697117	0.6196808	0.3487406	0.4655399	0.6874468	0.2698114	0.0199250	0.4089703	0.3829514
1000	0.0590185	0.2631644	0.6048598	0.3835492	0.3556405	0.6289216	0.4059082	0.0079115	0.4938366	0.5042602
