"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
700	0.8757435	0.8547228	0.1978527	0.1044992	0.1181449	0.3291521	0.4004636	0.3971997	0.8625694	1.0000000
750	0.7566282	0.9043356	0.2003693	0.1138258	0.1353010	0.3378787	0.4172933	0.4240490	0.8625694	1.0000000
800	0.6624512	0.9225812	0.2088001	0.1271949	0.1494432	0.3419611	0.4145309	0.4714866	0.8625694	1.0000000
850	0.6087570	0.9241597	0.2234128	0.1421298	0.1589876	0.3428244	0.3974244	0.5162098	0.8625694	1.0000000
900	0.5871610	0.9140312	0.2430722	0.1553599	0.1639609	0.3413072	0.3768121	0.5458236	0.8625694	1.0000000
950	0.5883995	0.8933299	0.2644279	0.1645163	0.1650411	0.3380025	0.3600574	0.5602511	0.8625694	1.0000000
1000	0.6071469	0.8637803	0.2831520	0.1687385	0.1630895	0.3336067	0.3493434	0.5630217	0.8625694	1.0000000

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.7154721	0.7997921	0.4334257	0.6504558	0.1470484	0.3245440	0.3669395	0.5051482	0.8625694	1.0000000
100	0.7552690	0.5862745	0.7036040	0.7594116	0.1439498	0.3046376	0.3678940	0.5021708	0.8625694	1.0000000
150	0.8802170	0.3138559	0.8370485	0.7821752	0.1301004	0.2708488	0.3702204	0.4791190	0.8625694	1.0000000
200	0.9634289	0.1706871	0.8898761	0.7845464	0.1076078	0.2413189	0.3795340	0.4338409	0.8625694	1.0000000
250	0.9903646	0.1117177	0.9093434	0.7818316	0.0861114	0.2217366	0.3976242	0.3977963	0.8625694	1.0000000
300	0.9975369	0.0885800	0.9160054	0.7788375	0.0706922	0.2104218	0.4181105	0.3796838	0.8625694	1.0000000
350	0.9993731	0.0794574	0.9179734	0.7768656	0.0612153	0.2044088	0.4345929	0.3724588	0.8625694	1.0000000
400	0.9998396	0.0758133	0.9183613	0.7758010	0.0558575	0.2014029	0.4452022	0.3699300	0.8625694	1.0000000
450	0.9999580	0.0743545	0.9183068	0.7752709	0.0529718	0.1999759	0.4510887	0.3691155	0.8625694	1.0000000
500	0.9999881	0.0737803	0.9181821	0.7750126	0.0514691	0.1993309	0.4540467	0.3688676	0.8625694	1.0000000
550	0.9999958	0.0738223	0.8860203	0.2368530	0.0507107	0.1992284	0.4554381	0.3687952	0.8625694	1.0000000
600	0.9999977	0.0789727	0.7160230	0.1196897	0.0504475	0.2024486	0.4560647	0.3687746	0.8625694	1.0000000
650	0.9999975	0.1090342	0.4681187	0.0941669	0.0512545	0.2163429	0.4563387	0.3687689	0.8625694	1.0000000
700	0.9999850	0.2184406	0.3047497	0.0887319	0.0550128	0.2436705	0.4564562	0.3687680	0.8625694	1.0000000
750	0.9994950	0.4492846	0.2299664	0.0880844	0.0643831	0.2765660	0.4565049	0.3687864	0.8625694	1.0000000
800	0.9883129	0.6879805	0.2003878	0.0895246	0.0809056	0.3050977	0.4564902	0.3693843	0.8625694	1.0000000
850	0.9218540	0.8330627	0.1903463	0.0937313	0.1027287	0.3249636	0.4558339	0.3762063	0.8625694	1.0000000
900	0.7970525	0.9009677	0.1896064	0.1024744	0.1251774	0.3368212	0.4511823	0.4032517	0.8625694	1.0000000
950	0.6829285	0.9282873	0.1956450	0.1165258	0.1439768	0.3429037	0.4367787	0.4525425	0.8625694	1.0000000
1000	0.6119513	0.9353572	0.2088651	0.1339065	0.1571981	0.3450592	0.4125638	0.5045098	0.8625694	1.0000000

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.7905540	0.4812200	0.2708497	0.1482791	0.1471211	0.3265745	0.4021182	0.2060849	0.8564775	0.7811505
100	0.9115789	0.3927150	0.2698089	0.1479980	0.1471921	0.3269762	0.5050185	0.1350893	0.8369008	0.7190003
150	0.9666329	0.3699868	0.2690839	0.1479713	0.1475124	0.3276731	0.6157698	0.1080708	0.8153180	0.7013505
200	0.9854259	0.3645064	0.2687548	0.1482360	0.1481248	0.3285383	0.7014585	0.0961954	0.7993614	0.6963382
250	0.9914136	0.3633642	0.2688899	0.1488253	0.1489717	0.3293520	0.7562868	0.0915288	0.7898255	0.6949148
300	0.9932861	0.3630907	0.2695413	0.1497015	0.1498934	0.3299475	0.7869237	0.0899575	0.7848114	0.6945105
350	0.9938721	0.3627305	0.2706897	0.1507324	0.1507092	0.3302630	0.8024048	0.0895211	0.7823837	0.6943958
400	0.9940716	0.3620305	0.2722016	0.1517358	0.1512911	0.3303157	0.8096601	0.0894368	0.7812725	0.6943632
450	0.9941709	0.3609820	0.2738469	0.1525470	0.1515890	0.3301634	0.8128711	0.0894375	0.7807839	0.6943539
500	0.9942580	0.3596994	0.2753655	0.1530655	0.1516184	0.3298799	0.8142322	0.0894464	0.7805755	0.6943513
550	0.9836425	0.6954508	0.2765426	0.1532663	0.1514361	0.3295002	0.7325935	0.3245142	0.7912428	0.9132000
600	0.9208165	0.7824096	0.2772557	0.1531798	0.1510586	0.3287645	0.5902947	0.3762740	0.8168612	0.9753500
650	0.8343421	0.8041078	0.2774708	0.1528107	0.1503759	0.3277352	0.5047569	0.4061097	0.8378023	0.9929997
700	0.7746321	0.8092195	0.2771690	0.1521024	0.1494046	0.3268181	0.4574681	0.4389009	0.8503375	0.9980120
750	0.7448250	0.8106943	0.2763093	0.1510800	0.1483691	0.3262223	0.4265845	0.4664186	0.8568761	0.9994354
800	0.7319582	0.8120110	0.2749188	0.1499202	0.1475058	0.3259643	0.4049264	0.4837184	0.8600284	0.9998397
850	0.7261527	0.8140513	0.2731787	0.1488542	0.1469432	0.3259869	0.3905017	0.4927852	0.8614705	0.9999545
900	0.7224478	0.8168399	0.2713826	0.1480548	0.1467052	0.3262115	0.3816317	0.4972751	0.8621057	0.9999871
950	0.7189015	0.8200325	0.2698215	0.1475976	0.1467488	0.3265526	0.3764766	0.4998358	0.8623775	0.9999963
1000	0.7150731	0.8231575	0.2686955	0.1474751	0.1469967	0.3269268	0.3734810	0.5018330	0.8624913	0.9999990

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.8041901	0.4039095	0.2711972	0.1514663	0.1594677	0.3264700	0.4091218	0.1552465	0.8792650	1.0000000
100	0.9302601	0.2944506	0.2740488	0.1589380	0.1630960	0.3263912	0.5381943	0.0784122	0.8853451	1.0000000
150	0.9789172	0.2644504	0.2819741	0.1650564	0.1640913	0.3259051	0.6807733	0.0557734	0.8875593	1.0000000
200	0.9933924	0.2536603	0.2915167	0.1683574	0.1640145	0.3247249	0.7873306	0.0477786	0.8883656	1.0000000
250	0.9975195	0.2468510	0.2993078	0.1694668	0.1631552	0.3229852	0.8506431	0.0449209	0.8886593	1.0000000
300	0.9987314	0.2411855	0.3040043	0.1690294	0.1616544	0.3211219	0.8833982	0.0439358	0.8887662	1.0000000
350	0.9991273	0.2368061	0.3056128	0.1674980	0.1598115	0.3195524	0.8990278	0.0436074	0.8888052	1.0000000
400	0.9992829	0.2341246	0.3046862	0.1653291	0.1580063	0.3185182	0.9061412	0.0434991	0.8888193	1.0000000
450	0.9993544	0.2332179	0.3019989	0.1630123	0.1565547	0.3180830	0.9092878	0.0434622	0.8888245	1.0000000
500	0.9993855	0.2338280	0.2984137	0.1609755	0.1556352	0.3181827	0.9106559	0.0434488	0.8888264	1.0000000
550	0.9958586	0.6227965	0.2943523	0.1561350	0.1427976	0.3187572	0.8085442	0.3027123	0.8721315	1.0000000
600	0.9585505	0.7321343	0.2871151	0.1478417	0.1393226	0.3197845	0.6314909	0.3579902	0.8660516	1.0000000
650	0.8856489	0.7713243	0.2765585	0.1422108	0.1390089	0.3213076	0.5292332	0.3836372	0.8638375	1.0000000
700	0.8195683	0.7954938	0.2666378	0.1398753	0.1400490	0.3233600	0.4767716	0.4129738	0.8630312	1.0000000
750	0.7722829	0.8155812	0.2599601	0.1397972	0.1419017	0.3256309	0.4441505	0.4428649	0.8627376	1.0000000
800	0.7382368	0.8313337	0.2569051	0.1411382	0.1442239	0.3276636	0.4200946	0.4677854	0.8626307	1.0000000
850	0.7130722	0.8416189	0.2568391	0.1433369	0.1466111	0.3291321	0.4017149	0.4868553	0.8625917	1.0000000
900	0.6954937	0.8464455	0.2589168	0.1459100	0.1486698	0.3299208	0.3879169	0.5009804	0.8625775	1.0000000
950	0.6850876	0.8466297	0.2623018	0.1483943	0.1501311	0.3300740	0.3777969	0.5109003	0.8625724	1.0000000
1000	0.6811322	0.8433296	0.2661901	0.1504047	0.1508920	0.3297264	0.3706134	0.5170653	0.8625705	1.0000000

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.7145237	0.8200700	0.2708497	0.1482783	0.1471052	0.3263529	0.3669985	0.5036460	0.9025819	1.0000000
100	0.7134459	0.8220782	0.2698045	0.1479626	0.1469842	0.3261027	0.3684585	0.4999644	0.9171534	1.0000000
150	0.7114499	0.8241236	0.2690235	0.1477403	0.1467980	0.3259671	0.3700775	0.4979469	0.9224599	1.0000000
200	0.7090768	0.8259160	0.2684519	0.1475240	0.1466310	0.3259729	0.3713418	0.4975762	0.9243923	1.0000000
250	0.7067508	0.8273691	0.2679945	0.1473299	0.1465540	0.3260534	0.3720009	0.4981259	0.9250961	1.0000000
300	0.7047021	0.8285294	0.2676156	0.1472072	0.1465693	0.3261587	0.3721259	0.4990296	0.9253524	1.0000000
350	0.7029915	0.8294583	0.2673369	0.1471765	0.1466460	0.3262635	0.3719101	0.4999751	0.9254457	1.0000000
400	0.7016010	0.8301719	0.2671865	0.1472241	0.1467510	0.3263535	0.3715323	0.5008283	0.9254797	1.0000000
450	0.7005107	0.8306553	0.2671665	0.1473211	0.1468586	0.3264194	0.3711120	0.5015468	0.9254921	1.0000000
500	0.6997213	0.8308999	0.2672513	0.1474375	0.1469509	0.3264565	0.3707148	0.5021208	0.9254966	1.0000000
550	0.6992360	0.8309264	0.2674014	0.1475493	0.1470279	0.3266206	0.3703156	0.5039949	0.8854857	1.0000000
600	0.6990380	0.8307836	0.2675782	0.1476627	0.1471971	0.3270401	0.3694771	0.5075038	0.8709149	1.0000000
650	0.6990822	0.8305293	0.2677797	0.1478539	0.1475281	0.3274201	0.3681693	0.5100348	0.8656086	1.0000000
700	0.6993097	0.8301866	0.2680691	0.1481783	0.1479200	0.3276444	0.3668994	0.5112991	0.8636762	1.0000000
750	0.6996871	0.8297075	0.2685130	0.1485877	0.1482496	0.3277291	0.3659818	0.5117704	0.8629725	1.0000000
800	0.7002398	0.8290135	0.2690990	0.1489817	0.1484583	0.3277131	0.3654443	0.5118277	0.8627162	1.0000000
850	0.7010300	0.8280822	0.2697336	0.1492802	0.1485421	0.3276287	0.3651962	0.5116536	0.8626229	1.0000000
900	0.7020889	0.8269918	0.2703009	0.1494490	0.1485223	0.3275044	0.3651444	0.5113106	0.8625889	1.0000000
950	0.7033624	0.8258935	0.2707144	0.1494916	0.1484292	0.3273681	0.3652283	0.5108216	0.8625765	1.0000000
1000	0.7047124	0.8249476	0.2709374	0.1494328	0.1482957	0.3272446	0.3654128	0.5102213	0.8625720	1.0000000

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.6921016	0.8129120	0.3331944	0.3354954	0.1470745	0.3255558	0.3668937	0.5062540	0.9148096	1.0000000
100	0.7007405	0.7232990	0.4827667	0.3758424	0.1456509	0.3163440	0.3674157	0.5066525	0.9338340	1.0000000
150	0.7737142	0.5246530	0.5918465	0.3832833	0.1385499	0.2966455	0.3680161	0.4972840	0.9407622	1.0000000
200	0.8749279	0.3471362	0.6464580	0.3805411	0.1243021	0.2751583	0.3722169	0.4660079	0.9432852	1.0000000
250	0.9315051	0.2437882	0.6673004	0.3728152	0.1073463	0.2583680	0.3840664	0.4262250	0.9442040	1.0000000
300	0.9514550	0.1936487	0.6701246	0.3639624	0.0925840	0.2476379	0.4019561	0.3983510	0.9445386	1.0000000
350	0.9573646	0.1722800	0.6644917	0.3567967	0.0820080	0.2418859	0.4198918	0.3844603	0.9446605	1.0000000
400	0.9590214	0.1653578	0.6563100	0.3520678	0.0753917	0.2395106	0.4335258	0.3787618	0.9447049	1.0000000
450	0.9594795	0.1653604	0.6487994	0.3493016	0.0717309	0.2391083	0.4420906	0.3766866	0.9447210	1.0000000
500	0.9596032	0.1682413	0.6431590	0.3478031	0.0700141	0.2396561	0.4468078	0.3759876	0.9447269	1.0000000
550	0.9897432	0.1740545	0.5827244	0.1474426	0.0694671	0.2411480	0.4492922	0.3738986	0.8924888	1.0000000
600	0.9973091	0.2114079	0.4236418	0.1036476	0.0700050	0.2488348	0.4513736	0.3706939	0.8734652	1.0000000
650	0.9989727	0.3357432	0.2969055	0.0942444	0.0732843	0.2670872	0.4534549	0.3691784	0.8665374	1.0000000
700	0.9963761	0.5450509	0.2323452	0.0930351	0.0817608	0.2908657	0.4549799	0.3689575	0.8640144	1.0000000
750	0.9706356	0.7352096	0.2052469	0.0951247	0.0962314	0.3124480	0.4556505	0.3710465	0.8630957	1.0000000
800	0.8852950	0.8485270	0.1962474	0.1006060	0.1145786	0.3279825	0.4543628	0.3833764	0.8627611	1.0000000
850	0.7651790	0.9025469	0.1968218	0.1104299	0.1329417	0.3374260	0.4471248	0.4169575	0.8626392	1.0000000
900	0.6673110	0.9239902	0.2045467	0.1243290	0.1480744	0.3421606	0.4298268	0.4667035	0.8625948	1.0000000
950	0.6094280	0.9276286	0.2190571	0.1399974	0.1585158	0.3434767	0.4051081	0.5134140	0.8625787	1.0000000
1000	0.5844307	0.9188993	0.2391454	0.1541779	0.1642274	0.3422091	0.3806152	0.5449945	0.8625728	1.0000000

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.7964165	0.4488556	0.2791129	0.2306435	0.3821466	0.3264715	0.0719023	0.5001426	0.8708026	1.0000000
100	0.9204782	0.3412608	0.3964790	0.4638326	0.4516790	0.3239282	0.0272714	0.4633272	0.8738009	1.0000000
150	0.9741076	0.2491764	0.6181427	0.6280897	0.4705541	0.3084026	0.0211479	0.4175548	0.8748928	1.0000000
200	0.9924116	0.1392728	0.7740811	0.7017342	0.4696989	0.2796495	0.0211971	0.3887785	0.8752904	1.0000000
250	0.9979898	0.0711907	0.8512736	0.7256985	0.4594171	0.2507986	0.0220971	0.3753087	0.8754352	1.0000000
300	0.9994883	0.0402008	0.8847848	0.7257852	0.4472209	0.2294498	0.0228525	0.3699456	0.8754879	1.0000000
350	0.9998708	0.0272387	0.8975699	0.7159033	0.4374308	0.2160117	0.0233269	0.3680372	0.8755071	1.0000000
400	0.9999674	0.0218855	0.9008711	0.7039410	0.4309355	0.2083817	0.0235849	0.3674113	0.8755141	1.0000000
450	0.9999918	0.0196986	0.9000579	0.6937467	0.4270530	0.2044186	0.0237131	0.3672178	0.8755167	1.0000000
500	0.9999979	0.0188642	0.8978032	0.6864375	0.4248771	0.2025770	0.0237731	0.3671606	0.8755176	1.0000000
550	0.9999995	0.0617255	0.8935405	0.5854294	0.1624774	0.2019187	0.3913091	0.3674047	0.8672848	1.0000000
600	0.9999996	0.0737749	0.8604002	0.3237741	0.0843280	0.2022200	0.4474011	0.3679730	0.8642866	1.0000000
650	0.9999991	0.0819688	0.7354896	0.1641196	0.0611697	0.2053396	0.4557552	0.3683904	0.8631948	1.0000000
700	0.9999978	0.1066526	0.5216059	0.1093206	0.0551236	0.2164502	0.4568009	0.3686069	0.8627972	1.0000000
750	0.9999888	0.1906573	0.3447246	0.0936313	0.0562586	0.2393894	0.4567921	0.3687036	0.8626524	1.0000000
800	0.9997519	0.3869641	0.2507893	0.0897091	0.0635133	0.2697376	0.4566880	0.3687530	0.8625996	1.0000000
850	0.9938760	0.6294827	0.2099166	0.0898763	0.0777162	0.2984992	0.4565991	0.3690628	0.8625804	1.0000000
900	0.9475256	0.7984870	0.1943209	0.0930312	0.0977537	0.3200263	0.4562009	0.3731385	0.8625734	1.0000000
950	0.8350794	0.8840388	0.1906516	0.1003238	0.1197032	0.3336696	0.4531439	0.3932198	0.8625709	1.0000000
1000	0.7138920	0.9208141	0.1944798	0.1127694	0.1391917	0.3411591	0.4419183	0.4369270	0.8625699	1.0000000

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.7209901	0.7481109	0.4803811	0.1455066	0.1191664	0.1492462	0.0903134	0.5036154	0.8987876	1.0000000
100	0.7897084	0.5525976	0.5381351	0.1243947	0.0695382	0.0835178	0.0484514	0.4931284	0.9119773	1.0000000
150	0.8972440	0.4004666	0.5441856	0.1016946	0.0447151	0.0583512	0.0426141	0.4612429	0.9167806	1.0000000
200	0.9614359	0.3259820	0.5346723	0.0907343	0.0358668	0.0486683	0.0430903	0.4193324	0.9185298	1.0000000
250	0.9862349	0.2996829	0.5252483	0.0868587	0.0330041	0.0450642	0.0451442	0.3890234	0.9191668	1.0000000
300	0.9943984	0.2953981	0.5194245	0.0856154	0.0321031	0.0438363	0.0473758	0.3733252	0.9193988	1.0000000
350	0.9968989	0.2985946	0.5164313	0.0852207	0.0318209	0.0434931	0.0491287	0.3665763	0.9194833	1.0000000
400	0.9975735	0.3028843	0.5150365	0.0850928	0.0317323	0.0434453	0.0502598	0.3639968	0.9195140	1.0000000
450	0.9976732	0.3062011	0.5144250	0.0850504	0.0317043	0.0434750	0.0508977	0.3631044	0.9195252	1.0000000
500	0.9976125	0.3083023	0.5141679	0.0850361	0.0316955	0.0435117	0.0512243	0.3628375	0.9195293	1.0000000
550	0.9973389	0.3712181	0.2784297	0.0850323	0.0320859	0.1951292	0.3979341	0.3638846	0.8833126	1.0000000
600	0.9926978	0.5779739	0.2088819	0.0850827	0.0383369	0.2672097	0.4506091	0.3665850	0.8701235	1.0000000
650	0.9578826	0.7709148	0.1884194	0.0855661	0.0590444	0.3070368	0.4573785	0.3714290	0.8653204	1.0000000
700	0.8566497	0.8763770	0.1827864	0.0879744	0.0902616	0.3289330	0.4550934	0.3883758	0.8635712	1.0000000
750	0.7301760	0.9229058	0.1829157	0.0956696	0.1209755	0.3403024	0.4450203	0.4285039	0.8629343	1.0000000
800	0.6357336	0.9409779	0.1883973	0.1111270	0.1444656	0.3456616	0.4244196	0.4822453	0.8627023	1.0000000
850	0.5824919	0.9448535	0.2017154	0.1317565	0.1596034	0.3473866	0.3977504	0.5285791	0.8626178	1.0000000
900	0.5593236	0.9383280	0.2240223	0.1517385	0.1677707	0.3463975	0.3731313	0.5581120	0.8625870	1.0000000
950	0.5571474	0.9201286	0.2521598	0.1665968	0.1705713	0.3430145	0.3550431	0.5728232	0.8625758	1.0000000
1000	0.5729766	0.8885488	0.2796538	0.1746417	0.1691946	0.3377466	0.3438344	0.5767316	0.8625718	1.0000000

0	0.7141572	0.8185464	0.2720736	0.1487974	0.1472583	0.3263967	0.3657519	0.5064516	0.8625694	1.0000000
50	0.3403790	0.8066519	0.2707641	0.1467366	0.1311175	0.2341367	0.1746996	0.4967052	0.9180942	1.0000000
100	0.2480243	0.8055903	0.2663322	0.1324789	0.0950401	0.2010959	0.1444504	0.5472024	0.9383148	1.0000000
150	0.2252237	0.8118915	0.2512550	0.1117393	0.0691314	0.1895562	0.1352733	0.5686071	0.9456785	1.0000000
200	0.2178094	0.8299521	0.2288307	0.0976935	0.0557942	0.1864685	0.1304201	0.5745461	0.9483602	1.0000000
250	0.2112618	0.8572015	0.2089524	0.0909773	0.0498552	0.1870228	0.1278569	0.5760768	0.9493368	1.0000000
300	0.2024459	0.8843860	0.1957641	0.0881978	0.0475798	0.1889479	0.1266092	0.5766833	0.9496924	1.0000000
350	0.1925384	0.9052387	0.1883260	0.0871132	0.0470072	0.1910217	0.1260160	0.5772154	0.9498219	1.0000000
400	0.1835865	0.9188745	0.1845208	0.0867170	0.0471604	0.1927041	0.1257133	0.5777575	0.9498691	1.0000000
450	0.1767350	0.9269715	0.1827044	0.0866013	0.0475526	0.1938774	0.1255341	0.5782333	0.9498863	1.0000000
500	0.1720769	0.9314892	0.1818935	0.0865980	0.0479547	0.1946176	0.1254132	0.5785937	0.9498925	1.0000000
550	0.4624697	0.9473145	0.1815669	0.0866991	0.0546138	0.2939854	0.2963661	0.6335012	0.8943700	1.0000000
600	0.5248095	0.9520829	0.1815729	0.0878993	0.0806050	0.3297945	0.3146163	0.6207910	0.8741503	1.0000000
650	0.5344148	0.9535062	0.1825770	0.0934138	0.1148308	0.3428600	0.3170353	0.6013647	0.8667868	1.0000000
700	0.5342714	0.9533042	0.1869188	0.1074254	0.1427345	0.3475128	0.3206300	0.5924426	0.8641053	1.0000000
750	0.5339812	0.9506283	0.1985852	0.1289094	0.1601814	0.3486005	0.3240775	0.5899249	0.8631287	1.0000000
800	0.5365295	0.9425701	0.2203223	0.1509152	0.1690646	0.3473819	0.3262666	0.5892621	0.8627731	1.0000000
850	0.5452153	0.9245999	0.2496292	0.1673941	0.1719590	0.3439412	0.3274598	0.5880584	0.8626436	1.0000000
900	0.5649131	0.8928959	0.2792198	0.1762503	0.1705080	0.3385240	0.3283600	0.5845332	0.8625964	1.0000000
950	0.6000471	0.8491121	0.3018871	0.1779503	0.1658349	0.3320631	0.3297575	0.5765697	0.8625793	1.0000000
1000	0.6497005	0.8026291	0.3138700	0.1740571	0.1591927	0.3258909	0.3325465	0.5620558	0.8625730	1.0000000
