YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C
0.0000000	0.2500002	0.0965634	0.6336557	0.2118553	0.1895626	0.0309717	0.0000000	0.0477998	0.6907164
0.6026565	0.0504244	0.5133781	0.7085986	0.0000000	0.8389253	0.3682060	0.0428067	0.0000000	0.6896652
