YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W
0.6117672	0.8992369	0.5625647	0.7997917	0.5260890	0.8075236	0.9547815	0.0538505	0.1882806	1.0000000
