"Time"	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
950	0.1109219	0.3566875	0.7717240	0.4498517	0.5985869	0.9468579	0.4677812	0.0240745	0.6476143	0.6041249
1000	0.1110899	0.3553838	0.7742505	0.4515077	0.6029366	0.9248184	0.4415153	0.0235532	0.6489064	0.6028663

0	0.1122180	0.3421538	0.8047778	0.4662236	0.6239650	0.8788953	0.4176997	0.0232335	0.6504576	0.5923250
50	0.1122375	0.3420579	0.9041501	0.4662928	0.6240271	0.8784334	0.4114024	0.0082022	0.6887538	0.5922781
100	0.1122501	0.3419926	0.9400778	0.4663498	0.6242772	0.8733585	0.3936702	0.0057250	0.7045725	0.5922368
150	0.1122588	0.3418579	0.9530794	0.4665733	0.6254786	0.8611848	0.3763840	0.0050604	0.7112541	0.5920599
200	0.1122705	0.3414276	0.9578382	0.4673199	0.6281547	0.8454241	0.3643323	0.0048072	0.7140817	0.5914791
250	0.1122976	0.3405042	0.9597248	0.4687955	0.6319573	0.8307180	0.3571371	0.0046984	0.7153191	0.5903594
300	0.1123533	0.3391015	0.9607127	0.4708343	0.6360311	0.8195778	0.3531836	0.0046500	0.7159232	0.5888468
350	0.1124429	0.3374375	0.9614815	0.4730339	0.6396211	0.8122462	0.3510954	0.0046275	0.7162626	0.5872463
400	0.1125597	0.3357903	0.9622012	0.4750170	0.6423660	0.8078498	0.3500008	0.0046161	0.7164492	0.5858279
450	0.1126889	0.3343678	0.9628620	0.4765795	0.6442565	0.8053602	0.3494291	0.0046104	0.7165066	0.5847268
500	0.1128140	0.3332620	0.9634207	0.4776908	0.6454629	0.8040027	0.3491518	0.0046082	0.7164500	0.5839535
550	0.1129229	0.3324699	0.8741132	0.4784217	0.6461812	0.8039473	0.3544293	0.0190537	0.6787768	0.5834504
600	0.1130096	0.3319509	0.8426019	0.4788452	0.6462461	0.8108325	0.3704566	0.0215603	0.6635266	0.5831659
650	0.1130722	0.3317629	0.8316387	0.4788066	0.6447126	0.8261545	0.3872176	0.0224012	0.6567454	0.5832305
700	0.1131056	0.3321257	0.8276115	0.4779314	0.6413011	0.8431402	0.3996940	0.0228112	0.6535170	0.5839261
750	0.1130978	0.3331630	0.8253303	0.4761605	0.6369940	0.8567730	0.4076581	0.0230236	0.6518733	0.5852690
800	0.1130400	0.3347083	0.8228817	0.4739104	0.6329466	0.8660227	0.4123732	0.0231347	0.6509416	0.5869272
850	0.1129379	0.3364239	0.8198837	0.4717111	0.6297622	0.8717524	0.4150907	0.0231952	0.6503573	0.5885124
900	0.1128106	0.3380075	0.8166405	0.4698989	0.6275239	0.8751403	0.4166661	0.0232304	0.6499915	0.5897961
950	0.1126806	0.3392945	0.8135977	0.4685692	0.6260608	0.8771088	0.4175904	0.0232514	0.6497955	0.5907250
1000	0.1125645	0.3402494	0.8110601	0.4676687	0.6251473	0.8782495	0.4181221	0.0232631	0.6497312	0.5913476

0	0.1122180	0.3421538	0.8047778	0.4662236	0.6239650	0.8788953	0.4176997	0.0232335	0.6504576	0.5923250
50	0.1144941	0.2175430	0.8575151	0.6903456	0.6240219	0.8788756	0.4177467	0.0032400	0.6501465	0.5922782
100	0.1275787	0.1669259	0.9222923	0.7181041	0.6240469	0.8789319	0.4184410	0.0007323	0.6429361	0.5922528
150	0.1569235	0.1463651	0.9535536	0.7215462	0.6240270	0.8798243	0.4251008	0.0004359	0.6112924	0.5922425
200	0.1949070	0.1380204	0.9664560	0.7219564	0.6237373	0.8850825	0.4497686	0.0004650	0.5541831	0.5922671
250	0.2278315	0.1346808	0.9714816	0.7218856	0.6224344	0.8995318	0.4997186	0.0006126	0.4970103	0.5924567
300	0.2497253	0.1335041	0.9733653	0.7214552	0.6192555	0.9214427	0.5653737	0.0008490	0.4567081	0.5931112
350	0.2617678	0.1334173	0.9740140	0.7205184	0.6143954	0.9427594	0.6286908	0.0011222	0.4328306	0.5944836
400	0.2670327	0.1339574	0.9741505	0.7191454	0.6091343	0.9583398	0.6782337	0.0013668	0.4197541	0.5964472
450	0.2681161	0.1348065	0.9740533	0.7176375	0.6046453	0.9680706	0.7121003	0.0015466	0.4128652	0.5985565
500	0.2668763	0.1357072	0.9738532	0.7162951	0.6013690	0.9737071	0.7332962	0.0016612	0.4093969	0.6003976
550	0.2207311	0.2647830	0.9600118	0.4856619	0.5992050	0.9768672	0.7456734	0.0488025	0.4092639	0.6017859
600	0.1611007	0.3178827	0.9049680	0.4559932	0.5978645	0.9785871	0.7499079	0.0542914	0.4245890	0.6027320
650	0.1319564	0.3398788	0.8447217	0.4516145	0.5970780	0.9792501	0.7376815	0.0505040	0.4670990	0.6033326
700	0.1196775	0.3490677	0.8074016	0.4506572	0.5966937	0.9784705	0.6983022	0.0421632	0.5255525	0.6036879
750	0.1146736	0.3529221	0.7893252	0.4503482	0.5967247	0.9752037	0.6356898	0.0341888	0.5766906	0.6038540
800	0.1126484	0.3544726	0.7815061	0.4503588	0.5973439	0.9681566	0.5687571	0.0289937	0.6106348	0.6038213
850	0.1118309	0.3549009	0.7784725	0.4507383	0.5988134	0.9565603	0.5134526	0.0261533	0.6298692	0.6035186
900	0.1115091	0.3546165	0.7777915	0.4516153	0.6013316	0.9411966	0.4746813	0.0247022	0.6398348	0.6028465
950	0.1114014	0.3537399	0.7785918	0.4530789	0.6048317	0.9246119	0.4502490	0.0239794	0.6447818	0.6017443
1000	0.1113978	0.3523524	0.7806040	0.4550742	0.6088948	0.9097562	0.4359051	0.0236226	0.6472543	0.6002625

0	0.1122180	0.3421538	0.8047778	0.4662236	0.6239650	0.8788953	0.4176997	0.0232335	0.6504576	0.5923250
50	0.0408762	0.3224110	0.9064029	0.6493644	0.6240349	0.8777531	0.4010270	0.0221463	0.7764492	0.5922779
100	0.0162831	0.3143525	0.9561934	0.6720831	0.6246884	0.8619399	0.3432428	0.0196538	0.8937815	0.5922105
150	0.0079134	0.3107665	0.9767947	0.6752873	0.6288807	0.8085678	0.2782786	0.0179006	0.9555795	0.5916842
200	0.0051164	0.3078844	0.9848236	0.6773934	0.6416314	0.7090855	0.2316739	0.0170811	0.9805410	0.5894101
250	0.0042387	0.3029935	0.9879459	0.6820081	0.6667011	0.5884737	0.2043771	0.0167431	0.9901001	0.5836222
300	0.0040779	0.2944610	0.9893162	0.6901792	0.7022590	0.4850133	0.1899521	0.0166075	0.9937434	0.5734860
350	0.0042769	0.2825852	0.9901625	0.7009988	0.7408357	0.4152006	0.1827808	0.0165534	0.9951563	0.5603073
400	0.0047464	0.2693758	0.9908882	0.7122366	0.7745395	0.3745941	0.1793549	0.0165318	0.9957356	0.5468541
450	0.0054474	0.2571257	0.9915547	0.7218667	0.7994353	0.3530058	0.1777594	0.0165231	0.9960010	0.5355011
500	0.0063118	0.2472488	0.9921234	0.7289901	0.8156626	0.3421542	0.1770251	0.0165194	0.9961399	0.5272142
550	0.0844227	0.2594727	0.9747547	0.5839726	0.8253137	0.3372749	0.1780219	0.0165624	0.9664673	0.5217889
600	0.1108091	0.2625601	0.9519078	0.5697659	0.8303341	0.3404368	0.1855468	0.0167927	0.8807641	0.5185337
650	0.1194705	0.2628723	0.9345148	0.5698330	0.8303485	0.3663740	0.2104898	0.0175421	0.7731814	0.5169216
700	0.1223212	0.2631130	0.9257424	0.5693507	0.8203375	0.4413202	0.2561016	0.0189236	0.7022135	0.5172672
750	0.1231987	0.2652714	0.9215425	0.5644808	0.7933129	0.5635069	0.3101017	0.0205882	0.6648583	0.5211961
800	0.1231281	0.2712715	0.9176383	0.5526542	0.7517813	0.6872478	0.3576020	0.0220359	0.6468257	0.5303960
850	0.1222469	0.2817234	0.9108072	0.5346196	0.7088374	0.7772904	0.3918669	0.0230251	0.6383812	0.5439977
900	0.1206641	0.2950428	0.8992315	0.5146778	0.6747845	0.8318374	0.4135408	0.0235970	0.6348099	0.5586085
950	0.1187328	0.3085335	0.8830961	0.4972229	0.6517776	0.8621043	0.4258677	0.0238788	0.6342165	0.5710781
1000	0.1168697	0.3200684	0.8645708	0.4842692	0.6376142	0.8781149	0.4318445	0.0239701	0.6356324	0.5801456

0	0.1122180	0.3421538	0.8047778	0.4662236	0.6239650	0.8788953	0.4176997	0.0232335	0.6504576	0.5923250
50	0.0470136	0.3421836	0.8234742	0.4660047	0.6202969	0.9397922	0.4056537	0.0224283	0.7478119	0.5925209
100	0.0243068	0.3433787	0.8297694	0.4636772	0.6124929	0.9512579	0.3567197	0.0201680	0.8614006	0.5943643
150	0.0163434	0.3457677	0.8300061	0.4600635	0.6077417	0.9411219	0.2942227	0.0183082	0.9278580	0.5970439
200	0.0134677	0.3479901	0.8271239	0.4576060	0.6077764	0.9143919	0.2459403	0.0173647	0.9562028	0.5987274
250	0.0123698	0.3488803	0.8239226	0.4575308	0.6123607	0.8786570	0.2163936	0.0169586	0.9672316	0.5986106
300	0.0119452	0.3479658	0.8226214	0.4599172	0.6201076	0.8456588	0.2003400	0.0167921	0.9713837	0.5967124
350	0.0118318	0.3454703	0.8242156	0.4640219	0.6287461	0.8220773	0.1922150	0.0167251	0.9729919	0.5936281
400	0.0118996	0.3421082	0.8283778	0.4686702	0.6363051	0.8077812	0.1882810	0.0166981	0.9737597	0.5902336
450	0.0120793	0.3386814	0.8339207	0.4728477	0.6418987	0.7999502	0.1864067	0.0166864	0.9743026	0.5872476
500	0.0123140	0.3357449	0.8395432	0.4760488	0.6455705	0.7959076	0.1854869	0.0166801	0.9747911	0.5849998
550	0.0777808	0.3328244	0.8275175	0.4798695	0.6703320	0.4739378	0.1863006	0.0167206	0.9472759	0.5821086
600	0.1007883	0.3241495	0.8286418	0.4954310	0.7264273	0.3971216	0.1934371	0.0169445	0.8748203	0.5699289
650	0.1093366	0.3090008	0.8423132	0.5196082	0.7702296	0.4010923	0.2156533	0.0176142	0.7836556	0.5519122
700	0.1132915	0.2941990	0.8633062	0.5389026	0.7866380	0.4619629	0.2548232	0.0187829	0.7213589	0.5382661
750	0.1158568	0.2849338	0.8822034	0.5468903	0.7755089	0.5656366	0.3005032	0.0201381	0.6870398	0.5332418
800	0.1176924	0.2831196	0.8936742	0.5430682	0.7451352	0.6735828	0.3409754	0.0213111	0.6683253	0.5368670
850	0.1186196	0.2881825	0.8964165	0.5304990	0.7095707	0.7562468	0.3714397	0.0221666	0.6568532	0.5466266
900	0.1185157	0.2976977	0.8910602	0.5143278	0.6793325	0.8097999	0.3927215	0.0227578	0.6491991	0.5586076
950	0.1176346	0.3086287	0.8794495	0.4991309	0.6576526	0.8421737	0.4071944	0.0231634	0.6445002	0.5695454
1000	0.1164250	0.3186489	0.8644008	0.4872069	0.6434544	0.8614542	0.4166785	0.0234233	0.6424188	0.5779519
