"Time"	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
450	0.5690552	0.2692349	0.0807255	0.0036991	0.6424348	0.9916509	0.9022539	0.1616291	0.6942133	1.0000000
500	0.5731104	0.1644041	0.0783200	0.0035910	0.6434812	0.9920277	0.9047188	0.1611429	0.6950506	1.0000000
550	0.5746268	0.1084999	0.0862903	0.0349616	0.6383441	0.9414545	0.8881664	0.4079479	0.6925753	1.0000000
600	0.5740709	0.1260218	0.1495027	0.0682446	0.6184442	0.8811578	0.7986996	0.6778265	0.6765498	1.0000000
650	0.5605212	0.3421315	0.2465191	0.0885148	0.5896191	0.8311555	0.6867005	0.8298107	0.6513353	1.0000000
700	0.5170538	0.6120349	0.3333051	0.1027729	0.5580523	0.7814387	0.6017203	0.9027072	0.6229628	1.0000000
750	0.4541303	0.7986301	0.3994063	0.1160215	0.5245228	0.7322361	0.5503683	0.9342836	0.5922226	1.0000000
800	0.3963400	0.9022926	0.4514073	0.1308796	0.4898240	0.6896760	0.5231562	0.9454585	0.5598457	1.0000000
850	0.3554161	0.9542288	0.4974541	0.1485803	0.4569277	0.6578931	0.5102403	0.9463595	0.5287235	1.0000000
900	0.3301817	0.9788445	0.5421676	0.1689168	0.4291802	0.6370418	0.5051112	0.9419100	0.5022313	1.0000000
950	0.3147981	0.9901714	0.5860718	0.1902385	0.4083723	0.6249390	0.5040799	0.9349158	0.4822824	1.0000000
1000	0.3040811	0.9953204	0.6270007	0.2101672	0.3944228	0.6189106	0.5051271	0.9273283	0.4689244	1.0000000

0	0.2570990	0.9997423	0.7367848	0.2490564	0.3846011	0.6231407	0.5141976	0.9103629	0.4601834	1.0000000
50	0.3692316	0.9997412	0.7289067	0.1923989	0.3942147	0.7254770	0.5171674	0.8305073	0.4700659	1.0000000
100	0.4692593	0.9997280	0.6779002	0.1310705	0.4434571	0.8378619	0.5343475	0.7457861	0.5190204	1.0000000
150	0.5040781	0.9996524	0.5842169	0.0917392	0.5065001	0.9009689	0.5590701	0.7044689	0.5792771	1.0000000
200	0.5212663	0.9993685	0.4760587	0.0668527	0.5555778	0.9317860	0.5794976	0.6904573	0.6244454	1.0000000
250	0.5574783	0.9983946	0.3773121	0.0515831	0.5860519	0.9463431	0.5917744	0.6878584	0.6515297	1.0000000
300	0.6182908	0.9951923	0.3003037	0.0427134	0.6028879	0.9531997	0.5975606	0.6887741	0.6660303	1.0000000
350	0.6865435	0.9859869	0.2469973	0.0378133	0.6116096	0.9564160	0.5996403	0.6902401	0.6733400	1.0000000
400	0.7437041	0.9652531	0.2132802	0.0352085	0.6159585	0.9578957	0.6000426	0.6914122	0.6769023	1.0000000
450	0.7830420	0.9305437	0.1933356	0.0338633	0.6180690	0.9585491	0.5998585	0.6921849	0.6785984	1.0000000
500	0.8069586	0.8867171	0.1821092	0.0331839	0.6190668	0.9588183	0.5995614	0.6926485	0.6793869	1.0000000
550	0.7121879	0.8443562	0.1864120	0.0566777	0.6139311	0.8744867	0.5954569	0.7770975	0.6745755	1.0000000
600	0.6107907	0.8377097	0.2397639	0.0827164	0.5820697	0.7796693	0.5750360	0.8687319	0.6450406	1.0000000
650	0.5421676	0.8791684	0.3177248	0.1026363	0.5340194	0.7197812	0.5479994	0.9183839	0.6003660	1.0000000
700	0.4806584	0.9269595	0.3928452	0.1229527	0.4885948	0.6813483	0.5264134	0.9386931	0.5579761	1.0000000
750	0.4242467	0.9604572	0.4609290	0.1457089	0.4526375	0.6549705	0.5133345	0.9430184	0.5242427	1.0000000
800	0.3779845	0.9798016	0.5232873	0.1694664	0.4260062	0.6371195	0.5071489	0.9396275	0.4990782	1.0000000
850	0.3431434	0.9899553	0.5789184	0.1920331	0.4071058	0.6260416	0.5053650	0.9331504	0.4811006	1.0000000
900	0.3182391	0.9950149	0.6258699	0.2116627	0.3944594	0.6201042	0.5059789	0.9261181	0.4690380	1.0000000
950	0.3008613	0.9974666	0.6631680	0.2273166	0.3867199	0.6176895	0.5076605	0.9198790	0.4616824	1.0000000
1000	0.2886492	0.9986405	0.6911387	0.2386822	0.3825941	0.6174130	0.5096047	0.9150500	0.4578174	1.0000000

0	0.2570990	0.9997423	0.7367848	0.2490564	0.3846011	0.6231407	0.5141976	0.9103629	0.4601834	1.0000000
50	0.2559558	0.9997461	0.7690918	0.1736339	0.3845858	0.6232369	0.5183079	0.8011134	0.4601657	1.0000000
100	0.2516706	0.9997639	0.7644970	0.0966314	0.3848671	0.6266160	0.5425395	0.6815651	0.4604584	1.0000000
150	0.2517755	0.9997669	0.7035995	0.0578566	0.3874004	0.6388032	0.5792020	0.6138993	0.4630746	1.0000000
200	0.2613646	0.9997145	0.6307357	0.0413723	0.3948944	0.6585745	0.6124867	0.5811579	0.4707248	1.0000000
250	0.2775551	0.9995767	0.5758181	0.0343640	0.4074722	0.6798279	0.6357494	0.5670832	0.4833773	1.0000000
300	0.2932004	0.9993577	0.5423929	0.0307572	0.4224347	0.6977483	0.6494398	0.5624883	0.4981821	1.0000000
350	0.3032823	0.9991014	0.5236035	0.0283037	0.4366132	0.7106128	0.6563152	0.5624358	0.5119762	1.0000000
400	0.3074740	0.9988585	0.5127892	0.0263802	0.4480529	0.7187770	0.6590460	0.5642114	0.5229249	1.0000000
450	0.3080825	0.9986570	0.5060092	0.0248770	0.4562145	0.7233930	0.6595669	0.5663846	0.5306145	1.0000000
500	0.3074454	0.9985015	0.5014018	0.0237696	0.4614576	0.7256603	0.6590955	0.5683038	0.5354782	1.0000000
550	0.3189524	0.9981536	0.3940517	0.0768626	0.4644903	0.7263924	0.6524535	0.6822813	0.5382437	1.0000000
600	0.3694812	0.9964059	0.3819366	0.1308028	0.4657690	0.7233447	0.6213318	0.8064286	0.5393569	1.0000000
650	0.3894217	0.9953426	0.4590702	0.1576383	0.4642135	0.7117520	0.5808131	0.8767994	0.5377379	1.0000000
700	0.3583698	0.9960618	0.5338398	0.1697273	0.4577505	0.6923147	0.5482889	0.9110361	0.5313420	1.0000000
750	0.3151421	0.9972470	0.5825491	0.1773517	0.4460191	0.6704444	0.5275700	0.9259793	0.5198095	1.0000000
800	0.2850323	0.9981873	0.6121275	0.1856555	0.4311290	0.6511974	0.5161268	0.9308877	0.5051989	1.0000000
850	0.2711656	0.9987863	0.6332205	0.1961771	0.4161397	0.6369156	0.5106170	0.9304486	0.4905103	1.0000000
900	0.2678130	0.9991384	0.6522045	0.2083021	0.4034014	0.6276568	0.5085754	0.9272411	0.4780579	1.0000000
950	0.2687466	0.9993453	0.6709507	0.2204859	0.3939415	0.6224074	0.5084522	0.9229178	0.4688529	1.0000000
1000	0.2700450	0.9994739	0.6887873	0.2312245	0.3877159	0.6199515	0.5092978	0.9186024	0.4628423	1.0000000

0	0.2570990	0.9997423	0.7367848	0.2490564	0.3846011	0.6231407	0.5141976	0.9103629	0.4601834	1.0000000
50	0.2363350	0.9997413	0.7305314	0.1987114	0.5812125	0.6092183	0.3632148	0.8578118	0.4595547	1.0000000
100	0.2202057	0.9997300	0.6807091	0.1221583	0.7632077	0.5175213	0.2136748	0.7998903	0.4441985	1.0000000
150	0.2368608	0.9996507	0.5666671	0.0700088	0.8388852	0.3706683	0.1425411	0.7615621	0.3836357	1.0000000
200	0.3146505	0.9992305	0.4230127	0.0432327	0.8570829	0.2417409	0.1156016	0.7178952	0.2826027	1.0000000
250	0.4568804	0.9968980	0.3006800	0.0314472	0.8553299	0.1584624	0.1081679	0.6259922	0.1844521	1.0000000
300	0.6154040	0.9849047	0.2204945	0.0268715	0.8504995	0.1141391	0.1108852	0.4671333	0.1177508	1.0000000
350	0.7372268	0.9430159	0.1763571	0.0253319	0.8471419	0.0961103	0.1212864	0.2993396	0.0817214	1.0000000
400	0.8065504	0.8586909	0.1549161	0.0249166	0.8454326	0.0955703	0.1362521	0.1768012	0.0652808	1.0000000
450	0.8243870	0.7543042	0.1455036	0.0248539	0.8447820	0.1063650	0.1510367	0.1039599	0.0595360	1.0000000
500	0.7798245	0.6621553	0.1417420	0.0248700	0.8447599	0.1226549	0.1623859	0.0658095	0.0596678	1.0000000
550	0.7331872	0.5982764	0.1457203	0.0412950	0.5406590	0.1800395	0.4532217	0.0690895	0.0641689	1.0000000
600	0.7391258	0.5996343	0.2036282	0.1178989	0.2761383	0.3764328	0.7378062	0.0886708	0.0963027	1.0000000
650	0.7468412	0.7152482	0.3872961	0.2915592	0.2271933	0.5767351	0.8686126	0.1452063	0.2013453	1.0000000
700	0.6659908	0.8414425	0.6062016	0.4082928	0.3000840	0.7067183	0.8911251	0.3287689	0.3428913	1.0000000
750	0.5108883	0.9215764	0.7474562	0.3865638	0.3919923	0.7717659	0.8287700	0.5622206	0.4591506	1.0000000
800	0.3543558	0.9636368	0.8017766	0.3063026	0.4578555	0.7896348	0.7295292	0.7374227	0.5307075	1.0000000
850	0.2456512	0.9837725	0.7933544	0.2349985	0.4908190	0.7754627	0.6408693	0.8423404	0.5636605	1.0000000
900	0.1898950	0.9928966	0.7484106	0.1906152	0.4968945	0.7435557	0.5793413	0.8986140	0.5690658	1.0000000
950	0.1736256	0.9968619	0.6930204	0.1698796	0.4848253	0.7069403	0.5421577	0.9262720	0.5569516	1.0000000
1000	0.1830503	0.9985009	0.6485550	0.1659181	0.4633524	0.6745520	0.5216495	0.9377397	0.5359612	1.0000000

0	0.2570990	0.9997423	0.7367848	0.2490564	0.3846011	0.6231407	0.5141976	0.9103629	0.4601834	1.0000000
50	0.4008822	0.9997414	0.7314461	0.2099805	0.3908094	0.6881722	0.4838649	0.9126869	0.5186413	1.0000000
100	0.5170903	0.9997329	0.6994562	0.1664175	0.4224855	0.7541893	0.4528137	0.9242601	0.5914131	1.0000000
150	0.5555761	0.9996934	0.6435211	0.1350392	0.4621032	0.7846142	0.4356589	0.9394214	0.6418289	1.0000000
200	0.5699440	0.9995855	0.5778840	0.1118878	0.4910435	0.7944326	0.4261901	0.9519772	0.6700669	1.0000000
250	0.5874891	0.9993480	0.5129952	0.0959823	0.5067983	0.7958670	0.4204367	0.9604275	0.6833854	1.0000000
300	0.6149286	0.9988791	0.4567456	0.0862470	0.5135530	0.7946355	0.4167780	0.9654770	0.6885860	1.0000000
350	0.6494886	0.9980537	0.4138564	0.0809502	0.5155840	0.7929318	0.4144843	0.9682484	0.6900195	1.0000000
400	0.6846842	0.9968149	0.3849045	0.0784106	0.5155884	0.7914697	0.4131075	0.9696586	0.6899696	1.0000000
450	0.7146657	0.9952781	0.3674710	0.0773875	0.5149356	0.7904031	0.4123244	0.9703187	0.6894798	1.0000000
500	0.7366790	0.9937089	0.3581087	0.0771055	0.5142154	0.7896935	0.4119043	0.9705938	0.6889657	1.0000000
550	0.6021219	0.9924086	0.3629660	0.1009192	0.5066717	0.7078911	0.4411215	0.9701388	0.6403932	1.0000000
600	0.4703725	0.9921993	0.4090482	0.1293661	0.4694309	0.6318138	0.4707123	0.9660107	0.5662568	1.0000000
650	0.4050690	0.9935692	0.4761736	0.1573254	0.4225398	0.6032835	0.4861033	0.9562215	0.5036658	1.0000000
700	0.3729934	0.9954950	0.5453558	0.1895130	0.3897595	0.5984817	0.4942883	0.9417712	0.4658302	1.0000000
750	0.3513657	0.9971268	0.6100591	0.2208098	0.3740575	0.6014674	0.5001885	0.9266233	0.4490871	1.0000000
800	0.3306895	0.9982457	0.6642389	0.2441693	0.3694202	0.6062658	0.5053780	0.9147498	0.4445658	1.0000000
850	0.3105970	0.9989314	0.7037378	0.2573904	0.3701710	0.6111323	0.5097558	0.9076044	0.4455956	1.0000000
900	0.2931704	0.9993242	0.7286595	0.2624583	0.3730124	0.6154772	0.5129419	0.9044906	0.4486312	1.0000000
950	0.2795693	0.9995392	0.7419845	0.2625290	0.3763317	0.6189783	0.5148601	0.9039932	0.4520440	1.0000000
1000	0.2697704	0.9996529	0.7474087	0.2601922	0.3793685	0.6214922	0.5157349	0.9048587	0.4551053	1.0000000

0	0.2570990	0.9997423	0.7367848	0.2490564	0.3846011	0.6231407	0.5141976	0.9103629	0.4601834	1.0000000
50	0.2510283	0.9997416	0.7359985	0.2401830	0.4660526	0.6164967	0.4381143	0.9126938	0.5121740	0.8423414
100	0.2237029	0.9997396	0.7254393	0.2027674	0.5382416	0.5761829	0.3614555	0.9230151	0.5545285	0.6954845
150	0.1983011	0.9997267	0.6910417	0.1640043	0.5575118	0.5131934	0.3227645	0.9342792	0.5560750	0.6267280
200	0.1953391	0.9996806	0.6385364	0.1414473	0.5444458	0.4550466	0.3058426	0.9403435	0.5307974	0.5991078
250	0.2186503	0.9995743	0.5889743	0.1350247	0.5202264	0.4138005	0.2988418	0.9396822	0.4968569	0.5886234
300	0.2600916	0.9994016	0.5593486	0.1392102	0.4974872	0.3887548	0.2964249	0.9331277	0.4666336	0.5847387
350	0.3042153	0.9992111	0.5528844	0.1483154	0.4808150	0.3753003	0.2963965	0.9228678	0.4448041	0.5833151
400	0.3375766	0.9990812	0.5627321	0.1581429	0.4702921	0.3692230	0.2977016	0.9116339	0.4311427	0.5827960
450	0.3555848	0.9990493	0.5796563	0.1663609	0.4644649	0.3675840	0.2996406	0.9016659	0.4236690	0.5826072
500	0.3610566	0.9990946	0.5968014	0.1721748	0.4617891	0.3684419	0.3016798	0.8941374	0.4203345	0.5825386
550	0.3681461	0.9991751	0.6115728	0.1858983	0.3517914	0.3807368	0.3804431	0.8834446	0.3457175	0.7401723
600	0.3991829	0.9992645	0.6410836	0.2584425	0.2585047	0.4357952	0.4614695	0.8420980	0.2895734	0.8870201
650	0.4187651	0.9993795	0.7064530	0.3690755	0.2421623	0.5072525	0.5098748	0.7868540	0.2960291	0.9557733
700	0.4087564	0.9995234	0.7788760	0.4353854	0.2708550	0.5672117	0.5403490	0.7652043	0.3378967	0.9833923
750	0.3761702	0.9996575	0.8278543	0.4306039	0.3127562	0.6095159	0.5563422	0.7841734	0.3864425	0.9938763
800	0.3326370	0.9997550	0.8472604	0.3843092	0.3505712	0.6356930	0.5584003	0.8206309	0.4268524	0.9977608
850	0.2900840	0.9998138	0.8425478	0.3307495	0.3781549	0.6485057	0.5511867	0.8556751	0.4549591	0.9991844
900	0.2572746	0.9998415	0.8217999	0.2872982	0.3949213	0.6514068	0.5406049	0.8821865	0.4714347	0.9997035
950	0.2374020	0.9998462	0.7934933	0.2580299	0.4026453	0.6482141	0.5306223	0.8997513	0.4786989	0.9998923
1000	0.2293781	0.9998341	0.7653360	0.2411909	0.4039590	0.6422978	0.5228935	0.9101665	0.4796402	0.9999609

0	0.2570990	0.9997423	0.7367848	0.2490564	0.3846011	0.6231407	0.5141976	0.9103629	0.4601834	1.0000000
50	0.2567426	0.9997999	0.7280710	0.1838404	0.6036357	0.6287563	0.5141512	0.9106254	0.4649968	1.0000000
100	0.2572489	0.9998697	0.6621513	0.1015416	0.8090707	0.6349114	0.5140420	0.9119495	0.4717882	1.0000000
150	0.2726554	0.9998966	0.5230306	0.0519595	0.9036343	0.6382565	0.5137157	0.9141441	0.4773672	1.0000000
200	0.3304155	0.9998013	0.3637777	0.0281795	0.9400997	0.6396680	0.5131514	0.9163709	0.4810622	1.0000000
250	0.4433082	0.9989239	0.2403482	0.0179299	0.9531255	0.6400298	0.5124871	0.9180415	0.4831073	1.0000000
300	0.5662065	0.9932137	0.1655416	0.0137675	0.9575917	0.6398779	0.5118849	0.9190907	0.4840209	1.0000000
350	0.6523484	0.9739662	0.1265552	0.0121391	0.9590795	0.6395269	0.5114282	0.9196878	0.4842680	1.0000000
400	0.6988168	0.9436247	0.1080612	0.0115183	0.9595579	0.6391529	0.5111230	0.9199837	0.4841778	1.0000000
450	0.7206151	0.9150138	0.0998101	0.0112862	0.9597011	0.6388389	0.5109413	0.9200863	0.4839565	1.0000000
500	0.7301917	0.8946440	0.0962819	0.0112009	0.9597361	0.6386102	0.5108485	0.9200766	0.4837192	1.0000000
550	0.7349708	0.6896909	0.0989107	0.0249961	0.7447089	0.6327513	0.5108169	0.9198236	0.4787775	1.0000000
600	0.7394136	0.4678336	0.1323256	0.0552972	0.5407406	0.6264196	0.5108893	0.9185455	0.4718377	1.0000000
650	0.7355232	0.4704666	0.2203587	0.1022791	0.4443614	0.6229741	0.5111938	0.9163036	0.4660583	1.0000000
700	0.6917874	0.6463196	0.3537082	0.1542599	0.4055838	0.6215166	0.5117655	0.9137585	0.4621848	1.0000000
750	0.5876144	0.8074508	0.4883743	0.1961062	0.3909439	0.6211556	0.5125025	0.9115118	0.4600239	1.0000000
800	0.4678078	0.9054003	0.5918050	0.2229765	0.3856772	0.6213604	0.5132486	0.9098919	0.4590636	1.0000000
850	0.3765305	0.9561307	0.6587212	0.2377419	0.3839827	0.6218156	0.5138740	0.9089754	0.4588337	1.0000000
900	0.3203833	0.9803303	0.6974848	0.2449426	0.3836456	0.6223230	0.5143095	0.9086725	0.4589936	1.0000000
950	0.2893944	0.9913208	0.7182363	0.2480560	0.3838000	0.6227630	0.5145449	0.9087955	0.4593166	1.0000000
1000	0.2731827	0.9961546	0.7286231	0.2491710	0.3840882	0.6230775	0.5146143	0.9091327	0.4596604	1.0000000

0	0.2570990	0.9997423	0.7367848	0.2490564	0.3846011	0.6231407	0.5141976	0.9103629	0.4601834	1.0000000
50	0.2181601	0.9997416	0.7365084	0.2489448	0.3850679	0.6242580	0.4279882	0.9105069	0.4606671	1.0000000
100	0.1810989	0.9997410	0.7362932	0.2487964	0.3822036	0.5898678	0.3416173	0.9111560	0.4576519	1.0000000
150	0.1661543	0.9997406	0.7364568	0.2525409	0.3618519	0.5267431	0.2992977	0.9107558	0.4362599	1.0000000
200	0.1688686	0.9997408	0.7402326	0.2705661	0.3227495	0.4667978	0.2823303	0.9045202	0.3946912	1.0000000
250	0.1834263	0.9997447	0.7539455	0.3120814	0.2780396	0.4249001	0.2769451	0.8869259	0.3464794	1.0000000
300	0.2000852	0.9997574	0.7805513	0.3767082	0.2401545	0.4009542	0.2773407	0.8550636	0.3051669	1.0000000
350	0.2107606	0.9997808	0.8149562	0.4524582	0.2139881	0.3903391	0.2815850	0.8121295	0.2765091	1.0000000
400	0.2140654	0.9998104	0.8484847	0.5228732	0.1990012	0.3889438	0.2887058	0.7671914	0.2602180	1.0000000
450	0.2127084	0.9998398	0.8753410	0.5762565	0.1927971	0.3938465	0.2973716	0.7299073	0.2537671	1.0000000
500	0.2095597	0.9998642	0.8940388	0.6086623	0.1929416	0.4026114	0.3058470	0.7057884	0.2544568	1.0000000
550	0.2700499	0.9998823	0.9055844	0.6218216	0.1966226	0.4123029	0.4115861	0.6930505	0.2590336	1.0000000
600	0.3274354	0.9998945	0.9117001	0.6200157	0.2080590	0.4711327	0.5163313	0.6847005	0.2725501	1.0000000
650	0.3500068	0.9999022	0.9136963	0.5950143	0.2425894	0.5500677	0.5686097	0.6942396	0.3119867	1.0000000
700	0.3462406	0.9999064	0.9108926	0.5322624	0.2942901	0.6119517	0.5863369	0.7330638	0.3685937	1.0000000
750	0.3204576	0.9999077	0.9003671	0.4444831	0.3447846	0.6486897	0.5830387	0.7874951	0.4216151	1.0000000
800	0.2826580	0.9999054	0.8791240	0.3602159	0.3823000	0.6645341	0.5687197	0.8377110	0.4595473	1.0000000
850	0.2478223	0.9998981	0.8469133	0.2966010	0.4043468	0.6661617	0.5515860	0.8747628	0.4810522	1.0000000
900	0.2253085	0.9998835	0.8079796	0.2560222	0.4134707	0.6598018	0.5365872	0.8985723	0.4894932	1.0000000
950	0.2166706	0.9998593	0.7698241	0.2339898	0.4137802	0.6503288	0.5255018	0.9121775	0.4893076	1.0000000
1000	0.2189616	0.9998258	0.7393840	0.2248283	0.4092106	0.6409179	0.5182402	0.9187527	0.4844739	1.0000000
