"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
750	0.9808647	0.8332653	0.3643961	0.1401724	0.1327225	0.0915079	0.8707761	0.8740837	0.3920545	1.0000000
800	0.9805164	0.8314688	0.3640942	0.1401072	0.1326869	0.0914979	0.8708734	0.8727248	0.3929140	1.0000000
850	0.9802772	0.8304728	0.3639200	0.1400508	0.1326561	0.0914893	0.8709575	0.8714199	0.3935476	1.0000000
900	0.9801288	0.8299343	0.3637973	0.1400020	0.1326295	0.0914818	0.8710302	0.8703489	0.3939676	1.0000000
950	0.9800421	0.8296376	0.3637002	0.1399599	0.1326065	0.0914753	0.8710930	0.8695654	0.3942272	1.0000000
1000	0.9799926	0.8294640	0.3636190	0.1399235	0.1325867	0.0914698	0.8711473	0.8690384	0.3943813	1.0000000

0	0.9810584	0.8379175	0.3722906	0.1439536	0.1347750	0.0920869	0.8651912	0.8734178	0.3918103	1.0000000
50	0.9881961	0.8368295	0.3755682	0.1901066	0.3334179	0.0920063	0.8633161	0.8716313	0.4053763	0.6589889
100	0.9939088	0.8401339	0.4478740	0.4224897	0.5686597	0.0924998	0.8128319	0.8373567	0.4972158	0.3496963
150	0.9961828	0.8597845	0.5831386	0.6547754	0.7097827	0.0973102	0.6436636	0.6808666	0.6497933	0.2109873
200	0.9971208	0.8896842	0.6918565	0.7894556	0.7825479	0.1222758	0.4025340	0.4417647	0.7838739	0.1582759
250	0.9976414	0.9164147	0.7545819	0.8537054	0.8251613	0.2109174	0.2346735	0.2584724	0.8688249	0.1395307
300	0.9979788	0.9350164	0.7858757	0.8837511	0.8677140	0.3930253	0.1455872	0.1584993	0.9139606	0.1330701
350	0.9981939	0.9463179	0.8006450	0.9005631	0.9125383	0.6023757	0.1022970	0.1119662	0.9355874	0.1308785
400	0.9983232	0.9526491	0.8077809	0.9120006	0.9471378	0.7605822	0.0817812	0.0918447	0.9452806	0.1301412
450	0.9983968	0.9560272	0.8115487	0.9198564	0.9686959	0.8548687	0.0720199	0.0834260	0.9494257	0.1298943
500	0.9984371	0.9577863	0.8137243	0.9248451	0.9806503	0.9046544	0.0672911	0.0799547	0.9511362	0.1298118
550	0.9945556	0.9586984	0.8150275	0.9275727	0.9773064	0.9219452	0.1346051	0.0789846	0.9234080	0.4707954
600	0.9914808	0.9591761	0.8157610	0.9281320	0.9679658	0.7547354	0.3464998	0.0915865	0.7751161	0.7800788
650	0.9903079	0.9594284	0.8160652	0.9271729	0.9477782	0.4798719	0.4766530	0.1650407	0.6048605	0.9187847
700	0.9899334	0.9595584	0.8160239	0.9237114	0.8891947	0.2990591	0.5379362	0.3459543	0.4882544	0.9714951
750	0.9898236	0.9596152	0.8154755	0.9130208	0.7727638	0.2084733	0.5653520	0.5658173	0.4241024	0.9902399
800	0.9897930	0.9596110	0.8137131	0.8859906	0.6251065	0.1673304	0.5778778	0.7299665	0.3926577	0.9967005
850	0.9897837	0.9595160	0.8092358	0.8320027	0.4919532	0.1492544	0.5846317	0.8233724	0.3782945	0.9988921
900	0.9897768	0.9592412	0.7997804	0.7483449	0.3954258	0.1411796	0.5903184	0.8694061	0.3720455	0.9996293
950	0.9897637	0.9586272	0.7831323	0.6488677	0.3340284	0.1370918	0.5977602	0.8903892	0.3694415	0.9998762
1000	0.9897357	0.9574610	0.7587899	0.5556698	0.2974139	0.1342339	0.6085351	0.8995147	0.3684349	0.9999587

0	0.9810584	0.8379175	0.3722906	0.1439536	0.1347750	0.0920869	0.8651912	0.8734178	0.3918103	1.0000000
50	0.9809187	0.8372410	0.3893586	0.2278114	0.1344678	0.0920539	0.8550969	0.8899144	0.2826677	0.9198850
100	0.9809213	0.8442123	0.4587269	0.2982582	0.1344275	0.0929763	0.8111898	0.9422781	0.1693155	0.8472217
150	0.9815474	0.8629220	0.5253586	0.3271083	0.1358839	0.0958280	0.7658688	0.9776067	0.1117839	0.8146343
200	0.9829074	0.8846144	0.5655328	0.3384547	0.1403587	0.0998387	0.7358056	0.9924382	0.0875086	0.8022506
250	0.9844897	0.9021471	0.5859994	0.3459198	0.1478610	0.1036802	0.7186951	0.9976209	0.0779306	0.7978468
300	0.9858294	0.9139317	0.5970956	0.3545365	0.1568716	0.1066524	0.7087675	0.9992758	0.0741734	0.7963289
350	0.9867775	0.9211765	0.6051790	0.3649451	0.1656253	0.1087419	0.7018980	0.9997779	0.0726422	0.7958140
400	0.9873848	0.9255985	0.6127893	0.3759862	0.1730682	0.1102303	0.6960922	0.9999256	0.0719740	0.7956408
450	0.9877595	0.9285020	0.6202916	0.3863254	0.1789776	0.1113914	0.6907690	0.9999683	0.0716563	0.7955828
500	0.9879956	0.9306367	0.6272813	0.3952143	0.1836137	0.1123842	0.6859634	0.9999806	0.0714892	0.7955634
550	0.9881552	0.9323014	0.6262517	0.3266587	0.1873482	0.1132261	0.6859131	0.9998397	0.1946193	0.8756720
600	0.9882646	0.9326601	0.5959754	0.2696659	0.1902737	0.1131832	0.7038650	0.9935359	0.3101306	0.9483331
650	0.9882915	0.9299300	0.5569784	0.2493249	0.1913924	0.1113539	0.7290964	0.9677917	0.3578676	0.9809198
700	0.9881729	0.9242256	0.5299248	0.2431508	0.1893679	0.1085053	0.7484094	0.9352288	0.3720979	0.9933032
750	0.9879005	0.9175625	0.5153031	0.2382538	0.1844473	0.1058565	0.7601233	0.9128529	0.3752616	0.9977070
800	0.9875405	0.9117033	0.5060497	0.2305055	0.1782467	0.1039046	0.7679294	0.9019391	0.3758865	0.9992248
850	0.9871761	0.9070471	0.4968072	0.2204805	0.1723069	0.1025342	0.7751892	0.8975003	0.3762904	0.9997397
900	0.9868501	0.9030645	0.4858484	0.2101245	0.1673305	0.1014544	0.7832621	0.8956440	0.3768337	0.9999129
950	0.9865572	0.8991038	0.4737917	0.2008432	0.1633015	0.1004599	0.7919733	0.8945613	0.3774845	0.9999709
1000	0.9862700	0.8948288	0.4618889	0.1930585	0.1599151	0.0994830	0.8006002	0.8936223	0.3782140	0.9999903

0	0.9810584	0.8379175	0.3722906	0.1439536	0.1347750	0.0920869	0.8651912	0.8734178	0.3918103	1.0000000
50	0.9840629	0.8639121	0.3710351	0.1427648	0.1279113	0.0607542	0.8660533	0.7604437	0.3915391	1.0000000
100	0.9874622	0.8966414	0.3672784	0.1313762	0.0970468	0.0328366	0.8683145	0.6634151	0.3882648	1.0000000
150	0.9897331	0.9163338	0.3490262	0.1047929	0.0619013	0.0201186	0.8786056	0.6253993	0.3832659	1.0000000
200	0.9910290	0.9234988	0.3093891	0.0786096	0.0372490	0.0148724	0.8998177	0.6155386	0.3788834	1.0000000
250	0.9916117	0.9196510	0.2604814	0.0622853	0.0231870	0.0125106	0.9244036	0.6152591	0.3762002	1.0000000
300	0.9916521	0.9060920	0.2188529	0.0543850	0.0159237	0.0112339	0.9443645	0.6169384	0.3754828	1.0000000
350	0.9912328	0.8860914	0.1912760	0.0510668	0.0123454	0.0104544	0.9574401	0.6179148	0.3766853	1.0000000
400	0.9904339	0.8647839	0.1758708	0.0497745	0.0106136	0.0099698	0.9649608	0.6174088	0.3794982	1.0000000
450	0.9894015	0.8465393	0.1682095	0.0492872	0.0097753	0.0096787	0.9689485	0.6153781	0.3832993	1.0000000
500	0.9883322	0.8332243	0.1646885	0.0491036	0.0093654	0.0095118	0.9709551	0.6121791	0.3873109	1.0000000
550	0.9829575	0.7454676	0.1631529	0.0490355	0.0103237	0.0389454	0.9719306	0.7211732	0.3929398	1.0000000
600	0.9687414	0.6417340	0.1625379	0.0491470	0.0219909	0.0652075	0.9723849	0.8100551	0.4103954	1.0000000
650	0.9428290	0.5772023	0.1628785	0.0505650	0.0458633	0.0770961	0.9724256	0.8261372	0.4403065	1.0000000
700	0.9112462	0.5449168	0.1667831	0.0562123	0.0707811	0.0817891	0.9713236	0.7937203	0.4727910	1.0000000
750	0.8848311	0.5358046	0.1793626	0.0673424	0.0895937	0.0836110	0.9672959	0.7372246	0.4987984	1.0000000
800	0.8723736	0.5481824	0.2024384	0.0810711	0.1015345	0.0844504	0.9589843	0.6797081	0.5134192	1.0000000
850	0.8776883	0.5803016	0.2312924	0.0935786	0.1085197	0.0850761	0.9471825	0.6390807	0.5145768	1.0000000
900	0.8965034	0.6242083	0.2590721	0.1030375	0.1126713	0.0857515	0.9343592	0.6252841	0.5034781	1.0000000
950	0.9193064	0.6693287	0.2815807	0.1095867	0.1154782	0.0864966	0.9227915	0.6391001	0.4848945	1.0000000
1000	0.9388596	0.7082440	0.2980704	0.1141635	0.1177383	0.0872384	0.9135070	0.6727365	0.4645870	1.0000000

0	0.9810584	0.8379175	0.3722906	0.1439536	0.1347750	0.0920869	0.8651912	0.8734178	0.3918103	1.0000000
50	0.9809213	0.8378192	0.4108984	0.3540962	0.1344720	0.0921283	0.8417088	0.8727905	0.3921538	1.0000000
100	0.9810484	0.8512939	0.5393008	0.5306270	0.1347201	0.0942236	0.7617098	0.8722861	0.3920371	1.0000000
150	0.9821414	0.8793965	0.6456176	0.6028003	0.1381235	0.1001226	0.6936950	0.8725590	0.3900137	1.0000000
200	0.9840436	0.9070273	0.7034031	0.6293185	0.1476811	0.1080432	0.6540136	0.8749521	0.3858296	1.0000000
250	0.9859424	0.9268774	0.7301193	0.6424002	0.1631951	0.1153571	0.6336024	0.8797947	0.3809247	1.0000000
300	0.9873724	0.9390269	0.7422991	0.6540412	0.1813963	0.1207717	0.6233456	0.8858832	0.3766440	1.0000000
350	0.9882925	0.9458272	0.7489118	0.6669391	0.1985990	0.1242947	0.6178148	0.8917025	0.3735097	1.0000000
400	0.9888322	0.9494831	0.7537231	0.6801320	0.2126144	0.1264640	0.6143407	0.8963625	0.3714590	1.0000000
450	0.9891327	0.9514707	0.7578713	0.6919891	0.2229583	0.1278177	0.6118103	0.8996708	0.3702117	1.0000000
500	0.9892972	0.9526246	0.7614734	0.7015446	0.2301648	0.1287174	0.6098373	0.9018306	0.3694838	1.0000000
550	0.9893891	0.9533358	0.7572496	0.5419895	0.2350750	0.1293182	0.6112742	0.9031631	0.3690634	1.0000000
600	0.9894391	0.9531906	0.7208618	0.4094548	0.2382250	0.1288931	0.6280047	0.9039581	0.3688255	1.0000000
650	0.9894368	0.9509616	0.6706459	0.3586179	0.2387511	0.1262082	0.6545253	0.9044105	0.3687642	1.0000000
700	0.9893447	0.9464529	0.6323339	0.3410856	0.2349651	0.1219435	0.6775234	0.9045836	0.3689706	1.0000000
750	0.9891502	0.9409245	0.6097610	0.3298573	0.2269367	0.1177518	0.6928931	0.9044361	0.3694939	1.0000000
800	0.9888887	0.9357725	0.5954800	0.3155230	0.2167828	0.1145008	0.7034800	0.9039303	0.3702532	1.0000000
850	0.9886145	0.9315032	0.5825390	0.2976664	0.2068210	0.1121456	0.7129691	0.9031214	0.3710945	1.0000000
900	0.9883616	0.9278276	0.5679278	0.2790015	0.1982728	0.1102926	0.7233203	0.9021438	0.3719000	1.0000000
950	0.9881314	0.9242236	0.5517075	0.2619104	0.1912453	0.1086114	0.7347375	0.9011306	0.3726385	1.0000000
1000	0.9879065	0.9203355	0.5351716	0.2473058	0.1853089	0.1069628	0.7465247	0.9001502	0.3733433	1.0000000

0	0.9810584	0.8379175	0.3722906	0.1439536	0.1347750	0.0920869	0.8651912	0.8734178	0.3918103	1.0000000
50	0.9825662	0.8374102	0.3957665	0.2619238	0.1344690	0.0920749	0.8511207	0.8729649	0.3932884	0.8926974
100	0.9838957	0.8465628	0.4849782	0.3610294	0.1345135	0.0933548	0.7944420	0.8676619	0.4115052	0.7953754
150	0.9850364	0.8689269	0.5666655	0.4016337	0.1365713	0.0971987	0.7393049	0.8443981	0.4388269	0.7517292
200	0.9864761	0.8933209	0.6142900	0.4173373	0.1426802	0.1025583	0.7041536	0.8041058	0.4607400	0.7351430
250	0.9879262	0.9121822	0.6378130	0.4270065	0.1528541	0.1076662	0.6847699	0.7615433	0.4733572	0.7292446
300	0.9890735	0.9244196	0.6499249	0.4376786	0.1650436	0.1115847	0.6740339	0.7289349	0.4790639	0.7272117
350	0.9898499	0.9316835	0.6581235	0.4504696	0.1768391	0.1142822	0.6671412	0.7091636	0.4810493	0.7265221
400	0.9903290	0.9359206	0.6654594	0.4640232	0.1867715	0.1161225	0.6617389	0.6993158	0.4814298	0.7262901
450	0.9906129	0.9385379	0.6725283	0.4766418	0.1944980	0.1174716	0.6570277	0.6953555	0.4812612	0.7262124
500	0.9907831	0.9403398	0.6790250	0.4873258	0.2003522	0.1185556	0.6529056	0.6942769	0.4809704	0.7261865
550	0.9899303	0.9416710	0.6772722	0.3938886	0.2048493	0.1194285	0.6533259	0.6944124	0.4775613	0.8334804
600	0.9892419	0.9418736	0.6445341	0.3162218	0.2081953	0.1192880	0.6715686	0.7064956	0.4529177	0.9307996
650	0.9889606	0.9394009	0.6013987	0.2879493	0.2093184	0.1170706	0.6980785	0.7458596	0.4216235	0.9744448
700	0.9887598	0.9342541	0.5706395	0.2789763	0.2066670	0.1136118	0.7190776	0.7972962	0.3983381	0.9910306
750	0.9884967	0.9281477	0.5535604	0.2721858	0.2004975	0.1103562	0.7321826	0.8403609	0.3849951	0.9969289
800	0.9881777	0.9226786	0.5426415	0.2619873	0.1927344	0.1079261	0.7410722	0.8683818	0.3786266	0.9989618
850	0.9878576	0.9182583	0.5318804	0.2489192	0.1852604	0.1062004	0.7493697	0.8838579	0.3761180	0.9996514
900	0.9875694	0.9144306	0.5191850	0.2353893	0.1789564	0.1048309	0.7586463	0.8913430	0.3754506	0.9998834
950	0.9873080	0.9105889	0.5051222	0.2231977	0.1738168	0.1035636	0.7687813	0.8944371	0.3755877	0.9999611
1000	0.9870491	0.9063957	0.4910697	0.2129079	0.1694680	0.1023119	0.7789797	0.8953297	0.3760847	0.9999870

0	0.9810584	0.8379175	0.3722906	0.1439536	0.1347750	0.0920869	0.8651912	0.8734178	0.3918103	1.0000000
50	0.9881819	0.8641078	0.5357389	0.1430507	0.1299483	0.0662542	0.8659889	0.6994891	0.4005471	0.7574000
100	0.9941379	0.9067745	0.6733476	0.1341081	0.1044347	0.0432323	0.8669374	0.5386966	0.4549158	0.5373650
150	0.9967307	0.9395018	0.7255453	0.1107948	0.0731339	0.0327413	0.8710503	0.4296228	0.5430311	0.4386855
200	0.9977765	0.9589614	0.7330835	0.0853085	0.0496972	0.0283900	0.8809808	0.3229832	0.6235641	0.4011859
250	0.9982065	0.9689269	0.7227575	0.0675991	0.0354839	0.0263229	0.8949485	0.2295528	0.6778911	0.3878503
300	0.9983886	0.9733521	0.7092144	0.0579967	0.0276516	0.0250132	0.9084377	0.1657612	0.7085593	0.3832541
350	0.9984660	0.9749296	0.6986205	0.0534404	0.0234580	0.0240312	0.9186008	0.1291313	0.7240338	0.3816949
400	0.9984975	0.9752318	0.6919888	0.0514074	0.0211730	0.0233011	0.9251572	0.1101788	0.7312839	0.3811704
450	0.9985087	0.9750758	0.6883378	0.0505097	0.0198756	0.0227959	0.9289996	0.1009806	0.7345163	0.3809948
500	0.9985115	0.9748285	0.6864754	0.0501018	0.0191090	0.0224710	0.9311230	0.0967014	0.7359122	0.3809361
550	0.9948801	0.9630352	0.4672298	0.0499014	0.0194134	0.0477048	0.9396202	0.1408828	0.7155410	0.6235165
600	0.9914522	0.9209791	0.2822888	0.0501039	0.0318131	0.0699238	0.9549906	0.2092563	0.6221711	0.8435450
650	0.9880801	0.8367954	0.2063207	0.0524750	0.0553988	0.0795257	0.9638302	0.3368990	0.5219717	0.9422223
700	0.9813516	0.7361876	0.1850305	0.0599072	0.0784770	0.0830224	0.9663236	0.5129442	0.4621341	0.9797212
750	0.9680582	0.6588928	0.1918731	0.0723879	0.0950143	0.0842639	0.9629145	0.6578536	0.4435944	0.9930566
800	0.9499290	0.6245222	0.2146027	0.0862155	0.1050568	0.0848621	0.9540586	0.7335667	0.4494805	0.9976527
850	0.9362666	0.6295117	0.2429508	0.0978913	0.1107648	0.0854166	0.9418749	0.7529054	0.4603174	0.9992118
900	0.9341583	0.6576832	0.2690396	0.1062726	0.1141841	0.0860828	0.9293270	0.7463965	0.4638586	0.9997363
950	0.9410911	0.6926940	0.2893351	0.1119350	0.1166203	0.0868207	0.9185167	0.7404890	0.4582400	0.9999119
1000	0.9507957	0.7245420	0.3038153	0.1159309	0.1186973	0.0875368	0.9101087	0.7468004	0.4474241	0.9999706
