YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
0.0000000	0.3754251	0.9891288	0.9990753	0.0994079	0.2942018	0.4100420	0.9999988	0.8135876	0.0000000
1.0000000	0.0000000	0.6935895	1.0000000	0.0000000	0.2250862	0.9999944	0.0319004	0.0388414	1.0000000
0.2411200	0.9999974	0.0000015	0.9322709	0.6015504	0.9999997	0.0000001	0.3424181	0.4851156	1.0000000
0.2424890	0.9844667	0.0233583	0.0000000	0.0841379	0.2687456	1.0000000	0.0000015	0.2902992	1.0000000
0.4377482	0.4083206	0.8796261	1.0000000	0.0000000	0.1843815	0.8295866	0.5782487	0.5575423	0.0000000
