YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
0.0000000	0.9054577	0.0000000	0.0363558	0.6090865	0.7357577	0.3828652	0.2988838	0.6378581	0.0529195
0.0000000	0.8981164	0.4336479	0.0510848	0.7928500	0.6316632	0.5265695	0.5250720	0.4967734	0.0000000
0.6303564	0.7398747	0.0000000	0.0242643	0.6913668	0.7394218	0.3399198	0.3121714	0.7623290	0.0000000
0.8023119	0.8091939	0.2821266	0.0592043	0.6511386	0.6981509	0.3736778	0.0000000	0.0000000	0.0396258
