YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C
0.0000004	1.0000000	0.0000000	0.0270060	0.4571363	0.9999999	0.0170321	0.6572121	0.1277604	0.0495538
0.0000004	0.1683867	1.0000000	0.0270060	0.0000000	0.9999995	0.0242101	0.6572121	0.1277604	0.0495538
0.9999999	0.0000000	1.0000000	0.4579497	0.5881568	0.9999999	0.0169895	0.0000000	0.1277604	0.0495538
0.2137306	1.0000000	0.0000000	0.0459306	0.0000000	0.9999999	0.0170321	0.6572121	0.1277604	0.0495538
0.6840931	0.1683867	1.0000000	0.0000001	0.0277694	0.0000000	0.0183260	0.1410917	0.1277604	0.0495538
0.6840931	0.1683867	1.0000000	0.2412944	0.0696340	0.0000000	0.0180018	0.1145459	0.0000000	0.0495538
