YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W
0.1132164	0.0042847	0.8613919	0.4667154	0.7882821	0.9998988	0.0927202	0.3865880	0.6387077	0.4157959
