"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
200	0.8116365	0.6912996	0.5350326	0.3866017	0.1163116	0.0972354	0.4487480	0.5182873	0.3195550	0.4881335
250	0.7095026	0.6403439	0.4688042	0.4401656	0.1221767	0.0750899	0.5003162	0.6829064	0.3324972	0.5252562
300	0.6412762	0.5424904	0.4347305	0.3650256	0.1788797	0.0621984	0.4559074	0.5092406	0.3307060	0.5656060
350	0.7277347	0.5958818	0.5282693	0.3860618	0.1210246	0.0798539	0.3974763	0.5909804	0.3772618	0.5016588
400	0.6604240	0.6463949	0.5278618	0.3127278	0.1884511	0.1529257	0.4898156	0.5051987	0.3009703	0.6024380
450	0.6755820	0.7584399	0.4886573	0.3928304	0.2197661	0.0747125	0.4339685	0.5574737	0.4282105	0.5159205
500	0.7135908	0.6796598	0.4426635	0.3206571	0.1730686	0.0827018	0.4774045	0.4005128	0.3304698	0.4360464
550	0.6235666	0.6995811	0.4784769	0.2090916	0.1491048	0.0721813	0.4504961	0.4346100	0.2890308	0.7650499
600	0.7337200	0.5573573	0.4889846	0.2489534	0.1512062	0.0448918	0.5203205	0.5067497	0.2431168	0.7111371
650	0.7133132	0.7946032	0.3776773	0.2379953	0.1705938	0.0638975	0.5551538	0.4617366	0.2277451	1.0000000
700	0.6406612	0.7339795	0.4558510	0.1570034	0.0948894	0.0681363	0.6050038	0.5879237	0.2330195	0.7661189
750	0.7281790	0.6219407	0.3855756	0.1387786	0.1196892	0.0916004	0.5582692	0.6535801	0.1854218	0.6285545
800	0.6986020	0.5705799	0.5451915	0.1527412	0.1366354	0.0727935	0.5887567	0.8010581	0.2640612	0.7913063
850	0.6613859	0.6600735	0.2849738	0.1572560	0.1669531	0.0507522	0.5847321	0.7088310	0.2605714	0.6309631
900	0.6323178	0.7866701	0.4239254	0.1993802	0.1539075	0.0671611	0.5828115	0.6023134	0.2650423	0.6173196
950	0.7275465	0.6433978	0.4322980	0.1804828	0.0658240	0.0664964	0.6140944	0.6814486	0.2688586	0.8125432
1000	0.6947118	0.6513778	0.3558678	0.1137897	0.1018472	0.0825670	0.5043716	0.5354220	0.2555733	0.6169496

0	0.7640886	0.5265738	0.3093262	0.1956945	0.1209581	0.0459759	0.5165353	0.6100701	0.2936307	0.8110126
50	0.6527559	0.6209473	0.6708268	0.0956906	0.0836815	0.0422078	0.6815720	0.3968275	0.3609811	0.3749872
100	0.6967334	0.6752441	0.5545902	0.0777573	0.0479968	0.0411309	0.6596662	0.3176239	0.3492731	0.2885702
150	0.7904873	0.7565878	0.5158804	0.0957375	0.0173568	0.0167249	0.6032854	0.2719912	0.5431485	0.3166331
200	0.6876390	0.6829332	0.5204662	0.0600552	0.0197765	0.0105457	0.8189823	0.1537385	0.4805364	0.3323710
250	0.7735643	0.6940211	0.5004574	0.0387259	0.0110505	0.0137058	0.7383972	0.0988175	0.6770047	0.2328976
300	0.6891259	0.7546597	0.5282334	0.0505879	0.0097459	0.0166634	0.6240581	0.0515170	0.5665684	0.2391744
350	0.7111535	0.7619693	0.4475355	0.0431579	0.0084519	0.0360559	0.6754090	0.0391244	0.5200039	0.3722550
400	0.7272787	0.6149947	0.5468508	0.0579581	0.0165643	0.0214095	0.5887743	0.1180695	0.5299106	0.2326781
450	0.8341804	0.5886674	0.5295949	0.0275487	0.0135919	0.0092994	0.6813589	0.0664692	0.5205269	0.2751017
500	0.7098022	0.6989449	0.4171387	0.0450744	0.0305925	0.0062595	0.6929834	0.0649275	0.4587911	0.2553316
550	0.6806683	0.6188342	0.2071193	0.0250387	0.0179946	0.0556892	0.6883870	0.2137462	0.4115353	0.6067342
600	0.6886090	0.6555346	0.0976595	0.0472008	0.0191808	0.0372813	0.6726484	0.3745494	0.2461734	0.5872768
650	0.6969476	0.4820946	0.1737532	0.0428412	0.0453403	0.0352493	0.7926839	0.3537177	0.3822668	0.9035290
700	0.7604268	0.5402808	0.1230459	0.0887813	0.0942421	0.0426681	0.7170638	0.4832310	0.4117876	0.6166393
750	0.6705352	0.4046765	0.0919863	0.0553286	0.1107054	0.0479130	0.7314305	0.5133807	0.3290095	0.7253999
800	0.7869424	0.4280574	0.1261061	0.0719905	0.1012129	0.0731237	0.7083671	0.6436666	0.3194827	0.7249298
850	0.7105919	0.4213756	0.1818386	0.0962167	0.1326871	0.0636794	0.6222245	0.6479784	0.3078297	0.7986093
900	0.6611769	0.4491647	0.3028088	0.1661370	0.1352911	0.0612096	0.6541121	0.5141258	0.3104884	0.6960832
950	0.6081327	0.5909058	0.2892167	0.1683200	0.1403308	0.0559361	0.6833513	0.5618240	0.2800969	0.7758723
1000	0.6770013	0.6395802	0.4302704	0.1362378	0.0782595	0.0753853	0.5091346	0.5223927	0.2915716	0.6958779
