YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
0.0000000	0.3659593	0.9633473	1.0269884	0.1426006	0.3315396	0.3739026	0.9797887	0.9180680	0.0000000
0.9835479	0.0000000	0.6072584	0.9518597	0.0000000	0.2375505	0.9911697	0.0419213	0.0333923	0.8953153
0.2807380	0.9095936	0.0000000	0.8875624	0.6208683	1.1439153	0.0000000	0.3588927	0.4998998	1.0480980
0.3126562	0.9905705	0.0385855	0.0000000	0.0632907	0.2333149	0.9683492	0.0000000	0.3239406	1.0813512
0.4860271	0.3746418	1.0014217	0.9893430	0.0000000	0.1465538	0.7750466	0.6015829	0.5238421	0.0000000
