YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
0.1836823	0.0000000	0.5127189	0.5723914	0.4717735	1.0425217	0.0000000	0.5531126	1.0595671	1.0996632
1.0143077	0.0000000	0.3857554	0.5085530	0.5169601	0.9393892	1.0096497	0.0000000	0.9172904	1.0152858
0.6112858	0.0419968	0.0000000	0.1194208	0.0000000	1.0053427	1.0197210	0.5238984	1.0671666	0.9774233
0.4118388	0.4938781	0.0000000	0.3329842	0.5497431	1.0142673	0.0000000	0.4915014	0.9907522	1.0397647
0.9176361	1.0274741	0.5294537	0.5420227	0.4229140	1.0368065	0.0000000	0.0000000	1.0595999	1.0337083
