YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
0.0246255	0.0000000	0.4256987	0.4464032	0.1584881	1.0000000	0.0000046	0.7032312	1.0000000	1.0000000
0.5487547	0.0000001	0.4256964	0.4464049	0.1584881	1.0000000	1.0000000	0.0000029	1.0000000	1.0000000
0.7618800	0.0905737	0.0000000	0.5598908	0.0000024	1.0000000	1.0000000	0.7032312	1.0000000	1.0000000
0.4187896	0.0905724	0.0000000	0.5690309	0.1584881	1.0000000	0.0000046	0.7032312	1.0000000	1.0000000
0.0246238	0.0905773	0.4256987	0.4464032	0.1584881	1.0000000	0.0000046	0.0000011	1.0000000	1.0000000
