YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W	YOR028C	YPL248C
0.7250144	0.2879652	0.1880051	0.8815552	0.7006175	0.3657179	0.7827619	0.7744666	0.7389397	0.6604289
