"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
950	0.7234377	0.8981244	0.2043400	0.0897637	0.1017565	0.3226021	0.4014783	0.4542986	0.8796300	1.0250982
1000	0.6783321	0.8792794	0.1801794	0.1133161	0.1381103	0.3184280	0.4218980	0.4826133	0.8939414	1.0143371

0	0.6345529	0.8568544	0.3099833	0.1587093	0.1274810	0.3310005	0.3922776	0.4393586	0.8485813	1.0855970
50	0.8268861	0.4794920	0.3480085	0.1853995	0.2231371	0.3295555	0.3291078	0.4467100	0.8625816	1.0124410
100	1.0046054	0.3505121	0.2898675	0.1778012	0.1782013	0.3136700	0.4269212	0.2714536	0.8775804	0.9960496
150	0.9478836	0.2508059	0.3168091	0.1877460	0.1519135	0.3177392	0.4859638	0.1559746	0.8730439	1.0139933
200	1.0137697	0.2447575	0.2577834	0.1764182	0.1198849	0.3613941	0.5710767	0.1107630	0.8774320	0.9067563
250	1.0044104	0.2500194	0.2537067	0.1356838	0.2070954	0.3287721	0.7081289	0.0835874	0.8269232	0.9452088
300	1.1110613	0.2262455	0.2337221	0.1403751	0.2034652	0.3273471	0.6679355	0.0575792	0.8516779	0.9300418
350	1.1443128	0.2757902	0.3025027	0.2095650	0.1555603	0.2741924	0.7425422	0.0551515	0.8329941	1.0080789
400	1.1468079	0.2627535	0.3606158	0.2049663	0.1418138	0.2700127	0.8210934	0.0504537	0.9076734	0.9389008
450	1.0363687	0.2669240	0.3440016	0.1625519	0.1183790	0.3224009	0.9557525	0.0370660	0.8062626	0.8871050
500	1.0223256	0.2520418	0.3289182	0.1422715	0.1502518	0.3089193	0.8782929	0.0223150	0.8397362	0.9278940
550	1.0353811	0.4088971	0.2772934	0.1512727	0.1744819	0.2922361	0.8878871	0.1220030	0.8210759	1.0083722
600	1.0389705	0.6462861	0.2538905	0.1583740	0.1277393	0.3029083	0.8328112	0.2146889	0.8064181	1.0008058
650	0.9413210	0.7112040	0.2630150	0.1282827	0.1339389	0.3169543	0.6979011	0.2899304	0.8282865	1.0729564
700	0.8707577	0.8228528	0.2863169	0.1377955	0.1320242	0.2924522	0.6235667	0.3337607	0.7994262	1.0443922
750	0.7254588	0.7987643	0.2348669	0.1444803	0.1459716	0.2752471	0.4999205	0.3575875	0.9238114	1.0434688
800	0.6734430	0.8795178	0.2836927	0.1661728	0.1478076	0.2517122	0.5396048	0.4685458	0.8426649	1.1054579
850	0.6340729	0.8785759	0.2731058	0.1217836	0.1115360	0.3084042	0.4873762	0.5585250	0.8370379	1.0886465
900	0.6079016	0.7783604	0.2496993	0.1367679	0.1172305	0.3331992	0.3900927	0.5176842	0.7901024	0.9985682
950	0.6914381	0.8234752	0.2409908	0.1186530	0.0969742	0.2716924	0.3781758	0.5246957	0.7744945	1.0421313
1000	0.8047309	0.8206005	0.2543933	0.1048277	0.0833528	0.2739908	0.4207052	0.5151723	0.7902500	1.0892493

0	0.6345529	0.8568544	0.3099833	0.1587093	0.1274810	0.3310005	0.3922776	0.4393586	0.8485813	1.0855970
50	0.8502395	0.7124769	0.3052127	0.1567197	0.1164295	0.2922985	0.3994249	0.5072329	0.9161784	0.9730471
100	0.8735727	0.6861458	0.3175236	0.1027586	0.1200104	0.3376274	0.3411864	0.4233376	1.0158824	0.9871092
150	0.8499933	0.8292163	0.2619223	0.1348380	0.1300647	0.3085395	0.3917477	0.4344842	0.8705185	0.9986929
200	0.6960716	0.8476051	0.2508352	0.1293605	0.0995681	0.3049449	0.3706531	0.4762714	0.9609513	0.9548126
250	0.6685706	0.8259642	0.1951102	0.1166141	0.1054816	0.3050983	0.3519654	0.4933199	0.8969648	0.9874043
300	0.7249384	0.9540534	0.2101226	0.1293935	0.1538786	0.3958900	0.3721647	0.4775123	0.9846249	1.0360389
350	0.5827246	0.9370759	0.2181783	0.1531775	0.1916704	0.3444492	0.3500694	0.5863233	0.9470412	0.9879164
400	0.5620448	0.8636214	0.2819485	0.1687446	0.2370183	0.3580569	0.3936531	0.6105020	0.8712080	0.9297553
450	0.7008507	0.8289457	0.3004927	0.2427737	0.2070117	0.3548242	0.3519006	0.5472067	0.8881417	0.9683571
500	0.7518651	0.8289048	0.3015895	0.2448527	0.2094333	0.3685147	0.3074277	0.5472451	0.8866227	0.8900841
550	0.6837221	0.7617185	0.3838956	0.2355899	0.1634597	0.3591484	0.3132456	0.5315671	0.8721359	0.9663432
600	0.8080926	0.5803571	0.3588767	0.1972581	0.1952699	0.3456443	0.3660890	0.4375657	0.9610933	0.9984604
650	0.9240473	0.5601477	0.3203829	0.2499002	0.1729151	0.3191722	0.4358829	0.3867691	0.8423142	0.9255611
700	0.9246809	0.6669120	0.4004980	0.1989626	0.1423406	0.3174848	0.4465520	0.3675519	0.9458234	0.9922104
750	0.8928699	0.5686618	0.3907006	0.1854239	0.1513133	0.2515734	0.4358875	0.3574371	0.9351824	1.0499904
800	0.7888419	0.5454614	0.3986625	0.1881783	0.1333529	0.3055083	0.4534177	0.4357938	0.8591055	1.0372588
850	0.9116889	0.6001072	0.3230537	0.1682772	0.1428811	0.3242736	0.4829864	0.4283476	0.9199428	1.0664396
900	0.8841447	0.6677955	0.3067263	0.1132289	0.0944451	0.3107058	0.4355154	0.4383125	0.9052759	1.0292780
950	0.8359034	0.7400779	0.2680502	0.1092315	0.1481277	0.3024280	0.3945753	0.4057744	0.7785649	0.9647794
1000	0.7870514	0.8169590	0.2224164	0.0980749	0.1429363	0.3751018	0.4412957	0.4584220	0.8605632	0.9880850

0	0.6345529	0.8568544	0.3099833	0.1587093	0.1274810	0.3310005	0.3922776	0.4393586	0.8485813	1.0855970
50	0.7201428	0.7008258	0.2865159	0.2706158	0.1699672	0.3408992	0.3603011	0.4958276	0.7613905	1.0434117
100	0.8387529	0.7058267	0.3519720	0.3829454	0.1549760	0.2885490	0.3459418	0.4298443	0.9170884	1.0542551
150	0.7682957	0.6358030	0.5031732	0.4059972	0.1789965	0.3197699	0.3395146	0.5020646	0.8464623	0.9941700
200	0.9181494	0.5165339	0.6662682	0.4510322	0.1623344	0.3373473	0.4268716	0.5497119	0.8520883	0.9788768
250	0.8726450	0.3059243	0.7547461	0.5155082	0.1539843	0.2925031	0.4304977	0.4849149	0.9686727	0.9397471
300	0.9092536	0.1795747	0.8731911	0.4798318	0.1615311	0.2675377	0.4540514	0.4195684	1.0241159	0.9474704
350	0.8776802	0.1208453	0.8588761	0.4196248	0.1246955	0.2147100	0.4407911	0.4137483	0.7965865	1.0087240
400	0.9831251	0.0787960	0.8259544	0.3857720	0.0750447	0.2362936	0.3931601	0.4526409	0.8885636	1.0235663
450	0.9268265	0.0890712	0.7783566	0.3307931	0.0654046	0.2187401	0.3858079	0.4033571	0.8938783	1.0359234
500	0.8672277	0.1356530	0.6767212	0.3339064	0.0631507	0.1954087	0.3857985	0.3821957	0.8782376	0.9969249
550	0.9701168	0.1220464	0.6252324	0.2569283	0.0442520	0.1987385	0.4245237	0.4195301	0.9420719	0.9678317
600	0.9938680	0.2358315	0.6434672	0.1541511	0.0342918	0.2356262	0.3703215	0.3926416	0.8554388	1.0031192
650	1.0852741	0.2022571	0.4616811	0.0910547	0.0584928	0.2062496	0.4367722	0.3938267	0.8774886	0.9347255
700	0.9457768	0.3631850	0.3382692	0.1039568	0.0714353	0.2881885	0.4458858	0.3603473	0.9034273	0.9792881
750	0.9605398	0.5737718	0.2506324	0.0941630	0.0940118	0.2945369	0.4573757	0.3921791	0.9431895	0.8931171
800	0.8456809	0.7253415	0.2024177	0.1129883	0.1294630	0.3207053	0.4952910	0.4687898	0.9190742	1.0307151
850	0.7905811	0.9354772	0.1797791	0.1535505	0.1798383	0.3934090	0.5251195	0.4872095	0.9099638	0.9970150
900	0.5965757	0.9326900	0.2277020	0.1756496	0.2068937	0.3719688	0.4483025	0.4679741	0.9284751	0.9800636
950	0.5609742	0.9322132	0.2459895	0.1996039	0.1569674	0.3622528	0.4041965	0.4961467	0.9184533	0.9928166
1000	0.4527399	0.9471744	0.2982200	0.2048232	0.2137380	0.3387501	0.4495852	0.4979443	0.9356934	1.0597422

0	0.6345529	0.8568544	0.3099833	0.1587093	0.1274810	0.3310005	0.3922776	0.4393586	0.8485813	1.0855970
50	0.7886695	0.5760773	0.3094400	0.1722921	0.2598262	0.2967067	0.2076441	0.5549457	0.9167526	1.0613716
100	0.8542852	0.3745532	0.3480918	0.3068356	0.3634350	0.3084939	0.1055447	0.4901178	0.9234809	1.0384408
150	0.8815104	0.2811927	0.4477393	0.4487552	0.4073571	0.2839563	0.0435129	0.5037605	0.9266816	1.0569312
200	1.0659644	0.1737138	0.6067332	0.5950408	0.4417469	0.2489517	0.0236402	0.4841113	1.0340540	1.0859861
250	0.9438832	0.0987755	0.7129431	0.6927255	0.4433350	0.2923743	0.0154411	0.4314923	0.9250972	1.1300479
300	1.0155067	0.0922553	0.8464480	0.6625966	0.4292073	0.2948245	0.0114294	0.3828175	0.9128515	1.0644341
350	0.9087029	0.0440892	0.9616565	0.6608711	0.4328277	0.2732292	0.0108689	0.4155837	0.9314259	1.0217672
400	1.0090959	0.0385657	0.8519517	0.6985887	0.4425785	0.2632765	0.0158770	0.4098672	0.8777991	1.0745965
450	1.0362732	0.0213079	0.8931865	0.7005101	0.4395792	0.2063260	0.0159575	0.4448127	0.7948000	1.0145270
500	1.0676222	0.0227359	0.8578595	0.7867184	0.4486815	0.2016802	0.0087758	0.3552429	0.7657045	1.0393834
550	1.0970060	0.0376987	0.8950774	0.7894890	0.3331992	0.2168326	0.1725399	0.3368560	0.9011964	1.0614827
600	1.0176302	0.0793640	0.8137534	0.6146098	0.2012536	0.2068811	0.3455258	0.3752609	0.8869006	1.0212190
650	1.0249106	0.0632575	0.8164154	0.4068331	0.0768565	0.1819492	0.4847959	0.3924661	0.8043726	1.0403974
700	1.0852142	0.0764657	0.8107525	0.2508940	0.0701090	0.2322917	0.4451134	0.4101631	0.8081819	1.0824204
750	1.0586901	0.0867994	0.5972727	0.1519402	0.0838197	0.2329030	0.4677030	0.3745077	0.8004053	0.9256541
800	1.0243927	0.1801080	0.4333836	0.1292639	0.0932454	0.2172952	0.5059215	0.3931704	0.8209563	0.9392774
850	1.0143458	0.3997496	0.3372128	0.1195152	0.0557611	0.2147809	0.4558419	0.3841236	0.8063448	0.9815105
900	0.9796393	0.5373457	0.2446263	0.1205534	0.0588298	0.2298143	0.4337154	0.3418824	0.7568478	0.9327626
950	0.9288094	0.6661953	0.2251767	0.0987566	0.0711752	0.2704288	0.4984049	0.4029246	0.8443164	0.9487145
1000	0.9176611	0.8477311	0.1830355	0.0745039	0.0880480	0.2491507	0.4344065	0.3559918	0.9442077	0.9809922

0	0.6345529	0.8568544	0.3099833	0.1587093	0.1274810	0.3310005	0.3922776	0.4393586	0.8485813	1.0855970
50	0.7980819	0.7670233	0.4208427	0.2537302	0.1937660	0.2405058	0.2508559	0.5354386	0.9184872	0.9679137
100	0.8728838	0.5785982	0.5359957	0.2797818	0.1509764	0.1516599	0.1120665	0.5126339	0.8564552	1.0263513
150	1.0128284	0.3957705	0.6030418	0.1655886	0.0746859	0.1094780	0.0857478	0.4226602	0.9805312	1.0257645
200	1.0315186	0.2763989	0.6057117	0.1152019	0.0495858	0.0793841	0.0806222	0.4059158	1.1301042	1.0560207
250	1.0326085	0.2738959	0.5418761	0.1117727	0.0332269	0.0717306	0.0740364	0.4346396	1.0209124	0.9898455
300	1.0206610	0.2806064	0.5182671	0.1016943	0.0254331	0.0524189	0.0606323	0.3992450	1.0528023	0.9586408
350	0.9646746	0.3287326	0.5097478	0.0899684	0.0201693	0.0476757	0.0523624	0.4043298	1.0051191	1.0202175
400	0.9279682	0.3068438	0.5329274	0.1263666	0.0193646	0.0490950	0.0667087	0.4276399	0.9269270	1.0398452
450	0.9521779	0.3120949	0.5467958	0.0987478	0.0328272	0.0358835	0.0501592	0.4570141	0.9845411	1.0156233
500	1.0154875	0.3301813	0.4339942	0.1027214	0.0271882	0.0446025	0.0589032	0.4201153	1.0100209	1.0745924
550	1.0558848	0.3827009	0.4119314	0.0859759	0.0221622	0.1118355	0.1550642	0.4142061	0.9542145	0.9502358
600	1.1110663	0.5556928	0.3058186	0.0843524	0.0336483	0.2010530	0.3045838	0.3351870	0.8787788	0.9518042
650	0.9593374	0.6331411	0.2520290	0.0610990	0.0759386	0.2873108	0.4308885	0.3405856	0.8650066	1.0031258
700	0.9379801	0.8127253	0.2098025	0.0689572	0.0886909	0.2625678	0.4886159	0.4102977	0.8620035	1.0781087
750	0.8831130	0.8544401	0.1702428	0.0878221	0.0927598	0.2854976	0.4090309	0.4403459	0.9152890	0.9477020
800	0.7325836	0.9051181	0.2145670	0.1280945	0.1338569	0.3477747	0.4018750	0.5030864	0.8873712	0.9557050
850	0.6150063	0.9453350	0.2585508	0.1287001	0.1460572	0.4190187	0.3463335	0.4420721	0.8781259	1.0995171
900	0.6460443	0.8369569	0.2419187	0.1098769	0.1930852	0.3986905	0.3948629	0.4311186	0.9602949	1.0909931
950	0.6761475	0.8399488	0.2032263	0.1889476	0.2634387	0.4445666	0.3896598	0.5028064	0.9331960	1.0242463
1000	0.6546400	0.8327924	0.2901742	0.3089578	0.2898504	0.3656408	0.4508662	0.5103171	0.9177172	0.9169708

0	0.6345529	0.8568544	0.3099833	0.1587093	0.1274810	0.3310005	0.3922776	0.4393586	0.8485813	1.0855970
50	0.5402476	0.6938454	0.2589307	0.1380428	0.1422272	0.3113303	0.2879336	0.4455900	0.8993411	1.0452780
100	0.3026910	0.7251980	0.2878901	0.1350991	0.1505769	0.2977036	0.2391220	0.5260380	0.8656142	1.0332255
150	0.2508176	0.8464024	0.2583941	0.1439738	0.1374062	0.2733435	0.2000378	0.5293641	0.9624703	1.0105554
200	0.2631166	0.8110255	0.2180195	0.1312232	0.0981623	0.1968227	0.1417472	0.5103921	0.8916530	1.0588977
250	0.1626717	0.8531427	0.2471931	0.1431795	0.1182784	0.2623248	0.1289032	0.5373619	0.8911219	1.1069306
300	0.1933536	0.8497225	0.2536149	0.1517296	0.1134008	0.1922140	0.1143437	0.5924861	0.8245122	1.0913867
350	0.1675077	0.8531492	0.3033538	0.1048374	0.0640520	0.2052544	0.1160315	0.5211596	0.8638259	0.9922958
400	0.2129670	0.8821427	0.2590017	0.0797608	0.0594848	0.2056104	0.1392929	0.5638360	0.9322076	0.9099100
450	0.2033068	0.9286976	0.1836463	0.0891121	0.0451543	0.2166065	0.1390221	0.5657565	0.9344081	0.8813092
500	0.1960645	0.8482430	0.1713786	0.0814608	0.0565842	0.2377106	0.1502303	0.5931129	0.9576730	0.8856153
550	0.4324535	0.7891625	0.1568664	0.0759765	0.0661277	0.3122803	0.2481483	0.5766352	0.9158046	0.9943141
600	0.5235217	0.9658766	0.1779219	0.0712006	0.1115061	0.3247415	0.3179723	0.5622806	0.8678876	0.9944604
650	0.5583927	1.0297367	0.1830881	0.0987070	0.1188840	0.2861291	0.3219166	0.6052928	0.8828155	1.0706376
700	0.4310150	1.0142616	0.2178348	0.1066856	0.1660764	0.3522632	0.3531778	0.6180964	0.9738187	0.9355693
750	0.4546429	0.9055940	0.2528820	0.1595580	0.1602791	0.3378460	0.3103964	0.6769018	0.8469551	0.9653340
800	0.5996039	0.9530846	0.2536694	0.1481440	0.1743607	0.3346671	0.3495387	0.6607362	0.7961957	0.9545075
850	0.5188896	0.8574797	0.2770307	0.1950816	0.1610122	0.3687156	0.2713427	0.5759816	0.8839477	0.9647232
900	0.6698386	0.8184843	0.3088750	0.1421059	0.2059151	0.3276668	0.2847880	0.5997064	0.8719529	0.8746222
950	0.6773081	0.7437031	0.3560036	0.1908992	0.2036752	0.2980222	0.3398815	0.5655659	0.9475010	0.9432346
1000	0.7288780	0.6555131	0.3628211	0.2196682	0.1889729	0.3183755	0.3393412	0.4980668	0.8867290	0.9499048
