YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
0.0000000	0.3769834	1.0109587	1.0541532	0.1325141	0.3096526	0.4170590	1.0146495	0.8389369	0.0000000
0.9994559	0.0000000	0.6481297	0.9811409	0.0000000	0.2409702	1.0189790	0.0458276	0.0408978	0.9180929
0.2913828	0.9712417	0.0000000	0.9160165	0.6595066	1.0986438	0.0000000	0.3411727	0.4696764	1.0282940
0.2548043	0.9183095	0.0263751	0.0000000	0.0556393	0.2578718	1.0076085	0.0000000	0.2930871	1.1231172
0.5022815	0.3791901	0.9507970	0.9953212	0.0000000	0.1395095	0.8573066	0.5863646	0.5298718	0.0000000
