"Time"	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
800	0.6641171	0.7080304	0.7359199	0.5177303	0.2410596	0.3255173	0.5254810	0.8156956	0.9234944	0.9584972
850	0.5307786	0.7688661	0.5691297	0.4283962	0.2207766	0.4767130	0.6465253	0.8663722	0.9492605	1.0440389
900	0.4474836	0.6994373	0.3801018	0.3763473	0.2323114	0.3844262	0.6237672	0.9162511	0.8811032	1.0164934
950	0.4368131	0.6358534	0.2263422	0.2874557	0.1699981	0.2815038	0.6543841	0.9180607	0.9206765	0.9897467
1000	0.5127585	0.6775088	0.1629541	0.2449278	0.1645881	0.3112812	0.6018755	0.8538801	0.7759366	0.8798886

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.3951110	0.5592199	0.1335394	0.3490805	0.2102191	0.5410845	0.6535353	0.9876877	0.8783354	0.9803143
100	0.5167049	0.3752302	0.1320534	0.4750704	0.1811620	0.7188065	0.6574160	0.9520916	0.8632122	1.0435223
150	0.7374087	0.5072569	0.2236948	0.5930385	0.2305676	0.8256754	0.6851949	0.9350540	0.7518425	0.9848181
200	0.6914209	0.5497576	0.2987362	0.5701695	0.2361502	0.8945351	0.7001465	0.9294330	0.6944299	0.9634589
250	0.6386625	0.6113168	0.3855207	0.6642814	0.2530844	1.0062705	0.7776108	0.8116255	0.7230239	0.8856472
300	0.6530459	0.5899988	0.4941728	0.6763926	0.2769892	0.9819979	0.7033179	0.7769114	0.6845498	0.8851052
350	0.6278130	0.5459585	0.5440893	0.7408252	0.3271732	0.9903316	0.6269047	0.8472945	0.6768665	0.9866006
400	0.6746838	0.5750543	0.6625875	0.7453920	0.3055605	0.9816540	0.6770421	0.8400425	0.6422082	1.0443303
450	0.6297703	0.4544105	0.6855421	0.7487948	0.3509993	1.0193043	0.5552477	0.8959630	0.6258180	1.0083658
500	0.6530432	0.4492159	0.5965660	0.7129958	0.3342894	0.9903868	0.6712322	0.7834794	0.6460403	1.0595842
550	0.6407849	0.6390031	0.6023867	0.6615523	0.3625308	0.8841119	0.6114888	0.7464778	0.7026363	1.0621206
600	0.5247318	0.7476292	0.6659466	0.7380250	0.3889723	0.6061502	0.5607080	0.7980425	0.8555851	1.0155920
650	0.4072418	0.6733278	0.6886588	0.6780198	0.2898595	0.3980415	0.5959052	0.9037916	0.8089090	1.0234877
700	0.4362421	0.5142566	0.6481405	0.6794336	0.2971121	0.2737452	0.6561528	0.9011413	0.8138291	1.0751204
750	0.5157562	0.6287710	0.6099388	0.4978091	0.2455263	0.2966922	0.5875845	0.9252998	0.8256085	1.0149227
800	0.5482521	0.6950946	0.5073978	0.4092680	0.2222107	0.3266249	0.7068897	0.8153167	0.8948581	1.0606229
850	0.4865998	0.7879010	0.3154335	0.2574960	0.2563768	0.3516635	0.5877976	0.9210216	0.9225656	1.0255121
900	0.4362422	0.7465553	0.1993612	0.3053965	0.2403673	0.3037776	0.5613188	0.8539605	0.8827902	0.9214018
950	0.4064548	0.8253734	0.1311000	0.2540322	0.2385328	0.2669688	0.6103202	0.7959339	0.8722992	0.8812668
1000	0.3922091	0.6932339	0.1056275	0.2910180	0.2274251	0.2399849	0.6871193	0.8760192	0.7875375	0.9630927

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.4739494	0.7537688	0.2428262	0.2441827	0.1812849	0.3149164	0.5884879	0.8139811	0.9803310	1.0079170
100	0.4768150	0.7166325	0.4922868	0.2383852	0.1502837	0.2525032	0.6706082	0.8725986	0.9333739	0.9750456
150	0.4126438	0.6205797	0.6465740	0.1984744	0.1249211	0.2204939	0.6620983	0.8396855	0.9088089	0.9177515
200	0.4398412	0.6086459	0.6957243	0.1196036	0.1299164	0.2060608	0.7129093	0.9640997	0.8296772	0.8791660
250	0.4537673	0.6172889	0.7743744	0.0973994	0.1576007	0.2352962	0.7308099	0.9468168	0.9419899	0.9709713
300	0.5410685	0.5853055	0.8538660	0.1105454	0.1723407	0.2740594	0.7446416	0.9444341	0.8558325	1.0183666
350	0.5703274	0.6847361	0.8497651	0.1199484	0.2251903	0.3067881	0.6692886	0.8964436	0.8702294	1.0701081
400	0.5476675	0.6976111	0.7517048	0.1543897	0.1958777	0.2962084	0.6670244	0.7370928	0.8878914	1.0865098
450	0.4209695	0.7513953	0.6890844	0.2285564	0.2519150	0.2481344	0.6198089	0.9021465	0.9671502	1.0567957
500	0.3524958	0.6193006	0.6724823	0.2355905	0.1803449	0.1948179	0.6598626	0.9924315	0.9317741	1.0203102
550	0.5442651	0.5193759	0.6020151	0.2237873	0.1654590	0.2182304	0.6696526	0.9408967	0.7952761	1.0002076
600	0.5809296	0.5746399	0.4008525	0.1813889	0.2080743	0.3321416	0.6884176	0.8937099	0.8278178	1.0350951
650	0.5510586	0.7047842	0.2114079	0.2074228	0.1854522	0.4306311	0.7276536	0.8161867	0.8729227	1.0675817
700	0.4913380	0.7591215	0.1354501	0.2217509	0.1501478	0.3313764	0.6340388	0.9031663	0.8248499	1.0500747
750	0.4501705	0.7980780	0.1030148	0.1646153	0.2028679	0.3548966	0.5771881	0.8598988	0.8223436	1.1152642
800	0.4622369	0.6824090	0.0910812	0.1573878	0.1648498	0.3104115	0.5946548	0.8921460	0.8553652	1.0881984
850	0.4452987	0.6329350	0.1102269	0.1679137	0.1489391	0.2642456	0.6834239	0.9091124	0.8956415	1.0015019
900	0.5154672	0.7047275	0.0781472	0.0943999	0.1559144	0.2817279	0.6074368	0.8375376	0.9169709	0.9854188
950	0.4139972	0.7359944	0.0746022	0.0896307	0.1510851	0.2312356	0.6532624	0.9129209	0.9580868	0.9570185
1000	0.3710072	0.7602760	0.0856305	0.1128388	0.1217489	0.1976422	0.6037384	0.9932360	0.9485271	0.9214350

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.5218159	0.7175175	0.0963076	0.3681722	0.2024560	0.2936879	0.7282830	0.8655544	0.8874615	1.0047974
100	0.4634306	0.6819342	0.1133703	0.3715427	0.1225841	0.3144947	0.6551137	0.8682061	0.8960863	0.7509917
150	0.5197455	0.6383533	0.1458704	0.2153436	0.0921097	0.3148471	0.7624210	0.8411162	0.8307557	0.6318263
200	0.5269484	0.6482981	0.1218668	0.1374098	0.0632428	0.2723824	0.6583566	0.7613861	0.8911073	0.6205884
250	0.4693435	0.6810272	0.1244402	0.1126300	0.0682466	0.2789336	0.6010277	0.8835158	0.8757748	0.6629396
300	0.5236061	0.6727689	0.0862604	0.0958734	0.0782868	0.2778607	0.6027974	0.9850844	0.9459263	0.5884857
350	0.4561019	0.6285360	0.0766641	0.1137476	0.0443221	0.3813513	0.6902562	0.9718327	0.8540094	0.6322444
400	0.4530990	0.5787571	0.1391520	0.0842651	0.0431346	0.3321472	0.7527832	1.0215861	0.8405040	0.6589033
450	0.4863079	0.5346171	0.1264438	0.0733119	0.0460711	0.3286212	0.7294629	0.8029312	0.8217752	0.5276816
500	0.6597938	0.5870757	0.1003376	0.0731463	0.0754583	0.3104949	0.6606191	0.9056774	0.9084328	0.4849622
550	0.6123441	0.7117696	0.0926613	0.0972150	0.1224731	0.3971476	0.6615185	0.8751781	0.8825135	0.5340779
600	0.4300823	0.8782713	0.0889154	0.0570317	0.1215113	0.3789805	0.6295014	0.8556242	0.8962778	0.7115325
650	0.3272309	0.7842312	0.0871197	0.0627698	0.1549115	0.3324581	0.5877765	0.8704657	0.8669977	0.7888882
700	0.3604876	0.7628452	0.0664067	0.0769743	0.2045843	0.2487811	0.7212588	1.0006252	0.6906740	0.8970227
750	0.4349189	0.6820120	0.0629182	0.1640300	0.2906554	0.2046439	0.6388163	0.8210251	0.7322904	0.9308902
800	0.4381539	0.6939096	0.0788119	0.2321712	0.2837492	0.2615195	0.6468752	0.9075006	0.7805707	0.9415997
850	0.3844681	0.6575035	0.0844727	0.3129150	0.2029874	0.2405989	0.6217648	0.8010907	0.8668095	1.0434258
900	0.4863769	0.7194587	0.1059623	0.2592304	0.1801240	0.1746057	0.5882606	0.9304170	0.8922782	0.9527840
950	0.4516713	0.7308756	0.0797628	0.2755817	0.1760026	0.2150633	0.6104962	0.9287416	0.7770703	1.0072669
1000	0.3951829	0.7336239	0.0787174	0.2121549	0.2163076	0.2229382	0.6383758	0.8333062	0.9038228	0.9609667

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.3841841	0.6660782	0.1121955	0.3587668	0.1779005	0.1778309	0.6552967	0.4820145	0.8099027	0.9206844
100	0.4489058	0.7216346	0.0899394	0.3347865	0.2000093	0.1259427	0.5669360	0.4845179	0.8980067	0.9617909
150	0.5047199	0.6817304	0.1109656	0.3195539	0.1883619	0.0825098	0.5242889	0.4208191	0.8335883	0.9565291
200	0.4526469	0.7219871	0.1041521	0.3434538	0.2141223	0.0917335	0.4001818	0.4434066	0.8203198	0.9783676
250	0.4020177	0.7367766	0.1249133	0.3594693	0.2124048	0.0687388	0.3806914	0.3532096	0.8763905	1.0916674
300	0.3943710	0.7100598	0.1273840	0.4426110	0.1989724	0.0452912	0.4515234	0.3726236	0.8186408	1.0066334
350	0.4207300	0.6896096	0.1664692	0.4087483	0.1908440	0.0542007	0.3901709	0.3913596	0.8026191	1.0390393
400	0.4175624	0.6579877	0.2268495	0.4649470	0.1758478	0.0507885	0.4228343	0.3323588	0.8401526	0.9741385
450	0.5032319	0.6566663	0.2559190	0.4092726	0.1762119	0.0527276	0.4263168	0.3568601	0.8566367	0.8723213
500	0.4503081	0.7512086	0.1601707	0.4194377	0.2042730	0.0813902	0.3676782	0.3482551	0.9170048	0.8977705
550	0.4283428	0.7284737	0.1295451	0.3035227	0.2125580	0.0423580	0.3253573	0.6149828	0.9121201	0.9543180
600	0.4224390	0.6767867	0.1357177	0.2588776	0.1488562	0.0785915	0.5047570	0.8480583	0.8467087	1.0348644
650	0.3722244	0.6898604	0.1111365	0.1852018	0.1630572	0.1336317	0.6477124	0.8655498	0.7962957	0.9935170
700	0.4266689	0.5380639	0.0799229	0.1267230	0.1622790	0.1836445	0.6459683	1.0037549	0.6964421	1.0927595
750	0.5452681	0.5933087	0.0542320	0.1523325	0.2109597	0.2616334	0.7069870	1.0765380	0.7678858	1.0227840
800	0.5072464	0.7590011	0.1004468	0.1994871	0.2435844	0.3779968	0.6449076	0.9110162	0.9517591	0.9970369
850	0.4311354	0.7636869	0.1009351	0.2664863	0.2445027	0.3737190	0.6634469	0.9853226	1.0027572	0.9523391
900	0.3956032	0.7323606	0.0756852	0.3110251	0.1594726	0.2945815	0.6672379	0.9232316	0.8545995	0.9397846
950	0.3518913	0.6913003	0.0751778	0.2305526	0.2313343	0.1951751	0.6759766	0.8082283	0.7697103	0.9846389
1000	0.4131972	0.6743880	0.0715342	0.2649726	0.2944788	0.1757176	0.7339767	0.9140686	0.8004730	0.9642729

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.3510441	0.5382423	0.0988894	0.2725826	0.2105337	0.3482022	0.7473016	0.6868302	0.7170491	0.9536643
100	0.4920729	0.5023481	0.1118065	0.3617733	0.2440927	0.4802102	0.7324243	0.4340582	0.8292613	0.9426797
150	0.6056987	0.6059753	0.1206178	0.4554263	0.2098193	0.5689215	0.7054557	0.3434178	0.7987327	1.0261562
200	0.6653093	0.6004658	0.1974225	0.4650858	0.2149234	0.6082167	0.7364397	0.3236702	0.8639339	1.0479320
250	0.6179147	0.7051783	0.2199860	0.4497815	0.1995029	0.6626569	0.6121656	0.3120817	0.8602374	0.8831242
300	0.4956163	0.7249515	0.2645342	0.4857930	0.1958592	0.6784771	0.6949941	0.2995058	0.8379805	0.8424528
350	0.5451395	0.6240120	0.2623965	0.4678832	0.2207801	0.7042156	0.5915426	0.2792150	0.7175605	1.0061014
400	0.5160092	0.5736404	0.2809827	0.4205355	0.2179422	0.6549615	0.6257439	0.2614966	0.8020865	0.9760720
450	0.5112670	0.5885121	0.1970025	0.4634860	0.2251139	0.6857428	0.6326265	0.2312718	0.8929689	1.0816844
500	0.5100834	0.6323070	0.2105393	0.5017656	0.2174408	0.6390087	0.6222058	0.2061661	0.7968391	1.1160455
550	0.5614621	0.5912527	0.2306434	0.4170038	0.2374665	0.5292521	0.4050709	0.4269701	0.7428831	1.1085427
600	0.5811264	0.7175857	0.1981227	0.3674824	0.2263459	0.3382502	0.4481320	0.6934817	0.7522253	1.0400254
650	0.5469038	0.7130614	0.1835140	0.3032097	0.2515887	0.2524851	0.5056604	0.7387162	0.7499982	1.0124579
700	0.4490459	0.7711366	0.1051371	0.3713967	0.2561377	0.2681164	0.5965095	0.8673862	0.7984975	0.9077063
750	0.3908538	0.7521644	0.1176096	0.2965106	0.2651540	0.2478848	0.6218500	0.8952040	0.7995160	0.9407442
800	0.3224868	0.7198664	0.0808625	0.2893253	0.2558589	0.1938261	0.6640753	0.8907848	0.7239318	0.9799120
850	0.4036820	0.6507387	0.0934822	0.3175088	0.2561796	0.1652791	0.5817671	0.9052532	0.6468999	0.9349029
900	0.4909113	0.6150350	0.1030839	0.3416822	0.3241409	0.1957138	0.6681210	0.9362352	0.7706040	0.8408666
950	0.5228192	0.7201028	0.1187506	0.4347305	0.2844459	0.2780339	0.7114430	0.9582270	0.8461210	0.8676997
1000	0.5696457	0.7614784	0.1579770	0.4706604	0.2105289	0.2985296	0.6646715	0.8464046	0.8781406	0.8773733

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.5457680	0.6838649	0.0983891	0.1948938	0.1986454	0.4172892	0.6720985	0.9196952	0.7780759	1.0222743
100	0.4577468	0.7591074	0.0771346	0.1852238	0.1878312	0.6261044	0.6316081	0.8275468	0.8068337	0.9892174
150	0.4361103	0.7905142	0.0573333	0.1929125	0.1960291	0.7565985	0.6327807	0.7581483	0.7745890	1.0251475
200	0.3940230	0.7386284	0.0826060	0.2096035	0.2256589	0.7706249	0.5983152	0.7323405	0.6610352	1.0830003
250	0.4480475	0.7360985	0.0938988	0.1963722	0.2872307	0.8184137	0.6071690	0.6599094	0.5508095	1.0462125
300	0.5003715	0.7123825	0.0972281	0.3074767	0.4389010	0.7695988	0.6678291	0.7394307	0.5505633	0.9883193
350	0.3914628	0.7238461	0.1166211	0.6167404	0.4971970	0.7448798	0.5899790	0.6843662	0.6975322	0.9832178
400	0.4259596	0.6144277	0.2539507	0.7411731	0.4783831	0.7835347	0.5340710	0.6935216	0.6384886	0.9331281
450	0.4797076	0.6241649	0.3900790	0.7746218	0.4110452	0.8310607	0.5973253	0.7136648	0.5926432	0.9733330
500	0.4262364	0.6751426	0.5899021	0.8601904	0.4743646	0.8562914	0.6686839	0.8025858	0.6238781	1.0028891
550	0.4884495	0.5424341	0.7725241	0.9146631	0.4873554	0.5862348	0.6259240	0.7928323	0.5369670	1.0055554
600	0.4563457	0.7062957	0.8865016	0.8890646	0.4391010	0.3803353	0.5211937	0.7718463	0.6200097	0.9911557
650	0.5145112	0.5000806	0.9139313	0.8194186	0.4469379	0.2983888	0.5446456	0.8651023	0.8705086	0.9392253
700	0.6075601	0.4716574	0.8350510	0.7994268	0.3508547	0.2909218	0.5858189	0.9018263	0.9440683	0.8950563
750	0.6965372	0.6002467	0.7722400	0.7349438	0.2486708	0.4126669	0.6458974	0.9056926	0.8972801	1.0706885
800	0.6314171	0.8243096	0.7347918	0.5263364	0.1702721	0.4961506	0.6696123	0.8406697	0.9247739	1.0339691
850	0.4632666	0.7689002	0.5184908	0.3112693	0.1785069	0.4162578	0.6099567	0.7499221	0.8824977	1.0428027
900	0.3844051	0.6387533	0.2977577	0.2310721	0.1533522	0.2675438	0.6368376	0.9684572	0.8362642	1.1269436
950	0.4317256	0.6026620	0.2305156	0.2159890	0.1732364	0.2957712	0.6187124	0.8915623	0.8029259	1.1190499
1000	0.4715112	0.6557188	0.1392634	0.2313845	0.2229818	0.3212433	0.6891815	0.8514066	0.8913319	1.0804716

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.4559883	0.6818601	0.2364875	0.1962867	0.2613073	0.3125244	0.6854389	0.6905388	0.7593203	1.0485662
100	0.4664363	0.7444290	0.4846788	0.2958491	0.2782045	0.4546745	0.5268422	0.4056352	0.8355613	1.0880917
150	0.4891578	0.6874300	0.6700017	0.3072731	0.2442874	0.4698930	0.4570971	0.3528504	0.8852330	1.0567864
200	0.4924295	0.5817078	0.7714586	0.3346508	0.2165081	0.4794605	0.3280170	0.3400391	0.7912173	0.8922022
250	0.5903557	0.5543542	0.7714314	0.2726148	0.1826583	0.4571216	0.3707561	0.3712625	0.7895147	0.9281132
300	0.5907434	0.6963765	0.7812044	0.2504889	0.1811862	0.4832996	0.3887751	0.3534316	0.7960501	1.0147074
350	0.5420874	0.7218691	0.8378263	0.2389094	0.2255177	0.5008728	0.3825157	0.4419275	0.9086454	1.0277089
400	0.3778427	0.6508288	0.8307525	0.2100001	0.2095750	0.4765517	0.3934497	0.3892939	0.8876889	0.9035479
450	0.4559528	0.5380506	0.8461462	0.2118551	0.1836666	0.5572586	0.3380440	0.3305702	0.7997091	0.9345374
500	0.5373410	0.4932489	0.8887792	0.1562963	0.2292519	0.5252650	0.2590068	0.3020416	0.6798402	1.0441677
550	0.6149286	0.6399601	0.6910314	0.1704082	0.2769700	0.4153265	0.3181521	0.5454341	0.8030107	1.0068110
600	0.5907987	0.7251033	0.3768036	0.3266034	0.2960608	0.2850869	0.4283211	0.6737287	0.9704785	1.0027985
650	0.4774722	0.7355177	0.2230254	0.3511798	0.1838270	0.2462093	0.6526634	0.8552456	0.8270972	0.9395302
700	0.4076727	0.7150274	0.1478543	0.2867323	0.2043338	0.2496502	0.5964014	0.9247728	0.8211194	0.9274088
750	0.4693328	0.7099057	0.1283725	0.2753263	0.2017736	0.2299001	0.6564837	0.9892709	0.7898514	0.9541066
800	0.4719157	0.7489725	0.1110769	0.1941951	0.2207823	0.2759686	0.6509565	0.8561939	0.7682731	0.9177386
850	0.4806360	0.7188896	0.0691768	0.2013327	0.2438724	0.2514515	0.6040564	0.8465197	0.7770918	0.8826630
900	0.4848239	0.7576214	0.0976430	0.3015873	0.2512109	0.2964431	0.6690976	0.8242776	0.8391013	0.9285710
950	0.4788696	0.7565202	0.1084961	0.3162866	0.2057875	0.2712841	0.6675212	0.7565472	0.7622664	0.9608009
1000	0.3505697	0.7303436	0.0831976	0.2163433	0.2075598	0.1992314	0.4978574	0.8391452	0.8711682	0.9566062

0	0.4350396	0.7025194	0.0686188	0.2588620	0.2360636	0.2896133	0.5668204	0.9156285	0.8458394	0.9495002
50	0.3050537	0.7273722	0.1102215	0.2865486	0.1755651	0.4450159	0.6615801	0.9878400	0.8727738	1.0329681
100	0.1731185	0.6423480	0.1132059	0.2022364	0.1131219	0.5674421	0.6479720	0.8856669	0.6615329	0.9412575
150	0.1487431	0.6246747	0.0980362	0.1730707	0.1696086	0.6325700	0.5671361	0.8495150	0.4996165	0.9371556
200	0.1620531	0.6320882	0.0857242	0.1756015	0.3109086	0.5985347	0.6279666	0.8495837	0.4614411	0.9393184
250	0.1273186	0.6067551	0.0788735	0.2766573	0.4537410	0.5881384	0.5449884	0.8723377	0.3997481	0.9293117
300	0.1157595	0.5816842	0.1064020	0.4860916	0.4891922	0.5779528	0.5819515	0.8828949	0.4515669	0.9581153
350	0.1504059	0.6083394	0.1858545	0.7039858	0.5177476	0.5434420	0.6804522	0.8741489	0.4276991	1.0472293
400	0.1642884	0.5728761	0.3649802	0.7736560	0.4824187	0.4985133	0.6301437	0.9767451	0.4320667	1.0309756
450	0.1598713	0.5300905	0.5882057	0.8357027	0.5491500	0.6344788	0.6239576	0.9540815	0.4068803	0.9786807
500	0.1462146	0.4231056	0.6940142	0.8890314	0.5335154	0.6303773	0.6892592	0.8642554	0.4358652	0.9643079
550	0.4033262	0.3909462	0.7571638	0.9128739	0.5726399	0.4267780	0.6066103	0.8210382	0.4394617	0.9217490
600	0.6340179	0.4661986	0.9692141	0.9938469	0.6007717	0.2685712	0.6815778	0.8777199	0.6422603	0.8519266
650	0.8078409	0.6081096	0.9118262	0.9716786	0.4947241	0.3573820	0.6597200	0.8211430	0.8334542	0.8422418
700	0.6075159	0.7834903	0.8797801	0.9062417	0.3306735	0.4755751	0.6184121	0.8624314	0.9987887	0.8901172
750	0.4595244	0.7001967	0.9124120	0.7273322	0.2560247	0.4808102	0.6834162	0.9139490	1.0316033	0.9281644
800	0.4733876	0.6313921	0.8598877	0.5784680	0.1898848	0.3698508	0.6395113	0.9195859	0.8118940	0.9622881
850	0.5428433	0.6168183	0.6548039	0.3436122	0.1553797	0.3715314	0.5616859	0.9203336	0.8789998	0.9459426
900	0.5250540	0.6240236	0.4773063	0.2211956	0.1982647	0.3296355	0.6597014	0.9418605	0.8795440	1.0098117
950	0.5103833	0.7265229	0.3293320	0.2448045	0.1900306	0.3554710	0.6669565	0.8831630	0.9099541	0.8972217
1000	0.4984704	0.7711116	0.2239615	0.2098121	0.1452349	0.3699982	0.7633060	0.9536677	0.8370692	0.9708011
