YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
0.0000000	0.5258810	0.7729709	0.6619080	0.6291136	0.1359930	0.7294227	0.0000000	0.4399134	0.6343060
0.3390507	0.8360799	0.0000000	0.6280551	0.7169909	0.1123073	0.8044531	0.2398579	0.0000000	0.6810607
0.3967546	0.6075115	0.0000000	0.3998762	0.2532211	0.8207673	0.1399320	0.7806599	0.0363917	0.0000000
0.3853821	0.7282250	0.0509147	0.0267738	0.0026040	0.0000000	0.0000000	0.0966696	0.5649119	0.6842775
0.4995433	0.4204536	0.5682253	0.5340384	0.3889904	0.7821650	0.0377523	0.7094147	0.0000000	0.0000000
