YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
0.0000002	1.0000000	0.5558905	0.6007153	0.5726446	0.9999961	0.0000002	0.3092878	0.6760317	1.0000000
1.0000000	0.0000000	1.0000000	0.0000007	0.2266622	0.4206853	0.6472885	0.3384954	0.5847123	1.0000000
0.4878955	1.0000000	0.0000001	0.9999571	0.0000011	0.3806686	0.8249744	0.3418469	0.5750053	1.0000000
0.4878955	1.0000000	0.2751713	0.9999808	0.0000004	0.2827139	0.9999867	0.0000000	0.5481934	1.0000000
0.4878955	1.0000000	0.2751253	0.9999989	0.0191727	0.0000000	0.4366614	0.9352780	0.0213414	0.0000058
