YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W
0.4436889	0.7278121	0.0000000	0.7206903	0.1208028	0.2777677	0.5782920	0.0195714	0.0000000	0.7849449
0.1543296	0.2564668	0.7581829	0.0000000	0.7152970	0.6827265	0.0000000	0.5970544	0.6698817	0.1077059
0.0867496	0.2255566	0.5680184	0.0000000	0.5598629	0.7275509	0.0668324	0.0000000	0.7168470	0.1272023
0.2837132	0.4201027	0.0167527	0.6190746	0.0000000	0.3068291	0.9413892	0.6788700	0.9801086	0.0000000
