YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
0.0000000	0.3556130	0.0000001	0.4501643	0.5964570	0.9791648	0.7443125	0.0534708	0.4170222	0.6039523
0.0000000	0.2619592	0.9203919	0.5715315	0.8337512	0.3373183	0.1777227	0.0165410	0.9928016	0.0000000
0.1111642	0.3571982	0.0000000	0.4484077	0.5936053	0.9899836	0.9337327	0.1903187	0.2569921	0.0000000
0.1111639	0.3574077	0.7724628	0.4481197	0.5931026	0.9919554	0.9999886	0.0000000	0.0000022	0.6054399
