YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
0.0000000	0.8950935	0.3653670	0.4523136	0.4633219	0.7216685	0.0000000	0.2375639	0.5706662	0.8111958
0.7670459	0.0000000	0.9573450	0.0000000	0.1636307	0.1702953	0.5034700	0.3032954	0.4319478	0.7460427
0.3505496	0.8070222	0.0000000	0.9784011	0.0000000	0.2683064	0.6764081	0.2120262	0.5109841	0.7802156
0.3916406	0.7447352	0.1264099	0.7450713	0.0000000	0.2362327	0.7570394	0.0000000	0.4366113	0.7990477
0.3597674	0.8927315	0.1909657	0.6366338	0.0453972	0.0000000	0.3395353	0.6238689	0.0144229	0.0000000
