"Time"	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C	YIR023W	YKL112W	YML027W
0	0.9322218	0.2128767	0.4255076	0.4531116	0.1477098	0.8984063	1.0717217	0.6913751	1.0497795	0.9850876
50	0.9560272	0.2730922	0.4253062	0.4820333	0.1227155	0.8932424	0.9521039	0.7296584	0.9780001	0.9988157
100	0.8841842	0.2113798	0.4221705	0.4633911	0.0833271	0.8837622	0.9246903	0.6928746	1.0490833	1.0087936
150	0.8822281	0.2403122	0.4750428	0.4169051	0.1003212	0.9162455	1.0234374	0.7286639	0.9884007	1.0336814
200	0.9138947	0.2735536	0.4884557	0.4141140	0.0722255	0.9299233	1.0379454	0.7709628	0.9615205	0.9668412
250	0.9535556	0.3408109	0.5013512	0.4126862	0.0458615	0.9148664	0.9880372	0.5722055	0.9273009	0.9784849
300	0.9691729	0.3245524	0.6178038	0.4170394	0.0531894	0.9003872	0.9932838	0.6793550	0.9355239	1.0392007
350	0.9237452	0.3251247	0.4639496	0.4831460	0.0279044	0.9660329	0.9846897	0.6589847	0.9751434	1.0024020
400	0.9233225	0.2567168	0.3300580	0.4566148	0.0365940	0.9880772	0.9680938	0.6950484	0.9940264	0.9593020
450	0.9756764	0.1834180	0.4034550	0.4809439	0.0196844	0.9715053	0.9802539	0.7100236	1.0207675	1.0117163
500	0.9031621	0.2156841	0.4298162	0.3859507	0.0312249	0.9179376	0.9914107	0.7746307	1.0485903	0.9927250
550	0.8670645	0.2957594	0.5219020	0.3500597	0.1419242	0.9638916	1.0081155	0.6969439	1.0477378	1.0014064
600	0.9282723	0.4116219	0.5507247	0.3823448	0.1858417	0.9652123	1.1085641	0.7664889	1.0200334	0.9161093
650	0.9208880	0.5001487	0.4946300	0.3454790	0.2385649	0.9909958	1.0479290	0.7635122	1.0550195	0.9529042
700	0.8912614	0.4072187	0.4498657	0.4672090	0.2512220	1.0486759	1.0316692	0.7622469	1.0375772	1.0282793
750	0.8925384	0.2998765	0.4352058	0.4237412	0.2348977	0.9938606	1.0249135	0.7429861	1.0466133	1.0713607
800	0.8673914	0.2918479	0.5705315	0.4702422	0.1773067	1.0506345	0.9735281	0.8430911	1.0265463	0.9868798
850	0.9145156	0.2341710	0.4460469	0.4523870	0.1536295	1.0298654	0.9998585	0.7922833	0.9945132	0.9757879
900	0.8960064	0.2332048	0.3805804	0.4195492	0.1355134	1.0180715	1.0264834	0.7770080	0.9274661	1.0263007
950	0.9707232	0.2336584	0.4215184	0.4073410	0.1241513	1.0305394	1.0390667	0.6559615	0.9349252	0.9452390
1000	0.9341531	0.2235777	0.4537319	0.4596549	0.1640092	1.0559401	1.0276453	0.6491251	0.9782901	0.8956770

0	0.9322218	0.2128767	0.4255076	0.4531116	0.1477098	0.8984063	1.0717217	0.6913751	1.0497795	0.9850876
50	0.9679099	0.1585222	0.3033572	0.4790178	0.1061805	0.9894616	0.8867196	0.6444995	0.4048447	0.9876556
100	0.9428646	0.1438546	0.3151587	0.5575232	0.0643552	1.0611980	0.7895726	0.3438525	0.1603183	0.9993973
150	0.7903206	0.1356516	0.2787199	0.4828295	0.0406635	1.0719340	0.7483281	0.1302410	0.0610779	0.9843763
200	0.6261840	0.0865420	0.2449426	0.5004069	0.0383773	1.0013733	0.7795837	0.0509124	0.0278161	0.9156543
250	0.6222101	0.1205474	0.2239248	0.5612998	0.0502263	0.9981106	0.7590487	0.0325524	0.0352512	0.9686450
300	0.4877447	0.0893267	0.2635786	0.5448754	0.0394535	1.0104712	0.7477587	0.0314903	0.0255706	0.9403366
350	0.4252259	0.0961594	0.2672229	0.4754602	0.0411436	1.0627164	0.7826376	0.0189543	0.0285067	1.0323283
400	0.4189023	0.0953997	0.2859583	0.4843549	0.0373891	0.9501040	0.7714013	0.0217929	0.0164211	1.0758587
450	0.4294963	0.0956364	0.2220607	0.5258313	0.0321729	1.0814801	0.7605084	0.0168336	0.0312592	1.0175081
500	0.4683098	0.0760037	0.2499349	0.5075962	0.0240961	1.0707911	0.7609274	0.0256666	0.0309945	1.0465595
550	0.5180230	0.0824276	0.3316131	0.5084169	0.1200562	1.0152430	0.9155041	0.0242816	0.6448889	0.9941875
600	0.4950550	0.0818780	0.3230263	0.4826754	0.1802553	1.0147510	0.9315953	0.0645140	0.8708079	1.0058267
650	0.5248603	0.1176735	0.3723029	0.4855210	0.2002700	1.0375916	0.9160845	0.2138456	1.0045390	1.0182546
700	0.6198682	0.1510795	0.3666336	0.4677730	0.1859864	1.0205504	1.0074957	0.4555335	0.9594044	1.0305659
750	0.6989867	0.1554917	0.3606090	0.4696338	0.1492037	1.0567806	0.9891839	0.6496411	1.0414078	1.0260024
800	0.7657683	0.1758229	0.4102963	0.5015443	0.1531483	1.0910887	0.9635983	0.6981526	1.0462577	0.9980381
850	0.8366053	0.1953806	0.5261539	0.4706670	0.1250851	0.9966286	0.9730595	0.7172278	0.9450273	1.0294072
900	0.8566930	0.2601572	0.4094178	0.3484405	0.1639398	1.0335567	1.1032433	0.6894693	0.9660368	1.0084665
950	0.9021020	0.2767560	0.4736653	0.3824023	0.1769901	0.9223789	1.1122484	0.7245170	1.0360407	0.9456474
1000	0.8902281	0.2819194	0.4761705	0.4458066	0.2186194	0.9721078	1.0607782	0.6853604	0.9945226	0.9122085

0	0.9322218	0.2128767	0.4255076	0.4531116	0.1477098	0.8984063	1.0717217	0.6913751	1.0497795	0.9850876
50	0.9400639	0.1500268	0.3427350	0.4941122	0.2364893	0.9836099	0.5240507	0.5968864	1.0166405	1.0348639
100	1.0026778	0.1207937	0.3426681	0.4784822	0.2412713	0.9373774	0.3122861	0.6141233	1.0452100	0.9641049
150	0.9915029	0.1141504	0.3196846	0.5656222	0.2007652	0.9507206	0.2374234	0.6525989	1.0377944	0.9444667
200	0.9878489	0.1299860	0.3506774	0.5377909	0.1866451	0.9938273	0.1940380	0.6305319	1.0379233	0.9848613
250	0.9573411	0.1370965	0.3355192	0.5195536	0.1613710	1.0271718	0.1853635	0.6311126	0.9804450	1.0999816
300	0.8432146	0.1061141	0.3582774	0.5839484	0.1563646	1.0300497	0.1833644	0.6620078	0.9371481	1.1523595
350	0.9770609	0.1395973	0.3640031	0.5144948	0.1298933	0.9888815	0.1977925	0.6654243	0.9740963	0.9948427
400	0.9327831	0.1176026	0.3582266	0.5004076	0.1186383	1.0356300	0.2034378	0.6420823	0.9519899	1.0598867
450	0.8479186	0.0820654	0.3853491	0.4994542	0.1673704	0.9719185	0.1474580	0.6866984	0.9388766	1.0294166
500	0.8474198	0.1114362	0.3628442	0.4900874	0.1394229	1.0158369	0.2009769	0.6921896	0.9394863	0.9403399
550	0.7392495	0.1285682	0.3879013	0.4745860	0.1162162	1.0724322	0.7242463	0.5791172	1.0043049	0.9917528
600	0.7742127	0.1627090	0.4204310	0.4598427	0.1410832	1.0039076	0.9386260	0.6478368	1.0027739	1.0142654
650	0.8636619	0.2036939	0.3974807	0.4914817	0.1545912	1.0102720	0.9575058	0.6799688	1.0481428	0.9759708
700	0.8741956	0.2088854	0.3740575	0.4254850	0.1345141	0.9595979	1.0260890	0.7676235	1.0333036	1.0486476
750	0.8525362	0.2044130	0.4420040	0.4492558	0.1551364	1.0305232	1.0228895	0.7676018	1.0610333	1.0971660
800	0.9158003	0.1974596	0.4126617	0.4753592	0.1500886	0.9758250	1.0239037	0.7516640	1.0550502	1.0236469
850	0.9207336	0.2226460	0.4135239	0.4365148	0.1566001	1.0627654	0.9679198	0.6458382	1.0639998	0.9737478
900	0.9778698	0.1788380	0.4246215	0.4186541	0.1690314	0.9846991	1.0153154	0.7148788	1.0101466	0.9703935
950	0.9147041	0.1740582	0.3897074	0.4347637	0.1612472	0.9856823	0.9897272	0.6854738	1.0316945	0.9075420
1000	0.8909757	0.1710385	0.4432509	0.4351997	0.1590889	0.9644540	0.9905340	0.7009335	0.9909479	1.0013027

0	0.9322218	0.2128767	0.4255076	0.4531116	0.1477098	0.8984063	1.0717217	0.6913751	1.0497795	0.9850876
50	0.9305658	0.2439155	0.4251519	0.4771658	0.2151478	0.9698181	0.9285533	0.7557083	0.9354616	0.3913191
100	0.9955733	0.2302032	0.4112889	0.4462660	0.1798472	1.0313052	0.9686671	0.7496236	0.9892339	0.1778404
150	0.9293040	0.2336154	0.4160768	0.4607085	0.1760085	0.9724309	0.9488679	0.6801976	0.9651894	0.0652237
200	0.9465292	0.1528324	0.3773661	0.4466478	0.1762864	0.9384410	0.9687473	0.6764032	0.9231433	0.0213955
250	0.9274481	0.1645254	0.4512402	0.4690926	0.1493314	0.9624831	1.0390814	0.5990780	0.9243585	0.0064878
300	0.8917317	0.1910238	0.3792034	0.5071290	0.0985131	0.9695059	0.9799698	0.6570579	0.9261280	0.0022312
350	0.8720776	0.1702630	0.4559102	0.5096682	0.1339056	0.9687742	1.0034502	0.6582528	1.0354774	0.0030747
400	0.8192616	0.1316021	0.3695497	0.4759736	0.1672006	1.0308827	1.0650150	0.7649003	1.0858626	0.0044454
450	0.7849186	0.1803784	0.4129745	0.4609574	0.1718463	1.0713969	1.0247045	0.7688232	1.0755348	0.0015691
500	0.7922699	0.1753464	0.5027379	0.4791791	0.1509998	0.9636416	1.0196576	0.6791717	0.9719061	0.0006343
550	0.8787015	0.1556501	0.3843887	0.5298160	0.1740638	0.9862844	1.0332202	0.6670405	1.0422983	0.6002206
600	0.8794657	0.1900789	0.4058636	0.5008968	0.1964347	0.9628682	1.0142588	0.6789660	1.0597322	0.9090526
650	0.9889764	0.1847106	0.4924605	0.4437385	0.1841247	1.0152183	0.9815355	0.7601249	1.0223992	0.8828419
700	0.8997366	0.2719102	0.4803385	0.4344002	0.1649701	0.9810138	0.9340882	0.7708779	0.9513008	0.9189246
750	0.9561590	0.2652663	0.4770662	0.4298339	0.1816084	0.9698424	0.9908849	0.7819940	0.9220185	0.9994663
800	0.9633032	0.1975694	0.4600612	0.4145430	0.2056894	0.9583484	1.0232825	0.7741032	1.0117210	0.9940103
850	0.9425467	0.2471038	0.4982026	0.4303112	0.1681443	0.9961284	1.0089768	0.7849103	1.1072057	1.0361646
900	0.8421037	0.2587195	0.5082517	0.4268656	0.1657714	0.9786391	1.0112183	0.7672149	1.0650808	1.0488916
950	0.9162822	0.3254753	0.5291083	0.4312151	0.1560093	1.0034098	0.9970153	0.7887489	0.9654002	1.0215533
1000	0.9461449	0.3209278	0.4317682	0.4181653	0.1814590	1.0524334	1.0610830	0.8170782	0.8911137	0.9479434
