YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W
0.9999644	0.0000050	0.0000001	0.9999199	1.0000000	1.0000000	0.7338762	0.8752164	0.5818915	0.4410307
0.9999944	0.0000008	0.0017353	0.0463882	0.0000000	0.9999314	0.7300832	0.9294388	0.9999250	0.4255563
0.9999859	0.0000020	0.5041541	0.9999199	1.0000000	0.8389143	0.0000029	0.8752164	0.5818915	0.4410307
0.9998778	0.0265322	0.0000000	0.0463882	0.0000000	1.0000000	0.7302308	0.9294388	0.9999250	0.4255563
0.9998778	0.0265322	0.0000000	0.9999199	1.0000000	1.0000000	0.0000012	0.8752164	0.5818915	0.4410307
0.9997868	0.0317439	0.0012722	0.0000001	1.0000000	0.9998077	0.7300602	0.9294457	0.9999999	0.0000000
0.9997741	0.0337228	0.0017331	0.0463849	0.0000000	0.9999326	0.0000000	0.9294404	0.9999305	0.4255492
0.0194156	0.7484895	0.5041541	0.9999199	1.0000000	0.0000001	0.9999210	0.0000000	0.3855916	0.9999833
