"Time"	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C
750	0.2764571	0.2634707	0.0514073	0.0450230	1.1029187	0.7494262	0.6855303	0.4512617	0.9040414	0.9650298
800	0.2796480	0.2509838	0.0365099	0.0850593	1.0304713	0.7552111	0.6306098	0.5356942	0.9839917	1.0009239
850	0.2341779	0.2844684	0.0567759	0.0887624	1.0392331	0.7171334	0.6974980	0.6415685	1.0695645	0.9792451
900	0.2725246	0.2521897	0.0501310	0.0668224	1.1053459	0.8104455	0.7088633	0.5628777	1.1185487	0.9275854
950	0.2282088	0.2125009	0.0368117	0.0759629	1.0524596	0.7600161	0.6886750	0.6657850	1.0619693	1.1185554
1000	0.2003702	0.1815070	0.0595879	0.0649528	1.0364362	0.7202413	0.6882767	0.5935125	0.9038109	0.9662850

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.2970781	0.0721845	0.0406929	0.0592012	0.9985248	0.5878996	0.5423771	0.5105974	1.0061337	0.6857369
100	0.2574313	0.0239680	0.0285358	0.0453807	1.0633385	0.5632510	0.4844070	0.5288233	1.0498742	0.5766599
150	0.3055225	0.0086197	0.0338623	0.0404698	1.0348633	0.6009300	0.4917832	0.5880896	0.9987740	0.5791010
200	0.2861528	0.0036072	0.0439160	0.0512477	1.0329671	0.5566646	0.5411249	0.5426774	0.9783331	0.6043130
250	0.2380926	0.0026381	0.0231680	0.0727714	0.9952614	0.5685278	0.4699410	0.5662694	1.0510216	0.5765541
300	0.2557601	0.0045446	0.0506331	0.0822963	1.0023761	0.5851256	0.4739973	0.5249374	1.0271004	0.6181898
350	0.2116008	0.0000000	0.0425585	0.0637268	1.0446420	0.5979831	0.5079088	0.6039927	1.0217884	0.5621697
400	0.2532957	0.0035209	0.0384143	0.0702119	1.0133883	0.5423992	0.6099102	0.5936720	1.0120621	0.6504969
450	0.2406484	0.0006632	0.0173049	0.0594752	1.0321952	0.5777962	0.5802982	0.5503958	1.1265502	0.6190365
500	0.2834125	0.0042406	0.0210511	0.0415005	1.1264865	0.5944866	0.5177406	0.5943299	1.0458260	0.6327171
550	0.3109662	0.1552826	0.0230721	0.0533137	1.0419769	0.6503579	0.5036418	0.5121205	0.9502335	1.0226815
600	0.3096970	0.2162893	0.0233757	0.0615150	1.0349730	0.6316135	0.4198886	0.5202947	0.9168108	0.9414300
650	0.2946434	0.2577916	0.0239838	0.0569619	1.0846087	0.6315412	0.4661351	0.5098246	1.0992582	0.9498143
700	0.3390049	0.2340140	0.0265757	0.0589602	0.9818941	0.5538228	0.4610890	0.5678229	1.0325106	0.9931533
750	0.2884422	0.2373062	0.0279820	0.0633362	0.9449115	0.5674185	0.4605226	0.5179938	0.9809043	1.0543772
800	0.2860610	0.2666196	0.0271524	0.0673346	0.9888915	0.5439687	0.4606851	0.5109678	1.0716512	1.0619353
850	0.2702470	0.2227343	0.0374440	0.0425298	0.9637211	0.6204955	0.4716829	0.5266617	1.0276770	1.0337828
900	0.3056747	0.2621241	0.0425376	0.0625192	0.9944645	0.5786459	0.4479058	0.6017358	1.0396439	0.9093208
950	0.2923528	0.2362642	0.0413122	0.0589643	1.0234119	0.5707430	0.4659765	0.5249719	1.0036914	0.9267613
1000	0.2692483	0.2604964	0.0164180	0.0613540	0.9921176	0.6268856	0.5285446	0.5556681	1.0836917	1.0320383

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.2824814	0.2735682	0.2396293	0.0190935	0.9501245	0.5777269	0.4835853	0.5362668	1.0154993	0.6468093
100	0.2813028	0.3027022	0.2900747	0.0096907	0.9437361	0.5704455	0.4375071	0.5222602	1.0154973	0.5169300
150	0.3434734	0.4430229	0.2942128	0.0063213	1.0411346	0.5274855	0.4849337	0.5715200	1.0131530	0.4887882
200	0.3387612	0.4852746	0.2787037	0.0037864	1.0207775	0.5168286	0.4692014	0.5929048	0.9856017	0.5460593
250	0.3694822	0.4518812	0.2856802	0.0001626	1.0587066	0.5820246	0.4189548	0.5578466	0.8731826	0.5216489
300	0.4075631	0.4247253	0.2071142	0.0000718	1.0227764	0.5341987	0.4501345	0.5304069	0.9632442	0.4846902
350	0.3429748	0.4064599	0.2607346	0.0000000	1.0599709	0.5062517	0.4007315	0.4607257	0.9510726	0.4433365
400	0.2917355	0.4420031	0.2557172	0.0000584	1.0013655	0.5172204	0.4001339	0.5215424	0.9771680	0.3645254
450	0.3258183	0.4288619	0.2314647	0.0000000	0.9631063	0.5193717	0.3580330	0.4490559	0.9894836	0.4702380
500	0.3735539	0.3683538	0.2200269	0.0005343	0.9965758	0.3982977	0.3371130	0.5135020	1.0027336	0.4594380
550	0.3619785	0.3103672	0.0945617	0.0440989	0.9366689	0.3874559	0.3326849	0.5406031	0.9841191	0.9284147
600	0.3515330	0.2646958	0.0534729	0.0718972	0.9562400	0.4191622	0.3278602	0.5792524	1.0175216	0.9898374
650	0.3186108	0.2595718	0.0375309	0.0883332	1.0093271	0.4565921	0.3646680	0.5370417	1.1072283	0.9450262
700	0.3993816	0.2318764	0.0411498	0.0929218	1.0836393	0.3877033	0.4473454	0.5316169	0.9994571	0.9825454
750	0.3510864	0.2039658	0.0206916	0.0534201	1.0555199	0.4791995	0.5101660	0.5638546	0.9765668	1.0880196
800	0.3608693	0.2396801	0.0343445	0.0492643	1.0366917	0.5217288	0.4134236	0.5283172	0.9851130	0.9943558
850	0.3462064	0.2654637	0.0283873	0.0677922	1.0353902	0.5088010	0.4084118	0.4074723	1.0174261	1.0034563
900	0.3596876	0.2457720	0.0269938	0.0655236	1.0059254	0.4514296	0.2749865	0.4659730	1.0238610	0.9983649
950	0.4184885	0.2532520	0.0342911	0.0520859	1.0784742	0.3397292	0.2221606	0.5666813	1.0040675	1.0431369
1000	0.4461983	0.2686440	0.0501006	0.0377504	0.9663041	0.2624825	0.3131384	0.5791613	1.0151418	1.0538122

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.2234151	0.2439675	0.0389706	0.0184179	1.0376256	0.7521914	0.4844489	0.6032764	1.0998627	1.0107807
100	0.2305959	0.2315007	0.0150843	0.0092814	1.0204201	0.7668347	0.5509145	0.5480086	1.1133281	0.9903919
150	0.2253769	0.2438941	0.0092355	0.0021403	0.9611084	0.8028478	0.6886567	0.6352797	1.0233131	1.0817393
200	0.1928140	0.2432774	0.0123506	0.0025656	0.9179360	0.7298809	0.6587703	0.4948005	1.0339863	1.0036258
250	0.1849062	0.2100356	0.0149775	0.0020900	0.9694780	0.7460344	0.5909633	0.5290555	1.0053967	1.0466329
300	0.2459122	0.2373310	0.0092762	0.0000673	0.9863081	0.8128936	0.5734001	0.6136288	0.9528846	1.0349330
350	0.2153420	0.2277799	0.0239231	0.0006983	1.0235913	0.8871287	0.5760268	0.4960752	0.9823081	1.1015377
400	0.2181039	0.2442818	0.0176004	0.0004447	1.1003358	0.8035661	0.6367976	0.6152112	1.0461940	0.9798614
450	0.1878886	0.2530296	0.0083572	0.0000000	1.0205097	0.8718511	0.6787358	0.5396624	1.0492909	0.8952130
500	0.2463740	0.2604986	0.0080785	0.0003063	1.0015165	0.8660419	0.6869170	0.5736539	0.9581459	0.9427286
550	0.2548915	0.2302759	0.0106735	0.0544597	1.0149028	0.7439338	0.7109780	0.5359402	0.9430823	0.9495567
600	0.2646888	0.1961242	0.0288968	0.0607305	1.0542738	0.7733309	0.6863182	0.6032748	0.9087659	1.0082759
650	0.2562387	0.2154264	0.0381241	0.0554163	1.0219120	0.7695773	0.6259459	0.5912278	1.0456051	1.0568649
700	0.2703048	0.1982839	0.0231144	0.0591145	1.0267167	0.8153224	0.6319501	0.5786651	1.1197783	0.9879733
750	0.2542507	0.2412333	0.0258249	0.0705205	1.0453917	0.8209903	0.6688586	0.5836486	1.0760839	0.9369748
800	0.2592201	0.2660332	0.0285283	0.0677109	1.0934243	0.8371716	0.6525135	0.5940450	0.9851468	0.9836968
850	0.2372310	0.2407591	0.0170845	0.0779501	1.0514726	0.8446254	0.6474281	0.4830052	0.9225221	0.9919685
900	0.2781374	0.2607033	0.0513396	0.0430066	1.0928608	0.7188745	0.6236572	0.6355547	0.9414869	0.9609200
950	0.2812243	0.2430728	0.0492136	0.0355517	1.0152954	0.7250795	0.5909336	0.5186850	0.8887706	0.9946899
1000	0.2967173	0.2173913	0.0325604	0.0441664	0.9924133	0.7265888	0.5664268	0.5073169	0.9544978	1.1197378

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.3157148	0.2813232	0.6699328	0.0175355	1.0219816	0.6001476	0.5455284	0.5407344	0.9393270	0.9864368
100	0.2781993	0.4151627	0.8573779	0.0050763	0.9963918	0.5671139	0.5118677	0.6038207	1.0729161	1.0003152
150	0.3320428	0.5602841	0.9107588	0.0015138	0.9963044	0.5858844	0.5318558	0.5199119	1.1058486	0.9885600
200	0.3343073	0.5353236	0.9631667	0.0000144	1.0434442	0.6781549	0.4795460	0.5382223	1.0293990	0.9952107
250	0.3431368	0.5033080	0.8052791	0.0000000	0.9636007	0.6282900	0.5179286	0.6108663	1.0252016	0.9053950
300	0.3558327	0.5732702	0.9281423	0.0005388	1.0317089	0.6642121	0.5734205	0.5374852	0.9867815	0.9733839
350	0.3117288	0.4668010	0.8733287	0.0004374	0.9595738	0.6312527	0.5883607	0.5860049	1.0534073	1.0427058
400	0.3310473	0.4683663	0.9049109	0.0002891	0.9694909	0.6373313	0.5572106	0.6721629	1.0356320	0.9542172
450	0.3039944	0.5024494	0.8829596	0.0002018	0.9467791	0.6855820	0.6275094	0.5504064	1.0608560	0.8928791
500	0.3102011	0.5914199	0.8746657	0.0003070	0.9286308	0.6451458	0.6228110	0.4787422	0.9584285	0.9951327
550	0.4132121	0.6153616	0.2794181	0.0378079	0.9599750	0.7078449	0.5458288	0.5522570	0.9823500	0.9423475
600	0.4262697	0.4886861	0.1115959	0.0387620	0.9920405	0.6541842	0.4791415	0.5287802	1.0811093	1.0031075
650	0.3800211	0.3617782	0.0395907	0.0530783	1.0677489	0.5448632	0.4847137	0.5805158	0.9952838	1.0948236
700	0.3121625	0.2759411	0.0328204	0.0573633	0.9989233	0.6122271	0.4714072	0.5355986	1.0357731	1.0286694
750	0.3069034	0.2437358	0.0350650	0.0486149	0.9979764	0.5393791	0.4104483	0.5378936	0.9840761	1.0106981
800	0.3500240	0.2384458	0.0274472	0.0550499	0.9704340	0.5831090	0.4621825	0.5350884	1.0495495	1.1000987
850	0.3780039	0.2253517	0.0475574	0.0746070	0.9457235	0.5441832	0.4319643	0.5502058	1.0768810	1.0098726
900	0.3080264	0.2276489	0.0295548	0.0562581	0.9796990	0.6099690	0.4704938	0.5853712	0.9954763	0.9658422
950	0.3005895	0.2578953	0.0364251	0.0416809	1.0082559	0.6149197	0.4848075	0.5914585	1.0434249	1.0561653
1000	0.3346046	0.2088405	0.0507167	0.0406592	1.1039626	0.5838803	0.5259386	0.5585066	0.9736650	0.9755021

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.3162766	0.2159007	0.0160532	0.0558505	1.0674368	0.6884621	0.5841523	0.8918816	1.0458630	0.9953343
100	0.2752132	0.2065697	0.0332052	0.0591788	1.1295112	0.7243139	0.7763182	0.9791337	0.9597751	1.0493266
150	0.2129592	0.2017690	0.0350074	0.0618781	1.0305113	0.7902429	0.8531134	0.9985876	1.0470593	0.9004455
200	0.2071268	0.1726000	0.0356447	0.0411302	0.9935955	0.8302730	0.8785080	0.9446005	1.0411057	0.9646731
250	0.2212389	0.1728314	0.0405956	0.0483036	1.0176486	0.7917513	0.9231830	0.9233828	0.9604425	1.0299024
300	0.2193594	0.1865329	0.0288047	0.0642585	1.0097384	0.8342238	0.9296399	0.9955008	0.9540193	1.0150255
350	0.2042730	0.1894636	0.0581372	0.0696389	1.0220328	0.8089626	0.9061813	0.9019700	1.0249004	1.0081247
400	0.2188089	0.1721620	0.0307190	0.0602862	1.1505188	0.9489200	0.8893016	0.9766497	1.0481181	1.0126956
450	0.2339350	0.1611641	0.0303990	0.0768479	1.0462643	0.8900245	0.8961895	0.9533183	0.9141783	0.9520538
500	0.2304768	0.1720226	0.0527521	0.0833456	1.0827152	0.8976423	0.9125762	0.8593409	1.0499597	1.0355517
550	0.2404158	0.1868315	0.0643720	0.0719455	1.0703410	0.9119610	0.8867069	0.5209557	0.9404855	1.1053136
600	0.2290654	0.2170689	0.0455061	0.0684315	1.0758977	0.8375360	0.8909932	0.5038524	0.9882370	1.0927742
650	0.2261451	0.2274304	0.0548683	0.1021765	1.0928418	0.8207060	0.7233304	0.5913621	1.0085263	1.0204223
700	0.1912396	0.2340241	0.0524540	0.0621544	1.0885251	0.7672346	0.6150320	0.5363019	0.9952938	0.9376119
750	0.2649841	0.2546440	0.0406712	0.0456167	1.0315039	0.6946609	0.6065556	0.5226138	0.9752593	1.0190588
800	0.2696279	0.2814388	0.0272530	0.0289679	0.9831542	0.6830990	0.5766299	0.5708061	1.0011522	1.0359962
850	0.2752050	0.2708505	0.0195509	0.0332103	1.0263810	0.6878430	0.5775884	0.5561055	0.9702318	1.1045102
900	0.2575484	0.2682026	0.0164181	0.0457228	1.0165866	0.6207097	0.5372541	0.5233580	1.0299166	1.0304430
950	0.2777270	0.2730366	0.0275794	0.0641055	1.0069783	0.6273976	0.5081209	0.5260922	0.9982570	0.9530903
1000	0.3016325	0.2885026	0.0442271	0.0600942	1.0195173	0.6798632	0.4337525	0.5119641	1.0106288	1.0361147

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.3344283	0.2497847	0.0406308	0.0718965	0.9698004	0.8501540	0.5324227	0.5951726	0.9611406	0.9792738
100	0.2752828	0.2416182	0.0446649	0.0666180	0.9913415	0.9830466	0.6061653	0.5262701	1.0566068	0.9197485
150	0.2998598	0.2458060	0.0482980	0.0557319	1.0443952	0.9916096	0.5955722	0.4707814	0.9781600	1.0690322
200	0.3259273	0.2602285	0.0364018	0.0419928	1.1009588	0.9858685	0.5765112	0.5410559	1.0348736	0.9698431
250	0.2752043	0.2295653	0.0358208	0.0368459	1.1314449	1.0168862	0.6464345	0.6185328	1.0608648	1.0228565
300	0.2619385	0.2305059	0.0249770	0.0481473	1.0447580	0.8936911	0.7575626	0.5987101	0.9665392	1.0953033
350	0.2532805	0.2939878	0.0354054	0.0335557	0.8919032	1.0081419	0.7620493	0.6105884	0.9352424	0.9801378
400	0.2598426	0.2460944	0.0314618	0.0505695	1.0251675	1.1113638	0.7107482	0.5333054	1.0375776	0.9987854
450	0.2173003	0.1962064	0.0342096	0.0563351	1.0200852	1.0469928	0.7741309	0.5158561	1.1036467	0.9690880
500	0.2599452	0.2331325	0.0448779	0.0579627	1.0921927	0.9884350	0.7114595	0.5860183	1.0691109	0.9187552
550	0.2666385	0.2231291	0.0405215	0.0623070	0.9740858	0.8198862	0.6984042	0.6290673	0.9843898	0.9645113
600	0.2902996	0.1996470	0.0193929	0.0430215	0.8601417	0.7619062	0.7475081	0.5994004	1.0385359	1.0614790
650	0.2038725	0.2277967	0.0349297	0.0659031	0.9333493	0.8604714	0.6916870	0.5270807	0.9958193	1.0041315
700	0.2271586	0.2292120	0.0565559	0.0579946	0.9357916	0.8556693	0.6426278	0.6327881	1.0411925	0.9616939
750	0.2203900	0.2384786	0.0611542	0.0619399	0.9902540	0.7866884	0.7044809	0.5929342	0.9966999	1.0086811
800	0.2447028	0.2160302	0.0296269	0.0581497	0.9439367	0.7200901	0.7541151	0.6675437	1.0095145	0.9823962
850	0.2665673	0.2182113	0.0355211	0.0612551	0.9261399	0.8159812	0.7421261	0.5216971	1.0410923	1.0121714
900	0.2550669	0.1773079	0.0269280	0.0790737	1.0041324	0.8105664	0.6155711	0.5592986	1.0389043	0.9776952
950	0.2651188	0.2286041	0.0321630	0.0651850	0.9783589	0.7458620	0.6599556	0.5745264	0.9776013	1.0787948
1000	0.2873777	0.2225327	0.0515148	0.0527041	0.9956768	0.7591562	0.6594506	0.5580384	0.9771582	0.9177516

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.2585366	0.1981540	0.0348098	0.0249289	1.0057392	0.8441395	0.5550173	0.6148641	0.9469111	1.0706110
100	0.2601256	0.1888541	0.0200995	0.0097558	0.9637038	0.9356782	0.5930472	0.5412078	0.9339876	0.9674713
150	0.2596201	0.2551280	0.0146572	0.0026239	1.0390863	0.9656372	0.6406041	0.5592023	1.0001574	0.9802608
200	0.2554762	0.2331192	0.0141387	0.0012086	1.0243026	0.9965661	0.7628170	0.5520759	1.0601868	1.0434859
250	0.2692309	0.2409131	0.0148750	0.0022742	1.0514746	0.9256548	0.7188935	0.5803247	1.0684760	0.9900355
300	0.2775205	0.2251537	0.0113159	0.0023897	1.0320050	0.8072963	0.7095612	0.5668171	0.9675949	0.9160719
350	0.2846802	0.2379281	0.0242475	0.0011339	0.9789339	0.8848507	0.6502591	0.6245238	0.9918794	0.9642938
400	0.2412941	0.2370634	0.0139248	0.0001296	1.0996189	0.9464354	0.7252942	0.5730798	1.0225721	0.9950531
450	0.2503632	0.2257214	0.0031908	0.0000667	1.0306309	0.9025805	0.6847245	0.4643119	1.0449128	0.9599187
500	0.2155777	0.2589709	0.0168680	0.0009144	1.0389657	0.8529656	0.7249412	0.5170584	1.0183470	1.0040196
550	0.2256628	0.2760227	0.0083885	0.0393712	1.0567332	0.8499408	0.7144544	0.5660883	1.0221432	1.0548834
600	0.2079979	0.2388401	0.0047216	0.0485870	1.0351305	0.8523349	0.7096666	0.5254362	1.0680997	1.0054217
650	0.2170227	0.2218189	0.0241476	0.0443276	0.9834058	0.8002037	0.6778359	0.5268305	0.9179440	0.9579551
700	0.2391076	0.2216611	0.0397638	0.0520313	1.0077958	0.8114343	0.7136456	0.5669821	1.0030060	0.9294165
750	0.2661529	0.2276342	0.0463156	0.0515421	1.0438429	0.7823214	0.6255972	0.5963231	0.9805174	1.0804183
800	0.2817587	0.2914593	0.0254285	0.0506572	0.9886139	0.7142660	0.6699557	0.5658834	1.0545135	1.0018742
850	0.3158512	0.2565719	0.0383424	0.0335206	0.9321667	0.6856678	0.6802208	0.5529234	1.0073407	0.9363164
900	0.2305026	0.2213479	0.0461291	0.0570726	0.9900878	0.7350895	0.6735220	0.5514794	1.0309949	1.0023945
950	0.2443298	0.2659207	0.0462817	0.0615933	0.9901840	0.7496865	0.5983467	0.5197716	1.1053537	0.9906928
1000	0.2831749	0.2436560	0.0551514	0.0626814	1.0488123	0.7101913	0.5173877	0.5918112	1.0516281	1.0741958

0	0.3253834	0.2551609	0.0416936	0.0531196	1.0270864	0.6937588	0.5441518	0.5242232	0.9570758	1.0203309
50	0.2476314	0.2219249	0.0448675	0.0178062	1.0043247	0.6542649	0.7985961	0.8485373	1.0098820	1.0225447
100	0.2659805	0.1819042	0.0346984	0.0039767	0.9341723	0.7893859	0.9120453	0.8657372	0.9737084	1.0308973
150	0.2273402	0.1922132	0.0308878	0.0035968	1.0126512	0.8455742	0.9338896	0.8761875	0.9295243	1.0761132
200	0.2303223	0.1981309	0.0308454	0.0003464	0.9809719	0.8107504	0.9417493	0.8618999	1.0984324	1.0374743
250	0.2144391	0.2050261	0.0150952	0.0005176	1.0151169	0.9093958	0.9032059	0.9340169	1.0149294	1.1006532
300	0.2117997	0.1837243	0.0202935	0.0003793	1.0153006	0.9441578	0.9220489	0.8754685	0.9863736	1.0688620
350	0.2104140	0.1825630	0.0135536	0.0000224	0.9911672	0.8482278	0.9957808	0.8040606	0.9828390	0.9781329
400	0.2154345	0.1694532	0.0157007	0.0002550	0.9946356	0.8471949	0.9780132	0.7679440	1.0975833	0.9067190
450	0.2563746	0.1582027	0.0262022	0.0003816	1.0003192	0.7556529	0.9221663	0.8666086	0.9261949	0.9929059
500	0.2147294	0.1794905	0.0212800	0.0000856	0.9665573	0.7762222	0.8730563	0.8513731	1.0175961	1.0198531
550	0.2409301	0.1493252	0.0140900	0.0450139	1.0404702	0.9011460	0.9303445	0.5616502	1.0367107	1.0758371
600	0.2020068	0.1936252	0.0278059	0.0532425	0.9087611	0.9718130	0.8188899	0.5773727	1.1255993	0.9478007
650	0.2510914	0.1930266	0.0253819	0.0687608	0.9691379	0.9267225	0.8216292	0.5762295	1.0484916	1.0374560
700	0.2416149	0.2497627	0.0278423	0.0695537	1.0085183	0.8895977	0.7236792	0.5712930	1.1178311	1.0434516
750	0.2456974	0.2344768	0.0257144	0.0501861	1.0497016	0.7956796	0.7426596	0.5752944	1.0277174	0.9383236
800	0.2479382	0.2555198	0.0266234	0.0673075	0.9211246	0.8457611	0.8053065	0.5685446	0.9883156	0.9456346
850	0.1996952	0.2216785	0.0428766	0.0544426	1.0481965	0.8461269	0.7374607	0.5165892	1.0614789	1.0245385
900	0.2860490	0.2626425	0.0527649	0.0558581	1.0637930	0.8431745	0.6828920	0.5627355	0.9815280	1.0098062
950	0.2728766	0.2751476	0.0277298	0.0413540	1.0456114	0.7751457	0.6714748	0.6149854	1.0816663	0.9757653
1000	0.2588701	0.2626775	0.0244733	0.0525781	1.0237623	0.7108542	0.6425867	0.5737945	1.0766685	1.0581064
