YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W
0.0000000	0.2555013	0.0000000	0.4528644	0.6361321	1.0107588	0.8117715	0.0875865	0.3871436	0.6513814
0.0000000	0.2929654	0.8288298	0.5486683	0.7699626	0.3938482	0.2314145	0.0301556	0.9709003	0.0000000
0.1055059	0.2902499	0.0000000	0.4155909	0.5739463	1.0324231	0.8286647	0.2282868	0.2495319	0.0000000
0.1018339	0.3870203	0.6488122	0.4405751	0.5588006	0.9825739	1.1348748	0.0000000	0.0000000	0.5911949
