"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
1000	0.2146182	0.9920195	0.6646744	0.4183169	0.6618514	0.9997076	0.2376479	0.4680496	0.9996782	0.9999745

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.2142242	0.9911898	0.7369263	0.4161884	0.6620925	0.9996833	0.2357374	0.4688612	0.9996786	1.0000000
100	0.2141657	0.9922887	0.7798815	0.4161869	0.6621341	0.9998038	0.2357511	0.4688578	0.9996786	1.0000000
150	0.2139938	0.9932647	0.7989164	0.4161643	0.6621986	0.9998580	0.2357539	0.4689087	0.9996786	1.0000000
200	0.2137686	0.9938936	0.8073386	0.4161254	0.6622534	0.9998809	0.2357294	0.4690185	0.9996786	1.0000000
250	0.2135590	0.9942477	0.8110485	0.4160847	0.6622895	0.9998909	0.2356721	0.4691537	0.9996786	1.0000000
300	0.2133979	0.9944333	0.8126684	0.4160521	0.6623103	0.9998955	0.2355936	0.4692787	0.9996786	1.0000000
350	0.2132884	0.9945264	0.8133659	0.4160299	0.6623215	0.9998975	0.2355121	0.4693756	0.9996786	1.0000000
400	0.2132200	0.9945715	0.8136605	0.4160163	0.6623272	0.9998984	0.2354414	0.4694422	0.9996786	1.0000000
450	0.2131799	0.9945928	0.8137819	0.4160085	0.6623301	0.9998988	0.2353874	0.4694844	0.9996786	1.0000000
500	0.2131574	0.9946026	0.8138302	0.4160043	0.6623314	0.9998990	0.2353499	0.4695095	0.9996786	1.0000000
550	0.2131483	0.9943825	0.7167730	0.4160022	0.6623307	0.9998723	0.2353257	0.4695235	0.9996786	1.0000000
600	0.2131849	0.9936163	0.6737561	0.4160029	0.6623165	0.9998005	0.2353114	0.4695241	0.9996786	1.0000000
650	0.2133068	0.9926847	0.6546936	0.4160121	0.6622808	0.9997202	0.2353083	0.4694903	0.9996786	1.0000000
700	0.2134974	0.9919100	0.6462573	0.4160341	0.6622315	0.9996580	0.2353251	0.4694077	0.9996786	1.0000000
750	0.2137065	0.9913861	0.6425447	0.4160665	0.6621827	0.9996197	0.2353688	0.4692894	0.9996786	1.0000000
800	0.2138911	0.9910749	0.6409373	0.4161022	0.6621437	0.9995993	0.2354361	0.4691631	0.9996786	1.0000000
850	0.2140319	0.9909056	0.6402669	0.4161343	0.6621170	0.9995893	0.2355145	0.4690520	0.9996786	1.0000000
900	0.2141283	0.9908192	0.6400083	0.4161592	0.6621006	0.9995847	0.2355903	0.4689668	0.9996786	1.0000000
950	0.2141893	0.9907775	0.6399243	0.4161763	0.6620912	0.9995827	0.2356540	0.4689078	0.9996786	1.0000000
1000	0.2142254	0.9907584	0.6399089	0.4161872	0.6620863	0.9995819	0.2357022	0.4688702	0.9996786	1.0000000

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.2142308	0.9907140	0.6142597	0.3544628	0.6075188	0.7356553	0.0481903	0.4688579	0.9998151	1.0000000
100	0.2142645	0.9901217	0.5608011	0.3767986	0.5119462	0.7334703	0.0105802	0.4688348	0.9998345	1.0000000
150	0.2143722	0.9889452	0.5638216	0.4406501	0.4511734	0.7332781	0.0030377	0.4688006	0.9998373	1.0000000
200	0.2145704	0.9885528	0.6332480	0.5069727	0.4216594	0.7333399	0.0015252	0.4687199	0.9998377	1.0000000
250	0.2147097	0.9897056	0.7194492	0.5547510	0.4089479	0.7335741	0.0012221	0.4686074	0.9998377	1.0000000
300	0.2146329	0.9914916	0.7880688	0.5826150	0.4038983	0.7337283	0.0011615	0.4685515	0.9998377	1.0000000
350	0.2143520	0.9930322	0.8331127	0.5968106	0.4020183	0.7337979	0.0011495	0.4686199	0.9998377	1.0000000
400	0.2139857	0.9940932	0.8598556	0.6033967	0.4013561	0.7338283	0.0011470	0.4687965	0.9998377	1.0000000
450	0.2136394	0.9947502	0.8747720	0.6062464	0.4011359	0.7338424	0.0011461	0.4690171	0.9998377	1.0000000
500	0.2133641	0.9951347	0.8827242	0.6074121	0.4010681	0.7338493	0.0011453	0.4692248	0.9998377	1.0000000
550	0.2131677	0.9953564	0.8934047	0.6675823	0.4680866	0.9978469	0.1885335	0.4693940	0.9997012	1.0000000
600	0.2130362	0.9955194	0.9054404	0.6226952	0.5665961	0.9999253	0.2260195	0.4695182	0.9996818	1.0000000
650	0.2129478	0.9956429	0.8993625	0.5438446	0.6213874	0.9999445	0.2334649	0.4696019	0.9996791	1.0000000
700	0.2128887	0.9956510	0.8673612	0.4831301	0.6458952	0.9999415	0.2349065	0.4696577	0.9996787	1.0000000
750	0.2128608	0.9954540	0.8153093	0.4480895	0.6559676	0.9999283	0.2351604	0.4696932	0.9996786	1.0000000
800	0.2128771	0.9950007	0.7595869	0.4304494	0.6599260	0.9999003	0.2351890	0.4697066	0.9996786	1.0000000
850	0.2129513	0.9943154	0.7137808	0.4222341	0.6614312	0.9998545	0.2351854	0.4696906	0.9996786	1.0000000
900	0.2130869	0.9935025	0.6821236	0.4186063	0.6619777	0.9997943	0.2351911	0.4696383	0.9996786	1.0000000
950	0.2132718	0.9927033	0.6626331	0.4170742	0.6621536	0.9997308	0.2352176	0.4695493	0.9996786	1.0000000
1000	0.2134804	0.9920306	0.6515566	0.4164591	0.6621886	0.9996761	0.2352673	0.4694325	0.9996786	1.0000000

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.2142308	0.9907015	0.6073951	0.3350502	0.6620861	0.9995626	0.1394969	0.0883028	0.9996754	0.9853130
100	0.2142696	0.9898960	0.5235642	0.3189011	0.6620637	0.9993505	0.2073175	0.0440981	0.9996677	0.9801333
150	0.2144243	0.9875908	0.4530164	0.3157048	0.6619404	0.9986659	0.2757132	0.0389610	0.9996615	0.9783065
200	0.2148405	0.9838666	0.4113260	0.3151485	0.6615590	0.9972191	0.3058901	0.0383539	0.9996580	0.9776622
250	0.2155856	0.9795865	0.3901734	0.3152615	0.6607490	0.9951364	0.3162256	0.0382595	0.9996564	0.9774350
300	0.2165835	0.9757789	0.3804919	0.3157333	0.6595059	0.9930799	0.3194983	0.0382098	0.9996556	0.9773548
350	0.2176558	0.9730178	0.3768229	0.3165039	0.6580787	0.9916131	0.3205183	0.0381556	0.9996553	0.9773266
400	0.2186222	0.9713430	0.3763582	0.3174488	0.6567993	0.9908396	0.3208469	0.0380995	0.9996552	0.9773166
450	0.2193734	0.9705215	0.3775967	0.3183819	0.6558754	0.9905944	0.3209658	0.0380493	0.9996551	0.9773131
500	0.2198824	0.9702708	0.3795902	0.3191458	0.6553447	0.9906674	0.3210193	0.0380104	0.9996551	0.9773119
550	0.2201745	0.9707382	0.4206759	0.4010854	0.6551582	0.9916870	0.6270621	0.4155721	0.9996586	0.9919984
600	0.2201828	0.9744907	0.5099728	0.4175360	0.6557606	0.9957115	0.4124130	0.4592944	0.9996665	0.9971780
650	0.2196298	0.9802564	0.5778070	0.4204444	0.6575045	0.9982442	0.2987324	0.4644539	0.9996726	0.9990047
700	0.2185478	0.9849069	0.6155613	0.4201083	0.6593570	0.9991127	0.2578110	0.4654523	0.9996759	0.9996490
750	0.2173101	0.9877957	0.6333562	0.4189924	0.6606480	0.9994097	0.2442244	0.4662017	0.9996775	0.9998762
800	0.2162342	0.9893820	0.6403944	0.4179326	0.6613838	0.9995226	0.2396299	0.4669586	0.9996781	0.9999563
850	0.2154423	0.9901857	0.6423752	0.4171757	0.6617612	0.9995671	0.2378661	0.4676082	0.9996784	0.9999846
900	0.2149216	0.9905614	0.6423426	0.4167108	0.6619428	0.9995834	0.2370231	0.4680894	0.9996785	0.9999946
950	0.2146071	0.9907186	0.6417295	0.4164518	0.6620261	0.9995878	0.2365353	0.4684092	0.9996786	0.9999981
1000	0.2144304	0.9907722	0.6411071	0.4163173	0.6620624	0.9995876	0.2362293	0.4686044	0.9996786	0.9999993

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.1167151	0.9907630	0.6399545	0.4161886	0.6620866	0.9995823	0.3342437	0.0623523	0.9996786	1.0000000
100	0.0778542	0.9907531	0.6399390	0.4161939	0.6620841	0.9995818	0.6473166	0.0156194	0.9996786	1.0000000
150	0.0623636	0.9907487	0.6399389	0.4161970	0.6620829	0.9995817	0.8787211	0.0103498	0.9996786	1.0000000
200	0.0561889	0.9907469	0.6399430	0.4161987	0.6620823	0.9995816	0.9639559	0.0097842	0.9996786	1.0000000
250	0.0537276	0.9907463	0.6399473	0.4161997	0.6620820	0.9995816	0.9882364	0.0097339	0.9996786	1.0000000
300	0.0527465	0.9907461	0.6399504	0.4162001	0.6620819	0.9995816	0.9946737	0.0097337	0.9996786	1.0000000
350	0.0523554	0.9907461	0.6399525	0.4162004	0.6620818	0.9995816	0.9963738	0.0097359	0.9996786	1.0000000
400	0.0521996	0.9907461	0.6399538	0.4162005	0.6620818	0.9995816	0.9968313	0.0097370	0.9996786	1.0000000
450	0.0521374	0.9907462	0.6399545	0.4162005	0.6620818	0.9995816	0.9969573	0.0097375	0.9996786	1.0000000
500	0.0521126	0.9907462	0.6399549	0.4162005	0.6620818	0.9995816	0.9969926	0.0097376	0.9996786	1.0000000
550	0.1496259	0.9907462	0.6399551	0.4162005	0.6620818	0.9995816	0.7665028	0.4660544	0.9996786	1.0000000
600	0.1884985	0.9907462	0.6399552	0.4162005	0.6620818	0.9995816	0.4124567	0.4965654	0.9996786	1.0000000
650	0.2039947	0.9907462	0.6399553	0.4162005	0.6620818	0.9995816	0.2783653	0.4844380	0.9996786	1.0000000
700	0.2101720	0.9907463	0.6399553	0.4162005	0.6620818	0.9995816	0.2411777	0.4757365	0.9996786	1.0000000
750	0.2126346	0.9907463	0.6399553	0.4162005	0.6620818	0.9995816	0.2336349	0.4716802	0.9996786	1.0000000
800	0.2136162	0.9907463	0.6399553	0.4162005	0.6620818	0.9995816	0.2334292	0.4699760	0.9996786	1.0000000
850	0.2140076	0.9907463	0.6399553	0.4162005	0.6620818	0.9995816	0.2343482	0.4692838	0.9996786	1.0000000
900	0.2141636	0.9907463	0.6399553	0.4162005	0.6620818	0.9995816	0.2350531	0.4690059	0.9996786	1.0000000
950	0.2142258	0.9907463	0.6399553	0.4162005	0.6620818	0.9995816	0.2354442	0.4688948	0.9996786	1.0000000
1000	0.2142505	0.9907463	0.6399553	0.4162005	0.6620818	0.9995816	0.2356349	0.4688505	0.9996786	1.0000000

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.2142304	0.9907630	0.6399796	0.4165328	0.6575571	0.9754943	0.0875296	0.4688609	0.9996786	1.0000000
100	0.2142470	0.9907552	0.6407993	0.4192043	0.6503197	0.9753052	0.0578116	0.4688441	0.9996786	1.0000000
150	0.2142559	0.9907721	0.6442862	0.4234696	0.6459476	0.9753084	0.0518538	0.4688339	0.9996786	1.0000000
200	0.2142570	0.9908423	0.6504181	0.4272248	0.6438793	0.9753214	0.0506604	0.4688287	0.9996786	1.0000000
250	0.2142468	0.9909752	0.6573133	0.4296960	0.6430021	0.9753412	0.0504218	0.4688291	0.9996786	1.0000000
300	0.2142226	0.9911462	0.6632752	0.4310674	0.6426569	0.9753621	0.0503740	0.4688370	0.9996786	1.0000000
350	0.2141859	0.9913184	0.6676255	0.4317467	0.6425323	0.9753799	0.0503636	0.4688533	0.9996786	1.0000000
400	0.2141425	0.9914649	0.6704473	0.4320549	0.6424937	0.9753929	0.0503598	0.4688767	0.9996786	1.0000000
450	0.2140991	0.9915751	0.6721254	0.4321837	0.6424862	0.9754015	0.0503565	0.4689036	0.9996786	1.0000000
500	0.2140609	0.9916507	0.6730579	0.4322323	0.6424883	0.9754069	0.0503529	0.4689302	0.9996786	1.0000000
550	0.2140304	0.9916990	0.6735223	0.4318740	0.6471548	0.9994980	0.1985419	0.4689535	0.9996786	1.0000000
600	0.2140080	0.9917262	0.6729378	0.4290567	0.6544244	0.9996884	0.2282479	0.4689721	0.9996786	1.0000000
650	0.2139930	0.9917248	0.6696123	0.4247000	0.6587346	0.9996874	0.2341948	0.4689858	0.9996786	1.0000000
700	0.2139864	0.9916720	0.6635973	0.4209847	0.6607512	0.9996782	0.2353793	0.4689947	0.9996786	1.0000000
750	0.2139912	0.9915580	0.6567453	0.4185995	0.6616020	0.9996623	0.2356116	0.4689978	0.9996786	1.0000000
800	0.2140101	0.9914001	0.6507685	0.4172981	0.6619369	0.9996430	0.2356560	0.4689934	0.9996786	1.0000000
850	0.2140423	0.9912309	0.6463838	0.4166600	0.6620584	0.9996243	0.2356667	0.4689803	0.9996786	1.0000000
900	0.2140830	0.9910791	0.6435316	0.4163720	0.6620959	0.9996090	0.2356751	0.4689596	0.9996786	1.0000000
950	0.2141257	0.9909599	0.6418331	0.4162521	0.6621024	0.9995980	0.2356872	0.4689342	0.9996786	1.0000000
1000	0.2141648	0.9908754	0.6408891	0.4162073	0.6620990	0.9995909	0.2357026	0.4689079	0.9996786	1.0000000

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.1018045	0.9907097	0.6107122	0.3343302	0.7460664	0.9995652	0.2341910	0.4925084	0.9997633	1.0000000
100	0.0570020	0.9899385	0.5172710	0.2921603	0.7692458	0.9993584	0.2234663	0.5226163	0.9997753	1.0000000
150	0.0391643	0.9872405	0.4096164	0.2696135	0.7755649	0.9984417	0.2101244	0.5336661	0.9997770	1.0000000
200	0.0321232	0.9812106	0.3245129	0.2592740	0.7769516	0.9948207	0.2014375	0.5367407	0.9997772	1.0000000
250	0.0294707	0.9705573	0.2692863	0.2551813	0.7759471	0.9822015	0.1971742	0.5375969	0.9997773	1.0000000
300	0.0286888	0.9553181	0.2376190	0.2543333	0.7711290	0.9499030	0.1953581	0.5378517	0.9997773	1.0000000
350	0.0287828	0.9379518	0.2218093	0.2562792	0.7587228	0.8971283	0.1946437	0.5379200	0.9997773	1.0000000
400	0.0293101	0.9224926	0.2173795	0.2622518	0.7366222	0.8455474	0.1943801	0.5379167	0.9997773	1.0000000
450	0.0299960	0.9127110	0.2236796	0.2733900	0.7098256	0.8226222	0.1942941	0.5378814	0.9997773	1.0000000
500	0.0306128	0.9110921	0.2418920	0.2881898	0.6900879	0.8413577	0.1942781	0.5378347	0.9997773	1.0000000
550	0.1559720	0.9190556	0.3064001	0.3890297	0.5697703	0.9003479	0.1945877	0.5293510	0.9996926	1.0000000
600	0.2046607	0.9407261	0.4480040	0.4547216	0.5681846	0.9748215	0.1991242	0.4999384	0.9996806	1.0000000
650	0.2206058	0.9642384	0.5866633	0.4791069	0.6042235	0.9960350	0.2104209	0.4763590	0.9996789	1.0000000
700	0.2229962	0.9792149	0.6739775	0.4695571	0.6336887	0.9990876	0.2231166	0.4662105	0.9996787	1.0000000
750	0.2209734	0.9868627	0.7091331	0.4504049	0.6496588	0.9996115	0.2320886	0.4640385	0.9996786	1.0000000
800	0.2183722	0.9903590	0.7097870	0.4349370	0.6570228	0.9997332	0.2364618	0.4648964	0.9996786	1.0000000
850	0.2163823	0.9917517	0.6948046	0.4254761	0.6601544	0.9997537	0.2377403	0.4663365	0.9996786	1.0000000
900	0.2151370	0.9921134	0.6771333	0.4204594	0.6614197	0.9997361	0.2375821	0.4675085	0.9996786	1.0000000
950	0.2144612	0.9920012	0.6627382	0.4180270	0.6619062	0.9997026	0.2370086	0.4682643	0.9996786	1.0000000
1000	0.2141508	0.9917166	0.6529107	0.4169227	0.6620775	0.9996665	0.2364687	0.4686829	0.9996786	1.0000000

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.1405627	0.9933149	0.6403841	0.4223104	0.5793436	0.6153616	0.2346988	0.4850338	0.9999277	1.0000000
100	0.1110767	0.9941593	0.6558003	0.4792384	0.4326008	0.6123504	0.2269769	0.5087511	0.9999631	1.0000000
150	0.0992295	0.9946449	0.7180264	0.5911139	0.3415020	0.6123759	0.2162510	0.5201196	0.9999682	1.0000000
200	0.0944430	0.9953324	0.8053224	0.7029735	0.2986000	0.6124589	0.2083219	0.5244785	0.9999689	1.0000000
250	0.0924695	0.9961326	0.8754545	0.7788483	0.2805030	0.6125166	0.2038755	0.5261229	0.9999690	1.0000000
300	0.0916131	0.9967943	0.9192458	0.8201677	0.2732916	0.6125440	0.2017009	0.5267685	0.9999690	1.0000000
350	0.0912101	0.9972427	0.9437669	0.8401220	0.2705152	0.6125562	0.2007099	0.5270386	0.9999690	1.0000000
400	0.0910034	0.9975160	0.9567832	0.8491074	0.2694707	0.6125619	0.2002726	0.5271613	0.9999690	1.0000000
450	0.0908902	0.9976730	0.9634743	0.8529708	0.2690844	0.6125646	0.2000800	0.5272223	0.9999690	1.0000000
500	0.0908260	0.9977599	0.9668343	0.8545760	0.2689437	0.6125660	0.1999933	0.5272548	0.9999690	1.0000000
550	0.1638733	0.9967927	0.9684416	0.8445295	0.3674790	0.9969206	0.2003772	0.5179886	0.9997199	1.0000000
600	0.1930790	0.9964925	0.9674167	0.7572558	0.5177076	0.9999398	0.2046396	0.4971777	0.9996845	1.0000000
650	0.2047821	0.9963894	0.9572734	0.6238239	0.6010148	0.9999631	0.2130987	0.4824807	0.9996794	1.0000000
700	0.2094792	0.9962992	0.9273015	0.5225353	0.6378969	0.9999604	0.2216960	0.4752138	0.9996787	1.0000000
750	0.2113748	0.9961025	0.8723505	0.4657867	0.6529228	0.9999518	0.2278913	0.4720533	0.9996786	1.0000000
800	0.2121657	0.9956990	0.8049245	0.4380369	0.6587943	0.9999323	0.2315425	0.4707364	0.9996786	1.0000000
850	0.2125455	0.9950455	0.7444525	0.4253917	0.6610262	0.9998959	0.2334448	0.4701790	0.9996786	1.0000000
900	0.2127996	0.9941966	0.7006184	0.4198849	0.6618480	0.9998405	0.2343690	0.4699110	0.9996786	1.0000000
950	0.2130363	0.9932886	0.6729374	0.4175732	0.6621280	0.9997735	0.2348128	0.4697367	0.9996786	1.0000000
1000	0.2132806	0.9924692	0.6569818	0.4166403	0.6622002	0.9997090	0.2350451	0.4695817	0.9996786	1.0000000

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.2140136	0.9962454	0.5819969	0.2759366	0.6757229	0.8182596	0.2357367	0.4688831	0.9996786	1.0000000
100	0.2134109	0.9978405	0.4300453	0.2495128	0.6366046	0.8163995	0.2357269	0.4690683	0.9996786	1.0000000
150	0.2128404	0.9977449	0.3134843	0.2566238	0.6073163	0.8136768	0.2356333	0.4694160	0.9996786	1.0000000
200	0.2125407	0.9965029	0.2617985	0.2712424	0.5905890	0.8012248	0.2354556	0.4697293	0.9996786	1.0000000
250	0.2125586	0.9946612	0.2548821	0.2843439	0.5764339	0.7745434	0.2352658	0.4698848	0.9996786	1.0000000
300	0.2128182	0.9932875	0.2703293	0.2960572	0.5589083	0.7590254	0.2351382	0.4698574	0.9996786	1.0000000
350	0.2131425	0.9929920	0.2956508	0.3080752	0.5448906	0.7677131	0.2351082	0.4697016	0.9996786	1.0000000
400	0.2133607	0.9935321	0.3254850	0.3182171	0.5419083	0.7843474	0.2351634	0.4695212	0.9996786	1.0000000
450	0.2134054	0.9944114	0.3540538	0.3229610	0.5479210	0.7972054	0.2352566	0.4694058	0.9996786	1.0000000
500	0.2133059	0.9952580	0.3743428	0.3218954	0.5568698	0.8044800	0.2353354	0.4693887	0.9996786	1.0000000
550	0.2139018	0.9776140	0.4574379	0.4856898	0.5406562	0.9895215	0.2353710	0.4693722	0.9996786	1.0000000
600	0.2156490	0.9788654	0.6110946	0.5115558	0.5934647	0.9973729	0.2354401	0.4687923	0.9996786	1.0000000
650	0.2166090	0.9849592	0.7077970	0.4883602	0.6302025	0.9993236	0.2357347	0.4678934	0.9996786	1.0000000
700	0.2163850	0.9893910	0.7406206	0.4591159	0.6486006	0.9997077	0.2361841	0.4674512	0.9996786	1.0000000
750	0.2156102	0.9916832	0.7335334	0.4385305	0.6567301	0.9997921	0.2365065	0.4676015	0.9996786	1.0000000
800	0.2148337	0.9925689	0.7102605	0.4268526	0.6600941	0.9997974	0.2365554	0.4680424	0.9996786	1.0000000
850	0.2142833	0.9926656	0.6861587	0.4209525	0.6614258	0.9997700	0.2363891	0.4684896	0.9996786	1.0000000
900	0.2139823	0.9923786	0.6676032	0.4181872	0.6619278	0.9997277	0.2361414	0.4688121	0.9996786	1.0000000
950	0.2138727	0.9919650	0.6553782	0.4169637	0.6620994	0.9996835	0.2359157	0.4689911	0.9996786	1.0000000
1000	0.2138813	0.9915723	0.6480851	0.4164522	0.6621430	0.9996463	0.2357587	0.4690576	0.9996786	1.0000000

0	0.2142031	0.9907836	0.6400122	0.4161804	0.6620912	0.9995834	0.2357283	0.4688860	0.9996786	1.0000000
50	0.2142311	0.9906626	0.5865491	0.2879869	0.6620858	0.9995497	0.2796629	0.0620772	0.9997201	1.0000000
100	0.2142854	0.9892350	0.4484016	0.2624668	0.6620472	0.9991134	0.5273961	0.0148267	0.9997260	1.0000000
150	0.2145664	0.9843450	0.3363421	0.2574156	0.6617499	0.9967348	0.7145056	0.0093373	0.9997269	1.0000000
200	0.2154714	0.9741032	0.2721566	0.2565991	0.6601900	0.9863606	0.7834218	0.0086950	0.9997270	1.0000000
250	0.2174762	0.9584903	0.2402686	0.2573429	0.6539398	0.9562382	0.8029301	0.0086075	0.9997270	1.0000000
300	0.2208446	0.9408311	0.2267786	0.2607438	0.6367803	0.9067844	0.8080573	0.0085717	0.9997270	1.0000000
350	0.2252894	0.9260833	0.2258514	0.2696554	0.6062578	0.8635428	0.8094059	0.0085278	0.9997270	1.0000000
400	0.2299311	0.9183157	0.2383357	0.2859076	0.5719227	0.8540539	0.8097780	0.0084733	0.9997270	1.0000000
450	0.2335840	0.9198803	0.2671191	0.3062464	0.5522256	0.8859134	0.8098949	0.0084184	0.9997270	1.0000000
500	0.2351896	0.9299537	0.3089773	0.3213632	0.5591711	0.9347034	0.8099427	0.0083773	0.9997270	1.0000000
550	0.2343657	0.9449222	0.4170227	0.4680336	0.5853776	0.9734950	0.7674265	0.4034292	0.9996855	1.0000000
600	0.2314000	0.9640610	0.5757048	0.4817119	0.6157646	0.9950282	0.4566752	0.4501217	0.9996796	1.0000000
650	0.2269939	0.9786658	0.6704292	0.4649653	0.6388655	0.9989713	0.3150076	0.4575088	0.9996788	1.0000000
700	0.2225350	0.9865305	0.7044652	0.4458516	0.6517446	0.9995889	0.2657091	0.4609209	0.9996786	1.0000000
750	0.2190230	0.9901525	0.7036199	0.4321285	0.6578250	0.9997201	0.2487701	0.4637176	0.9996786	1.0000000
800	0.2166752	0.9915862	0.6889364	0.4240374	0.6604524	0.9997410	0.2422689	0.4658622	0.9996786	1.0000000
850	0.2152841	0.9919624	0.6726693	0.4197938	0.6615249	0.9997232	0.2392672	0.4673018	0.9996786	1.0000000
900	0.2145474	0.9918676	0.6598059	0.4177400	0.6619388	0.9996909	0.2376499	0.4681635	0.9996786	1.0000000
950	0.2142095	0.9916087	0.6511690	0.4168067	0.6620838	0.9996572	0.2367234	0.4686256	0.9996786	1.0000000
1000	0.2140916	0.9913390	0.6459337	0.4164076	0.6621230	0.9996293	0.2362004	0.4688415	0.9996786	1.0000000
