"Time"	YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
750	0.2327468	0.9590416	0.7354782	0.2052333	0.3616437	0.5580408	0.4899169	0.8773871	0.4291749	0.9338375
800	0.2824229	0.9557994	0.6823982	0.2325519	0.3339583	0.6720787	0.5152607	0.9459400	0.4128242	1.0264491
850	0.2760567	0.9899236	0.7227436	0.2769733	0.3956440	0.5877943	0.4733881	0.8627144	0.4994080	1.0429290
900	0.3390494	1.0315636	0.7041794	0.2437687	0.3775222	0.6232435	0.5221719	0.8893587	0.4148824	0.9253562
950	0.2940171	0.9716321	0.6782068	0.2816615	0.3596645	0.6146648	0.5812790	0.8487309	0.4646517	0.9467133
1000	0.2388624	0.9449182	0.7126485	0.2788095	0.3578359	0.6672615	0.5945667	0.9090087	0.4901909	1.0326158

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.0801751	0.9338160	0.7139269	0.1870842	0.4187226	0.6842233	0.5263307	0.9661233	0.5631060	0.6087625
100	0.0414090	0.9199189	0.7206580	0.1564126	0.4303434	0.6332852	0.4927438	0.9079046	0.5846755	0.5493351
150	0.0302986	0.9126948	0.6761810	0.1794348	0.4346807	0.5846688	0.4273866	0.9806100	0.4963932	0.6391733
200	0.0354505	0.9776531	0.6593413	0.2250781	0.4104101	0.6300872	0.5124976	0.9958997	0.4320803	0.5800647
250	0.0640868	0.9533664	0.6471781	0.2161370	0.3801439	0.6941890	0.5132832	0.9649046	0.5226203	0.5749780
300	0.0661206	1.0297093	0.7528133	0.2247674	0.4437191	0.6477315	0.5006857	0.9553606	0.5054269	0.5893239
350	0.0392699	1.1114946	0.8056199	0.2005183	0.3952999	0.5930266	0.4722871	0.9656461	0.4820123	0.5752561
400	0.0247653	1.0397711	0.7319933	0.2257748	0.4375320	0.6645051	0.5421490	1.0396226	0.5071154	0.5266826
450	0.0425267	1.0181222	0.8232792	0.2343562	0.3813541	0.6028545	0.4766878	0.9703686	0.4775241	0.6071272
500	0.0255496	1.0174884	0.7426554	0.2407271	0.3310532	0.5888507	0.5230994	0.8707977	0.4575700	0.6047712
550	0.2255626	1.0379697	0.7720469	0.2339882	0.3566462	0.5618560	0.4890557	1.0522826	0.4455225	0.9440376
600	0.3131727	0.9967263	0.7881489	0.2479365	0.3657262	0.5498034	0.5349668	0.8474596	0.4648146	0.9710523
650	0.2893788	0.9853236	0.7913350	0.2696974	0.3641574	0.5504838	0.5445921	0.8982836	0.4761379	0.9185536
700	0.3649637	1.0739767	0.7338728	0.3014063	0.3312267	0.5688286	0.5155466	0.9078514	0.4178278	0.9654412
750	0.3724777	1.0406181	0.7506863	0.3130616	0.2569803	0.6999014	0.5044228	0.9422511	0.3128382	1.0280934
800	0.3214211	1.0212952	0.7854948	0.3179633	0.3925939	0.6587483	0.5503441	0.7967527	0.3962093	1.0297222
850	0.3695622	1.0362378	0.8138175	0.2829031	0.3001286	0.6167854	0.5198245	0.8946496	0.3958115	0.9655493
900	0.3292978	1.0233175	0.8131801	0.2800767	0.3651385	0.6996201	0.4923619	0.9024453	0.3872627	1.0196350
950	0.2937904	1.0922710	0.7864214	0.2797121	0.3908087	0.5942495	0.5301090	0.8933909	0.4767415	1.0707210
1000	0.3131321	0.9801427	0.6757861	0.2215866	0.3473382	0.6010948	0.5275285	0.9479239	0.4230574	1.0555109

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.3202412	0.9331438	0.6268714	0.0642405	0.4027843	0.8457811	0.6209173	0.2946289	0.4622867	1.0360579
100	0.2846643	0.9857353	0.5132487	0.0264058	0.4886065	0.9141554	0.6869129	0.1670367	0.5301890	0.9656925
150	0.3150634	0.9608976	0.3360830	0.0183214	0.5189793	0.9639883	0.7548783	0.1613708	0.6423064	0.9957216
200	0.4005134	1.0182267	0.1990169	0.0076299	0.5862153	0.9346843	0.8769499	0.1700845	0.6809057	0.9994911
250	0.4705314	0.9686277	0.1316820	0.0036570	0.5969975	1.0588481	0.7902402	0.1522253	0.6832867	1.0571184
300	0.5412366	0.7677260	0.1131957	0.0002358	0.6724076	0.9896960	0.8157226	0.1691195	0.7222806	1.0927069
350	0.5673947	0.3835798	0.0795128	0.0002338	0.6364232	0.9582442	0.8275513	0.1878957	0.7179174	1.0333402
400	0.5557485	0.1445213	0.0833502	0.0002899	0.5953524	0.9587589	0.8338326	0.1583495	0.7286151	1.0105884
450	0.5467770	0.0677410	0.1019048	0.0029986	0.5792841	0.9769087	0.8489403	0.1443566	0.7268147	1.0257990
500	0.5496792	0.0668423	0.0838149	0.0044620	0.6223069	0.9529943	0.9039001	0.1709764	0.6758528	0.9578997
550	0.5316946	0.1288804	0.0957110	0.0569626	0.6666392	1.0139561	0.9335291	0.7968941	0.6149057	1.1157526
600	0.5755319	0.2474969	0.1884286	0.0990940	0.6616742	0.9136740	0.7335098	0.9536075	0.6670629	1.0516873
650	0.5117104	0.5864678	0.3299886	0.0711257	0.6096761	0.7865928	0.6222812	1.0422448	0.6371458	1.0805259
700	0.4655010	0.8685675	0.3531719	0.0866079	0.5572921	0.6756007	0.5969237	1.0068976	0.5694986	0.9712880
750	0.3855168	1.0071750	0.3109618	0.0868334	0.5126164	0.6483277	0.5288671	0.9826547	0.5640875	0.9719507
800	0.4132504	0.9444691	0.3888906	0.1496340	0.4185827	0.6486029	0.4763895	1.0015262	0.4890289	0.9534234
850	0.3752950	0.9230210	0.5049075	0.2084290	0.3721633	0.5768298	0.5286998	0.8811059	0.4266506	1.0144489
900	0.3477901	0.9119919	0.5063308	0.2192453	0.4335729	0.6603595	0.4984863	0.8567558	0.4284777	1.0411723
950	0.3437291	0.8746408	0.5709388	0.2812093	0.4022503	0.6427547	0.5345945	0.9312422	0.4009204	1.0204912
1000	0.3759029	0.9871817	0.6806816	0.2834348	0.4521048	0.6725890	0.5319618	0.9150623	0.4567350	1.0232753

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.4204568	0.9966678	0.7958920	0.1449738	0.4379340	0.9244793	0.5328859	0.7574966	0.4525296	0.9833310
100	0.5156304	1.0538605	0.7384064	0.1022018	0.5106891	1.0115142	0.5961557	0.6507698	0.5900169	1.0051932
150	0.4642889	0.9230376	0.6229184	0.0429955	0.5947617	1.0540377	0.5852794	0.7042590	0.7225348	0.9787906
200	0.5249406	0.9075171	0.3750736	0.0294636	0.6895418	0.9760694	0.6081819	0.6845858	0.6578945	0.9689774
250	0.5780276	1.0207999	0.3085236	0.0319081	0.7317308	0.9483951	0.6274433	0.6673068	0.6626846	1.0638534
300	0.6377144	1.0329746	0.2066959	0.0266620	0.7081500	0.9736534	0.5718958	0.7161055	0.6786495	1.0180268
350	0.7546923	1.0290157	0.2114835	0.0241509	0.6037083	0.9687930	0.5784822	0.7918078	0.6095306	1.0256425
400	0.7822843	0.9708102	0.2012535	0.0416133	0.6568007	0.8873033	0.6534412	0.7240341	0.6787401	0.9461551
450	0.7881557	0.9652602	0.1887337	0.0376736	0.5776768	0.9459206	0.5593392	0.6343520	0.6645741	0.9805059
500	0.8266672	0.8324591	0.1899264	0.0393582	0.6475765	0.9928345	0.5795451	0.6581080	0.6894129	1.0281701
550	0.6073190	0.8087426	0.2164899	0.0768819	0.6299802	0.8103115	0.6031141	0.8352678	0.6737803	0.9846685
600	0.5238537	0.8245081	0.2743178	0.0895410	0.5377657	0.7129627	0.5242955	0.8838849	0.6526124	1.0907737
650	0.4364056	0.9032513	0.3864286	0.1281132	0.4326545	0.6118859	0.5381391	1.0266732	0.4897438	0.9801766
700	0.4450429	0.9357327	0.5004313	0.1657346	0.3709975	0.6953161	0.5266460	0.9459667	0.4142665	0.9846297
750	0.5072070	0.9509384	0.6399948	0.2047558	0.3703044	0.6780358	0.5122287	0.9126748	0.4775300	0.9878874
800	0.3902299	0.9728201	0.6317217	0.1882387	0.4222917	0.6479538	0.5898303	0.8138214	0.5073294	0.9683326
850	0.2899927	0.9464108	0.6466183	0.1998516	0.4665071	0.6713571	0.5112091	0.8916075	0.5612510	1.0425308
900	0.2815837	0.9462759	0.7432396	0.2442686	0.4423099	0.6927593	0.5660634	0.8882776	0.5284095	1.0666702
950	0.1858468	0.9343202	0.6479323	0.1857379	0.4397888	0.7235718	0.5822794	0.9640781	0.5139220	1.0234215
1000	0.1804812	0.9468209	0.6442033	0.1807085	0.4690951	0.7736690	0.5225364	1.0190448	0.5635642	1.0246887

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.2106938	0.9784991	0.8326292	0.0795815	0.4273827	0.6174498	0.5362385	0.6368926	0.5222013	0.9862856
100	0.2043258	0.9033263	0.6945584	0.0386632	0.3960314	0.6200149	0.4884215	0.5757737	0.4777521	0.9454402
150	0.1985633	0.9844818	0.6253788	0.0264864	0.4136469	0.6201949	0.5682990	0.6057989	0.4887816	0.9560418
200	0.2138178	1.0438860	0.5663088	0.0104716	0.4479455	0.6090033	0.5945120	0.5695781	0.5121451	1.0395929
250	0.2544120	1.0080007	0.5460167	0.0099367	0.3768648	0.7508225	0.6579546	0.6464307	0.4213750	1.0111638
300	0.2574509	0.9370254	0.5320263	0.0216570	0.4375534	0.7245851	0.6327269	0.6014587	0.5177691	1.0129666
350	0.3172722	0.9175429	0.4807604	0.0273507	0.4436028	0.6894027	0.6849921	0.5556527	0.4447561	1.0475843
400	0.3505544	0.9699688	0.5444821	0.0124547	0.3963012	0.7179324	0.6187894	0.5409281	0.4239497	0.9985100
450	0.4260207	0.9923539	0.4800375	0.0227772	0.4348374	0.6420977	0.6396252	0.4977331	0.5168053	1.0237597
500	0.3604205	0.9755506	0.4825308	0.0098750	0.4471898	0.6827258	0.6333613	0.5588480	0.4933631	0.9827018
550	0.3664687	0.9988161	0.3281312	0.1611900	0.4802587	0.6976954	0.6368454	0.8795170	0.4936513	0.9847388
600	0.4604479	1.0382156	0.4726324	0.1848448	0.3944184	0.7043708	0.7070865	0.8634228	0.4703578	1.0237670
650	0.4354700	0.9945809	0.6085321	0.2756060	0.4154308	0.6703462	0.5441144	0.8841244	0.5098953	0.9901390
700	0.2763519	1.0084319	0.6770451	0.2035351	0.4262661	0.6731295	0.5108131	0.8796598	0.5052006	1.0319039
750	0.2836328	0.9421794	0.8033730	0.2463692	0.4097036	0.6452376	0.5769163	0.8814807	0.5372471	1.0314516
800	0.2192412	1.0335299	0.7082190	0.2559590	0.4215235	0.6333344	0.5501527	0.9061621	0.4932789	1.0721579
850	0.3190168	0.9705729	0.7041649	0.2275078	0.4316639	0.6787402	0.5375076	0.8635910	0.4156258	1.0859837
900	0.2809319	0.9387951	0.7045574	0.1961175	0.4030417	0.6501551	0.4703865	0.8218935	0.4498513	0.9629511
950	0.2425803	0.9139369	0.6055561	0.1922483	0.4213253	0.5994698	0.4978297	0.8907006	0.4404854	0.9423928
1000	0.2949164	0.9611461	0.6754056	0.2099513	0.3560012	0.6046887	0.5340756	0.9411434	0.3795839	0.9464949

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.2394453	0.9959051	0.7126852	0.1360122	0.7270801	0.5588879	0.2189189	0.7943417	0.4604274	0.9322431
100	0.2296579	0.9966931	0.6159744	0.0632883	0.8244545	0.3675707	0.1195555	0.7555168	0.3520165	0.9990941
150	0.2805289	0.9868281	0.5245525	0.0357522	0.8552425	0.1654457	0.0813914	0.6542233	0.2204476	0.9729401
200	0.3754726	1.0312097	0.4275154	0.0376797	0.8631059	0.1268321	0.1178281	0.5310082	0.1698251	1.1206315
250	0.4556827	0.9371152	0.3064739	0.0241704	0.9111880	0.0773643	0.1054723	0.3456997	0.1262562	1.0139099
300	0.6448854	0.9064921	0.1897986	0.0043648	0.9308825	0.0634623	0.1156446	0.2732519	0.0502603	1.0402427
350	0.7956652	0.8849744	0.1587002	0.0158599	0.9165146	0.0666044	0.1321414	0.1067175	0.0639206	0.9368678
400	0.8165674	0.8750148	0.1240941	0.0213190	0.8324483	0.0863679	0.1328659	0.0633833	0.0594542	1.0391995
450	0.9176835	0.6225671	0.1569349	0.0238090	0.8384222	0.0971031	0.1981795	0.0509614	0.0480403	0.9589693
500	0.7614427	0.5176822	0.1582592	0.0211952	0.9124226	0.1341460	0.2324076	0.0309594	0.0330522	0.9393315
550	0.7527202	0.5331989	0.1263746	0.0575037	0.3394583	0.3243833	0.7740551	0.0732484	0.0939447	1.0146313
600	0.7197487	0.6310316	0.2979319	0.2117599	0.2172405	0.5057924	0.8804423	0.1967519	0.1957007	1.0887175
650	0.6907900	0.9565373	0.6052652	0.4281340	0.2840304	0.6989094	0.9600132	0.3912813	0.3310059	0.9958453
700	0.4810223	0.9210301	0.6998829	0.2610246	0.4876665	0.7847287	0.9846745	0.7770082	0.4439846	1.0658894
750	0.3717177	0.9119190	0.8143814	0.2063051	0.4869924	0.7980489	0.7651546	0.8232700	0.5626969	1.0229521
800	0.2495881	0.9402437	0.6834109	0.1469453	0.5389886	0.7177119	0.6955981	0.8755069	0.5399264	1.0077002
850	0.2512974	0.9646146	0.6409847	0.1539722	0.5044601	0.7772711	0.6310763	0.8683959	0.5588044	1.0141109
900	0.2510838	0.9272721	0.6145641	0.1683910	0.5255071	0.8172328	0.6444049	0.9179021	0.6238701	0.9517415
950	0.1733897	0.8978169	0.6051587	0.1799098	0.4803113	0.7980745	0.5013523	0.9916567	0.5435848	1.0565487
1000	0.1812109	0.9106188	0.6836481	0.1851219	0.4802390	0.6751011	0.4839487	0.9188993	0.4737947	1.0008537

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.5632041	0.9495061	0.7166993	0.1466037	0.3777900	0.7328235	0.4595213	0.8660950	0.6122068	0.9885479
100	0.6619709	0.8888394	0.5476744	0.1551390	0.4649660	0.7430450	0.4193515	0.8993674	0.6544348	0.9397598
150	0.6699065	0.9542795	0.5713626	0.1264665	0.4504548	0.7730398	0.4588919	1.0239262	0.6361404	1.0412192
200	0.6679231	1.0475036	0.5715985	0.0965256	0.4842466	0.8062336	0.3817218	0.9526941	0.6550227	0.9031547
250	0.5636527	0.9472072	0.5288421	0.1034299	0.5156296	0.7507569	0.4016969	0.9745637	0.7353027	1.0118305
300	0.6562609	0.9888557	0.5103803	0.1024308	0.4706691	0.7794768	0.4075165	1.0178698	0.6852691	1.0161846
350	0.6373598	1.0186499	0.4786871	0.1132245	0.4514770	0.7793860	0.4283082	1.0107907	0.6510253	0.8694295
400	0.6322257	0.9388864	0.4542475	0.1221666	0.4853585	0.7111091	0.4264360	1.0494641	0.7260641	0.9604396
450	0.7602228	1.0055989	0.4771316	0.0998140	0.4818330	0.7581382	0.3883843	1.0444805	0.5768415	1.0080403
500	0.6542784	1.0472861	0.5739585	0.1065806	0.5181459	0.7694482	0.3574340	0.9929887	0.6887525	0.9779816
550	0.3316052	0.9696366	0.5414136	0.1463218	0.4642788	0.5611391	0.5346626	0.9568158	0.5345718	0.9724016
600	0.2937756	0.9888869	0.5257966	0.1634362	0.4092751	0.5882507	0.5093774	0.9394318	0.4144352	0.9354702
650	0.3580825	1.0082846	0.6031605	0.2421329	0.3779522	0.6419452	0.5326561	0.9344962	0.4328530	0.9664658
700	0.3775816	0.9831767	0.6973229	0.2344690	0.4322247	0.6232877	0.5364957	0.9329286	0.4347305	0.9728216
750	0.4109042	0.9775929	0.6584693	0.2274262	0.3905466	0.6389295	0.5798954	0.9077562	0.4313938	1.0018052
800	0.3555512	0.8973928	0.6463913	0.2526368	0.4327786	0.6600670	0.5544160	0.8708013	0.4058891	1.0928215
850	0.3396800	0.9568874	0.7198778	0.3129890	0.3935927	0.6607388	0.5211687	0.8254275	0.4324474	1.0565507
900	0.2609868	0.9651369	0.8047731	0.3140247	0.3226846	0.7371428	0.5849029	0.8991098	0.4701831	1.0123539
950	0.2139072	1.0669030	0.7994827	0.3417002	0.4201622	0.6506178	0.5066091	0.9566012	0.4835877	1.0051475
1000	0.2384076	1.0248052	0.8512885	0.3471650	0.4437742	0.6340130	0.4453143	0.9821796	0.4845501	1.0177863

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.2323930	1.0477345	0.7332638	0.1569083	0.5175902	0.5859167	0.3512456	0.9143601	0.5008556	0.6108188
100	0.2202392	1.0455152	0.6157442	0.1883863	0.5250229	0.5332280	0.4010664	1.0206940	0.5192652	0.5772632
150	0.2308225	0.9554554	0.5830880	0.1855419	0.5938837	0.4784188	0.3228231	0.9139649	0.5333216	0.6056257
200	0.3014269	0.9859805	0.6193514	0.1272743	0.5626839	0.4950734	0.3096976	0.8853769	0.5390029	0.6051303
250	0.2694200	0.9509041	0.6597382	0.1434881	0.4838195	0.4181394	0.3035222	0.9239623	0.4735203	0.6663453
300	0.2367058	1.0634420	0.5624673	0.1206467	0.5032206	0.3692407	0.3031739	0.9358413	0.4550422	0.5493310
350	0.2574803	1.0606799	0.5229380	0.1769714	0.4678573	0.4243400	0.3056521	0.9265683	0.4369733	0.5712235
400	0.3891990	0.9394418	0.5570891	0.1743751	0.5467325	0.4019573	0.3026225	0.8938613	0.4325344	0.5822748
450	0.3894956	0.9377711	0.6825381	0.1576653	0.5610899	0.3860731	0.2679727	0.9347238	0.4228577	0.5541113
500	0.2970664	1.0383283	0.6642059	0.1394263	0.5341713	0.3763249	0.2649785	0.9577882	0.4776840	0.5930547
550	0.3141034	1.0971443	0.6022059	0.1233481	0.2999916	0.3516054	0.4794495	0.8511660	0.2654934	0.9593029
600	0.4066935	1.0664880	0.6380574	0.3667152	0.1929386	0.4566676	0.5969702	0.7726369	0.1387048	0.8773876
650	0.4301846	1.0347683	0.7769732	0.4817213	0.2720388	0.5838335	0.5786955	0.6052370	0.2468892	1.0442787
700	0.3650858	1.0670627	0.8461056	0.4674468	0.2381900	0.5583236	0.6511931	0.6600376	0.3261745	0.9916515
750	0.3496143	1.0277764	0.8562559	0.4077460	0.2885161	0.5814568	0.5979609	0.9429052	0.3562004	1.0494670
800	0.3665388	1.0104214	0.7782111	0.3412845	0.3568398	0.6396364	0.5659768	0.8194079	0.4300190	1.0671899
850	0.3214781	1.0842830	0.7284470	0.3520959	0.3405194	0.6686805	0.5237347	0.9198425	0.4654487	0.9742819
900	0.3023015	1.1037744	0.7718498	0.2698139	0.4486453	0.6292142	0.5555514	0.9332988	0.5045063	0.9548204
950	0.2596876	1.0059606	0.7668997	0.2033460	0.4316690	0.5751079	0.5305992	0.9113146	0.4822528	0.9603901
1000	0.2855053	0.9665974	0.6892147	0.2325237	0.4078122	0.6132133	0.5116311	0.9248656	0.4593614	0.9166815

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.1957933	0.9992687	0.7161133	0.1276214	0.8109017	0.6315357	0.4496869	1.0003219	0.5007371	0.9736252
100	0.1743908	1.0897078	0.6345527	0.0277478	0.9065556	0.6313537	0.5171602	0.9308653	0.5190782	0.8919812
150	0.2986157	1.0693431	0.4936828	0.0120435	0.9163447	0.6998500	0.5032364	0.9511908	0.4566569	1.0398579
200	0.4705984	0.9830683	0.2745295	0.0067166	1.0232870	0.5943322	0.5304206	0.9083409	0.4612599	1.0436060
250	0.5175590	0.9577220	0.1723021	0.0150086	1.0455080	0.6282595	0.5103857	0.8721066	0.4713349	0.9791627
300	0.6866405	0.9986222	0.1404551	0.0079128	1.0602181	0.6761582	0.5421423	0.8943771	0.4846208	0.9197259
350	0.7467160	0.9835650	0.1160328	0.0118456	0.9492842	0.7202107	0.5098332	0.9349896	0.4727147	0.9794869
400	0.7460517	0.9238374	0.0791625	0.0091736	0.9816002	0.6770676	0.5590671	0.9362095	0.5314949	1.1223500
450	0.7163173	0.9135767	0.0938355	0.0114357	1.0138619	0.6084892	0.5279615	0.8951940	0.4355600	1.0433368
500	0.8164579	0.9300094	0.0951401	0.0140755	0.9947078	0.6947154	0.5446188	0.9351151	0.4656032	1.0664387
550	0.7534334	0.4706835	0.1159124	0.0575882	0.5990184	0.7216085	0.4685566	0.9687469	0.4968717	1.0871033
600	0.7365572	0.3278412	0.1954828	0.1007571	0.4722812	0.6519939	0.4975295	0.9696493	0.5186452	1.0841342
650	0.6923468	0.7118983	0.3657832	0.1234944	0.4380640	0.6123891	0.4646486	0.9951418	0.5192647	1.0596183
700	0.5495870	0.8002336	0.3929568	0.1315718	0.4131303	0.5822391	0.4674029	0.9010246	0.5662576	0.9667152
750	0.5195422	0.9106892	0.4110825	0.1655098	0.3915597	0.5652458	0.4866745	0.8297305	0.4833153	1.0103576
800	0.4703028	0.9906390	0.5837011	0.2333147	0.4029509	0.6221834	0.5176345	0.8774844	0.4606297	1.0553295
850	0.3585655	1.0044714	0.6813019	0.3199546	0.3173273	0.6639944	0.5510223	0.9273778	0.4651491	0.9663059
900	0.3682190	1.0123157	0.7190459	0.2866112	0.3582952	0.6806845	0.4733754	0.9593805	0.4816527	1.0931398
950	0.3099514	1.0301964	0.7122412	0.2632827	0.4160789	0.6443727	0.5142019	0.9601645	0.5014549	0.9273078
1000	0.2378632	1.0579790	0.7010324	0.1959790	0.3761877	0.5976219	0.5321435	0.8890822	0.4979121	0.9130650

0	0.2965457	0.9134355	0.7439148	0.3041113	0.4070966	0.6514086	0.5471344	0.9691043	0.4349426	0.9843149
50	0.1640471	0.9835685	0.6312088	0.2068707	0.4419530	0.6557558	0.3365752	0.9308472	0.5183597	1.0533742
100	0.1238126	0.9220288	0.6546882	0.1857591	0.4655004	0.5781985	0.2588907	0.8711049	0.5291144	0.9356840
150	0.1614072	0.9305183	0.6584240	0.1685451	0.3613291	0.5184401	0.2921177	0.8410048	0.4409562	1.0185016
200	0.1685813	0.9250898	0.6685136	0.2083135	0.3037288	0.4360213	0.3062001	0.8535732	0.3478807	0.9558177
250	0.2646475	0.8600558	0.6716980	0.3743532	0.2621005	0.4525768	0.2737811	0.7828015	0.2958328	1.0237242
300	0.2439618	0.8772407	0.7262941	0.4141156	0.2569522	0.4109746	0.2694138	0.7922092	0.2730870	1.0454554
350	0.2755957	0.9481350	0.7852713	0.4155946	0.2246184	0.3630135	0.2681024	0.7915604	0.3252343	0.9731423
400	0.2754301	0.9703187	0.8318206	0.4270169	0.1771717	0.4022343	0.2775338	0.6920545	0.2393485	0.9812711
450	0.2092964	0.9636663	0.8744227	0.5440131	0.2464633	0.3656345	0.2925680	0.7058273	0.2314345	0.9193698
500	0.1912211	0.9848230	0.9726378	0.6179380	0.2075917	0.3999226	0.2636698	0.6455188	0.2620675	0.9771367
550	0.3386202	1.0165923	0.9910997	0.6774530	0.2242025	0.4886784	0.4829340	0.6514463	0.2466407	0.9699653
600	0.4000765	0.9329366	0.8437773	0.6163412	0.2290013	0.5419677	0.5490234	0.6789299	0.2923714	0.9248677
650	0.3930417	1.0404243	0.9008194	0.4703912	0.3016397	0.6461719	0.6585243	0.7130029	0.3504599	1.0977633
700	0.3735235	0.9851551	0.8882685	0.4411003	0.3481843	0.6192717	0.6652320	0.7607677	0.4127930	1.0087107
750	0.2852169	0.9601954	0.8855653	0.3510582	0.3490552	0.6854218	0.6021067	0.8386427	0.4022881	0.9276491
800	0.2365290	0.9848455	0.8546174	0.3079333	0.4624170	0.6792647	0.5109478	0.8262244	0.5151835	0.9530835
850	0.1635702	0.9520506	0.7831243	0.2328815	0.4557652	0.6739422	0.4763340	0.9817418	0.5068726	1.1647186
900	0.1719129	0.9857594	0.8201900	0.1928723	0.4561309	0.6366761	0.5166110	0.8953411	0.5604539	0.9452512
950	0.1435173	1.0463186	0.7391996	0.1874621	0.3946039	0.6711451	0.5217548	0.9357075	0.5426511	1.0577498
1000	0.1627356	1.0161179	0.7597546	0.2412886	0.3903364	0.6261642	0.4834581	0.8653687	0.4526869	0.9044405
