"Time"	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W
800	0.6382725	0.7937138	0.9322461	0.1148578	0.9779404	0.0316079	0.9998394	0.0048353	0.0164072	1.0000000
850	0.6405536	0.7951151	0.9303725	0.1160529	0.9779411	0.0316079	0.9998415	0.0048355	0.0163472	1.0000000
900	0.6418984	0.7954196	0.9284702	0.1169992	0.9779413	0.0316079	0.9998419	0.0048356	0.0163024	1.0000000
950	0.6425376	0.7951643	0.9269345	0.1176346	0.9779414	0.0316079	0.9998419	0.0048356	0.0162770	1.0000000
1000	0.6427238	0.7947049	0.9258865	0.1179945	0.9779415	0.0316079	0.9998419	0.0048356	0.0162670	1.0000000

0	0.6419572	0.7932640	0.9250577	0.1180193	0.9779415	0.0316079	0.9998419	0.0048357	0.0162900	1.0000000
50	0.7162107	0.7346048	0.2515221	0.1250476	0.9779415	0.0316079	0.9998419	0.0048357	0.0167794	0.7611710
100	0.7221474	0.5497384	0.1982903	0.1409696	0.9779415	0.0316079	0.9998419	0.0048361	0.0198625	0.7048475
150	0.6779123	0.3829097	0.1885649	0.1461635	0.9779415	0.0316079	0.9998419	0.0048401	0.0312952	0.6915645
200	0.6063353	0.2862587	0.1876005	0.1337074	0.9779415	0.0316079	0.9998412	0.0048979	0.0660685	0.6884320
250	0.5384957	0.2394695	0.1941456	0.1121077	0.9779415	0.0316079	0.9998263	0.0064270	0.1406620	0.6876933
300	0.4909891	0.2202988	0.2024140	0.0932026	0.9779415	0.0316079	0.9992294	0.0327217	0.2422010	0.6875190
350	0.4637746	0.2147563	0.2080133	0.0815333	0.9779414	0.0316083	0.9745780	0.1730594	0.3336102	0.6874779
400	0.4505512	0.2147894	0.2106633	0.0797610	0.9779396	0.0316174	0.7834049	0.4041360	0.3936906	0.6874683
450	0.4452387	0.2162316	0.2101185	0.1008111	0.9779181	0.0316933	0.5011668	0.5970281	0.4243095	0.6874660
500	0.4436563	0.2167400	0.2010893	0.1569771	0.9777609	0.0321902	0.3262348	0.7189127	0.4364372	0.6874654
550	0.2792559	0.3100974	0.7515089	0.2279661	0.9768101	0.0346855	0.2442910	0.7844996	0.3974335	0.9262943
600	0.2862692	0.4821185	0.6198094	0.2834516	0.9726622	0.0419298	0.2119259	0.7631098	0.2431818	0.9826178
650	0.3704811	0.5510444	0.4908150	0.3139736	0.9618573	0.0502303	0.2343148	0.5425472	0.1263416	0.9959007
700	0.4382151	0.5367460	0.4353538	0.3052509	0.9524420	0.0441794	0.3802263	0.2825403	0.0695064	0.9990333
750	0.4625372	0.5000796	0.4801596	0.2367970	0.9588321	0.0349680	0.6468633	0.1362192	0.0455312	0.9997720
800	0.4596329	0.5025953	0.6590913	0.1544519	0.9687712	0.0322637	0.8596513	0.0661334	0.0369488	0.9999462
850	0.4629555	0.5731894	0.8500270	0.1057126	0.9743198	0.0317360	0.9551111	0.0333770	0.0329433	0.9999873
900	0.4936379	0.6654031	0.9397919	0.0853492	0.9766282	0.0316359	0.9868475	0.0181265	0.0282476	0.9999970
950	0.5399850	0.7340194	0.9674157	0.0810150	0.9774832	0.0316149	0.9961047	0.0110255	0.0236496	0.9999993
1000	0.5821928	0.7740187	0.9724716	0.0855408	0.9777843	0.0316098	0.9987091	0.0077177	0.0203515	0.9999998

0	0.6419572	0.7932640	0.9250577	0.1180193	0.9779415	0.0316079	0.9998419	0.0048357	0.0162900	1.0000000
50	0.6409034	0.7621651	0.5212353	0.1179463	0.9779415	0.0316079	0.9998419	0.0048356	0.0163226	1.0000000
100	0.6283934	0.6751026	0.4920751	0.1171231	0.9779415	0.0316079	0.9998419	0.0048356	0.0167469	1.0000000
150	0.5967759	0.5953592	0.4915176	0.1128993	0.9779415	0.0316079	0.9998419	0.0048359	0.0180979	1.0000000
200	0.5551424	0.5464421	0.4962473	0.1041838	0.9779415	0.0316079	0.9998419	0.0048371	0.0205157	1.0000000
250	0.5172026	0.5230615	0.5038158	0.0937233	0.9779415	0.0316079	0.9998418	0.0048399	0.0235120	1.0000000
300	0.4905472	0.5154076	0.5111638	0.0848856	0.9779415	0.0316079	0.9998416	0.0048454	0.0262406	1.0000000
350	0.4757146	0.5156515	0.5163977	0.0789706	0.9779415	0.0316079	0.9998413	0.0048536	0.0281116	1.0000000
400	0.4696049	0.5187480	0.5194865	0.0756222	0.9779415	0.0316079	0.9998407	0.0048628	0.0290593	1.0000000
450	0.4685222	0.5220882	0.5211011	0.0740111	0.9779415	0.0316079	0.9998402	0.0048706	0.0293476	1.0000000
500	0.4696533	0.5246933	0.5218495	0.0734168	0.9779415	0.0316079	0.9998397	0.0048756	0.0292889	1.0000000
550	0.4747031	0.5843699	0.9475791	0.0733678	0.9779415	0.0316079	0.9998394	0.0048780	0.0287512	1.0000000
600	0.5046547	0.6876299	0.9784401	0.0743881	0.9779415	0.0316079	0.9998392	0.0048761	0.0259127	1.0000000
650	0.5519000	0.7534558	0.9793715	0.0785684	0.9779415	0.0316079	0.9998394	0.0048676	0.0222220	1.0000000
700	0.5929886	0.7865541	0.9753562	0.0866409	0.9779415	0.0316079	0.9998399	0.0048569	0.0194723	1.0000000
750	0.6201862	0.8011594	0.9672349	0.0966619	0.9779415	0.0316079	0.9998405	0.0048483	0.0178097	1.0000000
800	0.6355948	0.8061689	0.9559201	0.1058097	0.9779415	0.0316079	0.9998411	0.0048427	0.0169000	1.0000000
850	0.6432310	0.8062135	0.9440674	0.1124796	0.9779415	0.0316079	0.9998414	0.0048393	0.0164391	1.0000000
900	0.6462706	0.8038446	0.9343360	0.1165496	0.9779415	0.0316079	0.9998417	0.0048375	0.0162301	1.0000000
950	0.6467835	0.8006764	0.9278621	0.1186207	0.9779415	0.0316079	0.9998418	0.0048364	0.0161578	1.0000000
1000	0.6460634	0.7977183	0.9243712	0.1193984	0.9779415	0.0316079	0.9998419	0.0048359	0.0161552	1.0000000

0	0.6419572	0.7932640	0.9250577	0.1180193	0.9779415	0.0316079	0.9998419	0.0048357	0.0162900	1.0000000
50	0.6417573	0.7829880	0.5157154	0.5231223	0.9779415	0.0316079	0.9998419	0.0048357	0.0182605	0.2526326
100	0.6339246	0.6726739	0.2160348	0.6048494	0.9779415	0.0316079	0.9998419	0.0048401	0.0430866	0.0763792
150	0.5911789	0.4773856	0.1618650	0.6184187	0.9779415	0.0316079	0.9998357	0.0067255	0.2410459	0.0348130
200	0.4987878	0.3273460	0.1534018	0.6115162	0.9779415	0.0316079	0.9843220	0.2303812	0.6193743	0.0250103
250	0.3853539	0.2468775	0.1544288	0.6031070	0.9779396	0.0316220	0.6593842	0.6104844	0.8381433	0.0226985
300	0.2910278	0.2095829	0.1538614	0.6344457	0.9778937	0.0318322	0.3415925	0.8121092	0.9328000	0.0221534
350	0.2300737	0.1926310	0.1426903	0.7195266	0.9773339	0.0340088	0.2139463	0.9088646	0.9721541	0.0220248
400	0.1956985	0.1827193	0.1274656	0.8047607	0.9724454	0.0466430	0.1680838	0.9546027	0.9883959	0.0219945
450	0.1767413	0.1750931	0.1176432	0.8544391	0.9470448	0.0776958	0.1506922	0.9761181	0.9950913	0.0219873
500	0.1655355	0.1693854	0.1130363	0.8770916	0.8792188	0.1136964	0.1435661	0.9862142	0.9978566	0.0219856
550	0.1584066	0.1660267	0.1343982	0.4734697	0.7858308	0.1395271	0.1404684	0.9909239	0.9700519	0.7693527
600	0.1543736	0.1704427	0.2145808	0.3937717	0.7050774	0.1539493	0.1391000	0.9924640	0.8093963	0.9456059
650	0.1560885	0.1935261	0.2832535	0.3784751	0.6515962	0.1609517	0.1387262	0.9897644	0.6283835	0.9871721
700	0.1689045	0.2317072	0.3101916	0.3756003	0.6216912	0.1631737	0.1396086	0.9768638	0.4683277	0.9969748
750	0.1933554	0.2674296	0.3176305	0.3745289	0.6096843	0.1599939	0.1437980	0.9306813	0.3319453	0.9992866
800	0.2222777	0.2918013	0.3205708	0.3718248	0.6177390	0.1446971	0.1600852	0.7904705	0.2329493	0.9998317
850	0.2477935	0.3064112	0.3267519	0.3611500	0.6663911	0.1047231	0.2168499	0.5442406	0.1706307	0.9999603
900	0.2668572	0.3175601	0.3510081	0.3242035	0.7755032	0.0577854	0.3637304	0.3166462	0.1341901	0.9999906
950	0.2819032	0.3381813	0.4378488	0.2433163	0.8837468	0.0373259	0.6005110	0.1717895	0.1120432	0.9999978
1000	0.3023985	0.3977688	0.6388159	0.1559057	0.9415189	0.0326625	0.8132149	0.0919113	0.0931580	0.9999995

0	0.6419572	0.7932640	0.9250577	0.1180193	0.9779415	0.0316079	0.9998419	0.0048357	0.0162900	1.0000000
50	0.6419286	0.7933348	0.9252178	0.1179647	0.9779415	0.0316079	0.9998419	0.0048357	0.0175322	0.4399523
100	0.6419377	0.7934054	0.9253094	0.1179406	0.9779415	0.0316079	0.9998419	0.0048371	0.0250785	0.3078750
150	0.6419621	0.7934611	0.9253506	0.1179354	0.9779415	0.0316079	0.9998417	0.0048528	0.0421436	0.2767269
200	0.6419885	0.7934983	0.9253600	0.1179402	0.9779415	0.0316079	0.9998396	0.0049822	0.0627790	0.2693812
250	0.6420102	0.7935192	0.9253527	0.1179486	0.9779415	0.0316079	0.9998264	0.0055552	0.0788120	0.2676488
300	0.6420252	0.7935283	0.9253386	0.1179583	0.9779415	0.0316079	0.9997780	0.0068475	0.0883902	0.2672403
350	0.6420340	0.7935298	0.9253215	0.1179695	0.9779415	0.0316079	0.9996679	0.0085905	0.0933329	0.2671439
400	0.6420381	0.7935269	0.9253007	0.1179841	0.9779415	0.0316079	0.9994960	0.0102566	0.0956793	0.2671212
450	0.6420388	0.7935210	0.9252740	0.1180025	0.9779414	0.0316079	0.9992989	0.0115330	0.0967390	0.2671159
500	0.6420373	0.7935127	0.9252416	0.1180224	0.9779414	0.0316079	0.9991210	0.0123813	0.0972035	0.2671146
550	0.6420342	0.7935022	0.9252077	0.1180407	0.9779414	0.0316080	0.9989966	0.0122436	0.0708977	0.8271620
600	0.6420298	0.7934902	0.9251781	0.1180516	0.9779413	0.0316080	0.9990936	0.0095542	0.0418635	0.9592392
650	0.6420246	0.7934786	0.9251658	0.1180437	0.9779413	0.0316080	0.9993894	0.0072234	0.0275500	0.9903873
700	0.6420192	0.7934706	0.9251839	0.1180200	0.9779413	0.0316079	0.9996202	0.0059745	0.0211348	0.9977330
750	0.6420148	0.7934697	0.9252222	0.1179959	0.9779414	0.0316079	0.9997409	0.0053709	0.0183460	0.9994654
800	0.6420129	0.7934762	0.9252605	0.1179790	0.9779414	0.0316079	0.9997964	0.0050860	0.0171539	0.9998739
850	0.6420140	0.7934869	0.9252880	0.1179695	0.9779414	0.0316079	0.9998213	0.0049525	0.0166501	0.9999703
900	0.6420175	0.7934980	0.9253039	0.1179652	0.9779414	0.0316079	0.9998325	0.0048901	0.0164390	0.9999930
950	0.6420221	0.7935070	0.9253113	0.1179640	0.9779415	0.0316079	0.9998376	0.0048610	0.0163510	0.9999983
1000	0.6420265	0.7935131	0.9253134	0.1179645	0.9779415	0.0316079	0.9998399	0.0048474	0.0163145	0.9999996

0	0.6419572	0.7932640	0.9250577	0.1180193	0.9779415	0.0316079	0.9998419	0.0048357	0.0162900	1.0000000
50	0.8202228	0.8599457	0.3954333	0.0735939	0.9867241	0.0043065	0.6155029	0.0208904	0.0070980	0.9207390
100	0.8792659	0.8451597	0.3609939	0.1058841	0.9953337	0.0006105	0.5507841	0.0283401	0.0033273	0.9020467
150	0.8975170	0.8140564	0.3429122	0.1433459	0.9984577	0.0001261	0.5390859	0.0317972	0.0018180	0.8976385
200	0.9012571	0.7894411	0.3177816	0.1642512	0.9994925	0.0000691	0.5365765	0.0334016	0.0012558	0.8965989
250	0.9003042	0.7719899	0.2989807	0.1727142	0.9998330	0.0000643	0.5358713	0.0341461	0.0010811	0.8963537
300	0.8982586	0.7600428	0.2897936	0.1752703	0.9999450	0.0000645	0.5356152	0.0344917	0.0010564	0.8962959
350	0.8963315	0.7524762	0.2865704	0.1755691	0.9999819	0.0000648	0.5355071	0.0346520	0.0010819	0.8962822
400	0.8948634	0.7481412	0.2859769	0.1751797	0.9999940	0.0000649	0.5354585	0.0347264	0.0011172	0.8962790
450	0.8938747	0.7459125	0.2862797	0.1746916	0.9999980	0.0000649	0.5354362	0.0347610	0.0011471	0.8962783
500	0.8932715	0.7449040	0.2867615	0.1742933	0.9999993	0.0000650	0.5354258	0.0347770	0.0011681	0.8962781
550	0.6786446	0.5294225	0.6183374	0.2579827	0.9970347	0.0274830	0.9184941	0.0187287	0.0127628	0.9755390
600	0.5628605	0.5348937	0.6372995	0.1781516	0.9876967	0.0310720	0.9847716	0.0112817	0.0204588	0.9942313
650	0.5156695	0.5850711	0.8060600	0.1185138	0.9817198	0.0315405	0.9968090	0.0078296	0.0242044	0.9986396
700	0.5182889	0.6607453	0.9193220	0.0926424	0.9792626	0.0316001	0.9991405	0.0062325	0.0240279	0.9996792
750	0.5480653	0.7262761	0.9586251	0.0857356	0.9783858	0.0316071	0.9996442	0.0054919	0.0219110	0.9999243
800	0.5827216	0.7679222	0.9677035	0.0882801	0.9780887	0.0316078	0.9997734	0.0051455	0.0197312	0.9999822
850	0.6102439	0.7902530	0.9653845	0.0952331	0.9779899	0.0316079	0.9998142	0.0049823	0.0181567	0.9999958
900	0.6282668	0.8004865	0.9576146	0.1031509	0.9779574	0.0316079	0.9998297	0.0049051	0.0171799	0.9999990
950	0.6385832	0.8037960	0.9476532	0.1098570	0.9779467	0.0316079	0.9998363	0.0048685	0.0166274	0.9999998
1000	0.6436887	0.8033778	0.9382367	0.1145418	0.9779432	0.0316079	0.9998393	0.0048511	0.0163421	0.9999999

0	0.6419572	0.7932640	0.9250577	0.1180193	0.9779415	0.0316079	0.9998419	0.0048357	0.0162900	1.0000000
50	0.6449917	0.8301244	0.9595212	0.0583229	0.9779415	0.0316079	0.9998419	0.0048356	0.0162008	1.0000000
100	0.6533911	0.8480684	0.9877601	0.0467002	0.9779415	0.0316079	0.9998419	0.0048355	0.0159441	1.0000000
150	0.6618182	0.8587190	0.9942178	0.0452950	0.9779415	0.0316079	0.9998420	0.0048354	0.0156778	1.0000000
200	0.6681650	0.8646742	0.9952646	0.0460527	0.9779415	0.0316079	0.9998420	0.0048352	0.0154709	1.0000000
250	0.6723230	0.8676958	0.9951956	0.0470726	0.9779415	0.0316079	0.9998420	0.0048350	0.0153307	1.0000000
300	0.6747971	0.8691033	0.9949268	0.0478925	0.9779415	0.0316079	0.9998420	0.0048348	0.0152438	1.0000000
350	0.6761591	0.8697047	0.9946795	0.0484470	0.9779415	0.0316079	0.9998420	0.0048347	0.0151936	1.0000000
400	0.6768590	0.8699341	0.9945018	0.0487849	0.9779415	0.0316079	0.9998420	0.0048346	0.0151663	1.0000000
450	0.6771952	0.8700053	0.9943892	0.0489753	0.9779415	0.0316079	0.9998420	0.0048346	0.0151523	1.0000000
500	0.6773451	0.8700165	0.9943241	0.0490754	0.9779415	0.0316079	0.9998420	0.0048346	0.0151454	1.0000000
550	0.6750207	0.8380473	0.9767082	0.1154631	0.9779415	0.0316079	0.9998420	0.0048345	0.0151991	1.0000000
600	0.6682963	0.8224487	0.9334419	0.1279467	0.9779415	0.0316079	0.9998420	0.0048346	0.0153765	1.0000000
650	0.6609831	0.8096545	0.9111834	0.1284839	0.9779415	0.0316079	0.9998420	0.0048346	0.0155926	1.0000000
700	0.6543126	0.7992452	0.9076593	0.1263173	0.9779415	0.0316079	0.9998420	0.0048348	0.0158080	1.0000000
750	0.6486972	0.7928039	0.9108203	0.1237536	0.9779415	0.0316079	0.9998420	0.0048349	0.0160028	1.0000000
800	0.6445735	0.7899941	0.9152916	0.1214596	0.9779415	0.0316079	0.9998420	0.0048351	0.0161567	1.0000000
850	0.6420569	0.7895135	0.9193166	0.1196864	0.9779415	0.0316079	0.9998420	0.0048353	0.0162590	1.0000000
900	0.6408722	0.7901667	0.9223658	0.1185004	0.9779415	0.0316079	0.9998420	0.0048354	0.0163138	1.0000000
950	0.6405735	0.7911752	0.9243716	0.1178357	0.9779415	0.0316079	0.9998420	0.0048355	0.0163340	1.0000000
1000	0.6407471	0.7921262	0.9254895	0.1175555	0.9779415	0.0316079	0.9998420	0.0048356	0.0163338	1.0000000
