YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W
0.0000000	0.3916418	0.4857410	0.9908888	0.1121011	0.6799268	0.9108350	0.4104076	0.0000000	0.2261729
0.0000000	0.3911243	0.4860247	0.9908567	0.1121846	0.6797659	0.9107762	0.4103744	1.0000000	0.0000005
0.0719668	0.0000001	0.4816849	0.0000000	0.1108334	0.6884539	0.9280892	0.5029480	0.1905965	0.9999989
0.9963783	0.3982326	0.4748563	0.9914549	0.1087174	0.7040451	0.9619075	0.9034255	0.0000000	0.0000014
