"Time"	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
200	1.0166535	0.8449080	1.0493393	0.8996955	0.3025383	0.8390810	0.9040491	0.4072306	0.6257327	0.3196995
250	0.9837157	0.7930428	0.9967771	0.9097863	0.3327676	0.9090124	0.8700932	0.4803632	0.5905968	0.3361601
300	1.0040160	0.7349990	0.9181383	0.9278025	0.4054919	0.8952639	0.9026540	0.4953878	0.5153385	0.2891976
350	1.0835585	0.7506454	0.9828234	0.8884948	0.3625706	0.8927600	0.9804215	0.5132117	0.5188116	0.2301161
400	1.0493047	0.6246072	1.0579839	0.7718907	0.4262747	0.9132798	0.8772438	0.5908432	0.5226114	0.2208231
450	0.9570356	0.6356193	1.1156354	0.7309573	0.4317661	0.8220805	0.8672906	0.5970173	0.5542940	0.3105757
500	1.0329318	0.6737477	1.0277962	0.7932512	0.3766107	0.8534217	0.8947170	0.6346354	0.5139388	0.3534859
550	1.0519764	0.6936732	1.1160697	0.7008967	0.2503950	0.8643599	0.4980081	0.5963379	0.5769531	0.3678739
600	1.0117512	0.6754976	1.0061077	0.7562767	0.1888481	0.8423594	0.3880361	0.5699267	0.7087524	0.5555295
650	1.0453913	0.8574217	0.9554989	0.7733221	0.1574096	0.6399296	0.3950006	0.4911422	0.6952131	0.8572205
700	1.0502638	0.9315368	0.9622786	0.7883360	0.1457596	0.6094810	0.2829329	0.3810769	0.7633859	0.8879462
750	1.0926146	0.8222166	1.0012936	0.9664818	0.0839079	0.3543116	0.1275965	0.3511396	0.8508725	0.9320588
800	1.0462487	0.9995195	0.9661449	0.9521303	0.0672885	0.1673263	0.0811988	0.3037719	0.8246024	1.0479924
850	1.0460116	0.9494566	1.0025691	1.0194289	0.0518666	0.1065740	0.0681867	0.2735360	0.8384465	1.0121685
900	1.0254607	1.0139480	1.0356550	1.0404323	0.0466549	0.0887273	0.0460476	0.2784756	0.8264617	1.1143115
950	1.0154291	0.9924191	1.0073937	0.8735346	0.0405044	0.0439299	0.0703252	0.2848242	0.8903963	1.0636261
1000	1.0124765	0.9796928	1.0179672	0.9269698	0.0440404	0.0614257	0.0569332	0.2798190	0.9017597	0.9442323

0	1.0244561	0.9342253	1.0948274	0.9921301	0.0650248	0.0313980	0.0783584	0.2608696	0.9200584	0.9695457
50	0.9714185	0.9993859	1.0402955	0.8253011	0.0437451	0.6985712	0.0277807	0.3101388	0.8430788	0.3894405
100	0.9508100	0.9163585	1.0192254	0.8126737	0.0487054	0.8288564	0.0410747	0.3349539	0.6711609	0.2707196
150	0.9301103	0.9163203	1.0447983	0.7690174	0.0431057	0.8928716	0.0556088	0.3730854	0.6085717	0.2875093
200	0.9659033	0.9652898	1.0971592	0.8731313	0.0727445	0.9228630	0.1174608	0.4808955	0.5618072	0.2933372
250	0.9676157	0.8992397	0.9749839	0.7087367	0.0736361	0.9796934	0.2199234	0.4877436	0.5668466	0.2627804
300	0.9413886	0.8692351	1.0254310	0.7992438	0.0904745	0.9032266	0.1506491	0.4367155	0.5569556	0.3267368
350	1.0020289	0.9496815	0.9659404	0.7303219	0.0965010	0.8819023	0.2287169	0.4424667	0.6193440	0.2741355
400	0.9727966	0.9761910	0.9873515	0.6697161	0.1264129	0.9360016	0.2553875	0.4106821	0.6292010	0.2670886
450	0.9997552	0.8678290	1.0849051	0.7016435	0.0754028	0.9059649	0.3032536	0.4220098	0.5986761	0.2689626
500	1.0341219	0.9598305	1.0827492	0.7315061	0.1131683	0.8501306	0.1771314	0.4218726	0.5366917	0.2774810
550	1.0554925	0.8807536	1.0336079	0.8742674	0.0984968	0.3214596	0.1965584	0.5270869	0.5774135	0.7836999
600	0.9875420	0.9380777	1.0365736	0.8862389	0.1267018	0.2567995	0.2286269	0.4502571	0.7056267	0.9528791
650	0.9208727	0.8860131	1.0352347	0.8486086	0.0969708	0.3294574	0.2752753	0.4149782	0.7464793	1.0589961
700	1.0015929	0.9571634	1.0424512	0.8588352	0.0996802	0.3261452	0.2107887	0.4220779	0.8328998	1.0962214
750	1.0220764	1.0161497	1.0078251	0.8804461	0.0990379	0.2465918	0.2140021	0.3612736	0.8241762	1.0562629
800	1.0189158	0.9435219	0.9666697	0.9513067	0.0734390	0.1177700	0.1054513	0.3158692	0.9138862	1.0082678
850	1.0090887	0.9492677	1.0051739	1.0159585	0.0550868	0.0939613	0.0873516	0.3252166	0.7366340	0.9465702
900	0.9453490	0.8753559	1.0593537	0.9564135	0.0360134	0.0840372	0.0612149	0.2629300	0.8490261	0.9747682
950	0.8838787	0.9003900	1.0744444	0.9518470	0.0351160	0.0577471	0.0523412	0.2566741	0.8749157	0.8826039
1000	1.0223157	1.0099656	1.0498448	0.9574880	0.0390075	0.0608128	0.0505453	0.2349941	0.8103054	1.0859707

0	1.0244561	0.9342253	1.0948274	0.9921301	0.0650248	0.0313980	0.0783584	0.2608696	0.9200584	0.9695457
50	0.9108840	0.9540579	0.9931691	0.9283451	0.0493412	0.0487186	0.0574452	0.2768555	0.8410857	0.9653846
100	0.8911325	0.8799679	0.8970070	0.9444464	0.0392454	0.0691151	0.0478777	0.2929666	0.7704283	0.9685029
150	0.8016780	0.8930118	0.9109758	0.9657044	0.0531609	0.0484444	0.0685720	0.3314733	0.7995067	0.9852722
200	0.9304456	0.9072913	1.0340465	0.9536505	0.0433485	0.0636752	0.0856004	0.3300681	0.7590175	0.9115238
250	1.0299187	0.9408477	0.9984555	0.9699999	0.0500878	0.1000241	0.0961600	0.3178849	0.8417179	1.0035930
300	1.0158328	0.9273725	1.0008759	1.0200230	0.0512966	0.0910261	0.0800066	0.3154468	0.8844948	1.0309805
350	1.0062062	0.8645647	0.9851341	0.9892163	0.0593625	0.0846670	0.0742875	0.2689194	0.8840944	0.9140229
400	1.1233590	0.9176044	1.0142355	0.9701482	0.0657817	0.0755571	0.0551362	0.3310206	0.9202081	0.9684460
450	1.0423934	0.9074671	0.9721160	1.0025764	0.0584786	0.0756041	0.0320547	0.3202359	0.8971844	0.9184128
500	0.9877759	0.9772886	0.9526484	0.9528932	0.0425731	0.0891450	0.0294653	0.2687396	0.8287946	1.0060012
550	0.9899304	0.9974798	0.9106954	0.9394063	0.0532140	0.0657742	0.0721074	0.3379919	0.8304724	0.9342896
600	1.0182291	0.9330995	0.9132484	0.9629986	0.0645826	0.0601020	0.0665217	0.3047122	0.8367901	0.9303990
650	1.0480875	0.9258691	0.9856014	0.9194983	0.0479604	0.0577549	0.0346969	0.2752063	0.8615735	0.9504321
700	1.0155097	1.0002255	1.0063980	0.9822213	0.0425240	0.0623706	0.0398227	0.2214356	0.8726136	1.0147172
750	1.0320215	1.0295930	1.0285949	0.9490120	0.0517485	0.0392860	0.0362840	0.2487493	0.8467035	1.0178539
800	1.0190223	1.0030554	0.9487594	1.0460397	0.0525239	0.0341082	0.0308853	0.2548288	0.8187059	0.9995855
850	1.0092149	0.9150730	1.0304078	1.0378024	0.0408059	0.0603374	0.0355830	0.2832065	0.9214652	0.9856816
900	1.0374558	0.9407229	1.0474648	0.9647756	0.0399252	0.0559972	0.0591369	0.2922797	0.8043338	0.9914341
950	1.0698924	0.8826984	0.9789527	0.9622055	0.0482037	0.0435147	0.0442692	0.2395963	0.8467431	1.0366095
1000	0.9564233	0.9698253	1.0127925	0.9902579	0.0217098	0.0505856	0.0514373	0.2767392	0.8203626	1.0074504

0	1.0244561	0.9342253	1.0948274	0.9921301	0.0650248	0.0313980	0.0783584	0.2608696	0.9200584	0.9695457
50	0.9490688	1.0108123	0.9967024	0.6715643	0.3929162	0.7361383	0.0681639	0.3042180	0.8270262	1.0179952
100	0.9202336	1.0203160	0.9967690	0.5667101	0.4405080	0.9125705	0.0658708	0.3246059	0.7928302	0.9812288
150	0.9346188	1.0151114	1.0594439	0.6106741	0.5505934	0.9743325	0.1039132	0.2893251	0.7051716	0.9546617
200	0.9623084	0.9594427	1.0805161	0.5434775	0.5042633	0.9158170	0.0999981	0.3443670	0.7654826	0.9809297
250	0.9689922	0.9427437	1.0043319	0.5600992	0.4457730	0.9008904	0.1203017	0.4104988	0.7528503	0.9480085
300	0.9226174	0.9953154	0.9783354	0.5578280	0.5003402	0.8420518	0.1241962	0.4302857	0.7841316	0.9527616
350	0.9969237	0.9440098	0.9528035	0.5522452	0.5404634	0.9291912	0.1809204	0.3923778	0.8411099	0.9563120
400	0.9935201	0.9751901	0.9641300	0.5128442	0.5012783	0.9552189	0.1259426	0.3492614	0.7496431	1.0248516
450	0.9849860	1.0062735	1.0149259	0.5502608	0.5549398	1.0036556	0.1093975	0.3120013	0.7605229	0.9620248
500	0.9631673	0.9964207	0.9893865	0.5637282	0.4937431	0.9708642	0.0846859	0.2641871	0.8775697	0.9602433
550	0.9483790	1.0352562	1.0837920	0.8201918	0.1412193	0.3087415	0.0416083	0.2691330	0.8533671	1.1145131
600	1.0118859	0.9188879	1.0023936	0.9638836	0.0255218	0.1135534	0.0509728	0.2852957	0.8189473	1.0349095
650	1.0687726	0.8766719	1.1240948	0.9412646	0.0236253	0.0720686	0.0749642	0.3210115	0.8222923	1.0303303
700	0.9410971	1.0330040	1.0653131	0.9472375	0.0583796	0.0513377	0.0735143	0.3198207	0.8877263	1.0693161
750	1.0385585	0.9148574	0.9968544	0.9910029	0.0296628	0.0691019	0.0665228	0.3264443	0.8584639	1.1029340
800	1.0479071	0.9822282	1.0179931	0.9043258	0.0552008	0.0891084	0.1137497	0.3985541	0.8348436	1.0264633
850	1.0015785	0.9707931	0.9187986	0.9419272	0.0725612	0.0806086	0.1150776	0.3380259	0.7967741	1.1900973
900	0.9880192	0.9362787	0.9312158	1.0343658	0.0415669	0.0808676	0.1047581	0.3668371	0.9110820	1.0277928
950	0.9842648	0.9044272	0.9019977	0.9239356	0.0777462	0.0875752	0.1114368	0.3492022	0.8734718	1.0092202
1000	1.0523143	0.9820060	1.0250874	1.0059908	0.0645684	0.0926275	0.0840092	0.3210498	0.8420670	1.0050803

0	1.0244561	0.9342253	1.0948274	0.9921301	0.0650248	0.0313980	0.0783584	0.2608696	0.9200584	0.9695457
50	0.7768587	0.9721471	1.0572095	1.0515395	0.0303912	0.0328336	0.0357642	0.1126463	0.7016539	0.9854757
100	0.6929933	0.9395165	0.9944654	1.0052790	0.0532525	0.0598060	0.0320675	0.0919916	0.6399808	0.9614557
150	0.6105075	1.1163670	1.0058161	1.0036278	0.0157879	0.0793466	0.0327105	0.0630938	0.6588322	1.0077000
200	0.5959050	0.9841638	1.0137051	1.0375957	0.0209554	0.0366970	0.0170764	0.0769539	0.6484360	1.0067599
250	0.5783189	0.9425371	1.0457340	1.0501213	0.0214634	0.0456177	0.0253564	0.0668982	0.6377414	0.9642044
300	0.5811340	0.8601417	1.0055687	1.0626538	0.0278889	0.0548971	0.0222817	0.0651134	0.6222635	0.9532778
350	0.5666459	0.9793982	0.9922419	1.0463208	0.0297298	0.0509828	0.0203713	0.0640572	0.7289572	0.9871817
400	0.6409884	1.0276382	0.9383505	1.0422875	0.0494203	0.0499439	0.0168287	0.0656969	0.6344584	0.9996470
450	0.6320040	0.9763339	0.9139395	1.0861666	0.0297935	0.0595628	0.0244167	0.0759089	0.6216642	0.9163513
500	0.6623219	0.9475673	0.9592530	1.0236409	0.0360131	0.0500172	0.0274063	0.1002830	0.6698879	0.9855096
550	0.9058591	0.8947905	0.9778997	1.0179723	0.0372668	0.0513394	0.0308090	0.2730139	0.8655384	1.0273912
600	1.0549137	0.9235075	1.0391114	1.0027190	0.0411614	0.0421512	0.0320902	0.3077541	0.8288863	0.9796210
650	1.0240160	0.9690019	1.0214677	0.9955389	0.0507459	0.0429421	0.0378796	0.3222135	0.8246058	0.9648565
700	1.0639134	0.8742208	1.0211586	1.0869375	0.0543283	0.0611782	0.0957567	0.2702152	0.8398610	0.9693292
750	1.0554524	0.9729867	0.9808435	0.9647568	0.0513729	0.0594847	0.0566681	0.2947695	0.8196640	1.0023806
800	0.9932270	0.9683024	1.0093412	1.0127185	0.0423642	0.0578645	0.0738835	0.2476161	0.8453215	0.9760399
850	0.9796822	0.9167766	1.0128321	0.9696844	0.0464314	0.0540385	0.0524816	0.2638359	0.8942140	0.9659722
900	0.9665676	0.9007435	1.0419733	0.9549364	0.0329510	0.0508763	0.0393980	0.3420560	0.8777630	1.0576315
950	0.9796205	0.9093016	0.9854953	1.0020334	0.0341544	0.0344245	0.0357608	0.2879772	0.8374682	1.0846641
1000	0.9384011	0.9142848	0.9875303	0.9603642	0.0366588	0.0342522	0.0747252	0.2773161	0.7686228	1.0329246

0	1.0244561	0.9342253	1.0948274	0.9921301	0.0650248	0.0313980	0.0783584	0.2608696	0.9200584	0.9695457
50	0.9821058	0.9968811	0.9788470	0.9625231	0.8469104	0.0695261	0.0416662	0.1568338	0.8899806	0.9047541
100	0.9925284	0.9210521	1.0853420	0.9761261	1.0465127	0.0603924	0.0274787	0.0987348	0.8485991	0.9966962
150	0.9444492	0.8068984	1.1493807	0.9506731	1.0883263	0.0421317	0.0282055	0.0557992	0.8624159	0.9834018
200	1.0450712	0.8767705	1.0401383	0.9903195	0.9863060	0.0336831	0.0241675	0.0479589	0.7966433	0.9901853
250	0.9648126	0.9164631	1.0357357	0.9645264	1.0730189	0.0322620	0.0120936	0.0338725	0.8372664	1.0916677
300	0.9772356	0.9372294	1.0360899	1.0718302	1.0470159	0.0353703	0.0178319	0.0304176	0.8061122	0.9607478
350	0.9734798	0.9389858	1.0509158	1.0669513	1.0048793	0.0556276	0.0359144	0.0397037	0.8616830	1.0520120
400	0.9452875	0.9071851	0.9774972	1.0254564	0.9954240	0.0573117	0.0272823	0.0245347	0.9803325	0.9694518
450	0.9219882	0.9809393	1.0028852	1.0139116	0.9663763	0.0562763	0.0135352	0.0133776	0.8678260	1.0043877
500	0.9950598	0.9854665	1.0201073	1.0992372	0.9505176	0.0602207	0.0148800	0.0208461	0.8920177	1.0456929
550	0.9712073	0.9860769	1.0101704	1.0372539	0.1588605	0.0603543	0.0220562	0.1750717	0.8818536	0.9550326
600	0.9559132	0.9883157	1.1020677	0.9640777	0.0552945	0.0456058	0.0411934	0.2673900	0.7871169	0.9567029
650	0.9994323	0.9111953	1.0635219	1.0213174	0.0327312	0.0377533	0.0288426	0.2659936	0.8357921	1.0808544
700	1.0012206	1.0067391	1.0292886	0.9999669	0.0474557	0.0365546	0.0480968	0.3140072	0.8354585	1.0057816
750	0.9786887	0.9580504	0.9924991	0.9949827	0.0612216	0.0517735	0.0638571	0.2957288	0.8431821	1.0280514
800	1.0424376	0.8931899	1.0845234	0.9768547	0.0482340	0.0646905	0.0891897	0.2840483	0.7897154	1.0268343
850	1.0214203	0.9305335	1.0607292	0.9016446	0.0261600	0.0612748	0.0613821	0.2788660	0.8189109	0.9973855
900	0.9741758	0.8834185	0.9874730	1.0392515	0.0394089	0.0544711	0.0568770	0.3089200	0.7916547	0.9527205
950	1.0705425	0.9877596	1.0188381	1.0032214	0.0770502	0.0553814	0.0465138	0.3352762	0.8501767	0.9436601
1000	1.0556097	0.9772170	0.9137148	1.0391311	0.0715561	0.0906251	0.0880254	0.3299155	0.7684387	0.9821684

0	1.0244561	0.9342253	1.0948274	0.9921301	0.0650248	0.0313980	0.0783584	0.2608696	0.9200584	0.9695457
50	1.0738385	0.9588687	1.0568007	0.9269072	0.0317882	0.0467770	0.0440423	0.1718600	0.7759637	0.9351610
100	1.0313972	1.0164193	0.9732265	0.9855967	0.0426710	0.0527191	0.0282258	0.1051274	0.7990134	0.9521913
150	1.0477637	1.0109621	1.0171177	0.9783326	0.0264557	0.0444898	0.0286210	0.0915914	0.7324003	0.9951364
200	1.0395994	0.8084076	1.0447041	1.0039740	0.0470053	0.0683436	0.0288098	0.1238687	0.6975157	0.9647730
250	1.0788300	0.8987375	1.0644142	0.9655696	0.0173909	0.0506295	0.0183880	0.1150392	0.7212250	0.9256533
300	1.0186953	0.9602882	0.8828898	0.9201813	0.0282800	0.0334972	0.0161478	0.1008435	0.7233809	0.9587059
350	1.0481445	0.8653834	0.9241662	1.0008367	0.0414130	0.0488589	0.0227491	0.0801120	0.7523180	1.0020123
400	1.0021441	0.9078676	0.9454361	0.9186473	0.0426706	0.0460216	0.0308105	0.1035151	0.7906583	0.9437584
450	0.9925126	0.9004121	0.9136798	0.9705283	0.0199650	0.0430634	0.0168021	0.0906257	0.7242631	0.9827771
500	1.0638439	1.0048105	0.9807676	1.0047588	0.0334763	0.0331439	0.0145841	0.0967019	0.7282346	0.9807260
550	1.0140055	1.0191096	1.0067255	1.0068682	0.0179366	0.0516438	0.0241944	0.2057704	0.8326447	1.0018316
600	1.0553481	0.9485081	0.9067894	1.0276275	0.0309846	0.0351121	0.0397504	0.2827633	0.8942509	1.0223817
650	0.9998482	0.8917620	1.0604838	0.9355312	0.0474061	0.0359329	0.0377868	0.3002861	0.8031201	0.9981636
700	1.0233139	0.8719014	1.0241352	0.9066871	0.0524413	0.0381479	0.0817110	0.3213606	0.8572398	1.0726579
750	1.0796194	0.9124724	1.0487341	0.9600354	0.0512459	0.0400934	0.0903430	0.3120230	0.8230941	1.0098953
800	1.0084630	0.9639320	1.0299960	0.9895684	0.0610697	0.0706298	0.0766865	0.3193406	0.8307642	0.9299285
850	0.9971607	0.8993545	1.0644291	0.9705097	0.0504796	0.0556158	0.0580584	0.2777779	0.8899786	0.9406053
900	0.9560868	0.9918359	0.9218953	1.0015477	0.0433077	0.0414590	0.0407355	0.2536881	0.8425791	0.9453508
950	0.9651855	0.9864533	1.0397037	1.0070084	0.0473678	0.0365816	0.0433197	0.2919431	0.8386662	0.9997241
1000	0.9517489	0.9238578	1.0078012	1.0102851	0.0340973	0.0461485	0.0372941	0.2652621	0.7958654	1.0053320

0	1.0244561	0.9342253	1.0948274	0.9921301	0.0650248	0.0313980	0.0783584	0.2608696	0.9200584	0.9695457
50	0.8958093	0.9738062	1.0409546	0.9741106	0.2577991	0.0452645	0.0394618	0.1366301	0.9054807	0.9905504
100	0.8206513	0.9504778	0.9766641	1.0085362	0.2838645	0.0588442	0.0174857	0.0645958	0.8619056	0.9843838
150	0.8284826	0.9217064	1.0325935	0.9917583	0.3364914	0.0438355	0.0369711	0.0320478	0.8239593	1.0288691
200	0.8374065	0.8795983	1.0668099	1.0112347	0.3224547	0.0362002	0.0308050	0.0224877	0.7468346	0.9667634
250	0.8065929	0.9266461	1.0560766	1.0182496	0.2913043	0.0329736	0.0117189	0.0179084	0.7825053	0.9116430
300	0.6736993	0.9873319	1.0172398	1.0732799	0.3175493	0.0359811	0.0231604	0.0271565	0.7816796	0.9416025
350	0.6802474	0.9305916	1.0274261	0.9600158	0.2878684	0.0578991	0.0254630	0.0271988	0.8061794	0.9619250
400	0.7516040	1.0220756	1.0354263	0.8895963	0.2901028	0.0645515	0.0228661	0.0309363	0.7942069	0.9368184
450	0.7327479	1.0297394	1.0507749	0.9214054	0.3352537	0.0750491	0.0245497	0.0274992	0.8700197	1.0021092
500	0.6744484	0.9634639	1.0158116	1.0048259	0.2583741	0.0683747	0.0232300	0.0173540	0.8231602	1.0244654
550	0.9380820	0.8981295	0.9675863	1.1053542	0.0623260	0.0455859	0.0360787	0.1444545	0.8489979	1.0254753
600	0.9741548	0.9429919	0.9880597	0.9690980	0.0495985	0.0467540	0.0409455	0.2225636	0.7909172	0.9729138
650	1.0120724	0.9764822	1.0613865	0.9899799	0.0395458	0.0529138	0.0314901	0.2533547	0.8058319	0.9460195
700	0.9631417	0.9143672	0.9656147	0.9326702	0.0512018	0.0556072	0.0444086	0.3130832	0.8230651	0.9249855
750	0.9459120	0.8508583	0.9207368	0.9771690	0.0558699	0.0454942	0.0394658	0.2661416	0.8245211	0.9067259
800	0.9586411	0.8654436	0.9611706	1.0252950	0.0452802	0.0428718	0.0446291	0.2945146	0.7817815	0.9555358
850	1.0148911	0.9463817	1.0093471	1.0678838	0.0443354	0.0440559	0.0475248	0.3289012	0.8203053	0.9734669
900	0.9730941	0.9688434	0.9664377	0.8914895	0.0535644	0.0396549	0.0797124	0.3334253	0.8256625	1.0115331
950	0.9369454	1.0169479	1.0699615	0.9358942	0.0508743	0.0615962	0.0824520	0.3439855	0.8274626	0.9565460
1000	1.0772797	0.8606547	1.0338681	0.9626131	0.0551820	0.0450027	0.0731810	0.2989305	0.8062815	0.9606046
