YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
0.7690578	0.0224335	0.0000000	0.0000000	0.7642474	0.7842240	0.1095413	0.5782641	0.6963089	0.7778265
0.7771085	0.0366179	0.0000000	0.1579120	0.0039269	0.0000000	0.6353290	0.4796271	0.4970336	0.1554324
0.7231135	0.0129191	0.0000000	0.7201531	0.5413441	0.7390125	0.2154983	0.0000000	0.5847761	0.7386908
0.3860993	0.5622109	0.8552104	0.0000000	0.0136192	0.0000000	0.1231164	0.6022456	0.5283191	0.1180273
0.2883319	0.5139474	0.7923033	0.0000000	0.6609487	0.8125226	0.0278477	0.0000000	0.6997691	0.7259926
0.3867889	0.5000401	0.5992909	0.1697304	0.0326791	0.0000000	0.3319436	0.0000000	0.3798976	0.1491421
0.7305366	0.0635013	0.0699138	0.8211840	0.7815563	0.8143567	0.0000000	0.2975152	0.0000000	0.7761374
