YKR034W	YCL067C	YJL110C	YFL021W	YDR146C	YHR084W	YBR083W	YLR256W	YBR112C	YNL068C
0.0000000	0.6289208	1.1707497	0.0000000	0.9586957	0.0562393	0.9471134	0.2911512	0.9614025	1.0598666
0.0000000	0.5706232	0.6475341	0.6663384	0.0000000	0.0426518	0.9996626	0.1709199	1.0744054	0.9543720
0.0000000	0.6286202	0.6892711	0.7961634	1.0971957	0.0533828	1.0372111	0.2893536	0.9847352	0.0000000
0.4563793	0.0000000	0.2366497	0.6270021	0.0273100	0.9696010	0.0000000	0.2688875	1.0421274	1.0169882
1.0489604	0.5257928	0.5964576	0.0785815	0.0000000	0.0561135	1.0165844	0.2808982	0.9782269	0.0000000
0.1771206	0.2818566	0.1970695	0.8456281	0.9515735	0.0000000	1.0177786	0.0000000	1.0573168	1.0145272
0.3848698	0.2894871	0.1989565	0.7462420	0.9885814	0.0000000	1.0356728	0.2352996	1.0166139	0.0000000
