"Time"	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W
300	0.5324055	0.2721118	0.8701578	0.0438687	0.9774135	0.3375306	0.9616807	0.9659528	1.0000000	0.0002870
350	0.5325539	0.4200749	0.9076844	0.0437725	0.9773995	0.3375515	0.9618107	0.9659528	1.0000000	0.0001267
400	0.5326199	0.5403799	0.9253708	0.0437530	0.9773904	0.3375638	0.9618572	0.9659528	1.0000000	0.0000713
450	0.5326483	0.6246744	0.9333383	0.0437494	0.9773849	0.3375711	0.9618735	0.9659528	1.0000000	0.0000525
500	0.5326604	0.6786293	0.9368144	0.0437488	0.9773815	0.3375754	0.9618792	0.9659528	1.0000000	0.0000461
550	0.5326643	0.7084291	0.8678338	0.2250635	0.9773797	0.3375623	0.9525007	0.9659528	1.0000000	0.0151729
600	0.5326390	0.6637080	0.6397114	0.3450314	0.9773844	0.3374836	0.9424258	0.9659528	1.0000000	0.0306709
650	0.5325038	0.5018725	0.4488514	0.3816817	0.9774019	0.3373787	0.9370909	0.9659528	1.0000000	0.0384737
700	0.5321104	0.3287059	0.3361660	0.3908860	0.9774275	0.3372928	0.9347547	0.9659528	1.0000000	0.0417317
750	0.5313474	0.2047840	0.2784571	0.3929923	0.9774526	0.3372353	0.9338199	0.9659528	1.0000000	0.0429787
800	0.5303679	0.1292937	0.2510989	0.3934453	0.9774725	0.3371999	0.9334651	0.9659528	1.0000000	0.0434329
850	0.5295467	0.0867579	0.2387431	0.3935360	0.9774864	0.3371788	0.9333351	0.9659528	1.0000000	0.0435932
900	0.5291430	0.0638033	0.2333454	0.3935513	0.9774953	0.3371663	0.9332886	0.9659528	1.0000000	0.0436486
950	0.5291292	0.0517330	0.2310436	0.3935521	0.9775009	0.3371590	0.9332723	0.9659528	1.0000000	0.0436674
1000	0.5293187	0.0454893	0.2300799	0.3935509	0.9775043	0.3371546	0.9332666	0.9659528	1.0000000	0.0436737

0	0.5300292	0.0390440	0.2294256	0.3935264	0.9775419	0.3371086	0.9332635	0.9659528	1.0000000	0.0436768
50	0.5300322	0.0390316	0.2294187	0.3939045	0.9610569	0.5538422	0.9424630	0.9659528	1.0000000	0.0436773
100	0.5300335	0.0390254	0.2293112	0.4048054	0.8297755	0.7358056	0.9523441	0.9659528	1.0000000	0.0436935
150	0.5300319	0.0390218	0.2283491	0.4491168	0.6374675	0.8222266	0.9575762	0.9659528	1.0000000	0.0437959
200	0.5300195	0.0390179	0.2256867	0.5233912	0.4892505	0.8735852	0.9598674	0.9659528	1.0000000	0.0441277
250	0.5299878	0.0390110	0.2219535	0.6022778	0.3945218	0.9107656	0.9607842	0.9659528	1.0000000	0.0448777
300	0.5299387	0.0390006	0.2183853	0.6680216	0.3354749	0.9368788	0.9611321	0.9659528	1.0000000	0.0461814
350	0.5298837	0.0389887	0.2156328	0.7162950	0.2987225	0.9538113	0.9612597	0.9659528	1.0000000	0.0480163
400	0.5298337	0.0389772	0.2137529	0.7492910	0.2761614	0.9641767	0.9613053	0.9659528	1.0000000	0.0501704
450	0.5297943	0.0389676	0.2125556	0.7707662	0.2625868	0.9703121	0.9613213	0.9659528	1.0000000	0.0523267
500	0.5297662	0.0389603	0.2118231	0.7842226	0.2545667	0.9738776	0.9613268	0.9659528	1.0000000	0.0542111
550	0.5297474	0.0389550	0.2113854	0.7921476	0.2534672	0.9454156	0.9521293	0.9659528	1.0000000	0.0556569
600	0.5297356	0.0389514	0.2111313	0.7924994	0.2675044	0.9193622	0.9422489	0.9659528	1.0000000	0.0561602
650	0.5297286	0.0389490	0.2110098	0.7832098	0.2871070	0.9021158	0.9370170	0.9659528	1.0000000	0.0553104
700	0.5297247	0.0389475	0.2110013	0.7689783	0.3056613	0.8868983	0.9347259	0.9659528	1.0000000	0.0537398
750	0.5297232	0.0389467	0.2110812	0.7541311	0.3229247	0.8722784	0.9338091	0.9659528	1.0000000	0.0521362
800	0.5297236	0.0389463	0.2112182	0.7399877	0.3396970	0.8580166	0.9334612	0.9659528	1.0000000	0.0507687
850	0.5297252	0.0389463	0.2113874	0.7264774	0.3565185	0.8437927	0.9333337	0.9659528	1.0000000	0.0496606
900	0.5297276	0.0389465	0.2115748	0.7132650	0.3738201	0.8292499	0.9332881	0.9659528	1.0000000	0.0487620
950	0.5297306	0.0389469	0.2117755	0.7000223	0.3920436	0.8140354	0.9332721	0.9659528	1.0000000	0.0480189
1000	0.5297339	0.0389474	0.2119902	0.6864417	0.4116771	0.7977762	0.9332665	0.9659528	1.0000000	0.0473891

0	0.5300292	0.0390440	0.2294256	0.3935264	0.9775419	0.3371086	0.9332635	0.9659528	1.0000000	0.0436768
50	0.5299802	0.0490589	0.2307836	0.3070912	0.9775285	0.3371245	0.9326854	0.9467112	0.9523499	0.0436769
100	0.5297347	0.0631317	0.2406597	0.2498994	0.9775210	0.3371244	0.9298687	0.9304891	0.8958865	0.0436769
150	0.5295511	0.0733324	0.2580387	0.2324272	0.9775191	0.3370999	0.9259448	0.9195710	0.8622264	0.0436769
200	0.5296173	0.0795762	0.2744719	0.2280371	0.9775237	0.3370565	0.9221757	0.9122240	0.8454700	0.0436769
250	0.5298341	0.0831548	0.2857199	0.2270288	0.9775339	0.3370058	0.9191096	0.9078010	0.8377833	0.0436769
300	0.5300591	0.0851561	0.2921430	0.2268075	0.9775473	0.3369571	0.9168956	0.9054180	0.8344124	0.0436769
350	0.5302275	0.0862667	0.2954315	0.2267589	0.9775614	0.3369160	0.9154506	0.9042373	0.8329740	0.0436769
400	0.5303335	0.0868805	0.2970015	0.2267468	0.9775742	0.3368842	0.9145849	0.9036859	0.8323710	0.0436769
450	0.5303934	0.0872180	0.2977167	0.2267424	0.9775848	0.3368614	0.9141017	0.9034389	0.8321211	0.0436768
500	0.5304248	0.0874022	0.2980324	0.2267399	0.9775929	0.3368458	0.9138471	0.9033313	0.8320185	0.0436768
550	0.5304401	0.0774800	0.2928401	0.3131784	0.9775988	0.3368365	0.9144804	0.9235344	0.8796266	0.0436768
600	0.5303963	0.0634133	0.2737222	0.3703705	0.9776022	0.3368437	0.9180267	0.9425067	0.9360729	0.0436768
650	0.5302507	0.0531251	0.2549128	0.3878431	0.9776010	0.3368804	0.9227559	0.9540899	0.9697260	0.0436768
700	0.5300875	0.0467876	0.2425188	0.3922339	0.9775930	0.3369363	0.9268089	0.9603128	0.9864797	0.0436768
750	0.5299863	0.0431748	0.2356842	0.3932437	0.9775794	0.3369941	0.9296156	0.9633799	0.9941652	0.0436768
800	0.5299534	0.0412013	0.2322723	0.3934671	0.9775636	0.3370428	0.9313257	0.9648123	0.9975357	0.0436768
850	0.5299597	0.0401508	0.2306729	0.3935181	0.9775487	0.3370792	0.9322820	0.9654578	0.9989739	0.0436768
900	0.5299791	0.0396009	0.2299543	0.3935321	0.9775365	0.3371044	0.9327847	0.9657415	0.9995768	0.0436769
950	0.5299982	0.0393163	0.2296410	0.3935380	0.9775274	0.3371211	0.9330370	0.9658637	0.9998266	0.0436769
1000	0.5300125	0.0391702	0.2295073	0.3935414	0.9775209	0.3371317	0.9331590	0.9659156	0.9999293	0.0436769

0	0.5300292	0.0390440	0.2294256	0.3935264	0.9775419	0.3371086	0.9332635	0.9659528	1.0000000	0.0436768
50	0.5300322	0.0390316	0.2294152	0.3943653	0.9632312	0.3381760	0.9474431	0.9570319	0.7166741	0.0436779
100	0.5300334	0.0390253	0.2293271	0.3977677	0.9508544	0.3429408	0.9613646	0.8437108	0.3809450	0.0436833
150	0.5300329	0.0390220	0.2290707	0.4012583	0.9447125	0.3483821	0.9520926	0.5080895	0.1808037	0.0436903
200	0.5300305	0.0390198	0.2287120	0.4035787	0.9414114	0.3520914	0.8691600	0.2376485	0.0811707	0.0436960
250	0.5300278	0.0390180	0.2283646	0.4049467	0.9395070	0.3534407	0.7644674	0.1316116	0.0354660	0.0437000
300	0.5300268	0.0390163	0.2280886	0.4057269	0.9385820	0.3528703	0.7009675	0.0994818	0.0154226	0.0437024
350	0.5300272	0.0390147	0.2278940	0.4061215	0.9383900	0.3514949	0.6712796	0.0904988	0.0068700	0.0437039
400	0.5300281	0.0390134	0.2277694	0.4062518	0.9386160	0.3501811	0.6589348	0.0880452	0.0032844	0.0437045
450	0.5300286	0.0390124	0.2276984	0.4062246	0.9389758	0.3492271	0.6541268	0.0873792	0.0017988	0.0437047
500	0.5300287	0.0390116	0.2276649	0.4061307	0.9393079	0.3486088	0.6523305	0.0871988	0.0011883	0.0437046
550	0.5300369	0.0390111	0.2276589	0.4051631	0.9538952	0.3446974	0.4397313	0.0976625	0.2842646	0.0437032
600	0.5303659	0.0390108	0.2277414	0.4015396	0.9678876	0.3079335	0.2204765	0.3864958	0.6198921	0.0436971
650	0.5325701	0.0390109	0.2280021	0.3973532	0.9803186	0.2323719	0.2848070	0.7221335	0.8199922	0.0436889
700	0.5321683	0.0390114	0.2284160	0.3934309	0.9896927	0.2444203	0.5431054	0.8772213	0.9196086	0.0436807
750	0.5310824	0.0390125	0.2289038	0.3905945	0.9923052	0.2877092	0.7409790	0.9344151	0.9653065	0.0436740
800	0.5304645	0.0390141	0.2293589	0.3894846	0.9898962	0.3129402	0.8477129	0.9545617	0.9853472	0.0436703
850	0.5301980	0.0390160	0.2296812	0.3897934	0.9860298	0.3245272	0.8973903	0.9617258	0.9938987	0.0436696
900	0.5300969	0.0390178	0.2298326	0.3907207	0.9828368	0.3300745	0.9187657	0.9643426	0.9974838	0.0436706
950	0.5300612	0.0390192	0.2298449	0.3916541	0.9807174	0.3330411	0.9275412	0.9653265	0.9989693	0.0436722
1000	0.5300488	0.0390201	0.2297797	0.3923581	0.9794184	0.3347401	0.9310386	0.9657055	0.9995797	0.0436737

0	0.5300292	0.0390440	0.2294256	0.3935264	0.9775419	0.3371086	0.9332635	0.9659528	1.0000000	0.0436768
50	0.5299336	0.0390204	0.1738831	0.3935353	0.9775285	0.3371253	0.9335897	0.9752232	0.7672203	0.0436769
100	0.5293407	0.0389703	0.1044310	0.3935405	0.9775204	0.3371394	0.9342661	0.9567758	0.4913862	0.0436769
150	0.5285417	0.0389232	0.0607605	0.3935437	0.9775148	0.3371455	0.9304905	0.8833281	0.3269507	0.0436769
200	0.5279756	0.0388917	0.0379959	0.3935456	0.9775136	0.3370936	0.9139705	0.7916599	0.2450925	0.0436769
250	0.5276828	0.0388731	0.0271444	0.3935457	0.9775284	0.3368892	0.8820052	0.7313783	0.2075416	0.0436769
300	0.5275551	0.0388628	0.0222366	0.3935403	0.9775807	0.3364599	0.8443301	0.7023030	0.1910740	0.0436769
350	0.5275053	0.0388574	0.0200929	0.3935239	0.9776880	0.3358386	0.8126150	0.6899432	0.1840472	0.0436768
400	0.5274877	0.0388545	0.0191801	0.3934919	0.9778470	0.3351534	0.7912142	0.6849164	0.1811013	0.0436768
450	0.5274823	0.0388531	0.0188002	0.3934451	0.9780324	0.3345366	0.7787220	0.6828945	0.1798808	0.0436767
500	0.5274811	0.0388523	0.0186465	0.3933898	0.9782125	0.3340575	0.7721050	0.6820809	0.1793791	0.0436766
550	0.5274911	0.0388519	0.0741250	0.3933345	0.9783657	0.3336286	0.7215215	0.4478034	0.4119538	0.0436765
600	0.5276802	0.0388520	0.1435553	0.3932834	0.9785612	0.3312995	0.5857251	0.6072426	0.6877045	0.0436764
650	0.5282224	0.0388558	0.1872215	0.3932032	0.9791473	0.3272669	0.6312697	0.8117135	0.8521061	0.0436762
700	0.5288642	0.0388712	0.2099915	0.3930343	0.9798684	0.3277787	0.7527166	0.9074900	0.9339506	0.0436760
750	0.5293672	0.0388989	0.2208576	0.3928577	0.9799927	0.3307238	0.8426546	0.9442233	0.9714959	0.0436756
800	0.5296864	0.0389313	0.2257845	0.3928107	0.9795630	0.3332116	0.8918478	0.9577673	0.9879613	0.0436754
850	0.5298649	0.0389602	0.2279420	0.3929029	0.9789781	0.3347966	0.9153517	0.9628043	0.9949872	0.0436755
900	0.5299567	0.0389823	0.2288573	0.3930579	0.9784780	0.3357472	0.9257805	0.9647188	0.9979327	0.0436758
950	0.5300010	0.0389973	0.2292299	0.3932086	0.9781205	0.3363148	0.9302058	0.9654625	0.9991531	0.0436760
1000	0.5300213	0.0390067	0.2293717	0.3933263	0.9778853	0.3366540	0.9320315	0.9657562	0.9996547	0.0436763

0	0.5300292	0.0390440	0.2294256	0.3935264	0.9775419	0.3371086	0.9332635	0.9659528	1.0000000	0.0436768
50	0.5300322	0.0390316	0.2294196	0.3935353	0.9775285	0.3371250	0.9332636	0.9659528	1.0000000	0.0285867
100	0.5300338	0.0390254	0.2294161	0.3935405	0.9775206	0.3371347	0.9332637	0.9659528	1.0000000	0.0131277
150	0.5300346	0.0390222	0.2294140	0.3935436	0.9775159	0.3371403	0.9332637	0.9659528	1.0000000	0.0053446
200	0.5300350	0.0390207	0.2294128	0.3935454	0.9775132	0.3371437	0.9332637	0.9659528	1.0000000	0.0020949
250	0.5300352	0.0390199	0.2294121	0.3935464	0.9775116	0.3371456	0.9332637	0.9659528	1.0000000	0.0008510
300	0.5300353	0.0390195	0.2294116	0.3935470	0.9775106	0.3371468	0.9332637	0.9659528	1.0000000	0.0003979
350	0.5300353	0.0390193	0.2294114	0.3935474	0.9775101	0.3371475	0.9332637	0.9659528	1.0000000	0.0002380
400	0.5300353	0.0390192	0.2294112	0.3935476	0.9775098	0.3371479	0.9332637	0.9659528	1.0000000	0.0001828
450	0.5300353	0.0390191	0.2294112	0.3935478	0.9775096	0.3371481	0.9332637	0.9659528	1.0000000	0.0001640
500	0.5300353	0.0390191	0.2294111	0.3935478	0.9775095	0.3371482	0.9332637	0.9659528	1.0000000	0.0001577
550	0.5300353	0.0390191	0.2294111	0.3935479	0.9775094	0.3371483	0.9332637	0.9659528	1.0000000	0.0152457
600	0.5300353	0.0390191	0.2294111	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0307040
650	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0384869
700	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0417366
750	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0429804
800	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0434334
850	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0435934
900	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0436486
950	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0436674
1000	0.5300353	0.0390191	0.2294110	0.3935479	0.9775093	0.3371484	0.9332637	0.9659528	1.0000000	0.0436737

0	0.5300292	0.0390440	0.2294256	0.3935264	0.9775419	0.3371086	0.9332635	0.9659528	1.0000000	0.0436768
50	0.5299264	0.0390199	0.1699365	0.3935353	0.9775285	0.3371255	0.9338017	0.9841192	1.0000000	0.0285444
100	0.5292950	0.0389690	0.0955493	0.3935405	0.9775202	0.3371437	0.9360469	0.9947457	1.0000000	0.0130420
150	0.5284720	0.0389221	0.0487759	0.3935438	0.9775132	0.3371718	0.9384355	0.9979655	1.0000000	0.0052370
200	0.5279169	0.0388909	0.0243940	0.3935463	0.9775052	0.3372032	0.9400159	0.9988580	1.0000000	0.0019782
250	0.5276450	0.0388726	0.0127717	0.3935489	0.9774965	0.3372295	0.9408527	0.9991010	1.0000000	0.0007309
300	0.5275327	0.0388626	0.0075152	0.3935516	0.9774884	0.3372481	0.9412428	0.9991668	1.0000000	0.0002765
350	0.5274909	0.0388572	0.0052187	0.3935541	0.9774820	0.3372602	0.9414106	0.9991847	1.0000000	0.0001162
400	0.5274766	0.0388545	0.0042398	0.3935562	0.9774774	0.3372677	0.9414788	0.9991895	1.0000000	0.0000608
450	0.5274720	0.0388530	0.0038300	0.3935577	0.9774744	0.3372722	0.9415054	0.9991908	1.0000000	0.0000419
500	0.5274706	0.0388523	0.0036608	0.3935588	0.9774724	0.3372749	0.9415155	0.9991912	1.0000000	0.0000356
550	0.5274748	0.0388519	0.0630740	0.3935595	0.9774712	0.3372761	0.9410367	0.9810249	1.0000000	0.0151659
600	0.5276224	0.0388519	0.1374288	0.3935599	0.9774708	0.3372694	0.9388991	0.9703984	1.0000000	0.0306677
650	0.5281264	0.0388550	0.1841886	0.3935600	0.9774725	0.3372488	0.9365062	0.9671786	1.0000000	0.0384724
700	0.5287772	0.0388691	0.2085649	0.3935595	0.9774772	0.3372215	0.9348701	0.9662860	1.0000000	0.0417311
750	0.5293096	0.0388961	0.2201849	0.3935581	0.9774840	0.3371969	0.9339853	0.9660431	1.0000000	0.0429785
800	0.5296537	0.0389283	0.2254405	0.3935562	0.9774911	0.3371789	0.9335667	0.9659772	1.0000000	0.0434328
850	0.5298476	0.0389578	0.2277367	0.3935541	0.9774970	0.3371669	0.9333849	0.9659594	1.0000000	0.0435931
900	0.5299476	0.0389804	0.2287157	0.3935522	0.9775014	0.3371595	0.9333104	0.9659546	1.0000000	0.0436485
950	0.5299960	0.0389959	0.2291256	0.3935508	0.9775044	0.3371550	0.9332812	0.9659532	1.0000000	0.0436674
1000	0.5300184	0.0390057	0.2292949	0.3935497	0.9775063	0.3371523	0.9332701	0.9659529	1.0000000	0.0436737
