"Time"	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C
0	0.1566330	0.2653404	0.0524177	0.7480271	0.0619903	0.6025750	0.2783111	0.2256644	0.0149313	0.0115903
50	0.0932504	0.3562168	0.0372023	0.3323330	0.2674659	0.4781036	0.4749194	0.0880777	0.0140113	0.0499387
100	0.1811908	0.4637310	0.1097883	0.3955634	0.3507516	0.5208448	0.3736565	0.2446847	0.0514074	0.0198507
150	0.2149520	0.5588035	0.1683684	0.3619524	0.3681016	0.6702121	0.3764079	0.0998547	0.0413967	0.0073438
200	0.4790897	0.6749038	0.2978451	0.2161807	0.4745949	0.6239117	0.3367788	0.3070916	0.0521587	0.0247159
250	0.4548860	0.5112901	0.3456554	0.2091905	0.4716501	0.5701894	0.4540050	0.6194970	0.0232319	0.0263387
300	0.6797287	0.7528067	0.4604278	0.2877890	0.4103714	0.5479955	0.8118349	0.5397176	0.0159282	0.0354627
350	0.6656890	0.7148336	0.5611566	0.2507832	0.3857938	0.5118846	0.5601143	0.3317875	0.0220977	0.0299092
400	0.7318836	0.7036716	0.4604026	0.2165008	0.4518841	0.4484807	0.5100131	0.4285365	0.0451425	0.0768318
450	0.7304989	0.8285570	0.4044297	0.2010013	0.3303405	0.4845132	0.6330837	0.6820422	0.0197491	0.0379981
500	0.7129854	0.7136224	0.5871931	0.2373786	0.3610556	0.5012562	0.6011932	0.7405497	0.0253626	0.0295544
550	0.6378470	0.8365957	0.5235775	0.6115760	0.1023957	0.4601501	0.7012927	0.6316871	0.0274128	0.0214578
600	0.6434005	0.6574589	0.1858757	0.7998441	0.0562088	0.4254685	0.5862727	0.3793946	0.0333203	0.0709624
650	0.7282730	0.5741023	0.0659756	0.7568387	0.0811443	0.4929331	0.7001779	0.3593197	0.0071584	0.0327187
700	0.5238720	0.4118444	0.0162736	0.8244023	0.0740533	0.5400867	0.6019820	0.3086517	0.0200224	0.0136941
750	0.4124849	0.3120213	0.0277351	0.8251378	0.0460333	0.4799612	0.5964428	0.1838779	0.0445089	0.0290087
800	0.2317849	0.3647021	0.0258956	0.7593854	0.0721542	0.4913376	0.4870903	0.1136283	0.0389564	0.0378589
850	0.2355003	0.3258309	0.0380133	0.8102799	0.0849496	0.4692252	0.3726590	0.0824562	0.0177182	0.0188947
900	0.2021192	0.3695880	0.0367189	0.8380028	0.0953983	0.7633733	0.3095825	0.0939372	0.0053118	0.0298202
950	0.1609947	0.4463062	0.0315157	0.7508227	0.0551604	0.7826188	0.2413001	0.2462959	0.0083159	0.0294113
1000	0.2559717	0.2719375	0.0215378	0.7179922	0.0387397	0.6863709	0.3830871	0.0766048	0.0177779	0.0294427

0	0.0840425	0.2813101	0.0384723	0.8456398	0.0648105	0.5865950	0.3385833	0.2156051	0.0253649	0.0144263
50	0.1534104	0.3838044	0.0300731	0.6031362	0.0719225	0.3288923	0.6020722	0.5195690	0.0879076	0.0142185
100	0.1427709	0.2870569	0.0408085	0.7270280	0.1760157	0.1495220	0.5563612	0.7035486	0.0909950	0.0274310
150	0.1439579	0.2397620	0.0184826	1.0000000	0.1273577	0.1272100	0.6021837	0.7007986	0.1403732	0.0440097
200	0.1259726	0.2793359	0.0110496	0.6192042	0.2465188	0.1338558	0.6472638	0.9198685	0.1450081	0.0741384
250	0.0882273	0.2693465	0.0410069	0.6309002	0.2640432	0.0955096	0.6012493	0.8742743	0.1946911	0.0495401
300	0.1671298	0.3694217	0.0451713	0.6111710	0.2766056	0.1300021	0.5766744	0.7700010	0.1897661	0.1276566
350	0.1552513	0.3436401	0.0695383	0.8540773	0.2690623	0.0836082	0.6225333	0.7209627	0.1812579	0.1133538
400	0.1456105	0.3752146	0.0267515	0.7705897	0.2801785	0.0910372	0.7832953	0.6445714	0.1382802	0.1509961
450	0.1784635	0.2955808	0.0485636	0.8139937	0.2825152	0.0902095	0.6786116	0.7857746	0.1725675	0.0791620
500	0.1053665	0.2930454	0.0167911	0.7183413	0.2702572	0.1062625	0.6603190	0.8746742	0.2068875	0.0738121
550	0.1321779	0.3425422	0.0263353	0.8172909	0.1764443	0.3163678	0.5750923	0.6842920	0.0830166	0.0732970
600	0.0953638	0.3685994	0.0186293	0.8027482	0.1485334	0.4283289	0.6513186	0.7963512	0.0349929	0.0792601
650	0.1464310	0.3859472	0.0654110	0.6493147	0.0768840	0.3301879	0.6659240	0.3131603	0.0570463	0.0473220
700	0.1300344	0.2301472	0.0526170	0.7093808	0.0783661	0.3815009	0.6213281	0.2470403	0.0120042	0.0141783
750	0.1309790	0.3556865	0.0208808	0.7271282	0.0745240	0.3521911	0.4934520	0.0723295	0.0269927	0.0256092
800	0.0868700	0.3428305	0.0206091	0.7430930	0.0764793	0.4599386	0.4429788	0.0878311	0.0187335	0.0192308
850	0.1192354	0.2683442	0.0337825	0.8572085	0.0944402	0.6013677	0.4111437	0.0878077	0.0179802	0.0577625
900	0.0629763	0.2912322	0.0507576	0.8223735	0.0797768	0.5393180	0.3404645	0.3559617	0.0168909	0.0207750
950	0.0930759	0.3333455	0.0750536	0.7159690	0.0399189	0.5391156	0.4915216	0.2265377	0.0353513	0.0265638
1000	0.1767617	0.3412070	0.0295481	0.7486808	0.0433763	0.5091265	0.4104864	0.1007253	0.0223472	0.0209504

0	0.1004440	0.3952111	0.0186124	0.8640161	0.0658440	0.7164586	0.4187855	0.3403935	0.0123888	0.0202771
50	0.2488686	0.4128664	0.0222687	0.7683352	0.0732637	0.4464291	0.4798778	0.1750855	0.0189526	0.0099719
100	0.3630835	0.4600747	0.0274232	0.7237897	0.0392642	0.5025593	0.4126551	0.1266618	0.0170749	0.0281728
150	0.3047360	0.3605544	0.0306733	0.8456503	0.0757421	0.6244203	0.5068724	0.1192908	0.0217399	0.0327251
200	0.4124023	0.4498658	0.0437262	0.6898315	0.0466319	0.5128651	0.4200543	0.3738778	0.0124280	0.0297843
250	0.3982104	0.3293084	0.0141088	0.6789417	0.0438600	0.5938085	0.4526425	0.4518825	0.0180670	0.0547178
300	0.5545739	0.3368454	0.0630819	0.6495358	0.0393629	0.5888044	0.6751440	0.3728927	0.0116621	0.0314409
350	0.4386617	0.2605955	0.0530673	0.7173726	0.0807107	0.6868701	0.5937482	0.1904589	0.0197342	0.0309532
400	0.3895407	0.3697691	0.0477301	0.7855878	0.0505129	0.5535791	0.4426317	0.2117684	0.0351595	0.0117884
450	0.4018331	0.2715842	0.0236099	0.8067521	0.0529320	0.5885496	0.3877569	0.3305492	0.0252622	0.0080903
500	0.4283706	0.2902290	0.0364147	0.8110994	0.0538818	0.5604826	0.4929898	0.6423533	0.0101059	0.0446949
550	0.2024065	0.3458193	0.0382432	0.8251277	0.0893863	0.5524580	0.5763385	0.5296667	0.0357776	0.0464264
600	0.1267121	0.3223670	0.0399727	0.8770300	0.0965949	0.5198724	0.5831027	0.1859742	0.0312618	0.0336191
650	0.0972141	0.2838748	0.0559457	0.7105593	0.0691812	0.4478438	0.5916988	0.5305233	0.0289048	0.0274880
700	0.1498386	0.2744177	0.0173054	0.6871900	0.0742425	0.5839671	0.5660555	0.2303539	0.0207770	0.0334132
750	0.0646765	0.2891139	0.0648855	0.8002356	0.0884970	0.5603801	0.5313512	0.4772954	0.0111492	0.0240499
800	0.0901062	0.3313800	0.0359266	0.7754090	0.0708610	0.4693173	0.5652096	0.1913436	0.0096906	0.0336260
850	0.1640983	0.4565954	0.0454498	0.7524490	0.0507698	0.5121001	0.4350502	0.0891973	0.0095400	0.0356546
900	0.1279418	0.3816908	0.0281129	0.7844756	0.0649429	0.5618933	0.3349559	0.0883425	0.0081789	0.0388090
950	0.1282665	0.3061847	0.0313283	0.6752573	0.0614248	0.5375245	0.2719933	0.0898231	0.0147247	0.0194058
1000	0.1332795	0.3169355	0.0295197	0.6726112	0.0433025	0.6690595	0.3874342	0.3323673	0.0261897	0.0302554

0	0.1449406	0.3491946	0.0490553	0.7854684	0.0939541	0.6221868	0.2812234	0.1923045	0.0138228	0.0262705
50	0.1736527	0.3031652	0.0571902	0.6568701	0.0374498	0.5456728	0.3391659	0.0906173	0.0025137	0.4332238
100	0.1386102	0.3967269	0.0346636	0.7326690	0.0420179	0.5092759	0.3226156	0.0449336	0.0008410	0.8263019
150	0.1826508	0.4156534	0.0300640	0.7863514	0.1064838	0.6775623	0.2486523	0.0356610	0.0007168	0.7541570
200	0.1555985	0.2932472	0.0415410	0.8429568	0.0324411	0.6127902	0.2634160	0.0310216	0.0031283	0.7195247
250	0.1142294	0.3064915	0.0466990	0.6721055	0.0384201	0.5762736	0.1949576	0.0696857	0.0051343	0.7803498
300	0.1491066	0.2771346	0.0211045	0.6907807	0.0399831	0.7207215	0.1774381	0.1168404	0.0128695	0.8510679
350	0.1627485	0.4721140	0.0479440	0.8160892	0.0140304	0.5959433	0.2446241	0.0986630	0.0087504	0.7223704
400	0.1265613	0.2765284	0.0359116	0.7992613	0.0586795	0.6840300	0.2310675	0.0630251	0.0050684	0.6967425
450	0.1213864	0.3299064	0.0290596	0.7059266	0.0374942	0.7766350	0.2018733	0.1185315	0.0330777	0.7741549
500	0.2288895	0.3218263	0.0179369	0.7810547	0.0250215	0.8004910	0.2149460	0.0503627	0.0042325	0.6973113
550	0.2476656	0.3053818	0.0483848	0.8061432	0.0510750	0.8063753	0.2184582	0.0543367	0.0170897	0.2283970
600	0.2453847	0.3400171	0.0549961	0.8137922	0.0392581	0.6200021	0.3319836	0.1119001	0.0450910	0.0780717
650	0.1248027	0.2512145	0.0544593	0.7940880	0.0918979	0.8351240	0.4422528	0.1641351	0.0099239	0.0474273
700	0.1758706	0.3455051	0.0301093	0.7478268	0.0442296	0.6872407	0.3615772	0.1622713	0.0219490	0.0395830
750	0.1709498	0.2964677	0.0688375	0.8512158	0.0615408	0.6829725	0.4176055	0.0853658	0.0139289	0.0287365
800	0.1579845	0.3547273	0.0697591	0.8640533	0.0373623	0.6549251	0.2429073	0.1945461	0.0386887	0.0349548
850	0.1380401	0.3051092	0.0623260	0.7303858	0.0645920	0.5950282	0.4610964	0.2588959	0.0044689	0.0176284
900	0.1440774	0.4013727	0.0336706	0.6304571	0.0645446	0.4723226	0.4373418	0.2003394	0.0173425	0.0306153
950	0.2667191	0.3574666	0.0441145	0.7709893	0.0572203	0.6715984	0.4627654	0.2701567	0.0478588	0.0225911
1000	0.2550572	0.4200800	0.0524697	0.7596676	0.0647456	0.6099103	0.5163573	0.2985377	0.0112857	0.0413322

0	0.1664164	0.2932878	0.0356598	0.7580787	0.0712873	0.6095446	0.3114862	0.2470666	0.0199056	0.0108085
50	0.1836383	0.4855106	0.0547812	0.7588129	0.0664670	0.6106417	0.4062812	0.1372988	0.0154999	0.1924736
100	0.2321394	0.3498712	0.0390945	0.7338556	0.0247446	0.5618682	0.4480167	0.3715768	0.0441543	0.2846731
150	0.2376718	0.2816644	0.0402803	0.8027533	0.0572125	0.6198689	0.4611504	0.4931978	0.0527461	0.4032795
200	0.1684565	0.3388031	0.0383515	0.7710269	0.0468420	0.5895109	0.4736839	0.3787715	0.0132798	0.4246375
250	0.1137073	0.2469455	0.0389857	0.7666403	0.0803157	0.6313001	0.5338209	0.1007292	0.0206832	0.3172176
300	0.0867959	0.3537387	0.0262798	0.7857486	0.0580731	0.5444210	0.4067102	0.2724877	0.0211027	0.3015968
350	0.1685571	0.4147163	0.0261890	0.5983015	0.0618532	0.5435245	0.3898036	0.0776869	0.0141021	0.3563533
400	0.1870388	0.4192255	0.0368817	0.6526875	0.0516780	0.5896081	0.2533338	0.1396206	0.0207587	0.3619694
450	0.1930821	0.2637911	0.0510468	0.6228780	0.0596477	0.8022502	0.4012300	0.3852866	0.0189047	0.3026202
500	0.0844950	0.3970455	0.0401832	0.8799464	0.0644436	0.5224280	0.4001372	0.5376698	0.0094144	0.4114324
550	0.0451336	0.3369861	0.0322029	0.7402836	0.0544960	0.5544154	0.5189253	0.2026749	0.0083919	0.1010556
600	0.1430342	0.3658513	0.0250695	0.7958200	0.0676164	0.5313599	0.5636285	0.4361902	0.0167664	0.0556376
650	0.1709628	0.3405423	0.0462116	0.6666043	0.0574302	0.5640741	0.4752368	0.2687338	0.0088771	0.0768514
700	0.1493513	0.2390614	0.0259354	0.7022893	0.0762733	0.5121726	0.5698683	0.1045024	0.0069053	0.0315108
750	0.1717672	0.3441183	0.0177405	0.8126589	0.1166817	0.4255201	0.4152414	0.0456786	0.0172152	0.0189038
800	0.1493901	0.2548102	0.0199823	0.7499633	0.0647304	0.5323849	0.2905800	0.0641865	0.0174710	0.0421171
850	0.0912708	0.3835079	0.0220658	0.7889396	0.0472105	0.6961050	0.2272419	0.0952701	0.0032118	0.0281073
900	0.1519408	0.4038560	0.0202151	0.7671098	0.0902714	0.5917119	0.4041017	0.2012075	0.0235099	0.0231233
950	0.0988040	0.2163714	0.0428371	0.8021987	0.0562561	0.6075626	0.3317749	0.1361026	0.0160930	0.0271872
1000	0.1066550	0.3598638	0.0248341	0.7809877	0.0268717	0.6188505	0.4500430	0.0755208	0.0197598	0.0248135

0	0.1117996	0.3280650	0.0180036	0.8055601	0.0658444	0.6784282	0.2209649	0.2502355	0.0127302	0.0288639
50	0.1126057	0.4332082	0.0382171	0.6825462	0.0247905	0.6347728	0.3923473	0.5460597	0.2791408	0.0431890
100	0.1246932	0.2749924	0.0319497	0.4657078	0.0584757	0.5405135	0.6575437	0.7202914	0.3722596	0.1879364
150	0.2236223	0.3800810	0.0686845	0.4625181	0.0569595	0.5052844	0.6724003	0.8124336	0.5521436	0.2700337
200	0.2646257	0.4919811	0.0856409	0.3916768	0.1030537	0.4242303	0.6192261	0.7282284	0.4386619	0.4349466
250	0.3039424	0.6064099	0.1693050	0.3782114	0.0933689	0.3801640	0.7187122	0.7851915	0.5080706	0.3955381
300	0.3389097	0.6459964	0.2015430	0.3901258	0.1144419	0.4555030	0.5911670	0.9252146	0.4104502	0.4155371
350	0.4809471	0.6301260	0.1189826	0.2803675	0.0657603	0.4185981	0.6552218	0.8528772	0.5741070	0.4796394
400	0.5826403	0.5736701	0.1568386	0.3618172	0.0826768	0.4163095	0.6219715	0.7938811	0.6106461	0.4343379
450	0.7427354	0.7276840	0.2172741	0.3877643	0.0614903	0.4095635	0.7931289	0.7624305	0.5371780	0.5073755
500	0.5619107	0.6159205	0.1874353	0.3922999	0.1194969	0.4550369	0.6526168	0.8800191	0.6165000	0.5511190
550	0.5506434	0.6423821	0.1400278	0.6445197	0.0724926	0.4494954	0.6625409	0.6995508	0.2932556	0.4365304
600	0.5277846	0.6476234	0.0910596	0.6790965	0.0946483	0.3511200	0.5852619	0.8254651	0.2144833	0.3346260
650	0.3598751	0.4621557	0.0605368	0.6668136	0.1095313	0.4581335	0.6022660	0.7221897	0.1581228	0.2122509
700	0.3321143	0.3209074	0.0387071	0.7509311	0.0692734	0.4354716	0.6783843	0.6009785	0.1280492	0.2036917
750	0.2051891	0.3866015	0.0349349	0.8849036	0.0920341	0.3533553	0.7063631	0.7845676	0.0347325	0.0376626
800	0.2113770	0.4362513	0.0548765	0.8079529	0.0537387	0.3506737	0.6768915	0.6161161	0.0653999	0.0298338
850	0.1157503	0.3309881	0.0221320	0.8965748	0.0594338	0.3392040	0.7277251	0.6346631	0.0088917	0.0286633
900	0.1438629	0.2566383	0.0255340	0.9521072	0.0999071	0.3987367	0.6914255	0.2754655	0.0174940	0.0282594
950	0.1574893	0.3708145	0.0306065	0.8505583	0.0941472	0.4269908	0.6397619	0.0714262	0.0344613	0.0397458
1000	0.0818126	0.3069283	0.0338679	0.7016770	0.0499136	0.4777996	0.4743346	0.1888760	0.0733824	0.0397279

0	0.1433197	0.3665525	0.0420333	0.7855441	0.0960459	0.6845841	0.2744548	0.2541583	0.0226936	0.0215658
50	0.4333764	0.2348380	0.0281564	0.7437506	0.2960999	0.6159603	0.4708439	0.1806362	0.0179814	0.0282052
100	0.3868859	0.3498162	0.0219581	0.8363547	0.2771800	0.5498437	0.4986017	0.2344882	0.0321837	0.0245401
150	0.5907691	0.2924708	0.0529339	0.7189734	0.3063519	0.5082423	0.4457364	0.3162119	0.0313274	0.0301232
200	0.5565137	0.4015216	0.0578624	0.7647703	0.2730384	0.6191907	0.4840856	0.1912001	0.0254064	0.0166988
250	0.4342264	0.4359566	0.0587028	0.8753260	0.3813162	0.6442792	0.3908273	0.2856648	0.0217023	0.0305390
300	0.5055179	0.2539063	0.0260463	0.8272663	0.2677321	0.4321821	0.3878616	0.2463107	0.0378869	0.0292156
350	0.5374188	0.2715169	0.0324867	0.7507980	0.3205040	0.7169036	0.5302813	0.3962193	0.0294707	0.0252636
400	0.4994076	0.3143753	0.0245338	0.6737431	0.3261512	0.4915464	0.5340587	0.3506725	0.0139866	0.0218306
450	0.4422022	0.2981994	0.0157534	0.7403542	0.2900342	0.6470554	0.5435108	0.1413107	0.0277934	0.0332481
500	0.4683534	0.2690895	0.0444281	0.8710281	0.2387487	0.5120416	0.5079264	0.0797769	0.0095370	0.0621236
550	0.3339286	0.3354168	0.0248815	0.9525633	0.1636403	0.5602194	0.4579926	0.2795655	0.0200959	0.0319033
600	0.2744023	0.3868907	0.0262350	0.8001841	0.0721153	0.5347866	0.5513862	0.2433255	0.0283963	0.0181481
650	0.1300871	0.2374561	0.0423416	0.6593435	0.0490730	0.5772205	0.5683635	0.0978586	0.0134799	0.0248243
700	0.0917500	0.3760896	0.0299847	0.8079100	0.1146078	0.4368630	0.4174389	0.1840700	0.0095394	0.0181647
750	0.1122258	0.3769067	0.0392805	0.8275431	0.0710625	0.5219724	0.3866773	0.4564967	0.0088578	0.0146219
800	0.1288035	0.2641316	0.0288706	0.6958348	0.0691864	0.5160146	0.4099950	0.6152397	0.0516797	0.0202036
850	0.1423236	0.3410474	0.0481401	0.7669872	0.0423628	0.5178747	0.5716069	0.5967217	0.0237092	0.0650020
900	0.1367976	0.3313694	0.0318157	0.7732381	0.0737997	0.4479600	0.5247627	0.1555697	0.0171819	0.0130949
950	0.1146889	0.2736421	0.0165781	0.8404248	0.1247169	0.6425052	0.5097389	0.1836237	0.0230321	0.0273945
1000	0.1268806	0.3331456	0.0252523	0.6440993	0.0600348	0.5608517	0.3813340	0.1512759	0.0100509	0.0529760

0	0.1402610	0.3389334	0.0641648	0.7509975	0.0821880	0.6845971	0.2279321	0.2975771	0.0146882	0.0114552
50	0.4569395	0.2675403	0.0371800	0.7363794	0.7005791	0.6811441	0.6214019	0.1308568	0.0293104	0.0372190
100	0.6010739	0.1893752	0.0485768	0.8758946	0.6940287	0.5535978	0.6893377	0.3250381	0.0243569	0.0304238
150	0.6532729	0.2886152	0.0448850	0.7079434	0.8250336	0.4892655	0.5968588	0.4143073	0.0137201	0.0394673
200	0.6559184	0.2902866	0.0313103	0.8004708	0.9325828	0.3465587	0.7436585	0.4553530	0.0157052	0.0193780
250	0.6376335	0.2256212	0.0325212	0.6941212	0.7722977	0.3896277	0.7404596	0.4647845	0.0190830	0.0386418
300	0.6382349	0.3202472	0.0344862	0.6549801	0.7948569	0.3785712	0.7666742	0.2770446	0.0246448	0.0295368
350	0.8373887	0.2440269	0.0379024	0.8318927	0.7916670	0.2498105	0.7110135	0.2472296	0.0129818	0.0297323
400	0.6813526	0.3171997	0.0317155	0.7321146	0.9316289	0.3916994	0.5659061	0.3495255	0.0160868	0.0211987
450	0.6685247	0.3002844	0.0450300	0.7599119	0.6920925	0.4483468	0.6890016	0.1219978	0.0462699	0.0485561
500	0.8000986	0.2284615	0.0367628	0.7705427	0.7243740	0.4271293	0.7203644	0.0890616	0.0440064	0.0191215
550	0.2919291	0.4064895	0.0424877	0.7618381	0.1903074	0.4965497	0.5209115	0.4480053	0.0140515	0.0438020
600	0.1245383	0.3321525	0.0778514	0.8014013	0.0852445	0.4634233	0.5982382	0.1760846	0.0037782	0.0456145
650	0.1033379	0.4113074	0.0755503	0.7188278	0.0704197	0.3926964	0.4349221	0.0816324	0.0177640	0.0349481
700	0.1653617	0.3080479	0.0297368	0.6938641	0.0748676	0.5696613	0.4027761	0.0511633	0.0154923	0.0514552
750	0.2256209	0.3441007	0.0414426	0.7241035	0.0694344	0.5058864	0.3295097	0.0915541	0.0257655	0.0136937
800	0.2703931	0.2773100	0.0467138	0.7971479	0.0504775	0.4798375	0.2564468	0.0695732	0.0166735	0.0272613
850	0.2465784	0.3413913	0.0496756	0.6164441	0.0813173	0.7638950	0.3179467	0.0607359	0.0069221	0.0351658
900	0.1749791	0.4091206	0.0368616	0.7894423	0.0408791	0.6231417	0.2602512	0.1025217	0.0234828	0.0431959
950	0.2054968	0.3376769	0.0329240	0.6803203	0.0615014	0.6699647	0.2873782	0.1795727	0.0170282	0.0420789
1000	0.2102426	0.4641371	0.0306369	0.7200309	0.0396974	0.7191518	0.3418004	0.1374520	0.0298904	0.0210364

0	0.0858744	0.3287189	0.0484762	0.7061706	0.0715978	0.7389493	0.2645204	0.1940670	0.0182064	0.0220277
50	0.3876390	0.3350209	0.0375252	0.6475406	0.1057702	0.2913132	0.4631654	0.6595493	0.1973476	0.3476959
100	0.5951226	0.3024764	0.0387312	0.6692222	0.0725350	0.1991803	0.5807926	0.7986449	0.2634559	0.4737597
150	0.6468332	0.4324682	0.0358821	0.7690247	0.1667575	0.1950526	0.5943813	0.6758362	0.2133471	0.5122698
200	0.6599351	0.3655614	0.0309441	0.6894389	0.1864233	0.1916966	0.7132386	0.7879925	0.3039484	0.5080176
250	0.7903996	0.3125623	0.0455679	0.6066760	0.1709381	0.2043607	0.6878864	0.7780022	0.3217428	0.4357978
300	0.6640033	0.3277016	0.0091008	0.6264799	0.2384531	0.1685429	0.6770954	0.7647728	0.2972557	0.6148570
350	0.7555732	0.3803143	0.0215034	0.6656880	0.2250417	0.0648256	0.8719777	0.7390167	0.2422282	0.4348095
400	0.7346794	0.3823354	0.0620891	0.6959743	0.2336507	0.0608973	0.7497709	0.9299898	0.1879373	0.5744953
450	0.7269903	0.3501278	0.0898321	0.5315291	0.2700212	0.0940140	0.5941253	0.7491319	0.2396389	0.6357695
500	0.6907030	0.4724227	0.0667343	0.5188768	0.3043515	0.1333936	0.6266613	0.7034278	0.2521297	0.4987946
550	0.3757235	0.5051263	0.0764853	0.5444562	0.1880658	0.2627940	0.8311101	0.7857084	0.0813270	0.1769445
600	0.3283352	0.4749521	0.0438889	0.5974062	0.1097125	0.3930691	0.6026142	0.7135911	0.0490084	0.0983571
650	0.3313450	0.5022418	0.0554846	0.6367197	0.1053551	0.3727542	0.6676410	0.8768292	0.0685150	0.0348795
700	0.1972762	0.4012684	0.0556935	0.6963660	0.0664667	0.5116802	0.6356034	0.7515574	0.0327234	0.0149552
750	0.2255467	0.3964128	0.0422994	0.9822045	0.0876286	0.4613444	0.7238892	0.4871225	0.0283790	0.0275772
800	0.2252507	0.3370361	0.0593223	0.7119329	0.0813456	0.3507658	0.6128893	0.8102307	0.0522817	0.0094854
850	0.1418811	0.3119312	0.0312585	0.9587262	0.0976783	0.3708172	0.7496020	0.4382477	0.0053369	0.0338514
900	0.1066546	0.3907960	0.0184428	0.7279369	0.0798472	0.3692397	0.6452710	0.1359648	0.0123654	0.0287779
950	0.1755080	0.2701944	0.0367329	0.8327743	0.0345640	0.3408389	0.4636985	0.1073840	0.0197625	0.0406557
1000	0.0962602	0.2972087	0.0200423	0.6821663	0.0443279	0.5530283	0.5596395	0.3907828	0.0279257	0.0264899
