"Time"	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W
750	0.1674249	0.0893071	0.2332324	0.4926107	0.8707793	0.9229477	0.7978986	0.4561620	0.7795436	0.9942699
800	0.1691862	0.0908126	0.2357641	0.4936572	0.8704794	0.9174341	0.7273023	0.5728550	0.8094159	0.9977159
850	0.1712471	0.0920992	0.2372158	0.4941385	0.8699228	0.9090937	0.6766292	0.6371165	0.8220304	0.9990896
900	0.1732223	0.0930516	0.2379893	0.4944179	0.8689987	0.8998096	0.6461139	0.6695555	0.8273469	0.9996371
950	0.1748610	0.0936891	0.2384165	0.4946814	0.8677896	0.8914533	0.6292649	0.6851909	0.8295849	0.9998553
1000	0.1760826	0.0940928	0.2387118	0.4949991	0.8664831	0.8850026	0.6204084	0.6925119	0.8305237	0.9999423

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.1796355	0.0961305	0.2669853	0.6432314	0.8757856	0.8540867	0.2499246	0.8664030	0.8780050	1.0000000
100	0.1811886	0.1032979	0.3257194	0.6852834	0.8780611	0.7784990	0.1887743	0.9209360	0.8880167	1.0000000
150	0.1895167	0.1200671	0.3687756	0.6970520	0.8723980	0.6811062	0.1733222	0.9391508	0.8901579	1.0000000
200	0.2075362	0.1405768	0.3908631	0.7006642	0.8600514	0.6022540	0.1664848	0.9453270	0.8906158	1.0000000
250	0.2313218	0.1582638	0.4007091	0.7026825	0.8437285	0.5510163	0.1621635	0.9474375	0.8907137	1.0000000
300	0.2544611	0.1706408	0.4052165	0.7048670	0.8268861	0.5204329	0.1592582	0.9481611	0.8907347	1.0000000
350	0.2729289	0.1783399	0.4078728	0.7074165	0.8121687	0.5025028	0.1574000	0.9484093	0.8907391	1.0000000
400	0.2858960	0.1829555	0.4100415	0.7100546	0.8007328	0.4919329	0.1562759	0.9484943	0.8907401	1.0000000
450	0.2943555	0.1858544	0.4120753	0.7124648	0.7925503	0.4856630	0.1556120	0.9485234	0.8907403	1.0000000
500	0.2997595	0.1878802	0.4139486	0.7144545	0.7870229	0.4819345	0.1552096	0.9485334	0.8907403	1.0000000
550	0.3032802	0.1886017	0.3920049	0.5768912	0.7600474	0.5624876	0.4699563	0.7982972	0.8439268	1.0000000
600	0.3041394	0.1806689	0.3394986	0.5417926	0.7688357	0.6949123	0.5314069	0.7406893	0.8339151	1.0000000
650	0.2976009	0.1624858	0.3008911	0.5323112	0.7950051	0.7776944	0.5554805	0.7161964	0.8317740	1.0000000
700	0.2815651	0.1428097	0.2805382	0.5255250	0.8195024	0.8215039	0.5716089	0.7057321	0.8313161	1.0000000
750	0.2601885	0.1275373	0.2694077	0.5182092	0.8366102	0.8441581	0.5838819	0.7013933	0.8312181	1.0000000
800	0.2392872	0.1172509	0.2617249	0.5115602	0.8472006	0.8562443	0.5928074	0.6996555	0.8311972	1.0000000
850	0.2222207	0.1104992	0.2556458	0.5064432	0.8534148	0.8630303	0.5988763	0.6989805	0.8311927	1.0000000
900	0.2095697	0.1059145	0.2508865	0.5029153	0.8569873	0.8670224	0.6028653	0.6987247	0.8311917	1.0000000
950	0.2005485	0.1026782	0.2473890	0.5006473	0.8590371	0.8694519	0.6055062	0.6986297	0.8311915	1.0000000
1000	0.1941517	0.1003617	0.2449798	0.4992512	0.8602237	0.8709693	0.6073054	0.6985951	0.8311915	1.0000000

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.1795995	0.0955023	0.2408701	0.4968687	0.8668684	0.8455140	0.1433212	0.6965139	0.7763518	0.7326287
100	0.1795859	0.0954897	0.2406371	0.4960138	0.8648665	0.7165459	0.0765674	0.6633830	0.5731298	0.6260537
150	0.1795623	0.0954286	0.2401576	0.4955247	0.8509512	0.5317595	0.0682751	0.5483451	0.3647040	0.5835725
200	0.1794894	0.0953061	0.2398754	0.4966744	0.8195400	0.3890169	0.0711702	0.3696222	0.2459322	0.5666394
250	0.1793550	0.0952115	0.2406035	0.5007174	0.7715486	0.3133619	0.0787302	0.2191774	0.1922421	0.5598898
300	0.1792498	0.0953589	0.2432502	0.5084696	0.7174743	0.2874573	0.0877526	0.1331382	0.1696265	0.5571994
350	0.1794116	0.0960476	0.2485350	0.5200684	0.6728041	0.2896309	0.0952820	0.0922915	0.1602216	0.5561269
400	0.1802056	0.0975888	0.2566748	0.5340823	0.6471104	0.3031787	0.1001473	0.0743209	0.1563007	0.5556995
450	0.1820447	0.1001976	0.2668459	0.5472330	0.6392243	0.3179663	0.1027134	0.0666224	0.1546618	0.5555291
500	0.1852459	0.1038241	0.2771034	0.5565284	0.6421252	0.3295577	0.1037740	0.0633458	0.1539771	0.5554612
550	0.1898292	0.1080393	0.2855216	0.5636634	0.6453414	0.5145568	0.7664213	0.0629226	0.2096509	0.8228054
600	0.1953904	0.1122486	0.2927057	0.5705051	0.7046782	0.7277407	0.8587533	0.0839765	0.4231072	0.9293697
650	0.2012982	0.1161433	0.2973188	0.5633743	0.7717075	0.8358973	0.8575346	0.1887515	0.6275697	0.9718465
700	0.2069571	0.1190436	0.2946213	0.5461227	0.8170151	0.8838506	0.8123435	0.3633549	0.7403662	0.9887779
750	0.2114534	0.1197060	0.2849453	0.5284785	0.8426495	0.9015211	0.7447228	0.5112815	0.7920793	0.9955268
800	0.2135268	0.1176402	0.2725966	0.5150516	0.8559082	0.9037588	0.6863990	0.6026989	0.8145229	0.9982170
850	0.2124176	0.1136219	0.2613428	0.5062987	0.8621456	0.8987473	0.6484958	0.6518264	0.8241237	0.9992893
900	0.2084669	0.1089585	0.2528360	0.5011532	0.8645664	0.8915538	0.6275032	0.6764706	0.8282105	0.9997167
950	0.2028468	0.1046871	0.2471606	0.4984002	0.8650310	0.8850097	0.6171691	0.6883525	0.8299420	0.9998871
1000	0.1968797	0.1013082	0.2437291	0.4970973	0.8646228	0.8801962	0.6126779	0.6939303	0.8306712	0.9999550

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.2596567	0.0956956	0.2489530	0.5425142	0.8620396	0.8738569	0.6112036	0.6985757	0.8311915	1.0000000
100	0.2856476	0.0978364	0.2673017	0.5559211	0.8620471	0.8738613	0.6109924	0.6985757	0.8311915	1.0000000
150	0.2959497	0.1026197	0.2811580	0.5598850	0.8620508	0.8738219	0.6099822	0.6985757	0.8311915	1.0000000
200	0.3030805	0.1082483	0.2885083	0.5610563	0.8620481	0.8736584	0.6080248	0.6985757	0.8311915	1.0000000
250	0.3098653	0.1130025	0.2918129	0.5614026	0.8620316	0.8733169	0.6056741	0.6985757	0.8311915	1.0000000
300	0.3159757	0.1162884	0.2931662	0.5615068	0.8619936	0.8728313	0.6035618	0.6985757	0.8311915	1.0000000
350	0.3207798	0.1182789	0.2936898	0.5615429	0.8619327	0.8722972	0.6019935	0.6985757	0.8311915	1.0000000
400	0.3241251	0.1193802	0.2938876	0.5615632	0.8618557	0.8718076	0.6009736	0.6985757	0.8311915	1.0000000
450	0.3262410	0.1199519	0.2939652	0.5615824	0.8617737	0.8714159	0.6003710	0.6985757	0.8311915	1.0000000
500	0.3274827	0.1202364	0.2940015	0.5616032	0.8616973	0.8711335	0.6000393	0.6985757	0.8311915	1.0000000
550	0.2516681	0.1201439	0.2859262	0.5162914	0.8616333	0.8709458	0.5998719	0.6985757	0.8311915	1.0000000
600	0.2270673	0.1177146	0.2675625	0.5029032	0.8615841	0.8708331	0.6000162	0.6985757	0.8311915	1.0000000
650	0.2167472	0.1124824	0.2537388	0.4989555	0.8615497	0.8708126	0.6010491	0.6985757	0.8311915	1.0000000
700	0.2087732	0.1067284	0.2464269	0.4977974	0.8615316	0.8709547	0.6030566	0.6985757	0.8311915	1.0000000
750	0.2009065	0.1021694	0.2431492	0.4974610	0.8615359	0.8712990	0.6054237	0.6985757	0.8311915	1.0000000
800	0.1938817	0.0991719	0.2418123	0.4973633	0.8615680	0.8717921	0.6075105	0.6985757	0.8311915	1.0000000
850	0.1884608	0.0974192	0.2412982	0.4973305	0.8616269	0.8723259	0.6090328	0.6985757	0.8311915	1.0000000
900	0.1847568	0.0964724	0.2411055	0.4973109	0.8617030	0.8728052	0.6100071	0.6985757	0.8311915	1.0000000
950	0.1824534	0.0959886	0.2410301	0.4972904	0.8617838	0.8731813	0.6105746	0.6985757	0.8311915	1.0000000
1000	0.1811209	0.0957504	0.2409939	0.4972673	0.8618582	0.8734479	0.6108831	0.6985757	0.8311915	1.0000000

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.1839366	0.1369122	0.7279775	0.5122408	0.8996100	0.8738425	0.6091535	0.6985757	0.8311915	1.0000000
100	0.2334591	0.2576144	0.8134696	0.5118111	0.9113766	0.8732171	0.5891048	0.6985757	0.8311915	1.0000000
150	0.3297086	0.3618876	0.8285213	0.5084217	0.9150137	0.8701149	0.5584830	0.6985757	0.8311915	1.0000000
200	0.4193375	0.4221553	0.8308750	0.5058230	0.9159756	0.8643043	0.5368056	0.6985757	0.8311915	1.0000000
250	0.4796174	0.4518126	0.8309605	0.5043758	0.9159433	0.8577284	0.5253349	0.6985757	0.8311915	1.0000000
300	0.5142018	0.4653102	0.8307417	0.5037115	0.9155118	0.8521612	0.5198598	0.6985757	0.8311915	1.0000000
350	0.5323300	0.4711800	0.8305712	0.5034838	0.9149646	0.8482247	0.5173539	0.6985757	0.8311915	1.0000000
400	0.5412840	0.4736555	0.8304812	0.5034730	0.9144548	0.8457513	0.5162364	0.6985757	0.8311915	1.0000000
450	0.5455177	0.4746774	0.8304475	0.5035535	0.9140496	0.8443186	0.5157493	0.6985757	0.8311915	1.0000000
500	0.5474526	0.4750949	0.8304450	0.5036580	0.9137601	0.8435364	0.5155413	0.6985757	0.8311915	1.0000000
550	0.5460981	0.4242178	0.3444097	0.4881386	0.8745267	0.8431346	0.5161218	0.6985757	0.8311915	1.0000000
600	0.5201374	0.2947275	0.2552171	0.4888465	0.8621471	0.8432268	0.5234456	0.6985757	0.8311915	1.0000000
650	0.4542838	0.1918781	0.2388274	0.4927386	0.8582587	0.8448156	0.5414484	0.6985757	0.8311915	1.0000000
700	0.3680678	0.1370337	0.2373715	0.4957426	0.8571916	0.8487807	0.5650663	0.6985757	0.8311915	1.0000000
750	0.2913771	0.1122532	0.2387967	0.4974283	0.8572472	0.8545657	0.5856136	0.6985757	0.8311915	1.0000000
800	0.2386797	0.1019683	0.2402541	0.4981935	0.8578639	0.8605929	0.5988449	0.6985757	0.8311915	1.0000000
850	0.2082574	0.0979786	0.2411860	0.4984200	0.8587372	0.8655756	0.6057842	0.6985757	0.8311915	1.0000000
900	0.1926942	0.0965483	0.2416361	0.4983564	0.8596364	0.8690774	0.6089564	0.6985757	0.8311915	1.0000000
950	0.1854202	0.0960830	0.2417613	0.4981579	0.8604127	0.8712658	0.6102672	0.6985757	0.8311915	1.0000000
1000	0.1822592	0.0959394	0.2417017	0.4979210	0.8610055	0.8725175	0.6107650	0.6985757	0.8311915	1.0000000

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.1795995	0.0955026	0.2408940	0.4972119	0.8634578	0.9365894	0.3826940	0.6985757	0.8311915	1.0000000
100	0.1795875	0.0955019	0.2408919	0.4970239	0.8675393	0.9579101	0.3500335	0.6985757	0.8311915	1.0000000
150	0.1795821	0.0954964	0.2407389	0.4962831	0.8714532	0.9636631	0.3453658	0.6985757	0.8311915	1.0000000
200	0.1795697	0.0954537	0.2402839	0.4952387	0.8740377	0.9647576	0.3447018	0.6985757	0.8311915	1.0000000
250	0.1795156	0.0953335	0.2395922	0.4942606	0.8754528	0.9647743	0.3446218	0.6985757	0.8311915	1.0000000
300	0.1793751	0.0951285	0.2388532	0.4935321	0.8761430	0.9646467	0.3446459	0.6985757	0.8311915	1.0000000
350	0.1791283	0.0948716	0.2382208	0.4930645	0.8764531	0.9645558	0.3447065	0.6985757	0.8311915	1.0000000
400	0.1787967	0.0946103	0.2377570	0.4927944	0.8765837	0.9645102	0.3447858	0.6985757	0.8311915	1.0000000
450	0.1784298	0.0943820	0.2374532	0.4926504	0.8766360	0.9644929	0.3448693	0.6985757	0.8311915	1.0000000
500	0.1780794	0.0942044	0.2372711	0.4925783	0.8766561	0.9644901	0.3449452	0.6985757	0.8311915	1.0000000
550	0.1777813	0.0940782	0.2371640	0.4924894	0.8743645	0.8592252	0.5736827	0.6985757	0.8311915	1.0000000
600	0.1775501	0.0939934	0.2371093	0.4927803	0.8682991	0.8511398	0.6064293	0.6985757	0.8311915	1.0000000
650	0.1773837	0.0939481	0.2373207	0.4938862	0.8635179	0.8596282	0.6111457	0.6985757	0.8311915	1.0000000
700	0.1772861	0.0939809	0.2379777	0.4952899	0.8613629	0.8666399	0.6118361	0.6985757	0.8311915	1.0000000
750	0.1772932	0.0941368	0.2389060	0.4964026	0.8608879	0.8705770	0.6119171	0.6985757	0.8311915	1.0000000
800	0.1774505	0.0944057	0.2397868	0.4970424	0.8610842	0.8725050	0.6118640	0.6985757	0.8311915	1.0000000
850	0.1777612	0.0947233	0.2404219	0.4973077	0.8614146	0.8733795	0.6117507	0.6985757	0.8311915	1.0000000
900	0.1781702	0.0950166	0.2407843	0.4973617	0.8616858	0.8737488	0.6116107	0.6985757	0.8311915	1.0000000
950	0.1785938	0.0952410	0.2409425	0.4973281	0.8618634	0.8738875	0.6114752	0.6985757	0.8311915	1.0000000
1000	0.1789610	0.0953868	0.2409825	0.4972744	0.8619660	0.8739257	0.6113653	0.6985757	0.8311915	1.0000000

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.1840423	0.1379620	0.7381907	0.4971732	0.8620396	0.8738439	0.6091065	0.7084530	0.9182005	1.0000000
100	0.2346941	0.2614574	0.8243509	0.4971671	0.8620403	0.8731809	0.5876376	0.7311303	0.9368087	1.0000000
150	0.3325463	0.3674760	0.8392782	0.4971622	0.8619567	0.8698740	0.5555118	0.7486011	0.9407883	1.0000000
200	0.4230500	0.4284406	0.8418639	0.4971684	0.8616184	0.8637105	0.5327904	0.7582214	0.9416394	1.0000000
250	0.4835997	0.4584129	0.8423132	0.4972190	0.8609252	0.8567204	0.5204490	0.7627593	0.9418214	1.0000000
300	0.5182299	0.4721348	0.8423982	0.4973508	0.8599643	0.8507436	0.5143351	0.7647180	0.9418603	1.0000000
350	0.5363738	0.4781966	0.8424299	0.4975718	0.8589307	0.8464540	0.5114358	0.7655161	0.9418686	1.0000000
400	0.5453640	0.4808275	0.8424635	0.4978537	0.8579988	0.8437123	0.5101034	0.7658286	0.9418704	1.0000000
450	0.5496502	0.4819645	0.8425057	0.4981509	0.8572602	0.8420965	0.5095069	0.7659474	0.9418708	1.0000000
500	0.5516390	0.4824621	0.8425527	0.4984232	0.8567293	0.8411991	0.5092452	0.7659915	0.9418709	1.0000000
550	0.5503289	0.4307248	0.3459268	0.4986469	0.8563754	0.8406879	0.5079018	0.7579750	0.8548618	1.0000000
600	0.5243582	0.2991831	0.2600365	0.4988153	0.8561483	0.8403471	0.5123170	0.7370215	0.8362537	1.0000000
650	0.4584428	0.1953388	0.2452769	0.4989348	0.8560197	0.8413414	0.5306756	0.7188105	0.8322741	1.0000000
700	0.3722435	0.1401148	0.2428096	0.4990159	0.8560734	0.8451773	0.5568360	0.7079596	0.8314230	1.0000000
750	0.2955574	0.1148982	0.2424437	0.4990521	0.8564579	0.8514243	0.5801075	0.7025889	0.8312410	1.0000000
800	0.2426130	0.1040366	0.2424089	0.4990140	0.8572106	0.8581899	0.5953979	0.7002008	0.8312021	1.0000000
850	0.2116345	0.0994553	0.2423834	0.4988760	0.8581975	0.8638890	0.6036908	0.6992088	0.8311937	1.0000000
900	0.1953413	0.0975282	0.2422984	0.4986450	0.8592139	0.8679572	0.6077044	0.6988155	0.8311920	1.0000000
950	0.1873388	0.0967009	0.2421447	0.4983592	0.8601002	0.8705482	0.6095267	0.6986646	0.8311916	1.0000000
1000	0.1835662	0.0963186	0.2419406	0.4980670	0.8607852	0.8720692	0.6103310	0.6986081	0.8311915	1.0000000

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.2544455	0.3779964	0.2408904	0.4971731	0.8620372	0.8733338	0.5800268	0.6985757	0.8311915	1.0000000
100	0.3926002	0.4505737	0.2408842	0.4971653	0.8619513	0.8688229	0.5402269	0.6985757	0.8311915	1.0000000
150	0.4796241	0.4692194	0.2408786	0.4971688	0.8615152	0.8610129	0.5235472	0.6985757	0.8311915	1.0000000
200	0.5210000	0.4740090	0.2408837	0.4972323	0.8606494	0.8537017	0.5179118	0.6985757	0.8311915	1.0000000
250	0.5383958	0.4752405	0.2409274	0.4973992	0.8595653	0.8486336	0.5161290	0.6985757	0.8311915	1.0000000
300	0.5452004	0.4755632	0.2410366	0.4976609	0.8585349	0.8456727	0.5155852	0.6985757	0.8311915	1.0000000
350	0.5477385	0.4756619	0.2412142	0.4979658	0.8577187	0.8441172	0.5154234	0.6985757	0.8311915	1.0000000
400	0.5486584	0.4757136	0.2414352	0.4982569	0.8571499	0.8433553	0.5153750	0.6985757	0.8311915	1.0000000
450	0.5489926	0.4757617	0.2416633	0.4984976	0.8567890	0.8429996	0.5153585	0.6985757	0.8311915	1.0000000
500	0.5491234	0.4758126	0.2418676	0.4986761	0.8565757	0.8428386	0.5153502	0.6985757	0.8311915	1.0000000
550	0.5116133	0.1934833	0.2420318	0.4987979	0.8564574	0.8429891	0.5267348	0.6985757	0.8311915	1.0000000
600	0.4009543	0.1210028	0.2421528	0.4988767	0.8564432	0.8456388	0.5588072	0.6985757	0.8311915	1.0000000
650	0.2958136	0.1024257	0.2422361	0.4989213	0.8567067	0.8519669	0.5872307	0.6985757	0.8311915	1.0000000
700	0.2320737	0.0976859	0.2422852	0.4989076	0.8573941	0.8593981	0.6021511	0.6985757	0.8311915	1.0000000
750	0.2013938	0.0964897	0.2422877	0.4987948	0.8583923	0.8654172	0.6080532	0.6985757	0.8311915	1.0000000
800	0.1884278	0.0961896	0.2422220	0.4985755	0.8594411	0.8693468	0.6100547	0.6985757	0.8311915	1.0000000
850	0.1833657	0.0961008	0.2420802	0.4982894	0.8603359	0.8715864	0.6106769	0.6985757	0.8311915	1.0000000
900	0.1814756	0.0960448	0.2418805	0.4979943	0.8609970	0.8727518	0.6108662	0.6985757	0.8311915	1.0000000
950	0.1807636	0.0959788	0.2416575	0.4977355	0.8614371	0.8733214	0.6109344	0.6985757	0.8311915	1.0000000
1000	0.1804565	0.0958995	0.2414454	0.4975340	0.8617080	0.8735891	0.6109756	0.6985757	0.8311915	1.0000000

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.1795995	0.0955026	0.2408913	0.4971815	0.8623620	0.8835660	0.4140263	0.8101863	0.8654821	1.0000000
100	0.1795873	0.0955009	0.2408845	0.4971233	0.8627457	0.8681435	0.3730563	0.8488910	0.8728156	1.0000000
150	0.1795812	0.0954976	0.2408455	0.4970129	0.8618246	0.8468322	0.3589822	0.8631416	0.8743840	1.0000000
200	0.1795750	0.0954875	0.2407926	0.4970730	0.8595971	0.8298449	0.3528785	0.8684877	0.8747194	1.0000000
250	0.1795630	0.0954745	0.2408320	0.4974488	0.8568615	0.8188598	0.3501464	0.8704916	0.8747911	1.0000000
300	0.1795494	0.0954805	0.2410587	0.4980903	0.8543363	0.8124945	0.3489525	0.8712360	0.8748065	1.0000000
350	0.1795559	0.0955344	0.2414780	0.4988413	0.8523678	0.8090489	0.3484415	0.8715095	0.8748098	1.0000000
400	0.1796149	0.0956514	0.2420152	0.4995530	0.8509986	0.8072683	0.3482151	0.8716088	0.8748105	1.0000000
450	0.1797506	0.0958246	0.2425717	0.5001385	0.8501215	0.8063756	0.3480953	0.8716445	0.8748106	1.0000000
500	0.1799649	0.0960301	0.2430700	0.5005730	0.8495930	0.8059322	0.3480094	0.8716571	0.8748107	1.0000000
550	0.1802374	0.0962395	0.2434680	0.5008515	0.8486131	0.7921369	0.5392366	0.7687562	0.8405201	1.0000000
600	0.1805347	0.0964295	0.2437652	0.5011568	0.8479625	0.8180791	0.5793896	0.7285963	0.8331865	1.0000000
650	0.1808237	0.0965903	0.2440361	0.5014509	0.8496575	0.8414871	0.5949558	0.7112356	0.8316181	1.0000000
700	0.1810842	0.0967279	0.2442478	0.5013637	0.8526983	0.8561681	0.6029010	0.7037421	0.8312827	1.0000000
750	0.1813107	0.0968356	0.2442436	0.5008190	0.8557026	0.8644601	0.6069701	0.7006162	0.8312110	1.0000000
800	0.1814913	0.0968826	0.2439480	0.5000246	0.8580412	0.8689397	0.6089394	0.6993594	0.8311957	1.0000000
850	0.1815952	0.0968402	0.2434332	0.4992192	0.8596427	0.8712947	0.6098510	0.6988699	0.8311924	1.0000000
900	0.1815888	0.0967081	0.2428379	0.4985443	0.8606555	0.8725063	0.6102796	0.6986841	0.8311917	1.0000000
950	0.1814609	0.0965143	0.2422807	0.4980430	0.8612622	0.8731202	0.6105103	0.6986151	0.8311915	1.0000000
1000	0.1812325	0.0962977	0.2418255	0.4977004	0.8616115	0.8734311	0.6106668	0.6985898	0.8311915	1.0000000

0	0.1796286	0.0955044	0.2408961	0.4971809	0.8620274	0.8738408	0.6112050	0.6985757	0.8311915	1.0000000
50	0.1795995	0.0955026	0.2408912	0.4971814	0.8623339	0.8868401	0.6059515	0.7775898	0.7646929	0.4403028
100	0.1795873	0.0955009	0.2408863	0.4971393	0.8632280	0.8914629	0.5945552	0.7711461	0.4751337	0.2172057
150	0.1795813	0.0954982	0.2408508	0.4969776	0.8641146	0.8922197	0.5926622	0.6850327	0.3572838	0.1282785
200	0.1795755	0.0954876	0.2407499	0.4967443	0.8646865	0.8923079	0.6068080	0.5914951	0.3301344	0.0928318
250	0.1795614	0.0954603	0.2405958	0.4965261	0.8650117	0.8937818	0.6290447	0.5335352	0.3242759	0.0787026
300	0.1795288	0.0954143	0.2404311	0.4963634	0.8652945	0.8967857	0.6491641	0.5051757	0.3230206	0.0730707
350	0.1794730	0.0953567	0.2402883	0.4962414	0.8656691	0.9003172	0.6629039	0.4927754	0.3227519	0.0708258
400	0.1793984	0.0952973	0.2401716	0.4961254	0.8661385	0.9034468	0.6707894	0.4876905	0.3226943	0.0699310
450	0.1793150	0.0952423	0.2400668	0.4959943	0.8666316	0.9057761	0.6748279	0.4856916	0.3226820	0.0695743
500	0.1792317	0.0951921	0.2399594	0.4958489	0.8670751	0.9073155	0.6767460	0.4849292	0.3226794	0.0694321
550	0.1791525	0.0951441	0.2398444	0.4956969	0.8671876	0.8970579	0.6979221	0.2404893	0.1288800	0.6290726
600	0.1790767	0.0950957	0.2397277	0.4955968	0.8667419	0.8956430	0.7568123	0.1235195	0.1384746	0.8521472
650	0.1790023	0.0950479	0.2396446	0.4956181	0.8663790	0.9004012	0.8162409	0.0894597	0.3822118	0.9410654
700	0.1789301	0.0950078	0.2396280	0.4957009	0.8665211	0.9074187	0.8472246	0.1657648	0.6196586	0.9765085
750	0.1788669	0.0949845	0.2396578	0.4957334	0.8671234	0.9129270	0.8255850	0.3433032	0.7415061	0.9906362
800	0.1788221	0.0949780	0.2396759	0.4956557	0.8678556	0.9142018	0.7640601	0.5019438	0.7940331	0.9962676
850	0.1787983	0.0949774	0.2396369	0.4954905	0.8683322	0.9105187	0.7034812	0.5996095	0.8158045	0.9985122
900	0.1787867	0.0949685	0.2395387	0.4953176	0.8682995	0.9033974	0.6618959	0.6512192	0.8248058	0.9994070
950	0.1787720	0.0949438	0.2394210	0.4952247	0.8677290	0.8952870	0.6376049	0.6766009	0.8285416	0.9997636
1000	0.1787428	0.0949078	0.2393402	0.4952649	0.8667821	0.8881097	0.6245288	0.6885945	0.8300945	0.9999058
