YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0.0473176	0.0000000	0.8158700	0.9261587	0.9625948	0.9646949	0.0551477	0.0664701	1.0000000	0.0000000
0.0504474	0.1082025	0.0192068	0.0000000	0.2152571	0.1206999	0.6493749	0.0664713	0.9999995	0.0000000
