"Time"	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
700	0.9992328	0.7457012	0.9998604	0.9730289	0.1147301	0.5227257	0.8675836	0.1362431	0.2540359	0.4281139
750	0.9998592	0.7296657	0.9998596	0.9794399	0.1019562	0.5119579	0.8826107	0.1352637	0.2523565	0.4628719
800	0.9999742	0.7133875	0.9998575	0.9819604	0.0956451	0.5046251	0.8899610	0.1343048	0.2499741	0.4866771
850	0.9999953	0.6999165	0.9998540	0.9831351	0.0923956	0.5001856	0.8937680	0.1330468	0.2473207	0.5010675
900	0.9999991	0.6901360	0.9998494	0.9839215	0.0903763	0.4976430	0.8962372	0.1315451	0.2448743	0.5092815
950	0.9999998	0.6835962	0.9998445	0.9846303	0.0887643	0.4961570	0.8983232	0.1300005	0.2429145	0.5140849
1000	1.0000000	0.6793980	0.9998398	0.9853127	0.0872898	0.4951891	0.9003009	0.1286047	0.2414827	0.5172414

0	1.0000000	0.6680693	0.9998211	0.9882863	0.0802811	0.4910934	0.9098725	0.1236467	0.2370519	0.5309179
50	0.7960006	0.6463036	0.9998636	0.9881118	0.0805812	0.4911303	0.9094212	0.1302615	0.2953864	0.8537027
100	0.7585686	0.5956386	0.9999008	0.9860066	0.0842245	0.4913400	0.9040533	0.1450021	0.2843680	0.9536955
150	0.7517001	0.5558500	0.9999128	0.9815551	0.0918674	0.4924083	0.8932539	0.1493237	0.2531073	0.9846614
200	0.7504398	0.5328154	0.9999009	0.9786160	0.0976364	0.4944995	0.8855527	0.1412640	0.2276428	0.9942359
250	0.7502086	0.5209559	0.9998718	0.9799840	0.0969708	0.4965141	0.8869122	0.1286743	0.2121300	0.9971880
300	0.7501661	0.5151765	0.9998348	0.9840244	0.0908358	0.4971332	0.8957732	0.1174680	0.2037792	0.9981031
350	0.7501584	0.5124434	0.9997996	0.9881041	0.0827250	0.4959765	0.9073341	0.1095360	0.1995624	0.9984009
400	0.7501569	0.5111731	0.9997721	0.9910742	0.0753246	0.4936028	0.9178880	0.1045886	0.1975106	0.9985143
450	0.7501567	0.5105878	0.9997536	0.9929303	0.0697104	0.4908530	0.9259094	0.1017387	0.1965340	0.9985702
500	0.7501566	0.5103182	0.9997423	0.9940055	0.0659012	0.4883521	0.9313514	0.1001838	0.1960747	0.9986044
550	0.9541560	0.5238751	0.9996166	0.9946853	0.0632905	0.4863814	0.9351180	0.0939316	0.1407508	0.6891347
600	0.9915880	0.5623967	0.9993897	0.9957237	0.0596720	0.4848428	0.9407334	0.0831207	0.1562376	0.5963729
650	0.9984565	0.6003291	0.9993447	0.9968727	0.0550630	0.4832545	0.9480745	0.0809256	0.1864205	0.5714174
700	0.9997168	0.6259822	0.9994765	0.9974015	0.0522176	0.4815140	0.9524655	0.0873227	0.2079945	0.5679312
750	0.9999480	0.6398923	0.9996128	0.9971435	0.0526042	0.4801573	0.9514784	0.0968729	0.2196931	0.5695711
800	0.9999905	0.6463811	0.9997016	0.9961961	0.0558295	0.4797458	0.9460064	0.1053748	0.2252691	0.5699451
850	0.9999983	0.6493939	0.9997510	0.9948120	0.0605213	0.4804127	0.9385040	0.1113419	0.2278458	0.5672574
900	0.9999997	0.6513730	0.9997768	0.9933521	0.0652644	0.4818699	0.9312389	0.1150068	0.2292577	0.5621057
950	0.9999999	0.6533978	0.9997902	0.9921073	0.0691948	0.4836536	0.9254281	0.1171516	0.2303738	0.5559594
1000	1.0000000	0.6556792	0.9997977	0.9911841	0.0720771	0.4853652	0.9212881	0.1184805	0.2314758	0.5501314

0	1.0000000	0.6680693	0.9998211	0.9882863	0.0802811	0.4910934	0.9098725	0.1236467	0.2370519	0.5309179
50	1.0000000	0.6576782	0.9998208	0.9882932	0.0802724	0.1688597	0.9098889	0.1235478	0.2336081	0.6820468
100	1.0000000	0.6319478	0.9998141	0.9883721	0.0801317	0.0629203	0.9101018	0.1218794	0.2213208	0.7288715
150	1.0000000	0.6104099	0.9997920	0.9888629	0.0791923	0.0280896	0.9115059	0.1171548	0.2066567	0.7434932
200	1.0000000	0.5972941	0.9997527	0.9900393	0.0767035	0.0166320	0.9152090	0.1104104	0.1950642	0.7485480
250	1.0000000	0.5902066	0.9997025	0.9916733	0.0727609	0.0128499	0.9210770	0.1037050	0.1875630	0.7513488
300	1.0000000	0.5864222	0.9996517	0.9932881	0.0682263	0.0115826	0.9278486	0.0983217	0.1830928	0.7541382
350	1.0000000	0.5841921	0.9996081	0.9945767	0.0640005	0.0111379	0.9341844	0.0945163	0.1803722	0.7572664
400	1.0000000	0.5826236	0.9995745	0.9954813	0.0605781	0.0109645	0.9393317	0.0919906	0.1785241	0.7604316
450	1.0000000	0.5813507	0.9995497	0.9960743	0.0580473	0.0108843	0.9431455	0.0903221	0.1770969	0.7632695
500	1.0000000	0.5802670	0.9995310	0.9964541	0.0562700	0.0108402	0.9458284	0.0891704	0.1759131	0.7655780
550	1.0000000	0.5871375	0.9995194	0.9966997	0.0550461	0.3264716	0.9476810	0.0884986	0.1807545	0.6271247
600	1.0000000	0.6073046	0.9995427	0.9968247	0.0543327	0.4298509	0.9487405	0.0900302	0.1961723	0.5855875
650	1.0000000	0.6262040	0.9996067	0.9967022	0.0545855	0.4636256	0.9482228	0.0949269	0.2105682	0.5734575
700	1.0000000	0.6386496	0.9996757	0.9961843	0.0563195	0.4748045	0.9453187	0.1015138	0.2198972	0.5694332
750	1.0000000	0.6457332	0.9997277	0.9952577	0.0594431	0.4789523	0.9402946	0.1076582	0.2251310	0.5665340
800	1.0000000	0.6497807	0.9997610	0.9940724	0.0632902	0.4811580	0.9343117	0.1123209	0.2279990	0.5626957
850	1.0000000	0.6525267	0.9997808	0.9928606	0.0670777	0.4829308	0.9286006	0.1154663	0.2297406	0.5578507
900	1.0000000	0.6548690	0.9997924	0.9918093	0.0702843	0.4845673	0.9238961	0.1174955	0.2310248	0.5526733
950	1.0000000	0.6571035	0.9997995	0.9909929	0.0727425	0.4860218	0.9203715	0.1188433	0.2321278	0.5478723
1000	1.0000000	0.6592181	0.9998044	0.9903929	0.0745299	0.4872217	0.9178533	0.1198178	0.2331164	0.5438679

0	1.0000000	0.6680693	0.9998211	0.9882863	0.0802811	0.4910934	0.9098725	0.1236467	0.2370519	0.5309179
50	0.3028585	0.1304770	0.9999380	0.9886942	0.3750734	0.4911160	0.9109605	0.1085632	0.0774448	0.5308501
100	0.1749393	0.0338836	0.9999428	0.9921152	0.4761821	0.4906871	0.9224024	0.0749266	0.0332771	0.5323677
150	0.1514673	0.0165170	0.9997573	0.9963541	0.5065594	0.4884930	0.9440780	0.0535478	0.0676561	0.5400388
200	0.1471604	0.0133551	0.9998040	0.9985814	0.5138760	0.4842985	0.9633471	0.0510055	0.2019284	0.5545488
250	0.1463701	0.0127104	0.9999280	0.9992360	0.5157549	0.4796397	0.9722058	0.0779958	0.3245234	0.5704432
300	0.1462251	0.0125035	0.9999754	0.9982014	0.5195425	0.4764560	0.9636367	0.1308508	0.3842236	0.5810621
350	0.1461985	0.0123951	0.9999915	0.9907159	0.5303968	0.4767442	0.9303825	0.1825745	0.4071134	0.5796633
400	0.1461936	0.0123637	0.9999968	0.9673786	0.5490238	0.4822675	0.8785400	0.2182719	0.4157534	0.5602533
450	0.1461927	0.0124414	0.9999986	0.9286157	0.5702015	0.4930322	0.8255518	0.2389496	0.4214257	0.5230098
500	0.1461925	0.0126471	0.9999992	0.8874613	0.5885335	0.5067898	0.7834300	0.2507336	0.4282446	0.4764059
550	0.8433340	0.5629778	0.9999851	0.8509863	0.3539640	0.5205842	0.7527322	0.2672924	0.3827700	0.4312647
600	0.9712532	0.6776984	0.9999732	0.8233270	0.2811827	0.5327089	0.7314676	0.2455810	0.2924365	0.3932831
650	0.9947252	0.7137898	0.9999494	0.8416650	0.2435986	0.5415699	0.7375791	0.2027566	0.2645008	0.3667758
700	0.9990321	0.7327161	0.9999187	0.8915976	0.2031121	0.5438504	0.7703935	0.1697200	0.2567355	0.3605399
750	0.9998224	0.7421297	0.9998924	0.9349308	0.1638008	0.5386313	0.8110790	0.1509516	0.2547417	0.3769484
800	0.9999674	0.7417554	0.9998755	0.9603568	0.1336641	0.5289116	0.8449633	0.1417718	0.2539092	0.4076706
850	0.9999940	0.7332897	0.9998661	0.9729644	0.1140844	0.5185970	0.8678236	0.1375309	0.2528186	0.4408652
900	0.9999989	0.7206872	0.9998607	0.9788591	0.1025973	0.5100781	0.8814698	0.1353765	0.2511160	0.4685989
950	0.9999998	0.7077937	0.9998565	0.9816538	0.0961725	0.5040152	0.8891721	0.1338774	0.2489182	0.4884187
1000	1.0000000	0.6968866	0.9998523	0.9831254	0.0924998	0.5000816	0.8936354	0.1324581	0.2465701	0.5012721

0	1.0000000	0.6680693	0.9998211	0.9882863	0.0802811	0.4910934	0.9098725	0.1236467	0.2370519	0.5309179
50	1.0000000	0.3166507	0.9998958	0.6554067	0.1118391	0.4352063	0.8667683	0.3288504	0.2375470	0.5281061
100	1.0000000	0.2541894	0.9999200	0.4843256	0.2163507	0.4249304	0.7459371	0.3894259	0.2401453	0.4941429
150	1.0000000	0.2467263	0.9999292	0.3526136	0.3204364	0.4397387	0.6410620	0.4079775	0.2464025	0.4137773
200	1.0000000	0.2539102	0.9999354	0.2795685	0.3889012	0.4648578	0.5782734	0.4150368	0.2547971	0.3225398
250	1.0000000	0.2669727	0.9999412	0.2449709	0.4271593	0.4889936	0.5455118	0.4193107	0.2615376	0.2528661
300	1.0000000	0.2812648	0.9999462	0.2285238	0.4475846	0.5071036	0.5288647	0.4225930	0.2650206	0.2098114
350	1.0000000	0.2936912	0.9999497	0.2198882	0.4587746	0.5189214	0.5200098	0.4249011	0.2661180	0.1858137
400	1.0000000	0.3029894	0.9999517	0.2149057	0.4651943	0.5260750	0.5149945	0.4262395	0.2661009	0.1729519
450	1.0000000	0.3092715	0.9999526	0.2119910	0.4689326	0.5302652	0.5120924	0.4268492	0.2657429	0.1660691
500	1.0000000	0.3132383	0.9999529	0.2103961	0.4710333	0.5326891	0.5104768	0.4270294	0.2653722	0.1623356
550	1.0000000	0.7715687	0.9999021	0.4311960	0.4346638	0.6045903	0.5441208	0.2261168	0.2626110	0.1616098
600	1.0000000	0.8551201	0.9998837	0.7039956	0.3251996	0.6166083	0.6491521	0.1660127	0.2598167	0.1785477
650	1.0000000	0.8627714	0.9998752	0.8756457	0.2221807	0.5958857	0.7538807	0.1472231	0.2585677	0.2313414
700	1.0000000	0.8428398	0.9998707	0.9447393	0.1574413	0.5648947	0.8225586	0.1409572	0.2579505	0.3098531
750	1.0000000	0.8078085	0.9998682	0.9690117	0.1232604	0.5380976	0.8595920	0.1386597	0.2572358	0.3852332
800	1.0000000	0.7697161	0.9998663	0.9774522	0.1066425	0.5196960	0.8777048	0.1375597	0.2557650	0.4404518
850	1.0000000	0.7373590	0.9998639	0.9805599	0.0988102	0.5085987	0.8862503	0.1365704	0.2532458	0.4748021
900	1.0000000	0.7137412	0.9998604	0.9819324	0.0949460	0.5024166	0.8905380	0.1352338	0.2500688	0.4941832
950	1.0000000	0.6980927	0.9998554	0.9828292	0.0926322	0.4990948	0.8932628	0.1335113	0.2469520	0.5046521
1000	1.0000000	0.6883355	0.9998498	0.9836625	0.0907833	0.4972562	0.8956128	0.1316314	0.2443988	0.5104867

0	1.0000000	0.6680693	0.9998211	0.9882863	0.0802811	0.4910934	0.9098725	0.1236467	0.2370519	0.5309179
50	1.0000000	0.6682652	0.9998503	0.9570854	0.4243534	0.4919067	0.8658791	0.3328578	0.2371264	0.5280505
100	1.0000000	0.6701503	0.9998597	0.7851604	0.5889144	0.5018800	0.7428005	0.3944607	0.2376850	0.4933912
150	1.0000000	0.6807056	0.9998636	0.5914619	0.6775582	0.5269448	0.6364855	0.4127981	0.2405909	0.4115713
200	1.0000000	0.7057343	0.9998681	0.4777171	0.7230276	0.5594009	0.5733537	0.4189506	0.2461417	0.3192022
250	1.0000000	0.7420808	0.9998749	0.4241244	0.7451227	0.5889620	0.5410196	0.4221201	0.2515762	0.2492577
300	1.0000000	0.7807819	0.9998824	0.3997332	0.7556693	0.6106347	0.5252009	0.4245344	0.2550342	0.2065263
350	1.0000000	0.8141094	0.9998887	0.3876778	0.7608624	0.6244782	0.5172174	0.4263952	0.2567346	0.1830955
400	1.0000000	0.8388225	0.9998929	0.3809149	0.7636015	0.6326370	0.5128647	0.4276558	0.2574539	0.1708250
450	1.0000000	0.8553323	0.9998954	0.3768113	0.7651474	0.6372766	0.5103241	0.4284074	0.2577299	0.1644338
500	1.0000000	0.8656178	0.9998968	0.3743049	0.7660501	0.6399030	0.5088042	0.4288118	0.2578274	0.1610356
550	1.0000000	0.8717234	0.9998757	0.4662458	0.5399338	0.6403816	0.5431768	0.2230681	0.2578578	0.1605059
600	1.0000000	0.8738536	0.9998691	0.7151367	0.3609574	0.6286192	0.6506016	0.1625688	0.2578604	0.1778427
650	1.0000000	0.8666093	0.9998670	0.8810406	0.2326370	0.5995437	0.7570595	0.1447807	0.2578285	0.2318144
700	1.0000000	0.8434875	0.9998663	0.9474898	0.1594085	0.5654689	0.8258781	0.1395357	0.2576771	0.3118417
750	1.0000000	0.8073066	0.9998659	0.9704350	0.1228376	0.5376175	0.8622000	0.1379199	0.2571200	0.3880346
800	1.0000000	0.7686653	0.9998652	0.9781990	0.1058396	0.5189895	0.8794578	0.1371948	0.2556664	0.4431860
850	1.0000000	0.7361564	0.9998633	0.9809519	0.0981675	0.5079770	0.8873193	0.1363785	0.2531012	0.4769914
900	1.0000000	0.7126402	0.9998600	0.9821404	0.0945225	0.5019609	0.8911595	0.1351007	0.2498765	0.4957315
950	1.0000000	0.6972067	0.9998551	0.9829485	0.0923621	0.4987917	0.8936338	0.1333862	0.2467457	0.5056636
1000	1.0000000	0.6876809	0.9998494	0.9837438	0.0905964	0.4970633	0.8958629	0.1315036	0.2442125	0.5111238

0	1.0000000	0.6680693	0.9998211	0.9882863	0.0802811	0.4910934	0.9098725	0.1236467	0.2370519	0.5309179
50	1.0000000	0.1950968	0.9998721	0.3648191	0.3798441	0.4439297	0.9098897	0.1235252	0.2329723	0.7312619
100	1.0000000	0.1055703	0.9998839	0.2282822	0.4861793	0.4284201	0.9101398	0.1216210	0.2205710	0.7933320
150	1.0000000	0.0863367	0.9998775	0.1984783	0.5234789	0.4232589	0.9116595	0.1173313	0.2173417	0.8126552
200	1.0000000	0.0811889	0.9998723	0.1921232	0.5358567	0.4213107	0.9147978	0.1150213	0.2328074	0.8190226
250	1.0000000	0.0794154	0.9998827	0.1908185	0.5397621	0.4202220	0.9172935	0.1187282	0.2536795	0.8216729
300	1.0000000	0.0786753	0.9999017	0.1903985	0.5418031	0.4195227	0.9160770	0.1271896	0.2685567	0.8230075
350	1.0000000	0.0783337	0.9999186	0.1899257	0.5443384	0.4194643	0.9102235	0.1364845	0.2765812	0.8231574
400	1.0000000	0.0781831	0.9999300	0.1892697	0.5476163	0.4202942	0.9013456	0.1439312	0.2804372	0.8219166
450	1.0000000	0.0781479	0.9999366	0.1885394	0.5510547	0.4219267	0.8919619	0.1489120	0.2823763	0.8194775
500	1.0000000	0.0781920	0.9999403	0.1878782	0.5540615	0.4239960	0.8839178	0.1519440	0.2836093	0.8164113
550	1.0000000	0.4859460	0.9999079	0.8023424	0.2650529	0.4738471	0.8780805	0.1500609	0.2305390	0.6025785
600	1.0000000	0.5888632	0.9998605	0.9381342	0.1609960	0.4913874	0.8781662	0.1348983	0.2133215	0.5323506
650	1.0000000	0.6328295	0.9998112	0.9725448	0.1173852	0.4971721	0.8875197	0.1218513	0.2212245	0.5105560
700	1.0000000	0.6563529	0.9997918	0.9839787	0.0952538	0.4976223	0.9000825	0.1172781	0.2301555	0.5088658
750	1.0000000	0.6678061	0.9997958	0.9882419	0.0838982	0.4956666	0.9092721	0.1180136	0.2354552	0.5156664
800	1.0000000	0.6717019	0.9998064	0.9895281	0.0790687	0.4932788	0.9134089	0.1203371	0.2377234	0.5238469
850	1.0000000	0.6716666	0.9998151	0.9895298	0.0778992	0.4915232	0.9139166	0.1223339	0.2382249	0.5297559
900	1.0000000	0.6702741	0.9998202	0.9891014	0.0783464	0.4906449	0.9127912	0.1234897	0.2379507	0.5326287
950	1.0000000	0.6689292	0.9998222	0.9886684	0.0791833	0.4904340	0.9114216	0.1239402	0.2375094	0.5332432
1000	1.0000000	0.6681263	0.9998225	0.9883861	0.0798550	0.4905673	0.9104270	0.1239885	0.2371822	0.5327250
