YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W
0.0000000	0.7879712	0.0000000	0.5085836	0.9413220	0.1706096	0.2789018	0.6501210	0.5995134	0.0637025
0.0965171	0.8201373	0.0000000	0.4497406	0.9090102	0.0000000	0.3215269	0.5926204	0.5732963	0.0068359
0.0852441	0.7235417	0.0136708	0.0000000	0.8458084	0.0975141	0.0137311	0.0000000	0.6366146	0.0351711
0.0873638	0.8587027	0.0217076	0.0474956	0.0000000	0.0874838	0.0692983	0.0042506	0.0000000	0.0115857
