"Time"	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C	YFL021W	YDR146C
300	0.6701375	0.5657011	0.3174921	0.5828977	0.2589466	0.9535946	0.6217458	0.8213101	0.7244214	1.0000000
350	0.6524558	0.5523649	0.3760294	0.6102672	0.2789289	0.9564308	0.6179407	0.8131288	0.7102799	1.0000000
400	0.6556090	0.5355988	0.4337657	0.6398287	0.2966823	0.9562308	0.6147084	0.8065534	0.7013682	1.0000000
450	0.6708819	0.5238499	0.4923354	0.6690946	0.3105653	0.9558469	0.6120735	0.8018614	0.6982504	1.0000000
500	0.6875470	0.5176949	0.5498291	0.6949977	0.3193237	0.9561373	0.6101297	0.7992795	0.6993261	1.0000000
550	0.6803470	0.6369819	0.5955336	0.6577995	0.3227900	0.7988356	0.6089477	0.7987318	0.7092606	1.0000000
600	0.5889500	0.7401352	0.5929586	0.6000566	0.3160040	0.6132428	0.6087011	0.8032870	0.7539742	1.0000000
650	0.4838155	0.7379278	0.5414604	0.5512201	0.2913894	0.4604654	0.6104286	0.8172426	0.8072259	1.0000000
700	0.4396942	0.6741675	0.4628624	0.4921587	0.2589626	0.3373703	0.6150109	0.8379521	0.8293466	1.0000000
750	0.4607385	0.6333105	0.3691499	0.4190569	0.2338133	0.2652424	0.6218653	0.8607937	0.8334990	1.0000000
800	0.4966738	0.6477314	0.2753532	0.3479414	0.2183088	0.2513950	0.6293779	0.8779753	0.8483561	1.0000000
850	0.5011532	0.6908673	0.1997412	0.2909519	0.2064428	0.2716437	0.6352888	0.8848088	0.8689078	1.0000000
900	0.4737975	0.7200837	0.1489255	0.2483168	0.1957633	0.2862242	0.6384822	0.8863597	0.8776652	1.0000000
950	0.4430125	0.7200313	0.1187464	0.2166059	0.1885426	0.2771886	0.6398855	0.8886733	0.8684527	1.0000000
1000	0.4293754	0.7046340	0.1022049	0.1945450	0.1872630	0.2553531	0.6409981	0.8938997	0.8494475	1.0000000

0	0.4436775	0.6986463	0.0862913	0.2008372	0.2029198	0.2458883	0.6461808	0.9037517	0.8385091	1.0000000
50	0.4437368	0.6955066	0.2582479	0.2008212	0.2028723	0.2458025	0.6461636	0.9037369	0.8384398	1.0000000
100	0.4488510	0.6700112	0.4803717	0.2007660	0.2028537	0.2462075	0.6461523	0.9036063	0.8388082	1.0000000
150	0.4720957	0.6279446	0.6252553	0.2006856	0.2025736	0.2516008	0.6460551	0.9019993	0.8434817	1.0000000
200	0.5126543	0.6045058	0.7036455	0.2001795	0.2006986	0.2708803	0.6454547	0.8965288	0.8584668	1.0000000
250	0.5462072	0.6147346	0.7424370	0.1977667	0.1954738	0.3050582	0.6438353	0.8881828	0.8809161	1.0000000
300	0.5525003	0.6386121	0.7606430	0.1914996	0.1872830	0.3391472	0.6414678	0.8814422	0.8997437	1.0000000
350	0.5379600	0.6499129	0.7688783	0.1811943	0.1788322	0.3559645	0.6393254	0.8782318	0.9075960	1.0000000
400	0.5238689	0.6420988	0.7724903	0.1691385	0.1727672	0.3530928	0.6380097	0.8773943	0.9056339	1.0000000
450	0.5235285	0.6278180	0.7740272	0.1583502	0.1700049	0.3424856	0.6374442	0.8774284	0.9007774	1.0000000
500	0.5335347	0.6220815	0.7746604	0.1507251	0.1695875	0.3373071	0.6372812	0.8774523	0.8994068	1.0000000
550	0.5414483	0.6323904	0.6027426	0.1464186	0.1697368	0.3410573	0.6372268	0.8772122	0.9021867	1.0000000
600	0.5334487	0.6691336	0.3804316	0.1443164	0.1693595	0.3468511	0.6371560	0.8770025	0.9050635	1.0000000
650	0.5017302	0.7093215	0.2353921	0.1431079	0.1687303	0.3418918	0.6371172	0.8774458	0.9021409	1.0000000
700	0.4613451	0.7237231	0.1569057	0.1422623	0.1692728	0.3177250	0.6372856	0.8794043	0.8884369	1.0000000
750	0.4348391	0.7132569	0.1180584	0.1424275	0.1728438	0.2816883	0.6379453	0.8841508	0.8654729	1.0000000
800	0.4298971	0.6973549	0.0998150	0.1452163	0.1803027	0.2505418	0.6394499	0.8921009	0.8435147	1.0000000
850	0.4381775	0.6896135	0.0915498	0.1523000	0.1899161	0.2354962	0.6418115	0.9004427	0.8325724	1.0000000
900	0.4470942	0.6915542	0.0879256	0.1637277	0.1980319	0.2360282	0.6442962	0.9052392	0.8330262	1.0000000
950	0.4497822	0.6975292	0.0864241	0.1768291	0.2022162	0.2434345	0.6459511	0.9057003	0.8381039	1.0000000
1000	0.4470216	0.7015523	0.0858994	0.1877543	0.2029219	0.2489643	0.6464737	0.9041455	0.8415447	1.0000000

0	0.4436775	0.6986463	0.0862913	0.2008372	0.2029198	0.2458883	0.6461808	0.9037517	0.8385091	1.0000000
50	0.4514220	0.6432359	0.0862870	0.1954236	0.1646407	0.2462185	0.6461619	0.9036144	0.8390112	0.8767930
100	0.4935293	0.5985625	0.0861610	0.1677185	0.1187181	0.2556764	0.6460193	0.9009758	0.8481104	0.7242090
150	0.5417750	0.6050710	0.0858337	0.1336825	0.0897214	0.2877311	0.6450655	0.8930332	0.8721738	0.6289862
200	0.5574369	0.6367194	0.0854788	0.1084286	0.0722353	0.3300264	0.6428788	0.8843781	0.8977870	0.5795442
250	0.5410259	0.6584367	0.0852201	0.0933774	0.0611403	0.3558642	0.6403879	0.8796798	0.9114663	0.5559827
300	0.5181945	0.6575189	0.0850651	0.0853559	0.0544477	0.3552441	0.6386686	0.8784412	0.9115864	0.5452904
350	0.5088984	0.6434312	0.0849816	0.0813515	0.0512095	0.3395976	0.6379115	0.8787741	0.9050106	0.5405866
400	0.5149504	0.6322142	0.0849395	0.0794423	0.0503278	0.3262446	0.6377784	0.8794522	0.9002356	0.5385604
450	0.5256888	0.6315342	0.0849191	0.0785709	0.0504556	0.3239261	0.6378869	0.8797788	0.9008649	0.5377005
500	0.5308404	0.6377989	0.0849095	0.0781921	0.0505392	0.3297525	0.6379775	0.8796434	0.9045406	0.5373395
550	0.5202294	0.6987899	0.0849050	0.0782158	0.0835104	0.3353016	0.6379710	0.8794438	0.9069043	0.6603962
600	0.4749250	0.7434918	0.0849031	0.0806890	0.1229224	0.3265609	0.6379640	0.8801892	0.9003967	0.8129181
650	0.4292688	0.7355435	0.0849031	0.0889455	0.1483612	0.2935372	0.6382812	0.8838035	0.8771410	0.9081152
700	0.4137481	0.7062893	0.0849063	0.1028602	0.1666435	0.2528531	0.6394821	0.8921101	0.8449960	0.9575467
750	0.4252353	0.6860930	0.0849174	0.1209457	0.1835100	0.2275355	0.6419554	0.9029882	0.8238056	0.9811039
800	0.4438099	0.6837147	0.0849483	0.1427551	0.1977122	0.2255189	0.6450466	0.9100757	0.8222448	0.9917944
850	0.4536494	0.6927627	0.0850272	0.1660297	0.2054640	0.2380773	0.6472666	0.9101367	0.8320618	0.9964975
900	0.4519162	0.7019325	0.0851975	0.1854846	0.2065580	0.2503295	0.6477733	0.9061802	0.8411974	0.9985235
950	0.4450927	0.7046311	0.0854709	0.1969924	0.2043128	0.2539137	0.6470590	0.9027593	0.8438586	0.9993832
1000	0.4402884	0.7018525	0.0857777	0.2009046	0.2021715	0.2503014	0.6461680	0.9017898	0.8412591	0.9997442

0	0.4436775	0.6986463	0.0862913	0.2008372	0.2029198	0.2458883	0.6461808	0.9037517	0.8385091	1.0000000
50	0.4435755	0.6985730	0.0864780	0.2521218	0.2019863	0.2310497	0.6318196	0.6716424	0.8561186	1.0000000
100	0.4435814	0.6984514	0.0886245	0.3141022	0.1971079	0.1716332	0.5608738	0.4782862	0.8734490	1.0000000
150	0.4436859	0.6982030	0.0949509	0.3490116	0.1902675	0.1136039	0.4734714	0.3977360	0.8819887	1.0000000
200	0.4439453	0.6976697	0.1041198	0.3623059	0.1844143	0.0778426	0.4123594	0.3707800	0.8855376	1.0000000
250	0.4444659	0.6969124	0.1124844	0.3643505	0.1804764	0.0596164	0.3811487	0.3627601	0.8869858	1.0000000
300	0.4452262	0.6962585	0.1178709	0.3621932	0.1781547	0.0511801	0.3680219	0.3604989	0.8877350	1.0000000
350	0.4459961	0.6959997	0.1202995	0.3592885	0.1768593	0.0474973	0.3631571	0.3598971	0.8883255	1.0000000
400	0.4464948	0.6961387	0.1207859	0.3568787	0.1761162	0.0459575	0.3615120	0.3597590	0.8888605	1.0000000
450	0.4466092	0.6964424	0.1203372	0.3551772	0.1756499	0.0453353	0.3610001	0.3597412	0.8892659	1.0000000
500	0.4464486	0.6966709	0.1196023	0.3540499	0.1753393	0.0450868	0.3608568	0.3597487	0.8894701	1.0000000
550	0.4462201	0.6967482	0.1173064	0.2987994	0.1758421	0.0485697	0.3909377	0.6153763	0.8722783	1.0000000
600	0.4460380	0.6969602	0.1091272	0.2321223	0.1798784	0.0814324	0.4961331	0.8310657	0.8554523	1.0000000
650	0.4457467	0.6976195	0.0998693	0.1940138	0.1861149	0.1452835	0.5861437	0.9222860	0.8473383	1.0000000
700	0.4451449	0.6984005	0.0932404	0.1793932	0.1917931	0.2059930	0.6334440	0.9412738	0.8438145	1.0000000
750	0.4443616	0.6988389	0.0893745	0.1777732	0.1958463	0.2422313	0.6507028	0.9300520	0.8417961	1.0000000
800	0.4437335	0.6988360	0.0873767	0.1814782	0.1984998	0.2551140	0.6531402	0.9156215	0.8401643	1.0000000
850	0.4434637	0.6986141	0.0864484	0.1863904	0.2002676	0.2552050	0.6507172	0.9065922	0.8389498	1.0000000
900	0.4434950	0.6984332	0.0860791	0.1908391	0.2014706	0.2513772	0.6480589	0.9028091	0.8383056	1.0000000
950	0.4436313	0.6984005	0.0859810	0.1943587	0.2022435	0.2479704	0.6464789	0.9020766	0.8381370	1.0000000
1000	0.4437153	0.6984690	0.0860019	0.1969243	0.2026715	0.2460908	0.6458758	0.9025362	0.8382121	1.0000000

0	0.4436775	0.6986463	0.0862913	0.2008372	0.2029198	0.2458883	0.6461808	0.9037517	0.8385091	1.0000000
50	0.4531061	0.6317670	0.0865629	0.2686162	0.2028846	0.3911272	0.7214709	0.6477872	0.8379198	1.0000000
100	0.5045446	0.5779926	0.0903143	0.3519617	0.2030947	0.5312136	0.7401001	0.4265276	0.8365386	1.0000000
150	0.5634252	0.5860526	0.1033160	0.4035342	0.2034242	0.5980840	0.7058820	0.3239640	0.8384729	1.0000000
200	0.5826131	0.6228194	0.1251930	0.4300528	0.2030557	0.6254403	0.6697188	0.2811028	0.8413451	1.0000000
250	0.5636806	0.6468410	0.1491331	0.4422201	0.2022649	0.6358252	0.6467784	0.2637213	0.8391732	1.0000000
300	0.5377220	0.6446623	0.1691246	0.4472176	0.2026758	0.6394713	0.6349321	0.2565480	0.8298951	1.0000000
350	0.5280650	0.6274589	0.1831125	0.4497617	0.2057381	0.6406176	0.6293615	0.2531744	0.8173745	1.0000000
400	0.5365376	0.6139045	0.1922047	0.4530275	0.2111591	0.6409452	0.6267424	0.2511808	0.8090143	1.0000000
450	0.5502597	0.6129380	0.1989193	0.4584024	0.2166174	0.6410680	0.6253962	0.2499517	0.8083405	1.0000000
500	0.5569687	0.6200292	0.2055798	0.4650824	0.2197318	0.6411566	0.6246589	0.2494162	0.8122481	1.0000000
550	0.5445754	0.6918724	0.2074802	0.4064035	0.2198464	0.4520022	0.4846101	0.4872407	0.8259822	1.0000000
600	0.4902932	0.7451906	0.1847992	0.3295202	0.2142234	0.2726819	0.4780307	0.6969226	0.8594428	1.0000000
650	0.4352882	0.7372210	0.1514499	0.2752737	0.2032865	0.2046151	0.5424865	0.8139132	0.8664875	1.0000000
700	0.4154582	0.7047278	0.1241662	0.2370981	0.1959531	0.1881024	0.5956347	0.8826738	0.8455694	1.0000000
750	0.4269325	0.6832034	0.1064984	0.2118607	0.1971420	0.1946325	0.6277727	0.9168008	0.8262256	1.0000000
800	0.4464253	0.6818724	0.0963829	0.2002295	0.2030171	0.2161849	0.6442036	0.9252359	0.8247394	1.0000000
850	0.4559988	0.6927271	0.0910534	0.1996116	0.2068155	0.2413367	0.6502976	0.9186830	0.8346105	1.0000000
900	0.4529577	0.7028868	0.0884538	0.2032208	0.2061961	0.2569992	0.6504525	0.9087663	0.8433677	1.0000000
950	0.4449244	0.7054090	0.0872930	0.2050524	0.2033808	0.2589602	0.6483688	0.9023940	0.8451334	1.0000000
1000	0.4397035	0.7019597	0.0868048	0.2036376	0.2012839	0.2525559	0.6464530	0.9006708	0.8415709	1.0000000

0	0.4436775	0.6986463	0.0862913	0.2008372	0.2029198	0.2458883	0.6461808	0.9037517	0.8385091	1.0000000
50	0.4435755	0.6985740	0.0862933	0.2008219	0.2028941	0.4250554	0.6445519	0.8717720	0.8371554	1.0000000
100	0.4435777	0.6984877	0.0862945	0.2008901	0.2039807	0.6154215	0.6357848	0.8302045	0.8186340	1.0000000
150	0.4436356	0.6984538	0.0862999	0.2028387	0.2118718	0.7155802	0.6235769	0.8019238	0.7710884	1.0000000
200	0.4436838	0.6984715	0.0863578	0.2138369	0.2338945	0.7590965	0.6125494	0.7796607	0.7189865	1.0000000
250	0.4436943	0.6984986	0.0867031	0.2468348	0.2693401	0.7757711	0.6030814	0.7594559	0.6815895	1.0000000
300	0.4436846	0.6984779	0.0884125	0.3111842	0.3091092	0.7810031	0.5946334	0.7425019	0.6603181	1.0000000
350	0.4437114	0.6982785	0.0962915	0.3996841	0.3437507	0.7817812	0.5873913	0.7302224	0.6500220	1.0000000
400	0.4439362	0.6973627	0.1245740	0.4920237	0.3688125	0.7811249	0.5817944	0.7224923	0.6458138	1.0000000
450	0.4449541	0.6939366	0.1909599	0.5706921	0.3844613	0.7802661	0.5779565	0.7182088	0.6446913	1.0000000
500	0.4485335	0.6845482	0.2922591	0.6286195	0.3928820	0.7796908	0.5756183	0.7161714	0.6455140	1.0000000
550	0.4578697	0.6675036	0.4031820	0.6666449	0.3953609	0.5761836	0.5762348	0.7415202	0.6627113	1.0000000
600	0.4750916	0.6480824	0.4997537	0.6862167	0.3792408	0.3669636	0.5842715	0.7761694	0.7341185	1.0000000
650	0.4969941	0.6360136	0.5680060	0.6756690	0.3339085	0.2726516	0.5970433	0.8169136	0.8069437	1.0000000
700	0.5150780	0.6366974	0.5926524	0.6164830	0.2800519	0.2567849	0.6116380	0.8520085	0.8542263	1.0000000
750	0.5217156	0.6480819	0.5503550	0.5140546	0.2360394	0.2764682	0.6241845	0.8716140	0.8808058	1.0000000
800	0.5150098	0.6661603	0.4396984	0.4006125	0.2063323	0.2995172	0.6322443	0.8791222	0.8927842	1.0000000
850	0.4975417	0.6867955	0.3108903	0.3052378	0.1888125	0.3093311	0.6362834	0.8814774	0.8937164	1.0000000
900	0.4747155	0.7022083	0.2112829	0.2382025	0.1802729	0.3027827	0.6380216	0.8829171	0.8860525	1.0000000
950	0.4543596	0.7066218	0.1498939	0.1969170	0.1782103	0.2848815	0.6389295	0.8854869	0.8724463	1.0000000
1000	0.4426993	0.7027410	0.1166043	0.1749507	0.1808143	0.2643392	0.6399015	0.8899784	0.8571174	1.0000000

0	0.4436775	0.6986463	0.0862913	0.2008372	0.2029198	0.2458883	0.6461808	0.9037517	0.8385091	1.0000000
50	0.4437476	0.6952879	0.2679845	0.2008216	0.2028838	0.3529731	0.6320996	0.6746023	0.8378369	1.0000000
100	0.4492492	0.6678745	0.5026857	0.2008188	0.2032682	0.4455177	0.5615222	0.4756913	0.8326236	1.0000000
150	0.4742675	0.6230797	0.6557735	0.2013667	0.2050360	0.4820700	0.4710200	0.3825451	0.8267549	1.0000000
200	0.5176022	0.5991162	0.7386058	0.2033881	0.2071874	0.4941742	0.4021795	0.3427697	0.8328606	1.0000000
250	0.5526478	0.6113016	0.7796063	0.2061553	0.2062165	0.4981605	0.3618555	0.3266206	0.8508663	1.0000000
300	0.5581026	0.6369793	0.7988712	0.2063236	0.2007754	0.4996166	0.3417411	0.3209622	0.8685969	1.0000000
350	0.5418706	0.6482948	0.8076123	0.2012365	0.1933708	0.5000279	0.3330354	0.3196299	0.8770245	1.0000000
400	0.5270452	0.6391768	0.8114645	0.1919034	0.1873876	0.4998738	0.3298778	0.3195937	0.8756901	1.0000000
450	0.5273581	0.6237880	0.8131084	0.1817957	0.1845258	0.4995692	0.3289556	0.3195634	0.8707671	1.0000000
500	0.5384618	0.6181685	0.8137823	0.1739813	0.1841810	0.4994281	0.3286610	0.3193049	0.8690793	1.0000000
550	0.5467444	0.6294755	0.6321911	0.1694637	0.1843777	0.3586710	0.3560421	0.5366524	0.8761712	1.0000000
600	0.5380399	0.6676355	0.3973619	0.1670882	0.1824548	0.2406138	0.4557677	0.7278595	0.8940911	1.0000000
650	0.5047690	0.7094076	0.2441451	0.1642838	0.1778395	0.2244437	0.5462055	0.8270160	0.9026936	1.0000000
700	0.4625765	0.7246417	0.1612163	0.1596222	0.1738042	0.2392714	0.5997377	0.8739419	0.8936666	1.0000000
750	0.4347799	0.7139402	0.1201422	0.1545546	0.1738515	0.2427317	0.6264622	0.8946586	0.8705766	1.0000000
800	0.4294178	0.6974303	0.1008210	0.1521362	0.1793829	0.2364207	0.6388216	0.9045785	0.8465563	1.0000000
850	0.4379066	0.6893142	0.0920384	0.1550451	0.1884617	0.2334707	0.6444914	0.9091621	0.8338133	1.0000000
900	0.4471720	0.6912527	0.0881625	0.1637659	0.1968317	0.2383909	0.6469761	0.9094215	0.8333929	1.0000000
950	0.4500171	0.6974370	0.0865325	0.1755956	0.2014624	0.2463401	0.6476123	0.9068231	0.8382348	1.0000000
1000	0.4471865	0.7016420	0.0859367	0.1862720	0.2025054	0.2509895	0.6471802	0.9038895	0.8416588	1.0000000

0	0.4436775	0.6986463	0.0862913	0.2008372	0.2029198	0.2458883	0.6461808	0.9037517	0.8385091	1.0000000
50	0.3256144	0.6869724	0.0862886	0.1967744	0.1751945	0.3847098	0.6460847	0.9010525	0.8218379	1.0000000
100	0.2082267	0.6476741	0.0861886	0.1752012	0.1499801	0.5160777	0.6451695	0.8957865	0.7216764	1.0000000
150	0.1559438	0.6184067	0.0859065	0.1509109	0.1702970	0.5758359	0.6442713	0.9009748	0.5948211	1.0000000
200	0.1400245	0.6046820	0.0855894	0.1553883	0.2453968	0.5993695	0.6455999	0.9136216	0.5063867	1.0000000
250	0.1374099	0.5993139	0.0855284	0.2390345	0.3448537	0.6083556	0.6486745	0.9229339	0.4583959	1.0000000
300	0.1381295	0.5973599	0.0896307	0.4053973	0.4324711	0.6118239	0.6514389	0.9263540	0.4355342	1.0000000
350	0.1391265	0.5958063	0.1335471	0.5814153	0.4938826	0.6132061	0.6529118	0.9262619	0.4254885	1.0000000
400	0.1401545	0.5879245	0.2715641	0.7160643	0.5313038	0.6137785	0.6532949	0.9249657	0.4212819	1.0000000
450	0.1430044	0.5597986	0.4587689	0.8027586	0.5521127	0.6140384	0.6530940	0.9230628	0.4194585	1.0000000
500	0.1510776	0.5088441	0.6222290	0.8533628	0.5630392	0.6142386	0.6524936	0.9187558	0.4184756	1.0000000
550	0.3647138	0.4532684	0.7366291	0.8837750	0.6341160	0.4380053	0.6503425	0.8834572	0.4448130	1.0000000
600	0.6001717	0.4739318	0.8086858	0.9107641	0.6712172	0.3106573	0.6382945	0.8158663	0.6164854	1.0000000
650	0.6836079	0.6070912	0.8530266	0.9274013	0.5641634	0.3362727	0.6219290	0.8076028	0.7975526	1.0000000
700	0.6207227	0.7023884	0.8787765	0.9090428	0.4078883	0.3933756	0.6162207	0.8301034	0.8927091	1.0000000
750	0.5244488	0.7039656	0.8845512	0.8116117	0.2895283	0.3970176	0.6200526	0.8524291	0.9171377	1.0000000
800	0.4826170	0.6360810	0.8435123	0.6321104	0.2221950	0.3525559	0.6264939	0.8667803	0.9019753	1.0000000
850	0.5114606	0.5862246	0.6973172	0.4474446	0.1923123	0.3135531	0.6317562	0.8745412	0.8854243	1.0000000
900	0.5558851	0.6143475	0.4828559	0.3134844	0.1819269	0.3157562	0.6350046	0.8769863	0.8908104	1.0000000
950	0.5508815	0.6878978	0.3064216	0.2336066	0.1768859	0.3426000	0.6364341	0.8766638	0.9049663	1.0000000
1000	0.4971965	0.7378135	0.1974368	0.1899961	0.1723781	0.3492347	0.6368337	0.8770474	0.9066374	1.0000000
