"Time"	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C	YNL167C
0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.7376874	0.7212590	0.4397327	0.6298756	0.1740111	0.2927474	0.4286566	0.4656861	0.8701526	1.0374451
100	0.7888468	0.6349065	0.7228826	0.7540908	0.2118667	0.3132058	0.3800635	0.4734432	0.9011849	0.9761915
150	0.8567980	0.3960434	0.9157111	0.7002439	0.1614915	0.2963231	0.4099810	0.4799060	0.8493271	1.0394628
200	0.8327342	0.1758434	1.0071894	0.7509338	0.1634351	0.2620609	0.4157877	0.4989943	0.8835230	0.9704630
250	0.9328483	0.1286877	0.9018144	0.7372309	0.1375198	0.2522945	0.3714419	0.5127960	0.8237416	1.0392594
300	0.9825639	0.1081606	0.8588782	0.8029036	0.0561013	0.2063597	0.3398890	0.4327791	0.8352463	1.0244864
350	0.9830761	0.0842841	0.8441659	0.6993846	0.0757972	0.2040058	0.3998472	0.4062221	0.8623807	0.9390512
400	0.9805452	0.0709883	0.9201345	0.8148831	0.0560860	0.2408072	0.4207780	0.3775230	0.8742972	0.9732583
450	1.0028003	0.0818568	0.9199634	0.7780178	0.0680580	0.2068948	0.4731993	0.3666228	0.8877005	0.9673296
500	0.9852522	0.0852128	0.9580817	0.8227578	0.0612214	0.2204733	0.4533431	0.3255229	0.8367676	0.9990600
550	0.9572714	0.0852670	0.8138268	0.2235172	0.0527982	0.1833827	0.4872700	0.3587333	0.9377378	1.0407817
600	1.0281853	0.0723343	0.6974089	0.1317406	0.0462497	0.2083869	0.5283427	0.4130340	0.8455825	1.0423483
650	1.0488980	0.1419088	0.4757720	0.1088671	0.0785145	0.1966850	0.4771679	0.3850939	0.8531240	1.0327568
700	1.0148822	0.2809896	0.3518372	0.0724580	0.0693940	0.2542883	0.5008980	0.3411815	0.8794936	1.0795856
750	1.0177622	0.4874425	0.2390114	0.0901039	0.0913167	0.3012496	0.4747530	0.3654854	0.8922987	0.9712458
800	0.9047285	0.6407318	0.2170101	0.1043609	0.0858697	0.3099788	0.4761059	0.4010342	0.8779259	1.0118089
850	0.8867672	0.8016674	0.2119900	0.1086984	0.1103405	0.3046692	0.3778884	0.3873813	0.8383014	1.0540610
900	0.7385403	0.8652937	0.2269184	0.1157292	0.1428291	0.3241558	0.4683508	0.4417641	0.7340713	1.0296116
950	0.6564934	0.9431397	0.2520165	0.1237582	0.1189506	0.3550061	0.4612949	0.4591150	0.8398020	0.9898283
1000	0.6658318	0.8501396	0.2142811	0.1599918	0.1406303	0.3303917	0.3254603	0.5076596	0.9687677	1.0485925

0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.7581011	0.5504907	0.2011318	0.1381004	0.1244665	0.3138864	0.4663668	0.1787600	0.8376081	0.7643232
100	0.8869520	0.4833370	0.2273189	0.1288143	0.1223206	0.3142591	0.5801009	0.1422338	0.8910420	0.7636628
150	1.0019678	0.4408918	0.2451754	0.1305735	0.1573402	0.3262132	0.6027246	0.1102987	0.8107676	0.7417511
200	0.9839275	0.3987140	0.2529574	0.1542664	0.1481238	0.3411681	0.5870814	0.0814318	0.8004031	0.7078689
250	0.9769146	0.3354064	0.2754912	0.1780368	0.1570609	0.3630743	0.7360427	0.0719207	0.7629782	0.6633936
300	1.0295977	0.3261785	0.2068335	0.1716457	0.1921222	0.3397767	0.8239523	0.0610916	0.7986540	0.6831215
350	1.0141880	0.3985427	0.2520945	0.1874278	0.2062535	0.3571357	0.8452556	0.0839987	0.7086278	0.7218316
400	1.0403806	0.4399692	0.2984965	0.2077915	0.2081786	0.3319990	0.8920631	0.0782917	0.7826310	0.7505772
450	0.9930395	0.4217176	0.3402695	0.2209369	0.1881578	0.3342173	0.9345943	0.0832366	0.7459342	0.7662782
500	1.0071725	0.3455417	0.3919350	0.1635664	0.1744875	0.3360999	0.8758118	0.0771205	0.7829139	0.6509740
550	0.9803115	0.5391318	0.3803349	0.1535686	0.1810225	0.3379863	0.8404072	0.2576465	0.6749133	0.8786416
600	0.8893876	0.6049674	0.3567223	0.1974698	0.1052103	0.3028081	0.6415208	0.3587568	0.8188275	0.8419715
650	0.8336440	0.6865635	0.3722055	0.1847676	0.0977342	0.3566969	0.5404258	0.3662969	0.7859677	0.9349141
700	0.8625857	0.5768617	0.4168571	0.1470537	0.1537216	0.2762219	0.4633660	0.3691247	0.7640389	0.9386922
750	0.8586621	0.5580177	0.3164100	0.1151617	0.1267494	0.2895614	0.4820889	0.4300385	0.8261619	0.9389050
800	0.9455912	0.6777122	0.2248083	0.1755555	0.0697913	0.2941024	0.4157934	0.3648387	0.8275225	0.9432257
850	0.7558417	0.8058906	0.2099124	0.0920664	0.0695842	0.3174607	0.4115842	0.3786369	0.7996329	1.0024693
900	0.6691476	0.8960599	0.2307216	0.0617444	0.0954528	0.3604898	0.4018490	0.4527909	0.8645309	1.0353469
950	0.6106794	0.9036453	0.1927411	0.0935944	0.1401421	0.3331135	0.4263903	0.4611245	0.8742391	1.0182501
1000	0.6177696	0.9282921	0.1931726	0.0966990	0.1403430	0.3878748	0.4118867	0.5203630	0.9152002	0.9993956

0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.8765216	0.3358208	0.3003742	0.2073596	0.1978649	0.2675567	0.4069452	0.1440666	0.9545481	0.9853460
100	1.0531815	0.2560084	0.2622669	0.1889468	0.1564575	0.2767235	0.4542673	0.0855207	0.9638560	1.0616224
150	1.0713409	0.2304143	0.2999032	0.1745690	0.1211465	0.3067721	0.5329080	0.0787610	0.9169395	1.0270119
200	0.9741786	0.2245837	0.2970111	0.1397325	0.1882155	0.2965644	0.6817243	0.0619975	0.9562468	1.0067353
250	0.9779320	0.2626788	0.2741421	0.1401070	0.1964489	0.2941218	0.8053964	0.0328825	0.8577507	0.9462144
300	1.0680181	0.2682682	0.2510649	0.2230844	0.1474990	0.3257265	0.8394393	0.0416057	0.8799946	0.9620455
350	1.0344162	0.2887328	0.3339107	0.1952825	0.1414442	0.3096429	0.8229574	0.0318236	0.8368061	1.0082590
400	1.0708794	0.2458292	0.3671776	0.1892302	0.1205763	0.3212044	0.9048550	0.0431929	0.9055823	1.0139435
450	1.0795032	0.2254437	0.3785410	0.1476588	0.1340635	0.3054879	0.8979885	0.0457563	0.9200729	0.9135696
500	1.0585802	0.1853004	0.3117388	0.1372817	0.1179877	0.2764234	0.9173921	0.0380003	0.8104821	0.9951639
550	1.0847856	0.5955970	0.3127166	0.1525599	0.1179850	0.2862157	0.8775718	0.3162185	0.8481471	0.9363396
600	0.9979069	0.8292922	0.2768474	0.1567245	0.1206640	0.2945879	0.6592466	0.3242241	0.8744199	1.0695868
650	0.8935538	0.7514407	0.2458583	0.1246244	0.1181084	0.3076402	0.5327611	0.3311779	0.8869053	1.0426188
700	0.7678994	0.8801824	0.2713642	0.1487095	0.1276466	0.2959864	0.5353876	0.3663101	0.8906224	1.0352152
750	0.6606726	0.8887892	0.2811721	0.1422394	0.1380587	0.3244228	0.4645133	0.4752991	0.9046713	1.0320134
800	0.6027727	0.8188181	0.2836188	0.1521977	0.1149593	0.3132239	0.4643679	0.5518417	0.8652082	1.0756981
850	0.7045760	0.7899726	0.2625724	0.1136510	0.1269449	0.3360630	0.3906725	0.5506222	0.8870919	1.0403875
900	0.6556660	0.8322903	0.2132472	0.1218993	0.0773955	0.3556937	0.3297048	0.5466456	0.8532352	0.9203590
950	0.7266136	0.8715533	0.2543354	0.1131417	0.0812657	0.2784234	0.3535936	0.5323488	0.8555490	0.9820958
1000	0.6141509	0.8490433	0.2354128	0.0858075	0.0899463	0.3248093	0.3970721	0.5456613	0.8223570	1.0883129

0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.8290366	0.6604150	0.3316797	0.1248778	0.1143780	0.3690952	0.3414127	0.5135429	0.9217020	0.9859637
100	0.8606479	0.6436127	0.2438278	0.1333867	0.1102730	0.3554746	0.3818945	0.4432941	0.9602250	1.0670519
150	0.8242917	0.8469442	0.2049208	0.1346308	0.1407790	0.2919812	0.3730364	0.4311166	0.9370926	0.9637084
200	0.6917327	0.8696113	0.2134722	0.0946713	0.1207577	0.2846542	0.3539963	0.4793634	0.9644252	0.9630011
250	0.6464535	0.8682778	0.2072995	0.1210671	0.1160373	0.3312612	0.3711610	0.4607039	0.9675218	1.0061322
300	0.6373257	0.8394465	0.2315654	0.1338690	0.1506783	0.3370420	0.4348183	0.5275296	0.9288046	1.0319726
350	0.5315659	0.8878608	0.3085005	0.1748841	0.1892613	0.3640199	0.4051915	0.5440487	0.9547646	0.9623418
400	0.5878093	0.8335768	0.2979364	0.2525510	0.2188451	0.3613573	0.3404784	0.5680385	0.8248464	0.9945350
450	0.6959731	0.7806633	0.3456992	0.2680101	0.1992522	0.3503866	0.3047617	0.5886915	0.8510147	0.9185841
500	0.7652484	0.8557637	0.4205336	0.2079813	0.1993762	0.3723173	0.3146409	0.4877050	0.8733033	1.0016444
550	0.7283331	0.6938503	0.4331882	0.2027672	0.1806571	0.3379382	0.3139942	0.4407169	0.8330172	1.0117373
600	0.9612503	0.5083775	0.4160409	0.2478085	0.2040742	0.3369128	0.3721352	0.4543322	0.8950476	0.9680650
650	0.9919396	0.5846733	0.4183592	0.2448727	0.1555782	0.2991525	0.4446083	0.3979095	0.8479587	0.9890093
700	0.8738943	0.6214164	0.4121831	0.1969121	0.1455024	0.2811340	0.4389816	0.3550515	0.8435690	1.1086374
750	0.8590257	0.5155293	0.3912836	0.1903624	0.1369622	0.2970568	0.4204959	0.3642903	0.8577389	1.0302288
800	0.8706317	0.5897033	0.3505059	0.1610712	0.1428940	0.2537011	0.4188894	0.4339369	0.8490380	1.0349861
850	0.9593763	0.6022996	0.3156468	0.1369741	0.1253819	0.2525518	0.4327071	0.3638184	0.9080620	0.9757249
900	0.9617894	0.7179498	0.2666716	0.1254784	0.1017676	0.2685824	0.3727044	0.3913278	0.8544306	0.9701905
950	0.8444528	0.7245044	0.2601798	0.1262766	0.1323017	0.3041283	0.3893267	0.4241171	0.8154070	0.9710906
1000	0.7938157	0.8814733	0.2090809	0.1575444	0.1772117	0.3764091	0.4155607	0.5087495	0.9102542	0.9111269

0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.7439030	0.6684154	0.3330297	0.3709773	0.1183357	0.3348010	0.3600278	0.4905925	0.8902588	0.9397197
100	0.8297967	0.7208059	0.5608644	0.4306895	0.1091689	0.3210123	0.3782836	0.4916223	0.9660936	0.9816967
150	0.8581789	0.5995424	0.6605175	0.4534718	0.1660833	0.3006211	0.4094336	0.4529484	0.8703749	1.0143461
200	0.9110476	0.3223290	0.7457414	0.4594333	0.1710334	0.2740510	0.3586439	0.4160243	0.8703457	1.0159830
250	0.9384027	0.1891114	0.7594948	0.4407596	0.1516060	0.2805276	0.3865581	0.4238792	0.9240997	0.9932086
300	0.9974035	0.1199620	0.8062911	0.4079039	0.1124445	0.2335895	0.4055227	0.3449216	0.9273998	0.9893083
350	0.9505732	0.0561012	0.7833727	0.3525383	0.0796044	0.1930841	0.4028334	0.4344938	0.9140103	1.0461372
400	0.9921736	0.0506399	0.7456543	0.3366653	0.0650626	0.2454330	0.3859177	0.3958570	0.9363387	1.0012920
450	0.9737622	0.0973813	0.6895580	0.3441907	0.0581598	0.1871578	0.4289099	0.3908866	0.8412985	0.9573130
500	0.9188403	0.1514334	0.6479727	0.3400963	0.0422044	0.2350418	0.4815533	0.4478249	0.8675871	0.9244438
550	0.9861485	0.2035343	0.5289356	0.1557831	0.0465396	0.2187074	0.4079514	0.3698227	0.9155923	1.0099893
600	1.0745943	0.1856638	0.4434672	0.1122323	0.0765270	0.2320908	0.3965030	0.3358637	0.8846500	0.9330624
650	0.9877558	0.2586498	0.2802407	0.0754331	0.0748230	0.2391013	0.4326375	0.2939238	0.9714892	0.9525882
700	1.0670808	0.4599894	0.1949653	0.1076113	0.0706311	0.2329125	0.4527281	0.3389803	0.8783179	0.9621459
750	0.9236423	0.7051228	0.2009851	0.0922004	0.1280263	0.3342309	0.5296742	0.3979420	0.8250067	0.9781046
800	0.7923635	0.8606176	0.1898229	0.1358010	0.1421764	0.3623340	0.4769195	0.4526666	0.8859260	1.0284271
850	0.7048352	0.9579029	0.2309863	0.1542788	0.1854334	0.3441581	0.4068038	0.4174773	0.8779925	0.9992238
900	0.6064486	0.9375141	0.2952777	0.1578397	0.1845851	0.3685625	0.3934569	0.4958021	0.8286647	0.9627359
950	0.5850922	0.9166411	0.2977815	0.1931320	0.2152275	0.3202336	0.3687200	0.5022579	0.9062009	1.0742191
1000	0.5055429	0.8352380	0.3589239	0.2141222	0.2073219	0.3096002	0.3647190	0.5623917	0.8736777	1.0373416

0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.8706603	0.3978666	0.2924930	0.2029556	0.3843753	0.2883371	0.0692032	0.5039179	0.9803460	1.0239427
100	0.9627412	0.3039897	0.3790856	0.4521390	0.4181975	0.2971106	0.0281223	0.4485973	0.9341678	1.1027087
150	1.0064322	0.2557438	0.6001145	0.6132885	0.3600464	0.2435781	0.0123199	0.4174828	0.9912302	1.1382250
200	1.0188849	0.1445040	0.6758973	0.6476063	0.3738535	0.2556805	0.0097715	0.4002010	0.9326884	0.9893862
250	1.1109665	0.0798743	0.8090416	0.6707641	0.4290184	0.2762461	0.0216663	0.3621629	0.8691638	0.9630035
300	0.9567672	0.0408136	0.9930892	0.6407123	0.4839662	0.2511308	0.0148978	0.3572803	0.9290663	1.0038328
350	1.0335465	0.0229403	0.9543132	0.6799439	0.4481876	0.2359118	0.0317848	0.4241155	0.8745834	1.0310786
400	0.9720001	0.0168427	0.9179145	0.6919742	0.4535536	0.2144410	0.0236275	0.3951032	0.8668789	1.0159264
450	1.0147041	0.0119485	0.8226276	0.7493714	0.4376306	0.1927135	0.0174097	0.3992086	0.8167986	1.0359347
500	0.9971723	0.0297062	0.7908017	0.7394610	0.4824896	0.2190978	0.0131579	0.3288630	0.8771734	1.0011188
550	0.9561879	0.0538002	0.8549242	0.7049363	0.2162237	0.2316798	0.3947996	0.3531026	0.8415404	0.9716454
600	0.9939647	0.0679808	0.8307403	0.3913842	0.0871709	0.2270504	0.5010931	0.3426749	0.8227650	1.0331715
650	1.0411247	0.0740875	0.8333150	0.1736611	0.0443552	0.2429299	0.5054864	0.4108543	0.9544469	1.0211877
700	1.0450774	0.0846181	0.6555070	0.1205189	0.0764048	0.2268975	0.4385743	0.3514030	0.8513528	0.9848874
750	0.9768537	0.1547210	0.3792501	0.1029779	0.0863241	0.2152237	0.4904674	0.3500250	0.8725056	0.9491457
800	1.0711851	0.3176860	0.2895767	0.1222634	0.0527130	0.2365746	0.4763376	0.4011319	0.8214057	0.9686339
850	1.0065947	0.5532350	0.2693871	0.1231851	0.0689853	0.2818398	0.4256505	0.3715767	0.8688960	0.9706556
900	0.9186044	0.7076592	0.2588122	0.0862257	0.0544706	0.3064030	0.4684370	0.3464451	0.8678948	0.9340925
950	0.9454638	0.8059698	0.1950646	0.0796882	0.0806090	0.3197988	0.5245856	0.3845857	0.8117555	0.9321923
1000	0.7630012	0.8748341	0.1754943	0.0920138	0.0688183	0.3595837	0.4619018	0.3539255	0.9614411	1.0203582

0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.7562036	0.6879235	0.6144858	0.2114089	0.1417669	0.1548240	0.0745681	0.4694368	0.8282039	1.0573589
100	0.8598568	0.4304599	0.6569506	0.1846756	0.0850718	0.0830783	0.0390638	0.4206884	0.9324202	1.1004082
150	1.0027377	0.2659347	0.5952116	0.1286623	0.0570963	0.0439997	0.0477340	0.3724798	0.9448811	1.0548500
200	1.0216052	0.2520029	0.5576001	0.1004669	0.0560996	0.0466726	0.0500976	0.4270496	0.9764897	0.9645274
250	0.9820205	0.2808716	0.4669529	0.0837196	0.0263731	0.0285969	0.0361138	0.3687073	0.9811093	0.9368209
300	1.0298996	0.2929783	0.5338038	0.0688232	0.0184500	0.0371946	0.0379812	0.3613485	0.9594061	0.9869417
350	0.9378423	0.3485895	0.5273596	0.0925310	0.0247682	0.0494385	0.0381824	0.3309193	0.8762369	1.0289112
400	0.8985531	0.2880032	0.5093618	0.0961433	0.0241554	0.0358288	0.0344707	0.3996536	0.9081210	1.0034107
450	1.0081632	0.3084407	0.5095180	0.0720530	0.0214404	0.0307021	0.0434086	0.3929835	1.0004288	1.0448892
500	1.0146935	0.4054037	0.4687128	0.0901294	0.0241387	0.0291039	0.0651924	0.3271499	0.9377585	1.0844053
550	0.9699507	0.5153523	0.2905097	0.0901115	0.0285690	0.1895227	0.3048998	0.3942694	0.8918293	1.0321384
600	0.9849971	0.6723357	0.2214310	0.0827010	0.0378156	0.2578860	0.4337192	0.3425512	0.8598313	1.0149517
650	1.0190595	0.7861934	0.1567078	0.1020322	0.0760038	0.3151891	0.4834708	0.3614123	0.9039330	0.9730207
700	0.8468071	0.9034859	0.1683047	0.1004388	0.0817788	0.3233443	0.4296619	0.3731707	0.9086832	0.9964532
750	0.7632149	0.9702528	0.1958030	0.1357141	0.0924448	0.3345864	0.4418145	0.4002925	0.8732104	0.9515857
800	0.6666467	0.9375698	0.2386586	0.1448265	0.1347906	0.3519557	0.4102186	0.5013429	0.9434653	1.0488836
850	0.6157241	0.8760315	0.2568869	0.1176734	0.1983814	0.3753235	0.3953967	0.5057617	0.9331073	1.0713481
900	0.5543643	0.8384948	0.2105749	0.1618370	0.2646062	0.3917996	0.3698408	0.5207498	0.9223895	0.9561819
950	0.6098884	0.8536987	0.2139693	0.2809370	0.3108841	0.3823663	0.4180472	0.5388422	0.8899693	0.9514625
1000	0.6395506	0.8884175	0.3831258	0.3348781	0.2932765	0.2907007	0.4371561	0.5483376	0.8419367	0.9510916

0	0.6551093	0.7788980	0.3240481	0.1316820	0.1232502	0.3630728	0.4524689	0.5525699	0.8747737	1.1149187
50	0.3514923	0.7653324	0.3057443	0.1733424	0.1739290	0.2485895	0.1573093	0.4482670	0.9236087	0.9985136
100	0.2506305	0.7650705	0.2529397	0.1676178	0.1377373	0.2023855	0.1531937	0.6331066	0.8650413	0.9604064
150	0.2508627	0.8202400	0.2079811	0.1852410	0.0899696	0.1698680	0.1136934	0.6065136	0.9059560	1.0619942
200	0.2006943	0.8984585	0.2232341	0.1191558	0.0823164	0.2124915	0.1224072	0.5644107	0.9014814	1.0488542
250	0.1779986	0.9120230	0.2465371	0.1018297	0.0795732	0.1991843	0.1469014	0.5721102	0.8481615	1.0002756
300	0.2236125	0.8653021	0.2472812	0.1126104	0.0644234	0.2053437	0.1215381	0.5321652	0.8479536	1.0452089
350	0.1898683	0.8559540	0.2722596	0.0708266	0.0474821	0.2092386	0.1566106	0.5998650	0.8730760	0.9773655
400	0.1955499	0.8660649	0.2009865	0.1006408	0.0424654	0.1951309	0.1287287	0.6191480	0.8813459	1.0040475
450	0.1820330	0.8771297	0.2109780	0.0655809	0.0487135	0.2108623	0.0968588	0.5606237	0.9527725	0.9506451
500	0.1659295	0.8856213	0.1896131	0.0787135	0.0543254	0.2567067	0.1171072	0.5534115	0.8582498	0.9705928
550	0.6060065	0.9661362	0.1731559	0.0689134	0.0983686	0.3327846	0.3429818	0.6046989	0.8479029	1.0408359
600	0.5503323	1.1049030	0.1497722	0.0923392	0.1021765	0.3400893	0.3670609	0.5712623	0.8194789	1.0097127
650	0.4826803	1.0877731	0.1920521	0.1474255	0.1004789	0.3536835	0.3506068	0.5942302	0.8782943	1.0301977
700	0.3618695	1.0081155	0.2277630	0.1377734	0.1833137	0.3019343	0.3099406	0.6226366	0.8484970	0.8910148
750	0.5160096	0.8453003	0.2628427	0.1690208	0.1379164	0.3396562	0.3160800	0.6395053	0.7757391	0.9032416
800	0.5161606	0.8691425	0.2554390	0.1895057	0.1586979	0.3006628	0.3484914	0.5915311	0.8514567	0.9823653
850	0.5628100	0.8577925	0.3134490	0.1879509	0.1643456	0.2923324	0.3079949	0.5686091	0.8501747	1.0284729
900	0.6321482	0.6741895	0.3280784	0.1703823	0.1763062	0.3048134	0.3449861	0.6055639	0.8371082	0.9406402
950	0.7109449	0.6426762	0.3677316	0.2525734	0.1363109	0.3194985	0.3297165	0.5285690	0.8521331	1.0255002
1000	0.8227259	0.6557676	0.3397383	0.1906311	0.1506268	0.3607664	0.3255462	0.4849979	0.8128244	0.9819805
