YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
0.0194592	0.0000000	0.0977481	0.9040315	0.9622732	0.0143136	0.0029005	0.5410724	0.6274369	0.0000000
1.0230740	1.0642636	0.9664657	0.0000000	1.0079199	0.0075263	0.0058656	0.9187367	0.0944950	0.0000000
