"Time"	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W	YCR065W	YER040W	YEL009C	YDR259C
150	0.3448787	0.1810293	0.6111597	0.2661837	0.4278617	0.5670942	0.2306221	0.7343347	0.0379004	0.7567873
200	0.2948770	0.2230469	0.7012827	0.4002329	0.3922043	0.5952606	0.2055899	0.6803350	0.0373554	0.7254324
250	0.2737578	0.1803754	0.7066461	0.3738357	0.3948874	0.6075971	0.2063104	0.5584082	0.0559776	0.6893996
300	0.2543449	0.2251876	0.7209090	0.3847780	0.4789303	0.5127602	0.2056224	0.5105707	0.1094812	0.6510599
350	0.3395740	0.2829342	0.7307826	0.3963970	0.4652137	0.5772430	0.1966358	0.6383803	0.1033285	0.7306030
400	0.3387466	0.2871519	0.6009353	0.4376236	0.4858123	0.5255631	0.1768808	0.6440949	0.0903711	0.7651296
450	0.2487590	0.2253872	0.6348608	0.4782971	0.4275433	0.5578026	0.2170304	0.6109109	0.0447393	0.8335303
500	0.3030793	0.2502442	0.6647159	0.5069295	0.4449839	0.5854276	0.2114797	0.7203984	0.1082520	0.7540928
550	0.1276461	0.2099849	0.7972152	0.3804645	0.7067038	0.5436166	0.2904900	0.8724130	0.0527649	0.6018181
600	0.1050500	0.3096318	0.7092535	0.3705676	0.4990088	0.4767803	0.1713724	0.6218427	0.0620229	0.7256921
650	0.0736842	0.2683919	0.7665093	0.4696945	0.6363381	0.5739980	0.2123052	0.6206075	0.1089024	0.7981964
700	0.0789847	0.2041942	0.7655814	0.4573331	0.5485074	0.4923628	0.2595205	0.5361696	0.0429295	0.7681838
750	0.0283991	0.2056333	0.7080124	0.4117100	0.5617701	0.5600203	0.2552728	0.5223538	0.0351706	0.7269226
800	0.0617806	0.2928214	0.7143225	0.4576752	0.5885778	0.5624630	0.3061501	0.5904893	0.0596947	0.6992056
850	0.0252365	0.2332267	0.8558419	0.4322700	0.5351331	0.4725650	0.3155226	0.6573651	0.0419068	0.7692161
900	0.0159895	0.3112216	0.7452997	0.3784495	0.5975892	0.4727356	0.1538233	0.6757826	0.0421120	0.7350585
950	0.0362365	0.2310783	0.7698813	0.3066117	0.5562888	0.4674870	0.2243080	0.5663089	0.0620514	0.7213320
1000	0.0456894	0.2158703	0.7190133	0.4898665	0.5630463	0.5855586	0.2127401	0.6111447	0.0789697	0.6467306

0	0.0757530	0.2780506	0.6373336	0.3903587	0.5662690	0.4874829	0.2519398	0.6207471	0.0559666	0.7362635
50	0.0164830	0.1675204	0.4913164	0.3529320	0.6746818	0.1104369	0.1990809	0.5507252	0.0490426	0.7405420
100	0.0177346	0.1855298	0.4915950	0.3949581	0.6487657	0.0566670	0.2486036	0.6670632	0.0398467	0.8257592
150	0.0292328	0.3340929	0.3983733	0.3430155	0.5730216	0.0374885	0.2519963	0.5889549	0.0656832	0.7401789
200	0.0599981	0.2471733	0.4816229	0.4018847	0.7423913	0.0306864	0.2437383	0.6154859	0.0464906	0.6389984
250	0.0631405	0.1605619	0.5316036	0.4115822	0.7019934	0.0600251	0.2298644	0.6196261	0.0181334	0.6333237
300	0.0529865	0.1749317	0.4538718	0.3928960	0.6606826	0.0356173	0.2600505	0.5465031	0.0583329	0.6383433
350	0.0561493	0.2219589	0.5150001	0.3603702	0.7205093	0.0586010	0.2561281	0.5800765	0.0373763	0.6819060
400	0.0493867	0.2103524	0.4555353	0.3948236	0.6908515	0.0485590	0.2672286	0.7140951	0.0625004	0.8287872
450	0.0273229	0.2071424	0.4326351	0.3402611	0.7605357	0.0575453	0.2935277	0.7025748	0.0511521	0.8220858
500	0.0514828	0.1966831	0.5517689	0.4502040	0.7449612	0.0494284	0.2115355	0.6815035	0.0542787	0.6702741
550	0.0579576	0.3354281	0.5589697	0.6184511	0.7221709	0.4009859	0.1781278	0.6755580	0.0621366	0.6818771
600	0.0739869	0.2324101	0.6622453	0.3628002	0.6579393	0.4809045	0.3134778	0.5125834	0.0646060	0.7185274
650	0.0643275	0.2808595	0.6932945	0.4278414	0.5140475	0.6019673	0.2060127	0.6000739	0.0926047	0.7358557
700	0.0552680	0.2575978	0.7288510	0.4504992	0.5584993	0.5215577	0.2684226	0.5643326	0.0517287	0.6942664
750	0.0666808	0.1837876	0.6569718	0.4051591	0.5304413	0.5750328	0.2554114	0.8303473	0.0659822	0.6594406
800	0.0942803	0.2739171	0.7165616	0.5273651	0.4528817	0.5792715	0.2806624	0.6316015	0.0584486	0.6639044
850	0.0250605	0.2570612	0.6681251	0.4164772	0.4452212	0.5636342	0.2102029	0.5886858	0.0506649	0.6504125
900	0.0273882	0.2270430	0.6865141	0.4900964	0.5566172	0.4144785	0.2770168	0.6617605	0.0823474	0.6248688
950	0.0595867	0.3015183	0.6810362	0.4323581	0.4874547	0.4056126	0.2733491	0.7964797	0.0420902	0.7886086
1000	0.0542519	0.2460710	0.7414562	0.3944715	0.5370577	0.6512221	0.2440843	0.6824588	0.0438147	0.7178186

0	0.1031299	0.3348012	0.6599861	0.3674748	0.5228591	0.5019111	0.2339273	0.6430085	0.1041608	0.7179750
50	0.0800803	0.2998642	0.6285471	0.4476898	0.1431278	0.4959455	0.0844671	0.5621535	0.0184027	0.7811340
100	0.1149709	0.3190577	0.6514402	0.2405719	0.0653599	0.6734710	0.0882832	0.5916470	0.0248928	0.7700909
150	0.0694008	0.2272426	0.6882242	0.0739618	0.0776953	0.6188034	0.0872266	0.4804944	0.0126154	0.7997067
200	0.0852136	0.2868667	0.6801010	0.0607375	0.0539134	0.7311739	0.1391395	0.7287168	0.0156749	0.7078665
250	0.0580854	0.2311126	0.7281923	0.0584120	0.0642949	0.7707165	0.0897889	0.6822542	0.0117150	0.6913600
300	0.0382058	0.1986058	0.6409938	0.0492938	0.0320192	0.6195207	0.1058306	0.5597113	0.0076069	0.7624845
350	0.0182801	0.2046051	0.6542496	0.0417130	0.0277107	0.6922085	0.0982792	0.6234484	0.0093928	0.7608374
400	0.0343872	0.2483493	0.6539342	0.0803678	0.0487635	0.7460991	0.0780120	0.6444425	0.0116624	0.7166720
450	0.0301225	0.2155262	0.7407050	0.0655369	0.0561556	0.5218890	0.0875483	0.6951050	0.0060788	0.7149277
500	0.0315026	0.3120091	0.6529751	0.0472804	0.0850822	0.6828857	0.0737561	0.6491542	0.0135922	0.6377081
550	0.0456096	0.1650102	0.7037854	0.0566282	0.3505332	0.7218384	0.1778136	0.6751674	0.0401335	0.7282690
600	0.0548854	0.2142935	0.7253422	0.1445611	0.3490012	0.5627104	0.2357535	0.6818728	0.0903705	0.6707275
650	0.0344033	0.1884902	0.7636954	0.3243988	0.4631240	0.5395527	0.2734580	0.6850562	0.0603714	0.7505170
700	0.0595306	0.2391617	0.5610150	0.3523079	0.4244824	0.5551922	0.3695060	0.6025675	0.0482746	0.8151620
750	0.0499996	0.3656108	0.6478198	0.3566218	0.5308320	0.6026924	0.2612754	0.6171816	0.0858534	0.6060244
800	0.0308922	0.2451276	0.8625898	0.3022647	0.4996909	0.4640255	0.2579284	0.5664310	0.0860468	0.5729154
850	0.0194751	0.1806283	0.5861119	0.3511065	0.4973805	0.5441649	0.3261891	0.5740863	0.0735814	0.7126328
900	0.0194367	0.3093907	0.7461374	0.3390113	0.6750312	0.5182107	0.2650647	0.5777746	0.0538142	0.6345094
950	0.0526541	0.2874233	0.6150693	0.3270398	0.5461135	0.5613872	0.2501577	0.6001208	0.0546741	0.5623648
1000	0.0659554	0.2677083	0.6288069	0.3440281	0.5760998	0.5559901	0.2033784	0.6247553	0.0511991	0.7538530

0	0.1083911	0.2477742	0.6404103	0.3916095	0.5136897	0.4201133	0.3391962	0.6858039	0.0559003	0.6594644
50	0.0710617	0.2278838	0.4165787	0.3887012	0.7416105	0.0423500	0.1938042	0.5653165	0.0828644	0.7856168
100	0.2003124	0.3568655	0.3375361	0.6369454	0.7569544	0.0053362	0.3115377	0.6198052	0.0830574	0.6323675
150	0.2806103	0.3939784	0.1671980	0.7576050	0.7535953	0.0006304	0.3034969	0.5780349	0.0778249	0.7095876
200	0.3793787	0.4870188	0.2720355	0.7465754	0.8229072	0.0136321	0.2367092	0.6108786	0.0722392	0.6424662
250	0.4099173	0.4918384	0.1652312	0.6824382	0.7223332	0.0028841	0.2404039	0.6475226	0.0397873	0.7656206
300	0.5826540	0.6426388	0.2434679	0.8417716	0.6573246	0.0035611	0.3729976	0.6764290	0.0645054	0.7727286
350	0.4966115	0.4606995	0.2129783	0.7223327	0.7227938	0.0054404	0.2506450	0.5718479	0.0835846	0.8182569
400	0.4958075	0.4883180	0.1840845	0.6981203	0.5608878	0.0074777	0.2160541	0.7675433	0.0979248	0.6477881
450	0.4033798	0.4061079	0.2910405	0.7786050	0.6131596	0.0013107	0.2561548	0.7637959	0.0348395	0.6874899
500	0.4872147	0.5123787	0.2698717	0.7590649	0.8338262	0.0185593	0.2457898	0.6518443	0.0347775	0.7255942
550	0.4555180	0.4235166	0.4513376	0.6897894	0.7294291	0.5352381	0.1949623	0.6306374	0.0451543	0.5827651
600	0.2808235	0.3785405	0.6378001	0.4122640	0.5497604	0.4492820	0.2897162	0.7542835	0.0325780	0.7483586
650	0.1839721	0.3304633	0.6856828	0.5704084	0.5700057	0.4741983	0.2289100	0.6593506	0.0498732	0.6976095
700	0.1444940	0.3081009	0.7246481	0.5357121	0.5714309	0.5603402	0.1847650	0.6363493	0.0881457	0.6654366
750	0.0837513	0.3275061	0.6059788	0.4207063	0.5206936	0.6378423	0.2069754	0.7430249	0.0568046	0.7542702
800	0.1141370	0.3230269	0.6079513	0.4984539	0.4548995	0.5762361	0.2332182	0.7107179	0.0530045	0.6828686
850	0.1283904	0.2339318	0.6130593	0.5039746	0.4969785	0.4864865	0.2664047	0.6193948	0.0882514	0.7156989
900	0.0859417	0.3203911	0.7039690	0.3603634	0.5128608	0.4712801	0.2445631	0.6756745	0.0601101	0.6572688
950	0.0742458	0.2729914	0.7316680	0.4206795	0.4050578	0.4652351	0.1949122	0.6730027	0.0813182	0.8072983
1000	0.0423967	0.2242779	0.6636017	0.3902888	0.5167903	0.5438473	0.2013828	0.5180209	0.0528959	0.7930162

0	0.1123391	0.3686247	0.7159867	0.4435442	0.4419928	0.5461637	0.2411598	0.6543007	0.0729116	0.6126460
50	0.0401379	0.1553097	0.5923331	0.4297164	0.4808112	0.5733732	0.0869188	0.6252279	0.0328860	0.4984273
100	0.0475150	0.2931656	0.6718664	0.4124482	0.4769309	0.6074814	0.0254589	0.6607516	0.0475020	0.4460049
150	0.1049961	0.2111899	0.7861930	0.4489519	0.4711600	0.7391851	0.0587056	0.6079583	0.0417288	0.3993156
200	0.0816778	0.2632270	0.7411579	0.3026034	0.4549439	0.5302453	0.0589407	0.6418283	0.0558045	0.5098556
250	0.0376307	0.2550538	0.7468359	0.3798443	0.3867213	0.7105177	0.0367125	0.5230857	0.0857795	0.5342727
300	0.0534639	0.2709846	0.6427825	0.3640196	0.3927762	0.6883417	0.0417172	0.6070553	0.0442622	0.4956854
350	0.0468156	0.3412624	0.7211009	0.2878041	0.4461435	0.5074634	0.0339441	0.6581071	0.0256159	0.4694113
400	0.0509808	0.2852762	0.6951666	0.3617052	0.4759026	0.6640196	0.0405884	0.6256849	0.0167132	0.5076300
450	0.0619337	0.1899374	0.7869855	0.2521604	0.4405897	0.5631796	0.0746752	0.7727837	0.0353528	0.5100810
500	0.0248799	0.1991820	0.7038721	0.3127486	0.2718339	0.7199473	0.0213182	0.5709488	0.0470619	0.5105601
550	0.0290573	0.2699880	0.7982298	0.3546383	0.3554837	0.6733330	0.2035995	0.6067117	0.0900146	0.5200907
600	0.0242053	0.2268866	0.6687687	0.3480493	0.3476260	0.6691119	0.2627435	0.6847386	0.0526568	0.6769210
650	0.0420873	0.2788248	0.7031813	0.4620093	0.4947396	0.6143761	0.2081389	0.5796313	0.0698184	0.6091882
700	0.0369597	0.1993505	0.6442895	0.3919557	0.4989298	0.5587033	0.1708154	0.5392446	0.0816196	0.6999125
750	0.0624211	0.3532957	0.7614582	0.4116929	0.5304636	0.5396910	0.2156251	0.5562243	0.0732331	0.8338101
800	0.0597634	0.2341100	0.6378846	0.4515432	0.5889801	0.4705547	0.2266977	0.6201194	0.0467025	0.7172289
850	0.0308588	0.2087999	0.6993774	0.3592609	0.5520493	0.5423822	0.2734219	0.5608418	0.0590191	0.6324178
900	0.0477126	0.3371431	0.8355895	0.4394297	0.6492076	0.4817511	0.2281824	0.5520012	0.0420273	0.7122749
950	0.0450265	0.2264375	0.6739919	0.3710211	0.6116305	0.5610766	0.2268881	0.6394268	0.0994243	0.7330118
1000	0.0294923	0.1725768	0.7751806	0.4715711	0.4604632	0.5586095	0.1589235	0.4976635	0.0492323	0.7577111

0	0.0505414	0.2195006	0.5678696	0.4048786	0.5483111	0.5901870	0.2719041	0.7199413	0.0765489	0.7484484
50	0.0996330	0.0699630	0.7540956	0.5337423	0.4869154	0.6372906	0.1976878	0.7484416	0.0553524	0.7130728
100	0.1071504	0.0309753	0.7413124	0.7003349	0.4783595	0.4471595	0.1646961	0.5319120	0.0530795	0.6301980
150	0.0614506	0.0088820	0.6753939	0.6391538	0.5329168	0.6456301	0.2329494	0.4079195	0.1011833	0.6934450
200	0.0740950	0.0066915	0.7630801	0.5274521	0.5057173	0.5222686	0.3094920	0.4503212	0.0918658	0.5598820
250	0.1073378	0.0036078	0.6217289	0.6419743	0.5825370	0.5422016	0.2181243	0.3823774	0.1532098	0.6634225
300	0.1241107	0.0087824	0.6535273	0.6402622	0.5645782	0.4659667	0.2111524	0.3799311	0.1611849	0.7000766
350	0.0985485	0.0051184	0.6024318	0.6946357	0.5332817	0.4317109	0.2262102	0.2909762	0.1514264	0.6236147
400	0.0781028	0.0014304	0.7222778	0.5199847	0.5281202	0.5223961	0.2936238	0.3406052	0.1785771	0.8209569
450	0.1079480	0.0012190	0.6587618	0.4602596	0.5251574	0.5586683	0.2621841	0.3473503	0.1829814	0.6217538
500	0.0918980	0.0006677	0.5907700	0.5552121	0.5083679	0.5391637	0.2409285	0.2733834	0.2369436	0.7593862
550	0.0304733	0.1506814	0.5560346	0.4105833	0.4243375	0.4535417	0.3713552	0.3457495	0.1922714	0.7593997
600	0.0329830	0.3119099	0.5902025	0.4707564	0.4663227	0.4813275	0.3071862	0.5072265	0.1556091	0.6872643
650	0.0472576	0.3150368	0.6009797	0.4496169	0.5912895	0.5364311	0.2303071	0.6623466	0.1320575	0.5956415
700	0.0492041	0.2184283	0.6534354	0.3882949	0.4827915	0.5229699	0.2667307	0.6081564	0.1008302	0.7453276
750	0.0573563	0.2935259	0.5131186	0.3959643	0.5904234	0.5875605	0.3430606	0.5724996	0.0819578	0.7012927
800	0.0541023	0.2960812	0.6814322	0.4802410	0.6364764	0.5705245	0.3119102	0.7191091	0.0288377	0.6439636
850	0.1097695	0.2837543	0.7971238	0.4376928	0.4388231	0.5537995	0.2637612	0.6151572	0.1521855	0.6578046
900	0.0421625	0.2322925	0.6576687	0.3709359	0.5323459	0.5780703	0.2888204	0.6005138	0.0476770	0.6715305
950	0.0438410	0.2262463	0.7434389	0.4512320	0.4786854	0.5778335	0.1914432	0.5932668	0.0808030	0.5736150
1000	0.0277540	0.2448739	0.6142961	0.4227388	0.5342033	0.5502635	0.2008963	0.4884977	0.0400947	0.6079464

0	0.0619387	0.3041686	0.6513021	0.3747441	0.4815521	0.4437592	0.2970770	0.7762765	0.0577328	0.7062956
50	0.0280972	0.1972609	0.7373949	0.3394312	0.5591554	0.6037143	0.1706646	0.6435957	0.0432059	0.6622407
100	0.0240590	0.1716430	0.7066618	0.4169691	0.4876948	0.6617478	0.2258293	0.6077145	0.0338726	0.7563009
150	0.0260209	0.2470645	0.6340488	0.4161857	0.4461899	0.6220833	0.2615734	0.7380988	0.0284281	0.7389486
200	0.0312994	0.2707795	0.7132538	0.3632420	0.5968823	0.6542611	0.2906432	0.6890174	0.0152923	0.6989744
250	0.0541977	0.2663058	0.6082698	0.4386416	0.5190837	0.5999249	0.2056869	0.6733020	0.0069346	0.6732807
300	0.0335450	0.2718239	0.5829882	0.3529034	0.5754662	0.6008300	0.1982113	0.6656692	0.0283083	0.6323886
350	0.0336286	0.2269103	0.7364564	0.3281505	0.4242685	0.6973042	0.2323962	0.7319360	0.0483670	0.8144320
400	0.0271113	0.3013258	0.7326214	0.4482559	0.5524606	0.4303155	0.2401250	0.6477638	0.0228464	0.6555412
450	0.0470330	0.2454104	0.7447323	0.4191854	0.5983888	0.4408351	0.2653690	0.6093743	0.0106956	0.6317824
500	0.0226763	0.2314324	0.7655832	0.4281576	0.6115588	0.5193366	0.2287278	0.5703396	0.0223907	0.6530228
550	0.0305852	0.2335028	0.8199475	0.4646317	0.5826040	0.4951722	0.2542413	0.6318630	0.0555574	0.7857644
600	0.0206636	0.2215429	0.5609582	0.4280362	0.5661480	0.5557915	0.2555183	0.6860257	0.0624390	0.6391866
650	0.0432591	0.2698856	0.6000479	0.4477599	0.6105803	0.4903934	0.2722412	0.6607573	0.0800187	0.5853599
700	0.0683172	0.2742794	0.7982888	0.3659454	0.5036357	0.5147463	0.2823501	0.5674315	0.0456359	0.6604089
750	0.0662248	0.2942118	0.6589914	0.4672145	0.5011510	0.5738601	0.2177500	0.6518618	0.0503314	0.6350989
800	0.0517543	0.2545057	0.5760285	0.4649540	0.3671784	0.6654379	0.2536171	0.6426088	0.0480041	0.6992135
850	0.0575512	0.2986903	0.7746559	0.3912216	0.4202943	0.4734853	0.2034789	0.6572430	0.0572780	0.6143833
900	0.0623228	0.3155108	0.7250846	0.3378053	0.5282196	0.5954211	0.3282408	0.6010095	0.0538766	0.8090521
950	0.0389073	0.2339455	0.6756288	0.2989491	0.4508821	0.6559206	0.2193750	0.7176924	0.0819551	0.7344961
1000	0.0341747	0.2784414	0.8567498	0.4157036	0.4819954	0.5712173	0.3269163	0.6542627	0.0791105	0.8758823

0	0.1184920	0.2793781	0.7138485	0.4615533	0.5877356	0.4570842	0.2858332	0.5504230	0.0900964	0.7707787
50	0.0837159	0.2392506	0.6278217	0.4351778	0.6207996	0.0519528	0.2480653	0.5603746	0.0490495	0.6484275
100	0.0787591	0.2657119	0.6554962	0.5632548	0.8046833	0.0080340	0.2343415	0.6447368	0.0879063	0.7525232
150	0.0319094	0.3250620	0.7195530	0.5996918	0.6402923	0.0007936	0.2055786	0.5054298	0.0790630	0.6866370
200	0.0755601	0.2946454	0.8012414	0.7541757	0.7204867	0.0011643	0.2804340	0.4323826	0.1370913	0.7197281
250	0.0352924	0.1999226	0.6726178	0.6554520	0.7180063	0.0019558	0.2661973	0.5729302	0.1266017	0.7147504
300	0.0646960	0.1963166	0.7099202	0.5824769	0.7165012	0.0001296	0.2884031	0.6151910	0.0828363	0.7151616
350	0.0816463	0.2657986	0.6240177	0.7322479	0.8020906	0.0003337	0.3494506	0.3585102	0.0710209	0.6506273
400	0.0311106	0.2983403	0.7252873	0.6313036	0.6909368	0.0034623	0.2872322	0.4521771	0.0717887	0.6056721
450	0.0571317	0.2273076	0.7159584	0.7695037	0.6786818	0.0001506	0.3006099	0.3960168	0.0880171	0.7285643
500	0.0461526	0.3141040	0.7595511	0.6842131	0.8335592	0.0010114	0.2828474	0.5033823	0.1372607	0.6163561
550	0.0370802	0.2194507	0.5945083	0.5711469	0.5686222	0.4608828	0.2192033	0.5489251	0.0573512	0.7577191
600	0.0310590	0.3148274	0.7162145	0.5815295	0.6689014	0.4873782	0.3528161	0.6376247	0.0685252	0.7270307
650	0.0517687	0.1646506	0.5653162	0.4143148	0.5194809	0.4186290	0.2001854	0.6331125	0.1432605	0.8346858
700	0.0336734	0.3574120	0.6540537	0.4379162	0.5055702	0.6674439	0.2171412	0.5695839	0.0434088	0.7411963
750	0.0379519	0.2549055	0.7308474	0.5046590	0.5448208	0.4763496	0.2807145	0.6860437	0.0720706	0.6900414
800	0.0556325	0.2616652	0.7239659	0.4070557	0.4748753	0.5895408	0.2141762	0.7219669	0.0350091	0.6343612
850	0.0828910	0.2903026	0.6710430	0.3943548	0.5374643	0.4539859	0.3287900	0.6546695	0.0519294	0.6687328
900	0.0394741	0.3555549	0.7070345	0.4103252	0.4379643	0.4654793	0.2528691	0.7784850	0.1299769	0.6910519
950	0.0434688	0.2752910	0.8216469	0.4185438	0.5097935	0.6091862	0.2886154	0.5771098	0.0649523	0.7808305
1000	0.0810495	0.3039488	0.7331459	0.3850389	0.4881725	0.6370578	0.2219686	0.5765710	0.0889115	0.7399701
