YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C
0.0000000	0.2641540	0.1416739	0.9813413	0.1775919	0.2542837	0.0298124	0.0000000	0.0745401	1.0000000
0.8641841	0.1232448	0.5913261	0.9999998	0.0000000	0.9762358	0.4402785	0.0583469	0.0000000	1.0000000
