"Time"	YKL112W	YML027W	YOR028C	YPL248C	YOL108C	YIR018W	YJR060W	YGL096W	YKL043W	YER111C
50	1.0003393	0.9611419	1.0636340	0.8545825	0.0528891	0.5935028	0.0588000	0.2737894	0.7966409	0.7287784
100	0.9285069	1.0035010	1.0561351	0.7436441	0.0625296	0.7867280	0.0488268	0.3068503	0.7530925	0.3926704
150	0.9182756	0.9522624	1.0738259	0.7505513	0.0485647	0.8397234	0.0594014	0.3346271	0.6548865	0.2958769
200	0.9039762	1.0250481	1.0641762	0.8035196	0.0544707	0.8740608	0.1313518	0.4423657	0.5519181	0.2285884
250	0.9228472	0.9607911	1.0762441	0.7944324	0.0856366	0.9504800	0.1910618	0.4506463	0.5781770	0.2321766
300	0.9050685	0.9874057	1.1018173	0.7634984	0.0805633	0.9089087	0.1313914	0.4220389	0.5775418	0.3146628
350	0.9485060	0.9856947	1.0731565	0.8214316	0.0701036	0.8134170	0.2062792	0.4867258	0.6392910	0.2483433
400	0.9525917	0.9640755	1.0270606	0.7323307	0.1107677	0.9340642	0.2693080	0.4797043	0.6179843	0.2607998
450	0.9405665	0.9899227	1.1329443	0.7497643	0.1051635	0.7498905	0.2202810	0.4877243	0.5996771	0.2289231
500	1.0143500	0.9957007	1.1247992	0.6782936	0.0944965	0.9275314	0.2053362	0.4453108	0.5468360	0.2868688
550	1.0381436	0.9377577	1.0404416	0.7138856	0.1100941	0.4514004	0.1625850	0.4521699	0.5781664	0.5179983
600	1.0081552	0.8646496	1.0311814	0.8034980	0.1098921	0.2650656	0.2501053	0.4657673	0.6493548	0.7521329
650	0.9874332	0.8830940	1.0370946	0.8363281	0.0989783	0.2965813	0.2409449	0.4930196	0.6581372	0.9760331
700	0.9806262	0.9518706	1.0701612	0.8063423	0.1010461	0.3456629	0.2776336	0.4429043	0.7293362	0.9858587
750	1.0343553	0.8896253	0.9606118	0.8457472	0.0920931	0.3025662	0.2307105	0.4276718	0.8428686	1.0760631
800	0.9745952	0.9220426	0.9908484	0.8886252	0.1260570	0.1740635	0.1174074	0.3328037	0.8673098	1.0151483
850	0.9806583	0.9699646	0.9747530	0.9784226	0.0936049	0.1024578	0.0927714	0.3554095	0.7822869	0.9310308
900	1.0022566	0.9262136	1.0205564	0.8836010	0.0723061	0.0907055	0.0639815	0.3013812	0.8079398	0.9899875
950	0.9480617	0.9331890	1.0705481	0.9335356	0.0420630	0.0571930	0.0409907	0.2785624	0.8963296	0.9380827
1000	0.9811273	0.8749771	1.0675227	0.9684760	0.0356266	0.0536190	0.0469338	0.2844511	0.8469157	1.0292142

0	0.9794951	0.9396738	0.9975747	0.9975815	0.0552743	0.0479071	0.0762842	0.3065443	0.9659625	1.0129917
50	0.9147154	0.9258236	1.0479358	0.9347347	0.0570198	0.0355981	0.0511350	0.3097912	0.8962707	1.0417847
100	0.9188000	0.9031085	1.0304417	0.8981023	0.0486430	0.0801741	0.0533687	0.2776381	0.7143401	1.0444260
150	0.9046551	0.8959363	1.0362445	0.9706450	0.0591967	0.0427416	0.0776736	0.3142297	0.7993366	1.0473596
200	0.8869720	0.9513551	0.9417587	1.0029071	0.0449174	0.0705077	0.0941040	0.3643957	0.8411543	0.9285214
250	0.9713157	0.9122750	1.1105047	0.9683022	0.0483314	0.1040596	0.1146980	0.3153515	0.7836343	0.9785011
300	1.0149872	1.0031402	1.0528047	0.9420457	0.0610552	0.1304058	0.0796149	0.3191629	0.8233424	1.0330187
350	0.9701416	0.9544912	0.9919456	0.9885778	0.0593154	0.0788237	0.0691143	0.3082492	0.8808536	0.9497368
400	0.9470360	0.9321273	0.9530377	1.0031819	0.0638184	0.0802825	0.0638348	0.3037063	0.9442300	1.0408086
450	1.0521696	0.9231478	1.0116224	1.0110336	0.0764650	0.0681423	0.0707042	0.2838167	0.9181322	0.8769369
500	1.0422746	0.9794623	0.9359540	0.9207619	0.0554671	0.0608398	0.0559326	0.2631338	0.9155621	1.0448558
550	0.9347524	0.9677206	0.9925699	0.9805104	0.0462600	0.0614264	0.0630849	0.3359918	0.8348060	1.0680477
600	0.9473852	0.9460740	0.8625386	0.9469773	0.0733275	0.0509401	0.0666637	0.2893318	0.8232131	1.0360901
650	0.9827249	0.9376216	0.9519191	0.8999907	0.0614773	0.0751043	0.0422651	0.2715463	0.9285519	1.0419021
700	1.0635565	0.8314304	0.8903206	0.8519203	0.0640249	0.0350876	0.0308244	0.2132703	0.8464673	0.9038364
750	1.1409911	0.9448272	1.0320131	0.9496107	0.0511041	0.0610909	0.0454069	0.2647747	0.8093287	1.0905902
800	0.9412468	1.0609702	0.9850538	0.9142671	0.0305943	0.0274766	0.0308792	0.2674633	0.8311669	0.9316945
850	0.9460894	1.0186604	0.9278374	1.0412344	0.0385841	0.0437614	0.0298941	0.2559785	0.7525758	0.9891980
900	0.9791068	0.9782225	1.0851554	0.9982316	0.0558395	0.0624706	0.0465549	0.3272775	0.9086208	0.9874620
950	1.0819872	0.8914138	1.0217526	0.8597422	0.0508331	0.0471965	0.0756563	0.2838395	0.9514213	1.0436177
1000	1.0216177	0.9279272	1.0702128	0.9514478	0.0369535	0.0437006	0.0700376	0.2337381	0.9078307	1.0879220

0	0.9794951	0.9396738	0.9975747	0.9975815	0.0552743	0.0479071	0.0762842	0.3065443	0.9659625	1.0129917
50	1.0129696	1.0764770	0.9973716	0.7644072	0.1802054	0.5034557	0.0775833	0.2545710	0.8031709	0.9685899
100	1.0498358	1.0558943	1.0627175	0.6146768	0.3312916	0.8720460	0.1031433	0.2821462	0.7576856	0.9854819
150	0.9417995	1.0001792	1.0740034	0.5836092	0.4130784	1.0040398	0.0825146	0.2916863	0.7356116	1.0124102
200	0.9071979	1.0176305	1.2395768	0.5821083	0.4477345	0.9591723	0.0700534	0.3020051	0.7520349	0.9699313
250	0.9851658	0.9903656	1.0122460	0.6025460	0.5182359	0.8809472	0.1260807	0.3604146	0.7222784	0.9756075
300	0.9948455	0.9940343	1.1940586	0.5552864	0.5114851	0.9335157	0.1504137	0.4186832	0.7424005	1.0605885
350	1.0010301	0.9178485	1.0028911	0.5981733	0.5170951	1.0109088	0.1440848	0.4249073	0.7500893	0.9657253
400	1.0697706	0.9628127	0.9575548	0.5877677	0.6088121	0.9101616	0.1409957	0.3722213	0.8787201	1.0696143
450	1.0019706	0.9568486	0.9521126	0.5204201	0.5416399	0.9928288	0.0970436	0.3358876	0.8162374	1.0379059
500	1.0660992	0.8782222	0.9156494	0.5880168	0.5070240	0.9189391	0.0762686	0.3063771	0.8896420	0.9845096
550	0.9450289	0.9865561	0.9910025	0.7486287	0.2952036	0.4809525	0.0435104	0.2663618	0.8037774	1.0430458
600	0.9858655	0.9406048	1.0342751	0.8623170	0.1366900	0.2099193	0.0426162	0.2736196	0.7835622	1.0586601
650	1.0247038	0.8805269	1.0361885	0.9843885	0.0746108	0.0842670	0.0533792	0.3265936	0.7699710	1.0484177
700	1.0870632	0.9764665	1.0584755	1.0157398	0.0497134	0.0649197	0.0728617	0.3170654	0.7786233	1.0069209
750	1.0966708	0.9300575	0.9195347	1.0019753	0.0474537	0.0638502	0.0570070	0.3000227	0.8002495	0.9480810
800	1.0725326	0.9267137	1.0472691	0.9738788	0.0586323	0.0642069	0.0904188	0.3653007	0.8236582	0.9843760
850	1.0219877	1.0400280	0.9907475	0.9242444	0.0580143	0.1007656	0.0931950	0.3611870	0.8072064	1.0849029
900	1.0553237	0.9310183	0.9542423	1.0251178	0.0617619	0.0981192	0.0744569	0.3838439	0.7854689	1.0549951
950	1.0394806	0.9252439	0.9462047	1.0131488	0.0579106	0.1164806	0.1124499	0.3929759	0.8667807	0.9993471
1000	1.0247816	0.9799427	1.0296091	0.9232342	0.0634908	0.0955884	0.1063941	0.3154367	0.7919934	1.0193451

0	0.9794951	0.9396738	0.9975747	0.9975815	0.0552743	0.0479071	0.0762842	0.3065443	0.9659625	1.0129917
50	0.8333970	0.9339529	1.1228681	1.0128089	0.0405154	0.0340398	0.0329555	0.1840300	0.7217425	1.0034975
100	0.7461805	0.9515513	0.9292327	1.0299375	0.0386574	0.0452086	0.0331467	0.1176089	0.6611779	0.9378924
150	0.6532122	1.0748968	0.9676199	1.0734251	0.0247859	0.0863566	0.0390342	0.0767267	0.6746727	0.9388000
200	0.5648567	1.0798399	1.0254309	1.0565203	0.0116430	0.0402548	0.0102841	0.0670372	0.6480599	0.9331554
250	0.5110735	0.9077928	1.0553952	1.1047688	0.0262633	0.0528647	0.0258343	0.0842138	0.6892481	0.8965333
300	0.4941441	0.9387793	0.9947745	1.0562264	0.0263719	0.0661724	0.0194981	0.0881025	0.6379384	0.8912480
350	0.6211726	0.9414075	0.9890412	1.0145131	0.0333727	0.0454353	0.0231874	0.0764943	0.6562517	0.9518151
400	0.6145933	0.9819532	1.0233759	1.0380486	0.0499544	0.0572101	0.0118562	0.0653312	0.5937141	0.9936068
450	0.6285709	0.9798790	0.9171086	1.1112457	0.0379144	0.0872536	0.0206910	0.0788669	0.6292198	0.9703250
500	0.6375137	0.9143535	0.8579473	1.1081100	0.0352948	0.0673224	0.0226666	0.0854176	0.6494936	1.0654081
550	0.7321710	0.8958058	1.0578378	1.1227196	0.0291964	0.0618373	0.0226607	0.2240428	0.7235755	0.9805481
600	0.9050750	0.9871605	0.9518293	0.9940715	0.0220749	0.0602721	0.0263881	0.2478729	0.8042026	1.0491229
650	1.0326225	1.0449549	0.9321997	1.0142582	0.0460601	0.0440414	0.0379966	0.3017234	0.7962703	1.0979985
700	0.9836790	0.9714320	1.0456115	1.0272809	0.0444685	0.0904609	0.0829217	0.3129225	0.8461518	1.0266521
750	1.0588158	1.0189241	0.8663718	1.1089863	0.0410552	0.0524438	0.0754343	0.2788291	0.7929432	0.9999259
800	0.9554749	0.9036723	0.9441860	1.0295081	0.0370617	0.0613930	0.0627472	0.2900402	0.8865095	1.0211592
850	1.0504069	0.8745161	0.9487586	1.0433391	0.0503446	0.0657144	0.0518938	0.2962085	0.8825157	0.9469503
900	1.0575238	0.9759572	1.0671643	0.9873667	0.0547322	0.0647663	0.0326128	0.2794159	0.9420216	1.0224832
950	0.9925504	0.9111339	1.0577109	0.9521603	0.0232810	0.0580616	0.0432550	0.3058581	0.8794555	0.9912410
1000	0.9771320	0.9890926	1.0086893	1.0494708	0.0283422	0.0256473	0.0563475	0.3189124	0.7666763	1.0289348

0	0.9794951	0.9396738	0.9975747	0.9975815	0.0552743	0.0479071	0.0762842	0.3065443	0.9659625	1.0129917
50	0.9191668	0.9820506	0.9313003	0.9898642	0.3672055	0.0523037	0.0488785	0.2474236	0.8785257	0.9526365
100	0.9761040	0.9734320	0.9967375	0.9830766	0.8198924	0.0473222	0.0240543	0.1511459	0.8501915	0.9480968
150	0.9764536	0.9374437	1.1556643	0.9545942	0.9576221	0.0578390	0.0339205	0.0983257	0.8156761	0.8902736
200	1.0093245	0.9076144	1.0706643	0.9261167	1.0824724	0.0489020	0.0231893	0.0658957	0.7530642	0.9369117
250	0.9166664	0.9282833	0.9634721	0.9268825	1.1709782	0.0388753	0.0221118	0.0492835	0.7782079	1.0245028
300	0.9431295	0.9084324	0.9923079	1.0222799	1.1162505	0.0449824	0.0177321	0.0374751	0.8130322	1.1017397
350	0.9429545	0.9333385	1.0373164	1.0368634	1.0374205	0.0809715	0.0237096	0.0422966	0.7555708	1.0269754
400	0.9837361	0.8425429	0.9461834	0.9877539	1.0527497	0.0702678	0.0135846	0.0281074	0.8669638	1.0465515
450	1.0262655	0.8751437	1.0157108	0.9792437	1.0993188	0.0590881	0.0230919	0.0097656	0.8879223	1.0708350
500	1.0446027	0.9386798	1.0218073	1.0034345	1.0507217	0.0412339	0.0124578	0.0278805	0.8504957	0.8982072
550	1.1093667	0.8802291	1.0443542	1.0472581	0.5497948	0.0450365	0.0289670	0.1137756	0.9041313	0.9910634
600	0.9548981	1.0052191	1.0323535	1.0270727	0.2384820	0.0560097	0.0279526	0.2190254	0.9033559	0.9887413
650	1.0169726	0.8350239	0.9579471	1.0427251	0.1059626	0.0445573	0.0337386	0.2289269	0.8986439	1.0355494
700	0.9897588	0.8349714	0.9671890	0.9936885	0.0610971	0.0487140	0.0519117	0.2796857	0.8833411	1.0486204
750	0.9679009	0.9138891	0.9685138	0.9583396	0.0361894	0.0430350	0.0655425	0.3112175	0.8618551	0.9491228
800	1.0065759	0.8648160	1.0768524	1.0834588	0.0409425	0.0726535	0.0714525	0.3216285	0.8688390	1.0037720
850	0.9771223	0.9181379	1.0951670	0.8579505	0.0327897	0.0548435	0.0695284	0.2950429	0.7326826	0.9851925
900	0.9954536	0.9304056	1.0256581	0.8881035	0.0355543	0.0743524	0.0625805	0.2738334	0.7479844	0.9711464
950	1.0818366	0.9518160	0.9710065	1.0047018	0.0556990	0.0433017	0.0742188	0.3380362	0.8166022	0.8898818
1000	0.9977271	0.9366152	0.9647460	1.0054377	0.0679140	0.0856516	0.0655362	0.3406616	0.7996235	1.0751797

0	0.9794951	0.9396738	0.9975747	0.9975815	0.0552743	0.0479071	0.0762842	0.3065443	0.9659625	1.0129917
50	1.0978369	1.0450613	1.0603792	0.8490371	0.0582190	0.0413451	0.0228616	0.2108114	0.7818082	0.9697893
100	1.0676594	1.0631144	1.1319607	0.9115658	0.0490193	0.0603519	0.0279878	0.1254899	0.8266466	0.9462085
150	1.0307772	1.0479098	0.9894570	0.9949904	0.0367245	0.0520358	0.0312029	0.1096776	0.7580098	0.9804012
200	1.0524475	0.9053446	0.9576484	0.9217235	0.0367735	0.0823153	0.0240144	0.1132115	0.7008024	0.9873412
250	0.9988670	0.8728119	1.1177910	1.0395913	0.0387753	0.0512124	0.0133735	0.1260509	0.7478522	0.9484131
300	0.9819652	0.9397501	0.9346041	0.9201134	0.0221986	0.0359559	0.0058882	0.0923094	0.7476156	0.9297239
350	0.9798570	0.9286059	0.8469298	0.9951186	0.0355277	0.0665244	0.0109547	0.0863388	0.7070334	1.0096987
400	0.9452545	0.9565667	0.8815071	0.9102708	0.0244828	0.0372825	0.0235773	0.0916569	0.7194596	0.9894575
450	0.9519705	0.8472188	0.9195518	0.9302858	0.0311009	0.0502444	0.0249490	0.1270152	0.7817068	0.9403494
500	1.0625958	0.8891331	0.9841852	1.0155854	0.0305792	0.0277219	0.0245044	0.1160737	0.7901641	0.9628668
550	1.0911736	0.9908612	1.0162430	0.9936562	0.0263519	0.0326295	0.0243712	0.1363397	0.7912729	0.9566526
600	1.1255730	0.9464350	0.9051362	1.0050734	0.0293388	0.0492389	0.0187660	0.2341201	0.7954007	0.9512307
650	1.0429045	1.0318547	0.9642298	0.8621984	0.0289420	0.0339359	0.0558879	0.2703767	0.7661500	0.9598473
700	1.0287515	0.8799682	0.9481158	0.8429877	0.0470170	0.0474276	0.0612208	0.2962721	0.8067796	0.9497071
750	1.0000709	0.9085364	1.0496874	0.9274470	0.0329355	0.0483324	0.0815869	0.3570926	0.8041731	1.0221017
800	1.0928898	0.9111978	0.9860264	0.9578516	0.0485621	0.0867550	0.0603985	0.2832384	0.8272689	1.0428397
850	1.1158296	0.9196295	1.0849992	1.0115591	0.0421512	0.0673750	0.0622544	0.2413762	0.9377801	0.9477881
900	1.0321295	0.9647172	0.9749868	0.9275345	0.0402528	0.0633542	0.0468078	0.2733240	0.9049954	0.9533860
950	0.9628811	0.9525737	1.0355654	1.0252184	0.0532039	0.0419735	0.0565460	0.2960326	0.9047557	0.9252196
1000	0.9575357	1.0217460	1.0101224	0.9224509	0.0513113	0.0136057	0.0415307	0.2605392	0.8388226	0.9367931

0	0.9794951	0.9396738	0.9975747	0.9975815	0.0552743	0.0479071	0.0762842	0.3065443	0.9659625	1.0129917
50	0.9674331	0.9553746	1.0210487	0.9552238	0.1451107	0.0454980	0.0385761	0.2326868	0.9247073	0.9312555
100	0.9247814	1.0530072	0.9913022	0.9119642	0.1997310	0.0478222	0.0100619	0.1047683	0.9063569	1.0169271
150	0.8518597	1.0425649	0.9621014	0.9293421	0.2625647	0.0441455	0.0186761	0.0677144	0.8648306	1.0244654
200	0.8378172	1.0115185	1.0483898	1.0585475	0.3153420	0.0425808	0.0107117	0.0436327	0.8683151	1.0254015
250	0.8300665	0.9192035	1.0830903	0.9810041	0.3381821	0.0443091	0.0145578	0.0203121	0.7806709	1.0200701
300	0.7075598	0.9950945	1.0788493	1.0604595	0.3057196	0.0353886	0.0185405	0.0276971	0.6801373	1.0006473
350	0.7253772	1.0339804	1.0270232	1.0406283	0.3207486	0.0452292	0.0226287	0.0187455	0.6601498	1.0583264
400	0.6832349	1.0321942	1.0537147	0.9748417	0.3107447	0.0553808	0.0121177	0.0219816	0.7072562	0.9687667
450	0.6911590	1.0167916	1.0616644	1.0152912	0.2695940	0.0580220	0.0222382	0.0217103	0.8504607	1.0181102
500	0.6943332	0.9648836	1.0440829	0.9679121	0.2801384	0.0578140	0.0266643	0.0284371	0.8865806	0.9817528
550	0.7940370	0.8498982	0.9879452	1.1088821	0.2429445	0.0538989	0.0354725	0.0729092	0.8605537	0.9966500
600	0.8501938	0.8663399	0.9980306	1.1497153	0.1104169	0.0468386	0.0185231	0.1901319	0.8786068	1.0513255
650	1.0752765	0.9781387	0.9169956	1.0007574	0.0395675	0.0638054	0.0377343	0.2134833	0.8564941	1.0338311
700	1.0410134	0.9986451	0.9593354	0.9892702	0.0515790	0.0606044	0.0622369	0.2835419	0.8779618	0.9517773
750	0.9880719	1.0473673	0.8814547	0.8972036	0.0396845	0.0578709	0.0412757	0.2812109	0.7649311	0.9249214
800	0.9640942	0.9077769	1.0760589	1.0021132	0.0459662	0.0321578	0.0553943	0.2361217	0.8515888	1.0085667
850	0.9501260	0.8786263	1.0032012	1.0905500	0.0378653	0.0434101	0.0402230	0.3014321	0.7980826	0.9658601
900	1.0292558	0.9238134	0.9818468	1.0321202	0.0444062	0.0420760	0.0463049	0.3259221	0.7711180	0.9662222
950	0.9919258	0.9401507	1.0596357	0.9787135	0.0639161	0.0466235	0.0764534	0.3255674	0.8894344	1.0024678
1000	0.9632674	0.8849263	1.0723265	0.9926593	0.0517240	0.0609007	0.0689655	0.2963142	0.7867646	0.9458988
