YGL209W	YCR065W	YER040W	YEL009C	YDR259C	YPL177C	YML099C	YKR034W	YCL067C	YJL110C
1.0371304	1.0154591	0.8817900	0.9673496	0.0106585	0.2283702	0.9949720	0.1427573	1.0000268	0.8163074
