"Time"	YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
150	0.6899223	0.5092350	0.9486031	0.6919499	0.4807290	0.4460423	0.5069990	0.5854714	0.6394323	1.0000000
200	0.6899793	0.5092175	0.9485664	0.6917560	0.4805295	0.4462776	0.5068330	0.5854906	0.6394323	1.0000000
250	0.6900077	0.5092369	0.9485159	0.6915890	0.4803839	0.4464841	0.5067287	0.5854881	0.6394323	1.0000000
300	0.6900112	0.5092797	0.9484636	0.6914678	0.4802997	0.4466371	0.5066851	0.5854706	0.6394323	1.0000000
350	0.6899964	0.5093323	0.9484183	0.6913986	0.4802729	0.4467277	0.5066918	0.5854452	0.6394323	1.0000000
400	0.6899709	0.5093835	0.9483853	0.6913775	0.4802910	0.4467593	0.5067331	0.5854181	0.6394323	1.0000000
450	0.6899418	0.5094255	0.9483663	0.6913940	0.4803385	0.4467437	0.5067927	0.5853941	0.6394323	1.0000000
500	0.6899148	0.5094544	0.9483603	0.6914347	0.4803992	0.4466971	0.5068558	0.5853763	0.6394323	1.0000000
550	0.6898936	0.5094691	0.9483646	0.6914862	0.4804598	0.4466357	0.5069114	0.5853656	0.6394323	1.0000000
600	0.6898799	0.5094715	0.9483755	0.6915372	0.4805106	0.4465735	0.5069526	0.5853618	0.6394323	1.0000000
650	0.6898738	0.5094647	0.9483894	0.6915797	0.4805463	0.4465208	0.5069771	0.5853634	0.6394323	1.0000000
700	0.6898740	0.5094524	0.9484032	0.6916094	0.4805656	0.4464831	0.5069858	0.5853687	0.6394323	1.0000000
750	0.6898788	0.5094382	0.9484148	0.6916251	0.4805700	0.4464623	0.5069817	0.5853758	0.6394323	1.0000000
800	0.6898859	0.5094248	0.9484228	0.6916285	0.4805632	0.4464567	0.5069692	0.5853830	0.6394323	1.0000000
850	0.6898937	0.5094142	0.9484272	0.6916224	0.4805494	0.4464630	0.5069527	0.5853891	0.6394323	1.0000000
900	0.6899007	0.5094072	0.9484281	0.6916106	0.4805328	0.4464766	0.5069360	0.5853935	0.6394323	1.0000000
950	0.6899060	0.5094040	0.9484266	0.6915966	0.4805170	0.4464934	0.5069218	0.5853960	0.6394323	1.0000000
1000	0.6899093	0.5094040	0.9484234	0.6915833	0.4805041	0.4465098	0.5069117	0.5853967	0.6394323	1.0000000

0	0.6896262	0.5095841	0.9484994	0.6923123	0.4813418	0.4456349	0.5076668	0.5852615	0.6394323	1.0000000
50	0.6897342	0.5094188	0.9485715	0.6913406	0.4745423	0.3155936	0.5085918	0.5785837	0.7243998	0.9328684
100	0.6898364	0.5093435	0.9482410	0.6826743	0.4565120	0.2695777	0.5186112	0.5666904	0.7261441	0.9180720
150	0.6898813	0.5097359	0.9464990	0.6685875	0.4452801	0.2496217	0.5361663	0.5600513	0.7228745	0.9148107
200	0.6896866	0.5113042	0.9432709	0.6604765	0.4467973	0.2365321	0.5519987	0.5571606	0.7211796	0.9140919
250	0.6889654	0.5141246	0.9402336	0.6621421	0.4548724	0.2263012	0.5627454	0.5553841	0.7205248	0.9139335
300	0.6876425	0.5171094	0.9390425	0.6690154	0.4632546	0.2186633	0.5698245	0.5538542	0.7202971	0.9138986
350	0.6860791	0.5189173	0.9397875	0.6762897	0.4698247	0.2132468	0.5750093	0.5527936	0.7202219	0.9138909
400	0.6848509	0.5190448	0.9415617	0.6821517	0.4747269	0.2094108	0.5787969	0.5524881	0.7201978	0.9138892
450	0.6843416	0.5178675	0.9435288	0.6865200	0.4782549	0.2067130	0.5809480	0.5528830	0.7201902	0.9138888
500	0.6845769	0.5160589	0.9452613	0.6895509	0.4803263	0.2049963	0.5813449	0.5537028	0.7201879	0.9138887
550	0.6853364	0.5141652	0.9466136	0.6920961	0.4868945	0.3120538	0.5791384	0.5613624	0.6312251	0.9810203
600	0.6863382	0.5124722	0.9478418	0.6996253	0.5008923	0.3512312	0.5665750	0.5746956	0.6315543	0.9958167
650	0.6873798	0.5108368	0.9496319	0.7087501	0.5062815	0.3725027	0.5458226	0.5823044	0.6360423	0.9990780
700	0.6884399	0.5088915	0.9516997	0.7112678	0.5000823	0.3920693	0.5273928	0.5854191	0.6382016	0.9997968
750	0.6896024	0.5067964	0.9529893	0.7064628	0.4895985	0.4108782	0.5152738	0.5868225	0.6390163	0.9999552
800	0.6908180	0.5052381	0.9529250	0.6987310	0.4810653	0.4263821	0.5081643	0.5876044	0.6392970	0.9999901
850	0.6918360	0.5047748	0.9517412	0.6920732	0.4761212	0.4375532	0.5040607	0.5878903	0.6393893	0.9999978
900	0.6923781	0.5054342	0.9500958	0.6879197	0.4739299	0.4449115	0.5018972	0.5876627	0.6394189	0.9999995
950	0.6923340	0.5068019	0.9485841	0.6859582	0.4734280	0.4493365	0.5012727	0.5870458	0.6394281	0.9999999
1000	0.6918090	0.5083438	0.9475060	0.6854934	0.4740069	0.4515055	0.5018880	0.5862651	0.6394310	1.0000000

0	0.6896262	0.5095841	0.9484994	0.6923123	0.4813418	0.4456349	0.5076668	0.5852615	0.6394323	1.0000000
50	0.4176202	0.3096288	0.9485390	0.6882813	0.4559535	0.4702003	0.4150051	0.5853540	0.6394323	1.0000000
100	0.3414032	0.2889150	0.9471840	0.6615993	0.4215024	0.5133497	0.4457210	0.5853641	0.6394323	1.0000000
150	0.3213823	0.2877259	0.9419151	0.6404174	0.4300118	0.5152184	0.4862918	0.5847857	0.6394323	1.0000000
200	0.3157859	0.2902608	0.9357598	0.6504799	0.4591356	0.4896784	0.5098418	0.5828790	0.6394323	1.0000000
250	0.3137074	0.2935261	0.9347452	0.6745243	0.4835037	0.4625994	0.5215718	0.5801977	0.6394323	1.0000000
300	0.3125400	0.2948958	0.9388132	0.6939876	0.4969826	0.4431348	0.5280395	0.5785464	0.6394323	1.0000000
350	0.3119333	0.2936543	0.9442496	0.7049708	0.5028450	0.4308630	0.5316859	0.5789173	0.6394323	1.0000000
400	0.3119147	0.2909079	0.9486850	0.7099633	0.5046935	0.4236525	0.5328917	0.5808101	0.6394323	1.0000000
450	0.3123543	0.2879865	0.9515712	0.7115934	0.5042938	0.4200801	0.5320094	0.5831940	0.6394323	1.0000000
500	0.3130050	0.2856335	0.9531588	0.7112979	0.5024390	0.4192410	0.5298244	0.5853221	0.6394323	1.0000000
550	0.6257329	0.4824472	0.9538807	0.7146993	0.5327033	0.3929354	0.6368084	0.5868877	0.6394323	1.0000000
600	0.6889501	0.5015334	0.9552189	0.7382291	0.5653956	0.3605109	0.5758490	0.5879295	0.6394323	1.0000000
650	0.6964104	0.5017998	0.9583791	0.7496402	0.5442093	0.3697506	0.5278945	0.5889224	0.6394323	1.0000000
700	0.6962307	0.4992312	0.9608743	0.7355524	0.5055125	0.3994777	0.5064665	0.5902680	0.6394323	1.0000000
750	0.6964605	0.4968370	0.9604966	0.7108648	0.4788474	0.4267930	0.4974788	0.5915729	0.6394323	1.0000000
800	0.6972453	0.4964619	0.9572328	0.6910063	0.4669259	0.4450328	0.4928734	0.5920836	0.6394323	1.0000000
850	0.6975906	0.4986459	0.9526504	0.6804811	0.4632636	0.4558646	0.4905500	0.5913931	0.6394323	1.0000000
900	0.6968682	0.5025656	0.9485264	0.6766469	0.4631919	0.4617469	0.4906170	0.5896949	0.6394323	1.0000000
950	0.6951263	0.5068187	0.9457561	0.6763685	0.4650361	0.4639050	0.4931155	0.5875757	0.6394323	1.0000000
1000	0.6928777	0.5103134	0.9443716	0.6781009	0.4683498	0.4629344	0.4973511	0.5856256	0.6394323	1.0000000

0	0.6896262	0.5095841	0.9484994	0.6923123	0.4813418	0.4456349	0.5076668	0.5852615	0.6394323	1.0000000
50	0.7226068	0.2860822	0.9505126	0.7247511	0.4811049	0.4457307	0.5058762	0.5854255	0.6394323	1.0000000
100	0.7875335	0.2618516	0.9540951	0.7261878	0.4781995	0.4483753	0.4920218	0.5861778	0.6394323	1.0000000
150	0.8294100	0.2577812	0.9563089	0.7226292	0.4670918	0.4595218	0.4693871	0.5875356	0.6394323	1.0000000
200	0.8492359	0.2561064	0.9568318	0.7129779	0.4497911	0.4794612	0.4494701	0.5888803	0.6394323	1.0000000
250	0.8577337	0.2554024	0.9556701	0.6991684	0.4338293	0.5021246	0.4361227	0.5897074	0.6394323	1.0000000
300	0.8611937	0.2556699	0.9530493	0.6860905	0.4236111	0.5217817	0.4285051	0.5897535	0.6394323	1.0000000
350	0.8623272	0.2568463	0.9496619	0.6772076	0.4191061	0.5359305	0.4250658	0.5889710	0.6394323	1.0000000
400	0.8622258	0.2586295	0.9464416	0.6730402	0.4185296	0.5444470	0.4246626	0.5875402	0.6394323	1.0000000
450	0.8614243	0.2605556	0.9440905	0.6724291	0.4202221	0.5481737	0.4264243	0.5858214	0.6394323	1.0000000
500	0.8603079	0.2621939	0.9428408	0.6739847	0.4230728	0.5482134	0.4294882	0.5842133	0.6394323	1.0000000
550	0.8236130	0.4889217	0.9396232	0.6382154	0.4263897	0.5456816	0.4343433	0.5828979	0.6394323	1.0000000
600	0.7566749	0.5158996	0.9339827	0.6396745	0.4315656	0.5393510	0.4497992	0.5810898	0.6394323	1.0000000
650	0.7145439	0.5232428	0.9308907	0.6464062	0.4431258	0.5240055	0.4745293	0.5785647	0.6394323	1.0000000
700	0.6939646	0.5272549	0.9310850	0.6591178	0.4609121	0.4999325	0.4983106	0.5763050	0.6394323	1.0000000
750	0.6845279	0.5283589	0.9341421	0.6757390	0.4793913	0.4737543	0.5157411	0.5752348	0.6394323	1.0000000
800	0.6806465	0.5264730	0.9389504	0.6913885	0.4935838	0.4514855	0.5260602	0.5757277	0.6394323	1.0000000
850	0.6799477	0.5223454	0.9440245	0.7027201	0.5016535	0.4357936	0.5301061	0.5775657	0.6394323	1.0000000
900	0.6812416	0.5172581	0.9482588	0.7089219	0.5039857	0.4269349	0.5291840	0.5801368	0.6394323	1.0000000
950	0.6836360	0.5124144	0.9511868	0.7106059	0.5018939	0.4240109	0.5249111	0.5827771	0.6394323	1.0000000
1000	0.6863676	0.5085718	0.9527910	0.7088706	0.4969921	0.4256053	0.5190070	0.5850133	0.6394323	1.0000000
