"Time"	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C	YIL131C	YDR501W
150	0.5239306	0.1508338	0.0932921	0.3351132	0.1057780	0.2371077	0.1145369	0.0504862	0.0627488	1.1197991
200	0.5401419	0.1503417	0.1564184	0.4465855	0.1069524	0.2012033	0.1098903	0.0552128	0.0453159	1.0690031
250	0.5416251	0.1057489	0.1649277	0.4565685	0.0575406	0.2264107	0.1232126	0.0928924	0.0496080	1.0531041
300	0.6017774	0.1130107	0.2072313	0.5130176	0.0870093	0.2913908	0.1059180	0.0766323	0.0345618	0.9842874
350	0.5970585	0.1172139	0.1707570	0.4354816	0.0505410	0.3092698	0.1753568	0.0438021	0.0780992	0.9643343
400	0.6585216	0.1032022	0.1643425	0.4358509	0.0618563	0.2916219	0.1085714	0.0509344	0.0675872	0.9169513
450	0.6039629	0.1314454	0.2803345	0.5273051	0.0465432	0.2493149	0.1622234	0.0378273	0.0553241	0.9456913
500	0.6804345	0.1340308	0.2689383	0.5954634	0.0642423	0.2739644	0.1664082	0.0317374	0.0740395	0.8823784
550	0.6836102	0.3685809	0.3573765	0.4962097	0.3978084	0.2011024	0.2390652	0.0624754	0.0705729	1.0422325
600	0.5798329	0.5635801	0.2273161	0.3675729	0.5867274	0.1664846	0.2565755	0.0420992	0.0508384	0.9647421
650	0.4160558	0.7123341	0.1603162	0.2107236	0.6975917	0.1337788	0.2043953	0.0399815	0.0385872	0.9978700
700	0.3435248	0.7839440	0.1019005	0.1661618	0.7326111	0.1249537	0.1333034	0.0429209	0.0403904	1.0390766
750	0.3237981	0.8831241	0.0466107	0.2509170	0.8394118	0.1201577	0.1104869	0.0453674	0.0633776	0.9972041
800	0.2621017	0.9649832	0.0664302	0.3064062	0.8306589	0.1110232	0.0705803	0.0820846	0.0663678	0.9643580
850	0.2343784	0.9899939	0.1031586	0.3830082	0.8862897	0.1009599	0.0872012	0.0685657	0.0733267	0.9745876
900	0.2143625	0.9137741	0.1804400	0.4791502	0.9576180	0.1029219	0.1111861	0.0963383	0.0709264	0.9734382
950	0.2385879	0.7821276	0.1908401	0.4670210	0.8945027	0.1275366	0.1362995	0.0583518	0.0731363	1.0426706
1000	0.2897647	0.6932556	0.2141603	0.4474948	0.8919001	0.1477313	0.1789919	0.0701838	0.0859412	1.0664307

0	0.1969063	0.9483083	0.1048270	0.4139038	0.8133524	0.1077968	0.1473672	0.0628286	0.1053208	0.9820050
50	0.3386474	0.7345829	0.2215689	0.2830253	0.7705420	0.1181849	0.1700398	0.1154655	0.0759338	1.0414668
100	0.3978958	0.8171024	0.0899531	0.1370825	0.8052760	0.1630121	0.1271836	0.1794410	0.0622776	1.0213497
150	0.4783145	1.0072692	0.0414166	0.0648831	0.7224730	0.2514442	0.1075638	0.2274007	0.0778222	1.0213501
200	0.5764905	1.1551814	0.0257269	0.0268509	0.5242596	0.3635431	0.0467296	0.2832427	0.0839087	0.9077017
250	0.6050682	1.1276680	0.0227162	0.0203419	0.5231066	0.4717526	0.0266710	0.2743228	0.0703588	1.0417083
300	0.5952371	0.9974229	0.0453378	0.0075412	0.5067081	0.5556349	0.0129740	0.2694918	0.0500112	1.1242263
350	0.5327017	0.9569461	0.0343681	0.0000327	0.4358744	0.5984439	0.0086701	0.3138290	0.0621876	1.1215050
400	0.5415806	0.9427713	0.0448556	0.0020158	0.4153185	0.5782953	0.0197872	0.2915626	0.0520523	0.9807348
450	0.6744089	1.0690942	0.0410076	0.0007034	0.3566548	0.5868003	0.0260033	0.2936876	0.0680382	0.9862799
500	0.6301470	0.9882965	0.0482548	0.0032887	0.3620149	0.5854836	0.0269764	0.3140093	0.0628967	0.9175087
550	0.4992854	0.9242141	0.0707317	0.1159985	0.3811728	0.6180848	0.0503645	0.2494205	0.0822160	0.9915536
600	0.4809491	0.9478305	0.0335911	0.1827435	0.4194924	0.5590943	0.0559961	0.1373817	0.0908249	1.0627018
650	0.3806198	0.9509731	0.0367048	0.2239559	0.3436160	0.4455904	0.0647702	0.1127628	0.0627031	1.0390380
700	0.3177570	0.8960300	0.0467006	0.2736763	0.4678532	0.2621290	0.0844108	0.1010746	0.0770000	1.0071321
750	0.3419151	0.8852866	0.0619893	0.2618477	0.5971314	0.2193784	0.0336375	0.0528024	0.0738075	0.9792871
800	0.3465533	0.9277566	0.0715552	0.2752234	0.7273014	0.1763402	0.0674867	0.0644407	0.0807587	1.0717255
850	0.3072572	0.9197748	0.0754545	0.3173813	0.7620743	0.1492528	0.0472228	0.0588290	0.0865493	1.0112431
900	0.2394290	0.9772923	0.0769721	0.3244177	0.7547770	0.1162134	0.0487236	0.0465311	0.0781935	1.0377609
950	0.2509892	0.9501009	0.0936440	0.4151700	0.7807003	0.1174948	0.0942560	0.0378672	0.0780415	1.0389583
1000	0.2279361	0.9924047	0.1039494	0.4870828	0.8488884	0.0948817	0.1027013	0.0512060	0.0356012	1.0163530

0	0.1969063	0.9483083	0.1048270	0.4139038	0.8133524	0.1077968	0.1473672	0.0628286	0.1053208	0.9820050
50	0.2897932	0.4626418	0.1260766	0.3657935	0.6437304	0.2641846	0.4277638	0.0717656	0.0719620	1.0840809
100	0.4460201	0.1796888	0.1216958	0.3505407	0.5586569	0.3763037	0.6842933	0.0660069	0.0600879	1.1186713
150	0.5462909	0.0455924	0.1022509	0.2767608	0.4165511	0.4162555	0.7530915	0.0750009	0.0501410	1.0092968
200	0.8257974	0.0108251	0.1112813	0.2015342	0.3255134	0.4994526	0.6411159	0.0599460	0.0583165	1.1433942
250	0.7929001	0.0024720	0.0831118	0.1973597	0.3032132	0.5167365	0.7630862	0.0347855	0.0644317	1.0106597
300	0.8263605	0.0069591	0.0475072	0.2395480	0.2355354	0.5078727	0.7253719	0.0787217	0.0526472	1.0661284
350	0.8221018	0.0039079	0.0465446	0.2263088	0.2192907	0.4811990	0.7456448	0.1051814	0.0634476	1.0839803
400	0.8488290	0.0021213	0.0607550	0.2303138	0.2264435	0.5634235	0.6584371	0.1015808	0.0691504	0.9969883
450	0.8436653	0.0023445	0.0511232	0.2454345	0.2529803	0.5226083	0.6249003	0.0978394	0.0470351	1.0643660
500	0.8713555	0.0033354	0.0625505	0.2439231	0.2352983	0.5226301	0.7040263	0.0681932	0.0765207	1.0049362
550	0.8004089	0.3854464	0.0615316	0.1863451	0.3207776	0.3805231	0.3597754	0.0674575	0.0890662	0.9784207
600	0.5750966	0.8439103	0.0298659	0.1966749	0.4734513	0.2986552	0.1294523	0.0676198	0.0582159	0.9418714
650	0.4288384	0.9150919	0.0315054	0.1792256	0.5269603	0.2310488	0.0565680	0.0539348	0.0522380	1.0143708
700	0.3505677	1.0395069	0.0567574	0.2046088	0.7312800	0.1288106	0.0373654	0.0548396	0.0692000	0.9103518
750	0.2674402	0.9945830	0.0398617	0.2824428	0.7730781	0.0982370	0.0527546	0.0896145	0.0681170	0.9169466
800	0.2190429	0.8890833	0.0480827	0.3683196	0.8727701	0.0913269	0.0546385	0.0482431	0.0432928	0.9948367
850	0.2591182	0.9129544	0.1324282	0.4243791	0.8489138	0.1235624	0.0428261	0.0330469	0.0353021	1.0150600
900	0.2259502	0.9100640	0.1576748	0.4196136	0.8423137	0.1104882	0.1239283	0.0694366	0.0285033	0.9074375
950	0.2331044	0.8626214	0.1941321	0.5427923	0.9404990	0.0944142	0.0874921	0.0697866	0.0672880	0.9378657
1000	0.1782229	0.8371277	0.1855789	0.4849414	0.9866158	0.1111282	0.1822696	0.0508218	0.0844424	0.9572936

0	0.1969063	0.9483083	0.1048270	0.4139038	0.8133524	0.1077968	0.1473672	0.0628286	0.1053208	0.9820050
50	0.2437434	0.7444948	0.1233094	0.3590898	0.7398464	0.1871281	0.1166901	0.3384274	0.0563495	1.0875983
100	0.2470889	0.6385609	0.2031742	0.3407831	0.6558701	0.3848742	0.0662293	0.5831927	0.0523495	1.0939078
150	0.2687823	0.6055884	0.1425992	0.4019259	0.5550163	0.4813443	0.0570392	0.8016021	0.0416894	1.1297708
200	0.3800163	0.5559198	0.1533277	0.3701094	0.4728489	0.6446397	0.0233135	0.8048049	0.0223180	1.0661187
250	0.4425857	0.5156964	0.1439705	0.2562316	0.4285982	0.7527806	0.0307108	0.8841936	0.0243505	1.0026387
300	0.4604895	0.5034351	0.0999976	0.2047822	0.3515730	0.7719386	0.0221464	0.8491998	0.0120639	0.9307163
350	0.3886405	0.5815059	0.0660356	0.2438088	0.3190452	0.9198559	0.0305824	0.8847194	0.0223572	0.8904943
400	0.4230646	0.6523170	0.0690847	0.3141401	0.2864518	0.9283665	0.0317978	0.8778036	0.0296139	0.9670486
450	0.4683359	0.6271907	0.0767436	0.2723634	0.2417230	0.9636768	0.0401320	0.8506234	0.0213037	1.0620106
500	0.4301017	0.6988458	0.0660349	0.3170091	0.2846047	0.9380055	0.0283369	0.8728847	0.0403534	1.0611817
550	0.4342552	0.8639631	0.0715692	0.2918077	0.2344239	0.9456864	0.0152535	0.6327304	0.0714503	1.0376016
600	0.4044981	0.8424292	0.0625911	0.2918717	0.2337688	0.8631352	0.0197381	0.3413802	0.0459769	1.0590436
650	0.4331811	0.9631174	0.0726927	0.3365948	0.2341018	0.7639683	0.0319888	0.1983205	0.0522129	1.1228765
700	0.4290815	0.9384292	0.0910203	0.3251847	0.2496989	0.6159365	0.0263453	0.1066317	0.0899493	1.0058540
750	0.3832542	1.0016011	0.1371452	0.3700962	0.3545346	0.4829266	0.0381759	0.0843503	0.0564108	1.0009639
800	0.3413858	0.8256998	0.1110709	0.3294998	0.4101858	0.3002570	0.0749395	0.0836576	0.0652650	0.9603613
850	0.3113072	0.8003651	0.0824895	0.3383573	0.5595122	0.2122399	0.0921939	0.0566669	0.0545703	1.0492410
900	0.3327608	0.9243981	0.0907360	0.2967569	0.6840372	0.1920252	0.0602408	0.0372942	0.1042295	0.9693457
950	0.3335494	0.8769770	0.0856825	0.2987187	0.7551018	0.1407386	0.1035312	0.0469215	0.0904199	1.0219381
1000	0.3463306	0.9050701	0.0753811	0.3048401	0.8127275	0.0791729	0.0921969	0.0553224	0.0733926	1.0463117

0	0.1969063	0.9483083	0.1048270	0.4139038	0.8133524	0.1077968	0.1473672	0.0628286	0.1053208	0.9820050
50	0.2218495	0.8730704	0.1313863	0.2751655	0.7599181	0.0796701	0.1563723	0.0431023	0.0650356	0.8633689
100	0.2266141	0.8387877	0.0797559	0.1197197	0.8018734	0.0739432	0.1259007	0.0852690	0.1405973	0.7065761
150	0.2800631	0.9282607	0.0563394	0.0359800	0.9255357	0.1017998	0.0712240	0.0836084	0.1523716	0.6435477
200	0.2404696	0.9535865	0.0309619	0.0112382	0.7346881	0.1140209	0.0687135	0.0901502	0.1213962	0.6087298
250	0.2552393	0.9778803	0.0364277	0.0054357	0.7324930	0.1288253	0.0487036	0.0846519	0.1230493	0.5724624
300	0.1983663	0.9533832	0.0501475	0.0101817	0.8041416	0.1144138	0.0386333	0.0572000	0.1689388	0.5861195
350	0.2284307	1.0041685	0.0526056	0.0005995	0.7928057	0.1174858	0.0323520	0.0670049	0.2052741	0.5440300
400	0.2378128	1.0029956	0.0162886	0.0026337	0.8230066	0.1074433	0.0416334	0.0606485	0.2223624	0.5434126
450	0.2328959	0.9439845	0.0520776	0.0046313	0.7413881	0.1082725	0.0455298	0.0696912	0.2623591	0.4672593
500	0.2353053	0.9454266	0.0546123	0.0111325	0.8528739	0.1271072	0.0349611	0.1225873	0.2398841	0.5320981
550	0.2295108	0.9679258	0.0399340	0.1433668	0.7082728	0.1676893	0.0618050	0.1205324	0.2254681	0.6335568
600	0.2453817	0.9503931	0.0311158	0.2898143	0.7531658	0.2159144	0.0509615	0.1085048	0.1884776	0.8766046
650	0.3142291	1.0703395	0.1035896	0.3693757	0.7399246	0.2007182	0.0354489	0.0919865	0.1512874	0.8653018
700	0.2922545	1.0523054	0.0935673	0.3791864	0.7269312	0.1921117	0.0503664	0.0635099	0.1126330	0.9026194
750	0.2637988	0.8833412	0.1229649	0.3368545	0.7220007	0.1712069	0.0653967	0.0615889	0.1046046	0.9870480
800	0.2858620	0.9030852	0.0984442	0.3521213	0.8205251	0.1393023	0.0893659	0.0760898	0.0870814	1.0538728
850	0.2582220	0.9288213	0.0993957	0.3635439	0.9142591	0.1373561	0.0966646	0.0708373	0.0601566	1.0241601
900	0.2941789	0.9452218	0.0914135	0.3647444	0.8567873	0.1414842	0.1051068	0.0873515	0.0470807	1.0433124
950	0.3189417	0.9554513	0.0950317	0.3062009	0.7593168	0.1364673	0.0954389	0.0642493	0.0434982	0.9364814
1000	0.2728854	0.9523605	0.0827214	0.2832273	0.8780832	0.1236817	0.0995080	0.0404987	0.0653815	1.0292855

0	0.1969063	0.9483083	0.1048270	0.4139038	0.8133524	0.1077968	0.1473672	0.0628286	0.1053208	0.9820050
50	0.3168445	0.7561645	0.2610301	0.3246977	0.8062414	0.1001715	0.2103976	0.0415665	0.0846936	0.8522039
100	0.2782002	0.8105268	0.1294086	0.3128580	0.8736159	0.1177492	0.2027214	0.0495452	0.0640817	0.7661888
150	0.3010632	0.8761772	0.1055984	0.3022539	0.8110873	0.0924789	0.0905544	0.0566134	0.0817798	0.7761615
200	0.2471908	0.9644775	0.0916906	0.3552743	0.8686400	0.1055557	0.1187442	0.0553356	0.1101387	0.7895212
250	0.2574375	0.9345552	0.1464508	0.3598559	0.8694948	0.1024346	0.0998988	0.0745082	0.1153932	0.6868297
300	0.2608232	0.8890812	0.1377979	0.3332307	0.9117558	0.1065979	0.1060936	0.0631474	0.1643152	0.6741588
350	0.2653881	0.9045575	0.1365966	0.3349413	0.9520990	0.0995958	0.1153890	0.0683175	0.1406557	0.6486032
400	0.2666777	0.9274627	0.1196788	0.3871038	0.9378451	0.1211994	0.1288036	0.0618055	0.1458442	0.6469010
450	0.2817073	0.9331369	0.1227638	0.3698379	0.9306141	0.0869443	0.1230155	0.0468124	0.1843443	0.6461559
500	0.3220328	0.8344916	0.1273143	0.3530838	0.8722212	0.1129148	0.1403428	0.0654781	0.1621639	0.6991669
550	0.2716651	0.9418641	0.1120231	0.3577420	0.9196607	0.1374935	0.0936110	0.0733697	0.1354140	0.8204538
600	0.2796023	0.9228300	0.0987493	0.3810958	0.7753095	0.1825442	0.0547589	0.0954929	0.1138178	0.9207673
650	0.2853536	0.9606711	0.1447445	0.3834554	0.7433821	0.1647207	0.0833972	0.0826605	0.0723165	0.9859648
700	0.2567813	0.9035392	0.1437243	0.3758815	0.7509960	0.1610094	0.1102709	0.0824584	0.0965618	1.0063254
750	0.2841804	0.8918073	0.1050232	0.3776772	0.7974648	0.1606744	0.0915447	0.0592798	0.0753308	0.9980731
800	0.3553469	0.8648761	0.1369298	0.3594667	0.8056979	0.1345025	0.1000453	0.0505765	0.0698499	1.0059559
850	0.2966516	0.8985491	0.1169739	0.3421669	0.8530661	0.1137279	0.1354333	0.0703385	0.0302363	1.0298889
900	0.2502664	0.9166006	0.0802720	0.3222941	0.8507093	0.1246832	0.1220397	0.0785429	0.0402614	0.9333266
950	0.2577759	0.9246759	0.1220632	0.3667655	0.8629353	0.1374625	0.1035730	0.0945521	0.0548843	0.9607269
1000	0.2552342	0.7670431	0.1326298	0.3867510	0.8603018	0.1275515	0.1082573	0.1057821	0.0535422	1.0658392

0	0.1969063	0.9483083	0.1048270	0.4139038	0.8133524	0.1077968	0.1473672	0.0628286	0.1053208	0.9820050
50	0.2368062	0.7872587	0.1589084	0.3537428	0.7494176	0.3042863	0.1364332	0.1056619	0.0390580	0.9180048
100	0.2654852	0.7738553	0.1297754	0.1863327	0.6947078	0.5958919	0.1004590	0.1595599	0.0302082	0.8918988
150	0.3363303	0.8051449	0.0573034	0.1124795	0.4775742	0.7581786	0.0936147	0.2018029	0.0162344	0.7554703
200	0.3688301	0.8898383	0.0384321	0.0819893	0.3461720	0.8806819	0.0431973	0.2074779	0.0254156	0.7302157
250	0.3590749	0.9142616	0.0203389	0.0559471	0.3460359	0.8204162	0.0170700	0.1826512	0.0418340	0.6781729
300	0.4182894	0.8763373	0.0280177	0.0601399	0.3329514	0.8903580	0.0166005	0.1781963	0.0326633	0.7378774
350	0.3999897	0.9440063	0.0239794	0.0673861	0.2983012	0.8230612	0.0179669	0.2106744	0.0366485	0.6933385
400	0.3177187	1.0052256	0.0435315	0.0693317	0.2442852	0.8816165	0.0236996	0.1903341	0.0258617	0.6953649
450	0.3487801	1.0050385	0.0247403	0.0781405	0.2508933	0.8459404	0.0497367	0.2080400	0.0573051	0.6944157
500	0.3677043	0.9833246	0.0243381	0.0625197	0.2695142	0.8373373	0.0618950	0.2410184	0.0550194	0.6639682
550	0.3792581	1.0108640	0.0440025	0.2194099	0.2524301	0.7688133	0.0490616	0.1825143	0.0789081	0.7876787
600	0.3589656	0.8941387	0.0485848	0.3132681	0.3194993	0.6607575	0.0309714	0.1154986	0.1066755	0.9131228
650	0.3773913	0.9325573	0.0731201	0.2757091	0.3190475	0.4831299	0.0404496	0.1004437	0.0901636	0.9087340
700	0.3786796	0.9864764	0.0659547	0.2276157	0.4356725	0.3460689	0.0619733	0.0800389	0.0773621	0.8987337
750	0.3517883	0.9646959	0.0959715	0.3074018	0.5267081	0.2374993	0.0673207	0.0759538	0.0767075	0.9710399
800	0.4113641	0.9317507	0.0852789	0.2894171	0.6091711	0.1879465	0.0768327	0.0802871	0.0790435	0.9533444
850	0.3803734	0.8918222	0.0780813	0.3077679	0.6705510	0.1918173	0.0861608	0.0766515	0.0698744	0.9675748
900	0.3857430	0.9938121	0.0680698	0.2561839	0.7875384	0.1506633	0.0638853	0.0865885	0.0902289	0.8910602
950	0.2709444	0.9653000	0.0704424	0.3084319	0.8161372	0.1338162	0.0735951	0.0753064	0.0727785	0.9580871
1000	0.3576448	0.9697216	0.0744326	0.3489137	0.7541278	0.1534695	0.0694163	0.0815568	0.0679753	0.9651223

0	0.1969063	0.9483083	0.1048270	0.4139038	0.8133524	0.1077968	0.1473672	0.0628286	0.1053208	0.9820050
50	0.2356904	0.8328744	0.2205987	0.4570247	0.8638834	0.1938420	0.1224421	0.2950367	0.0432442	0.9796252
100	0.3097138	0.7252319	0.1921827	0.3949512	0.7812807	0.3948286	0.0673152	0.5523179	0.0568104	1.0317886
150	0.3495405	0.7670023	0.1871768	0.3543697	0.5471159	0.6132877	0.0493937	0.7516218	0.0825017	1.0328766
200	0.3876545	0.7919766	0.1198691	0.2955530	0.3797478	0.8192747	0.0305251	0.7648522	0.0835818	1.0489350
250	0.3529418	0.8538118	0.1056283	0.3196300	0.3520151	0.8502317	0.0262080	0.7498885	0.0929508	0.9283039
300	0.3144751	0.9526919	0.0856776	0.3137397	0.3070704	0.8268584	0.0167016	0.7516761	0.0946416	0.9502039
350	0.3087134	0.9864106	0.1096735	0.4028145	0.3048839	0.8100326	0.0341824	0.8872887	0.0757302	1.0060951
400	0.3333044	0.9764442	0.1242852	0.4009183	0.2927199	0.7871762	0.0255696	0.8482240	0.0777603	1.0072264
450	0.3329320	0.8794895	0.1263458	0.3918633	0.2927160	0.8973131	0.0259480	0.8568826	0.0822597	1.0347490
500	0.3268447	0.8542739	0.1164049	0.3724538	0.2515212	0.8865647	0.0368690	0.7920863	0.0938510	1.0002862
550	0.3782526	0.8047896	0.0871439	0.3627468	0.2460650	0.8999217	0.0196348	0.5925182	0.0653576	1.0254202
600	0.3768690	0.7462022	0.1164548	0.4261253	0.2516458	0.8318773	0.0221424	0.2974884	0.0610551	1.0367730
650	0.4130621	0.8240898	0.1323181	0.4021491	0.2463129	0.7266467	0.0342931	0.1824399	0.0710676	0.9842167
700	0.4624544	0.8728769	0.1603700	0.3823452	0.3871851	0.5165521	0.0455813	0.0987829	0.0923061	1.0035155
750	0.4089105	0.7337403	0.1587432	0.3033733	0.4025511	0.3382749	0.0761612	0.0930897	0.0695901	1.0879521
800	0.4782293	0.8174050	0.0982175	0.2152386	0.5300785	0.2661522	0.0857877	0.1048530	0.0443306	1.1867000
850	0.3675495	0.9304459	0.0796494	0.2493335	0.6465519	0.2117507	0.0712628	0.0827333	0.0369931	1.0666861
900	0.3297793	0.9948741	0.0486783	0.2689222	0.6874621	0.1970050	0.0615097	0.0809948	0.0474380	1.0527291
950	0.2871991	0.9597321	0.0650767	0.3036665	0.6966469	0.1267115	0.0568586	0.0799237	0.0382623	1.0335005
1000	0.2655132	1.0010696	0.0656873	0.3225256	0.8565332	0.1052735	0.0825808	0.0640388	0.0511206	1.0930653
