"Time"	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C
700	0.4878955	1.0000000	0.5097226	0.7630023	0.2555129	0.5140660	0.5770538	0.3546330	0.5759948	1.0000000
750	0.4878955	1.0000000	0.4613820	0.8050749	0.2742193	0.5162053	0.5995982	0.3436910	0.5923864	1.0000000
800	0.4878955	1.0000000	0.4256771	0.8093402	0.2849977	0.5116433	0.6080733	0.3372123	0.5998699	1.0000000
850	0.4878955	1.0000000	0.4118266	0.7954526	0.2883757	0.5074272	0.6103274	0.3339970	0.6026292	1.0000000
900	0.4878955	1.0000000	0.4139075	0.7803609	0.2881510	0.5049463	0.6109825	0.3326446	0.6033325	1.0000000
950	0.4878955	1.0000000	0.4219803	0.7712129	0.2869468	0.5036712	0.6116170	0.3321869	0.6033302	1.0000000
1000	0.4878955	1.0000000	0.4292088	0.7680811	0.2858370	0.5029492	0.6123935	0.3320905	0.6031654	1.0000000

0	0.4878955	1.0000000	0.4291780	0.7764117	0.2831452	0.5009001	0.6151227	0.3323244	0.6024894	1.0000000
50	0.3887607	0.9907637	0.2934050	0.7747436	0.2831920	0.5045857	0.6151864	0.3323336	0.6025070	1.0000000
100	0.3044728	0.9820322	0.1811006	0.7654715	0.2857602	0.5256216	0.6150973	0.3322894	0.6033185	1.0000000
150	0.2682266	0.9779994	0.1387237	0.7500024	0.2950874	0.5562564	0.6139862	0.3319331	0.6061240	1.0000000
200	0.2546758	0.9764483	0.1284937	0.7249017	0.3103614	0.5827024	0.6105656	0.3310168	0.6105105	1.0000000
250	0.2498431	0.9758988	0.1311436	0.6867807	0.3268832	0.6008202	0.6046813	0.3296681	0.6150823	1.0000000
300	0.2481488	0.9757126	0.1398533	0.6394110	0.3409797	0.6124351	0.5975408	0.3282418	0.6188870	1.0000000
350	0.2475576	0.9756513	0.1511698	0.5910232	0.3515257	0.6201173	0.5906169	0.3270113	0.6216970	1.0000000
400	0.2473511	0.9756314	0.1622452	0.5485395	0.3589592	0.6254946	0.5848124	0.3260704	0.6236701	1.0000000
450	0.2472787	0.9756250	0.1712589	0.5150222	0.3641305	0.6293854	0.5803679	0.3253943	0.6250435	1.0000000
500	0.2472532	0.9756230	0.1777282	0.4903497	0.3677599	0.6322131	0.5771333	0.3249195	0.6260083	1.0000000
550	0.3494702	0.9848587	0.3663435	0.4783255	0.3700484	0.6251204	0.5748364	0.3245878	0.6266092	1.0000000
600	0.4347225	0.9935899	0.5208653	0.5080499	0.3668120	0.5922939	0.5734588	0.3244452	0.6256727	1.0000000
650	0.4698444	0.9976227	0.5729383	0.5699031	0.3542442	0.5602040	0.5740168	0.3248115	0.6222178	1.0000000
700	0.4821253	0.9991738	0.5711684	0.6301138	0.3372272	0.5395816	0.5775531	0.3258292	0.6176069	1.0000000
750	0.4861224	0.9997233	0.5474330	0.6745926	0.3217568	0.5277326	0.5835341	0.3271928	0.6134224	1.0000000
800	0.4873687	0.9999094	0.5196847	0.7041498	0.3102289	0.5205668	0.5903493	0.3285056	0.6102764	1.0000000
850	0.4877445	0.9999708	0.4960745	0.7235763	0.3023594	0.5156547	0.5965795	0.3295579	0.6080900	1.0000000
900	0.4878542	0.9999907	0.4783909	0.7368321	0.2970463	0.5119598	0.6015674	0.3303255	0.6065805	1.0000000
950	0.4878850	0.9999970	0.4657076	0.7463379	0.2933413	0.5091084	0.6052802	0.3308687	0.6055068	1.0000000
1000	0.4878931	0.9999991	0.4565883	0.7534600	0.2906547	0.5069345	0.6079647	0.3312565	0.6047181	1.0000000

0	0.4878955	1.0000000	0.4291780	0.7764117	0.2831452	0.5009001	0.6151227	0.3323244	0.6024894	1.0000000
50	0.4878955	1.0000000	0.2958539	0.7335700	0.2728577	0.3606804	0.6154413	0.3324453	0.5989584	1.0000000
100	0.4878955	1.0000000	0.1918208	0.6890476	0.2210105	0.2336588	0.6211158	0.3345439	0.5798911	1.0000000
150	0.4878955	1.0000000	0.1559599	0.6959464	0.1558599	0.1722236	0.6407522	0.3408423	0.5529585	1.0000000
200	0.4878955	1.0000000	0.1425315	0.7277147	0.1065298	0.1440310	0.6719368	0.3497796	0.5297317	1.0000000
250	0.4878955	1.0000000	0.1328492	0.7555865	0.0766718	0.1294211	0.7041542	0.3584176	0.5136876	1.0000000
300	0.4878955	1.0000000	0.1245647	0.7731595	0.0602409	0.1203377	0.7295108	0.3651305	0.5035543	1.0000000
350	0.4878955	1.0000000	0.1184303	0.7828023	0.0513423	0.1140997	0.7461744	0.3697664	0.4972224	1.0000000
400	0.4878955	1.0000000	0.1144989	0.7877270	0.0463632	0.1098328	0.7558993	0.3728152	0.4931676	1.0000000
450	0.4878955	1.0000000	0.1122266	0.7901396	0.0434463	0.1070572	0.7611665	0.3748058	0.4905158	1.0000000
500	0.4878955	1.0000000	0.1110035	0.7912913	0.0416841	0.1053514	0.7638972	0.3761128	0.4887812	1.0000000
550	0.4878955	1.0000000	0.2368549	0.8420723	0.0457316	0.2227449	0.7651193	0.3767513	0.4926700	1.0000000
600	0.4878955	1.0000000	0.3192724	0.9079324	0.0769833	0.3294296	0.7619124	0.3737727	0.5146355	1.0000000
650	0.4878955	1.0000000	0.3261045	0.9513307	0.1245669	0.3822743	0.7478379	0.3655731	0.5406074	1.0000000
700	0.4878955	1.0000000	0.3107405	0.9728702	0.1667383	0.4101947	0.7245494	0.3561785	0.5601379	1.0000000
750	0.4878955	1.0000000	0.2973251	0.9760967	0.1970704	0.4296623	0.6997094	0.3487219	0.5727691	1.0000000
800	0.4878955	1.0000000	0.2920265	0.9646085	0.2181331	0.4457511	0.6786541	0.3436829	0.5809011	1.0000000
850	0.4878955	1.0000000	0.2950086	0.9435029	0.2334984	0.4590711	0.6626383	0.3404116	0.5864791	1.0000000
900	0.4878955	1.0000000	0.3046421	0.9178164	0.2452834	0.4695662	0.6508365	0.3382223	0.5905410	1.0000000
950	0.4878955	1.0000000	0.3188129	0.8913287	0.2544606	0.4775173	0.6420757	0.3366816	0.5935769	1.0000000
1000	0.4878955	1.0000000	0.3354102	0.8665647	0.2615422	0.4834359	0.6354727	0.3355590	0.5958501	1.0000000

0	0.4878955	1.0000000	0.4291780	0.7764117	0.2831452	0.5009001	0.6151227	0.3323244	0.6024894	1.0000000
50	0.4941738	0.9326080	0.4365945	0.7245621	0.2830735	0.5006807	0.6178774	0.2872235	0.7306017	0.8788509
100	0.5251085	0.8688997	0.4780271	0.6576079	0.2827928	0.4974095	0.6323187	0.2385973	0.8515928	0.6997214
150	0.5635079	0.8394746	0.5334685	0.6164010	0.2810363	0.4874188	0.6532053	0.2097876	0.9069325	0.5633962
200	0.5922280	0.8281572	0.5761415	0.5991943	0.2762794	0.4729054	0.6722163	0.1963845	0.9256127	0.4769352
250	0.6090565	0.8241477	0.5999919	0.5973832	0.2686046	0.4582505	0.6867265	0.1912424	0.9288197	0.4266172
300	0.6176476	0.8227895	0.6094345	0.6038910	0.2595408	0.4459903	0.6976478	0.1897843	0.9268298	0.3987501
350	0.6216736	0.8223417	0.6100708	0.6141807	0.2507319	0.4365584	0.7063776	0.1897337	0.9238435	0.3838009
400	0.6234564	0.8221966	0.6059514	0.6255154	0.2431277	0.4294057	0.7137053	0.1900984	0.9212632	0.3759553
450	0.6242154	0.8221501	0.5996282	0.6362992	0.2369660	0.4238601	0.7199091	0.1904995	0.9193659	0.3719022
500	0.6245296	0.8221354	0.5926653	0.6457321	0.2320902	0.4194420	0.7250849	0.1908235	0.9180563	0.3698328
550	0.6176609	0.8895226	0.5772840	0.7121437	0.2282350	0.4159929	0.7272182	0.2344489	0.7174952	0.4899348
600	0.5848650	0.9532295	0.5245877	0.7949606	0.2253409	0.4157468	0.7175381	0.2930403	0.5555669	0.6685380
650	0.5461585	0.9826542	0.4563236	0.8501377	0.2243511	0.4227459	0.6959669	0.3390176	0.5128867	0.8046001
700	0.5182974	0.9939714	0.4015152	0.8800539	0.2269057	0.4368304	0.6708971	0.3590022	0.5220135	0.8909303
750	0.5023842	0.9979808	0.3673554	0.8922373	0.2335550	0.4536733	0.6508806	0.3601549	0.5433385	0.9411834
800	0.4943936	0.9993390	0.3501767	0.8915431	0.2429888	0.4686979	0.6383855	0.3541108	0.5628123	0.9690183
850	0.4906892	0.9997868	0.3451194	0.8811246	0.2529709	0.4797555	0.6313920	0.3473534	0.5772221	0.9839517
900	0.4890606	0.9999319	0.3486496	0.8642801	0.2616893	0.4869801	0.6272523	0.3420278	0.5868937	0.9917895
950	0.4883707	0.9999784	0.3580490	0.8448476	0.2683577	0.4914609	0.6243848	0.3383633	0.5930089	0.9958388
1000	0.4880860	0.9999932	0.3707061	0.8263357	0.2730320	0.4942637	0.6221723	0.3360148	0.5967265	0.9979063

0	0.4878955	1.0000000	0.4291780	0.7764117	0.2831452	0.5009001	0.6151227	0.3323244	0.6024894	1.0000000
50	0.5178308	0.6949188	0.2556101	0.7607628	0.3509527	0.5048715	0.5312797	0.1609538	0.6020675	0.9810753
100	0.6638452	0.4065129	0.1182128	0.6584027	0.4243142	0.5169249	0.4413060	0.0612062	0.5999063	0.9530934
150	0.8193775	0.2733065	0.0767700	0.5070494	0.4652439	0.5215643	0.3842412	0.0345567	0.5964646	0.9317980
200	0.9127996	0.2220730	0.0741028	0.3780361	0.4842540	0.5202880	0.3500700	0.0286972	0.5924534	0.9182919
250	0.9574917	0.2039223	0.0785340	0.2916505	0.4917445	0.5180859	0.3307807	0.0275897	0.5886280	0.9104317
300	0.9769025	0.1977739	0.0816865	0.2409081	0.4940730	0.5165706	0.3206563	0.0274681	0.5855523	0.9060785
350	0.9849567	0.1957467	0.0831764	0.2135416	0.4944736	0.5157657	0.3157515	0.0275240	0.5833803	0.9037433
400	0.9882163	0.1950898	0.0837803	0.1996977	0.4943296	0.5153902	0.3135760	0.0275914	0.5819845	0.9025177
450	0.9895148	0.1948793	0.0840080	0.1930594	0.4941241	0.5152266	0.3127069	0.0276409	0.5811463	0.9018846
500	0.9900262	0.1948124	0.0840911	0.1900276	0.4939766	0.5151560	0.3124064	0.0276726	0.5806669	0.9015614
550	0.9797891	0.4998725	0.4492467	0.2080674	0.4270214	0.5139673	0.4087653	0.2029505	0.5809068	0.9203225
600	0.8883598	0.7882716	0.6809045	0.3441656	0.3552770	0.5058621	0.5082135	0.3047207	0.5836631	0.9482222
650	0.7410969	0.9214760	0.6980227	0.5205994	0.3146539	0.4941085	0.5574116	0.3311387	0.5876510	0.9694765
700	0.6228319	0.9727088	0.6401241	0.6525406	0.2929097	0.4876442	0.5817998	0.3359993	0.5910716	0.9829622
750	0.5527361	0.9908593	0.5634478	0.7313234	0.2816983	0.4880310	0.5964834	0.3361043	0.5937397	0.9908122
800	0.5170755	0.9970077	0.4976830	0.7721191	0.2772075	0.4915834	0.6061600	0.3353948	0.5960022	0.9951603
850	0.5004604	0.9990348	0.4539529	0.7899756	0.2766843	0.4950282	0.6121390	0.3346362	0.5979487	0.9974931
900	0.4931400	0.9996917	0.4299696	0.7950549	0.2778556	0.4972581	0.6152760	0.3339685	0.5994859	0.9987174
950	0.4900353	0.9999022	0.4194324	0.7937399	0.2793028	0.4984664	0.6165314	0.3334366	0.6005712	0.9993500
1000	0.4887538	0.9999691	0.4166805	0.7900114	0.2804502	0.4991162	0.6167772	0.3330519	0.6012685	0.9996729

0	0.4878955	1.0000000	0.4291780	0.7764117	0.2831452	0.5009001	0.6151227	0.3323244	0.6024894	1.0000000
50	0.4878955	1.0000000	0.4383763	0.6778743	0.3877452	0.5094659	0.4348967	0.3245942	0.7267143	0.8623752
100	0.4878955	1.0000000	0.4926090	0.5197704	0.5012732	0.5409825	0.2318394	0.2971909	0.8426909	0.6588849
150	0.4878955	1.0000000	0.5602054	0.4082748	0.5664465	0.5664617	0.1178451	0.2738107	0.8937331	0.5040201
200	0.4878955	1.0000000	0.6031407	0.3566240	0.5999441	0.5793790	0.0646740	0.2617408	0.9090031	0.4058009
250	0.4878955	1.0000000	0.6228332	0.3407178	0.6164855	0.5850478	0.0418789	0.2571593	0.9099112	0.3486398
300	0.4878955	1.0000000	0.6303778	0.3394071	0.6244136	0.5874260	0.0325241	0.2560853	0.9066976	0.3169829
350	0.4878955	1.0000000	0.6328530	0.3420095	0.6281126	0.5884097	0.0287636	0.2562931	0.9032663	0.3000007
400	0.4878955	1.0000000	0.6334717	0.3446319	0.6297985	0.5888148	0.0272583	0.2567994	0.9006891	0.2910881
450	0.4878955	1.0000000	0.6335044	0.3463816	0.6305519	0.5889814	0.0266498	0.2572547	0.8990060	0.2864839
500	0.4878955	1.0000000	0.6334052	0.3473545	0.6308833	0.5890499	0.0263985	0.2575791	0.8979877	0.2841330
550	0.4878955	1.0000000	0.6321674	0.4266656	0.5353553	0.5890544	0.1779776	0.2658710	0.7030111	0.4205683
600	0.4878955	1.0000000	0.6218882	0.5319401	0.4340115	0.5875948	0.3581776	0.3035282	0.5521863	0.6234607
650	0.4878955	1.0000000	0.5975023	0.6061245	0.3801238	0.5795683	0.4666654	0.3413125	0.5219838	0.7780267
700	0.4878955	1.0000000	0.5658840	0.6513970	0.3535247	0.5651498	0.5197871	0.3559398	0.5394698	0.8760973
750	0.4878955	1.0000000	0.5370001	0.6771092	0.3375360	0.5504386	0.5453501	0.3538979	0.5634959	0.9331846
800	0.4878955	1.0000000	0.5155867	0.6921713	0.3256121	0.5389240	0.5607583	0.3468840	0.5816528	0.9648050
850	0.4878955	1.0000000	0.5010232	0.7032192	0.3161981	0.5305112	0.5727731	0.3406161	0.5929737	0.9817692
900	0.4878955	1.0000000	0.4905385	0.7134799	0.3088766	0.5241037	0.5828669	0.3363964	0.5993133	0.9906730
950	0.4878955	1.0000000	0.4818008	0.7235664	0.3032124	0.5189514	0.5910565	0.3339201	0.6025338	0.9952729
1000	0.4878955	1.0000000	0.4737352	0.7330572	0.2987639	0.5147449	0.5973739	0.3326076	0.6039490	0.9976216

0	0.4878955	1.0000000	0.4291780	0.7764117	0.2831452	0.5009001	0.6151227	0.3323244	0.6024894	1.0000000
50	0.4878955	1.0000000	0.4293527	0.7668948	0.3412598	0.5006854	0.6206345	0.1953659	0.5976676	0.8106096
100	0.4878955	1.0000000	0.4392564	0.7135393	0.4026992	0.4982613	0.6369174	0.1166821	0.5611996	0.5305796
150	0.4878955	1.0000000	0.4701975	0.6463718	0.4340282	0.4933300	0.6447038	0.0998981	0.4844382	0.3174648
200	0.4878955	1.0000000	0.5095826	0.6037730	0.4462660	0.4894079	0.6431948	0.1049628	0.3918603	0.1823018
250	0.4878955	1.0000000	0.5391344	0.5917357	0.4499865	0.4881891	0.6382270	0.1183821	0.3136242	0.1036405
300	0.4878955	1.0000000	0.5533320	0.5977279	0.4509244	0.4890757	0.6327242	0.1339746	0.2616182	0.0600764
350	0.4878955	1.0000000	0.5559326	0.6083615	0.4514330	0.4910339	0.6273890	0.1475048	0.2321237	0.0367066
400	0.4878955	1.0000000	0.5529175	0.6162982	0.4521769	0.4933850	0.6224621	0.1570417	0.2171072	0.0244416
450	0.4878955	1.0000000	0.5489373	0.6197299	0.4531861	0.4957527	0.6182419	0.1627701	0.2100780	0.0181055
500	0.4878955	1.0000000	0.5463061	0.6197893	0.4543282	0.4979049	0.6149301	0.1658034	0.2070682	0.0148705
550	0.4878955	1.0000000	0.5453487	0.6201887	0.3971571	0.4999371	0.6033707	0.4006814	0.2098664	0.2026238
600	0.4878955	1.0000000	0.5437684	0.6343857	0.3368547	0.5058903	0.5576389	0.5257577	0.2555905	0.4818311
650	0.4878955	1.0000000	0.5357241	0.6672993	0.3079084	0.5188175	0.5143222	0.5159418	0.3483388	0.6945348
700	0.4878955	1.0000000	0.5179110	0.7045141	0.3001953	0.5321162	0.5010551	0.4601077	0.4411425	0.8294931
750	0.4878955	1.0000000	0.4948341	0.7305713	0.3022056	0.5397369	0.5132717	0.4086506	0.5098379	0.9080530
800	0.4878955	1.0000000	0.4749250	0.7408766	0.3062204	0.5405791	0.5356584	0.3742145	0.5536964	0.9515669
850	0.4878955	1.0000000	0.4634550	0.7397917	0.3084388	0.5365276	0.5571078	0.3539365	0.5792942	0.9749120
900	0.4878955	1.0000000	0.4601837	0.7346575	0.3079293	0.5302504	0.5735719	0.3427177	0.5931782	0.9871647
950	0.4878955	1.0000000	0.4614857	0.7311727	0.3053144	0.5238245	0.5851568	0.3367816	0.6001295	0.9934948
1000	0.4878955	1.0000000	0.4634258	0.7316907	0.3016791	0.5183017	0.5932076	0.3337977	0.6032456	0.9967269

0	0.4878955	1.0000000	0.4291780	0.7764117	0.2831452	0.5009001	0.6151227	0.3323244	0.6024894	1.0000000
50	0.4878955	1.0000000	0.4288825	0.7766486	0.2830763	0.5008414	0.6154260	0.3239990	0.7375652	1.0000000
100	0.4878955	1.0000000	0.4286620	0.7768261	0.2830137	0.5005513	0.6195503	0.2944911	0.8685101	1.0000000
150	0.4878955	1.0000000	0.4284949	0.7769901	0.2827988	0.4989312	0.6302007	0.2688168	0.9343268	1.0000000
200	0.4878955	1.0000000	0.4283336	0.7773714	0.2819747	0.4951773	0.6431273	0.2545432	0.9633535	1.0000000
250	0.4878955	1.0000000	0.4280064	0.7785594	0.2801186	0.4899675	0.6541022	0.2478686	0.9756151	1.0000000
300	0.4878955	1.0000000	0.4271390	0.7812718	0.2772887	0.4846115	0.6620329	0.2449692	0.9806905	1.0000000
350	0.4878955	1.0000000	0.4252720	0.7858297	0.2739692	0.4799928	0.6675721	0.2437519	0.9827535	1.0000000
400	0.4878955	1.0000000	0.4221402	0.7918998	0.2707038	0.4763542	0.6716119	0.2432513	0.9835690	1.0000000
450	0.4878955	1.0000000	0.4178596	0.7987045	0.2678383	0.4735704	0.6747359	0.2430498	0.9838751	1.0000000
500	0.4878955	1.0000000	0.4128732	0.8054275	0.2654865	0.4714262	0.6772324	0.2429715	0.9839772	1.0000000
550	0.4878955	1.0000000	0.4077370	0.8114965	0.2636167	0.4697476	0.6791262	0.2475844	0.8467844	1.0000000
600	0.4878955	1.0000000	0.4029148	0.8166506	0.2621501	0.4685632	0.6784104	0.2692599	0.7136441	1.0000000
650	0.4878955	1.0000000	0.3986834	0.8208475	0.2611018	0.4686116	0.6720599	0.2953539	0.6466088	1.0000000
700	0.4878955	1.0000000	0.3951593	0.8240398	0.2607625	0.4708083	0.6614014	0.3143465	0.6170722	1.0000000
750	0.4878955	1.0000000	0.3924282	0.8259068	0.2615397	0.4749877	0.6501919	0.3250922	0.6048573	1.0000000
800	0.4878955	1.0000000	0.3906975	0.8258765	0.2635261	0.4800319	0.6409125	0.3303047	0.6002752	1.0000000
850	0.4878955	1.0000000	0.3903045	0.8235272	0.2663615	0.4848286	0.6340800	0.3325230	0.5989854	1.0000000
900	0.4878955	1.0000000	0.3915304	0.8189759	0.2694790	0.4888002	0.6292187	0.3332970	0.5990346	1.0000000
950	0.4878955	1.0000000	0.3943775	0.8129064	0.2724040	0.4918516	0.6257118	0.3334355	0.5995420	1.0000000
1000	0.4878955	1.0000000	0.3984954	0.8062717	0.2748831	0.4941227	0.6231161	0.3333290	0.6001291	1.0000000
