YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W	YHL027W
0.9999850	0.0000024	0.0000000	0.9999199	1.0000000	1.0000000	0.7339108	0.8752164	0.5818915	0.4410307
0.9999976	0.0000004	0.0017333	0.0463848	0.0000000	0.9999320	0.7301622	0.9294398	0.9999305	0.4255523
0.9999941	0.0000010	0.5041541	0.9999199	1.0000000	0.8389143	0.0000008	0.8752164	0.5818915	0.4410307
0.9999180	0.0265248	0.0000000	0.0463848	0.0000000	1.0000000	0.7302330	0.9294398	0.9999305	0.4255523
0.9999180	0.0265248	0.0000000	0.9999199	1.0000000	1.0000000	0.0000003	0.8752164	0.5818915	0.4410307
0.9998434	0.0317332	0.0012721	0.0000000	1.0000000	0.9998082	0.7301102	0.9294457	1.0000000	0.0000000
0.9998179	0.0337136	0.0017331	0.0463848	0.0000000	0.9999326	0.0000000	0.9294404	0.9999306	0.4255492
0.0194156	0.7484895	0.5041541	0.9999199	1.0000000	0.0000000	0.9999776	0.0000000	0.3854904	0.9999942
