"Time"	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
250	0.7443273	0.3910322	0.6909969	0.3896012	0.6676974	0.9280663	0.3108755	0.4496009	0.8282884	0.6634025
300	0.7628334	0.5660685	0.6176451	0.3341010	0.6305617	0.6652531	0.3211195	0.4611002	0.7994189	0.7101814
350	0.5986295	0.4746700	0.5993950	0.2826637	0.6683070	0.7780743	0.2731504	0.3463237	0.7816915	0.7434419
400	0.6931199	0.4714301	0.4924027	0.3977713	0.5788468	0.8203847	0.2824802	0.3459182	0.6904093	0.6589801
450	0.6845567	0.4313647	0.5558884	0.3195837	0.8054220	0.8677119	0.2966822	0.4047863	0.5542471	0.8773105
500	0.7331878	0.4395626	0.5018922	0.2906854	0.6780394	0.7158963	0.2027951	0.4441821	0.7454034	0.8448813
550	0.7991062	0.3716670	0.5292342	0.2672718	0.7909745	0.5531274	0.2822435	0.6632803	0.6688246	0.7028763
600	0.8277464	0.3843119	0.5090301	0.3676781	0.7308858	0.3533077	0.2766907	0.7185052	0.6143437	0.7454308
650	0.7554888	0.4484441	0.5585174	0.4574005	0.5440883	0.2188240	0.2620762	0.6128139	0.7646294	0.7890892
700	0.6775151	0.3699781	0.5084089	0.3930763	0.4817180	0.0851203	0.2158568	0.8315180	0.7991211	0.7556124
750	0.8071601	0.4145366	0.5208887	0.3538959	0.3910999	0.0603328	0.2027902	0.5758721	0.6892752	0.9005142
800	0.7330258	0.3485425	0.3860330	0.4402671	0.2345140	0.1126082	0.1968342	0.7270767	0.6743496	0.8319101
850	0.7322788	0.3799873	0.5803495	0.6323357	0.2085789	0.0717896	0.2273721	0.7390910	0.5102165	0.7311540
900	0.7790121	0.3265240	0.5608306	0.5748457	0.1991154	0.0785738	0.1545019	0.6411408	0.5827338	0.7368521
950	0.8807942	0.3959407	0.5357066	0.5958549	0.1241057	0.0725094	0.2267308	0.7362280	0.4520346	0.8656512
1000	0.7289440	0.4376179	0.4893872	0.6331124	0.1370338	0.0587464	0.3466109	0.6320707	0.5549561	0.8227243

0	0.7817437	0.3831063	0.5946578	0.5380572	0.2920367	0.1494726	0.2464828	0.9097266	0.6282210	0.7758521
50	0.7757941	0.4878694	0.6865625	0.5119212	0.1396956	0.0556884	0.2347317	0.5914462	0.8456274	0.6724280
100	0.7680008	0.6014281	0.6914226	0.5420852	0.1909751	0.1089956	0.1521313	0.7702405	0.8385660	0.6532522
150	0.7328639	0.5718224	0.7903403	0.5935672	0.1421341	0.0565252	0.2227388	0.6381525	0.7966861	0.8252464
200	0.6263282	0.6602995	0.7178732	0.6073047	0.1443088	0.0564863	0.2649117	0.6569883	0.8096891	0.5545598
250	0.7383863	0.7029742	0.8374282	0.6665056	0.0587876	0.0284383	0.2138595	0.7472782	0.7544014	0.7004204
300	0.6841372	0.7791403	0.6873509	0.7166692	0.0835794	0.0334340	0.1217838	0.6262827	0.6994671	0.7163494
350	0.8724327	0.7955584	0.7920683	0.6093298	0.0311592	0.0050262	0.1577492	0.7457172	0.7111740	0.6994342
400	0.7525486	0.6694808	0.6563845	0.7768067	0.0486396	0.0049445	0.1444477	0.6536419	0.7018285	0.6836843
450	0.8621105	0.7519194	0.8005859	0.7867587	0.0422193	0.0406473	0.2282833	0.5853498	0.7420932	0.7459578
500	0.8467712	0.7678306	0.9339834	0.6862621	0.0372486	0.0724828	0.1521060	0.7284806	0.7286219	0.8734610
550	0.8764146	0.5420773	0.7814240	0.7054316	0.0847229	0.0745834	0.2956879	0.7629727	0.3984769	0.8153440
600	0.9489029	0.4339217	0.5305764	0.6665937	0.1132982	0.0586403	0.2477343	0.7357213	0.4069781	0.7535794
650	0.7109025	0.3876198	0.6974867	0.6297847	0.1187766	0.0542522	0.2296021	0.6721785	0.3414006	0.7405410
700	0.7620134	0.5780624	0.5965926	0.6986285	0.1213792	0.0938631	0.2467500	0.6806593	0.4253571	0.7831322
750	0.7662280	0.4300011	0.5984696	0.5129184	0.1739428	0.1079132	0.2078550	0.5959881	0.4375055	0.8361458
800	0.7867390	0.3547737	0.6628586	0.5523198	0.1480129	0.1586412	0.2348740	0.6642455	0.4270194	0.8013937
850	0.6491245	0.3846070	0.5300716	0.5065770	0.2668297	0.0938386	0.1978567	0.6298969	0.4957453	0.7851700
900	0.7386128	0.3689233	0.6382550	0.5474896	0.1594518	0.0799472	0.2371249	0.6601079	0.5281266	0.7733519
950	0.8414879	0.3198922	0.5959273	0.6323448	0.1831957	0.1199781	0.1764051	0.6447669	0.6173087	0.9467859
1000	0.8920288	0.3009554	0.5632667	0.5330337	0.4213419	0.1241615	0.3095984	0.6691572	0.5936059	0.8375391

0	0.7681321	0.4336221	0.5491902	0.5540285	0.2395585	0.1163461	0.1818915	0.7722688	0.6495671	0.7316889
50	0.6237215	0.5026855	0.7500683	0.4679875	0.1876641	0.0347679	0.2110882	0.4745701	0.4819345	0.7742334
100	0.7928874	0.5305170	0.7567977	0.5525841	0.1704229	0.0495485	0.3155889	0.3460311	0.3962203	0.7224835
150	0.8504711	0.5368351	0.7379499	0.5736598	0.1296058	0.1380306	0.4273963	0.4318253	0.4795508	0.6691300
200	0.7678773	0.6235017	0.6431537	0.6044752	0.2416667	0.3490707	0.5721521	0.3498579	0.4178946	0.6646833
250	0.6725864	0.6151182	0.6727406	0.5651072	0.4262554	0.3981041	0.4679272	0.4067024	0.5259134	0.7808450
300	0.6951916	0.5526358	0.7433323	0.5640089	0.4888959	0.4487232	0.6059163	0.3148619	0.5557744	0.6874067
350	0.7863324	0.5549109	0.5852121	0.5526731	0.7188276	0.4727422	0.4875507	0.3805971	0.6289285	0.7529340
400	0.7107980	0.3083404	0.6705461	0.4811217	0.6938880	0.4202983	0.6325575	0.3384859	0.7471703	0.7854034
450	0.7035680	0.4671683	0.7529313	0.4690768	0.6265360	0.5027893	0.5667589	0.3913558	0.7627206	0.8016519
500	0.8322571	0.5302371	0.6815915	0.4386171	0.7461912	0.6108528	0.4786435	0.3259901	0.6063598	0.7709926
550	0.7491634	0.4522138	0.6043802	0.3961129	0.5261107	0.6313546	0.4884510	0.4978576	0.7853317	0.6626273
600	0.8176931	0.5110346	0.5115095	0.3926965	0.5178955	0.5681185	0.4930502	0.4413938	0.8372511	0.8671426
650	0.7825840	0.3654541	0.5352552	0.3948876	0.7275757	0.4539285	0.3666340	0.6018747	0.6679924	0.6922218
700	0.6949026	0.3154767	0.5422722	0.3800393	0.7066842	0.3395217	0.3978187	0.6908296	0.8140576	0.7666588
750	0.6281410	0.3380931	0.5067806	0.5402400	0.6466460	0.2480403	0.2840048	0.6361042	0.8165909	0.6730444
800	0.6541866	0.3602494	0.5743703	0.3524226	0.5830964	0.1873866	0.1856762	0.7595917	0.8242530	0.7386811
850	0.7507040	0.4680842	0.3922898	0.3951563	0.4167621	0.0869226	0.2069152	0.7054961	0.5587087	0.8063166
900	0.7057234	0.4328517	0.5245532	0.4424904	0.3825667	0.1155618	0.2163088	0.6823350	0.6472000	0.7073708
950	0.6823447	0.4875150	0.7095841	0.5257664	0.2545196	0.1045933	0.2141865	0.5638344	0.5983829	0.6424313
1000	0.7142242	0.3144352	0.5597740	0.4585257	0.2323436	0.1016002	0.3260500	0.6631523	0.6727131	0.7913289

0	0.8064907	0.4927472	0.4930926	0.5114868	0.2709776	0.1310518	0.1996413	0.7346684	0.6713360	0.7400868
50	1.0864474	0.4969854	0.6237379	0.4661190	0.2334238	0.2820242	0.3677391	0.6253015	0.5959743	0.6829836
100	0.8689058	0.4390125	0.6328348	0.5179170	0.3649079	0.5482360	0.3192306	0.4953732	0.7481026	0.7476589
150	0.8553074	0.3593605	0.5411586	0.5883921	0.5116394	0.6747728	0.4767101	0.4552744	0.6799706	0.7023866
200	0.8701128	0.3178084	0.5251626	0.4205406	0.7587274	0.6317566	0.3355462	0.5760723	0.7220603	0.7330163
250	0.8440958	0.3153545	0.5037989	0.4052692	0.6036258	0.7502746	0.4489235	0.5856124	0.7605640	0.8098140
300	0.8672826	0.3665137	0.5680512	0.3480533	0.7424802	0.7545134	0.4414472	0.6100737	0.8271367	0.6392347
350	0.8446436	0.3121265	0.6222549	0.3558056	0.6153120	0.8258055	0.3707146	0.4756153	0.7036396	0.8063669
400	0.7230762	0.3009378	0.4655429	0.3740373	0.7058829	0.8205624	0.2649560	0.5093779	0.6846831	0.6405895
450	0.7721710	0.3421332	0.5497739	0.3958249	0.7625394	0.9836360	0.3844143	0.6194138	0.8258579	0.7336892
500	0.8170148	0.2615121	0.5581161	0.3278373	0.8107952	0.7668480	0.3152829	0.6162580	0.7487932	0.7792780
550	0.7373024	0.3966870	0.4170897	0.2574957	0.7779954	0.5109960	0.2903925	0.5987044	0.7194538	0.6259723
600	0.7955232	0.2802698	0.5378846	0.3533780	0.6517329	0.3425047	0.2869727	0.6475567	0.7846022	0.7739441
650	0.7961990	0.3541633	0.4373926	0.3075761	0.7482339	0.2439603	0.3624518	0.6379757	0.6979620	0.7276913
700	0.8151311	0.4139311	0.6547911	0.4292435	0.6757093	0.1767290	0.2780774	0.6138021	0.6892659	0.7816172
750	0.8465075	0.4050479	0.5879980	0.4779655	0.4913625	0.1889078	0.3833200	0.6434225	0.7807230	0.7977706
800	0.8764656	0.3641099	0.5380622	0.4330773	0.4393556	0.2307798	0.2680723	0.6841839	0.6890268	0.7832439
850	0.7184436	0.3278409	0.5964250	0.3561113	0.5274179	0.2215561	0.1827737	0.5478247	0.6488941	0.7935854
900	0.7396553	0.3647268	0.6403865	0.4249488	0.3938560	0.0995878	0.3404651	0.8050456	0.8422090	0.8399534
950	0.8577309	0.3106294	0.6788202	0.5414795	0.2770432	0.1324731	0.2806658	0.6012099	0.6272301	0.7020211
1000	0.7645901	0.3391479	0.5545345	0.4743459	0.3190967	0.1634356	0.2120978	0.6754400	0.6809317	0.6486960

0	0.7265143	0.4193700	0.6024380	0.4878295	0.2896679	0.1091420	0.2186949	0.7735165	0.6124151	0.6920112
50	0.6546925	0.4803265	0.6083694	0.5679735	0.3557097	0.0640101	0.2398718	0.5993669	0.5079315	0.7713638
100	0.7115009	0.4413219	0.5227402	0.5305591	0.3859953	0.0595188	0.2366451	0.5140595	0.4663865	0.6855360
150	0.7980978	0.3776997	0.5854289	0.5658468	0.4081996	0.0427100	0.3290624	0.6310129	0.6592742	0.7826939
200	0.8529129	0.4252869	0.5598982	0.4876405	0.4464382	0.1436730	0.2914378	0.6851904	0.6008224	0.7588195
250	0.7820125	0.3714485	0.5996883	0.3822395	0.5128234	0.1854519	0.2940846	0.6330090	0.7403177	0.7090117
300	0.7037092	0.4693137	0.5176294	0.4502202	0.4970290	0.2319561	0.2939067	0.9093146	0.7689279	0.9088019
350	0.7871258	0.4692245	0.4644012	0.5154284	0.5337717	0.1489617	0.2189552	0.6919408	0.6572954	0.7346552
400	0.9734500	0.3411138	0.5520132	0.3838999	0.5678247	0.0897631	0.1788663	0.7117956	0.7477543	0.6635034
450	0.6526013	0.4902342	0.6294719	0.5078164	0.4585359	0.1040317	0.3011878	0.6799189	0.7912292	0.7510436
500	0.7015003	0.3709372	0.4989415	0.4415282	0.4493818	0.1210160	0.2344196	0.5402945	0.6896582	0.7215449
550	0.6331034	0.4715556	0.6212911	0.4684628	0.4609809	0.2066225	0.3126584	0.5577444	0.7564928	0.6959673
600	0.7658680	0.4033094	0.5729583	0.4162520	0.3911467	0.1206446	0.2665074	0.6990527	0.6463682	0.7752200
650	0.7283406	0.5105971	0.4907537	0.3701949	0.3585354	0.2130297	0.3488473	0.7682018	0.7982449	0.7249967
700	0.7291953	0.4018046	0.5534655	0.5133525	0.3820725	0.2102617	0.2572628	0.7201602	0.7951805	0.7708240
750	0.6881647	0.4277880	0.5587985	0.4566635	0.3399061	0.1647351	0.2629292	0.6673505	0.6518371	0.7950272
800	0.7699801	0.3256223	0.6285378	0.5420928	0.4501447	0.1198830	0.2635097	0.6705101	0.6094365	0.6526861
850	0.7529088	0.4260175	0.6235900	0.5196407	0.2797159	0.1205778	0.2796757	0.6811713	0.6995222	0.7679015
900	0.7994248	0.4951864	0.4965233	0.4604728	0.3143569	0.1064390	0.3733335	0.5861644	0.7108894	0.6781394
950	0.7859408	0.4144307	0.5255342	0.6192782	0.2580654	0.1424369	0.2607687	0.7885633	0.5072420	0.8155989
1000	0.6982447	0.2977621	0.5475364	0.4449116	0.4474004	0.1318577	0.2196564	0.6736921	0.6628569	0.7488087

0	0.8074474	0.4594471	0.6795435	0.4323853	0.2445524	0.1147839	0.2113945	0.8092529	0.5116194	0.7379576
50	0.8172579	0.3573429	0.6399099	0.6790707	0.1513834	0.0605003	0.2906073	0.3052014	0.7563751	0.8265672
100	0.7703466	0.3706416	0.5994905	0.6134711	0.1720592	0.1342633	0.4814135	0.1896924	0.7514073	0.7542411
150	0.6964500	0.3394672	0.3359722	0.6108499	0.2466971	0.2373017	0.6620709	0.1627690	0.7004732	0.9388282
200	0.7973676	0.3120272	0.3358659	0.6317714	0.4561824	0.2864603	0.6966818	0.0991695	0.7486248	0.7386765
250	0.7457879	0.2561886	0.2598689	0.3848529	0.5164607	0.3065340	0.7244625	0.2057050	0.6847144	0.7480650
300	0.6355437	0.2013177	0.1989577	0.4101011	0.3945570	0.1788617	0.6811687	0.1072911	0.8173911	0.8992603
350	0.5130501	0.1668076	0.1399774	0.4191048	0.4180213	0.1325335	0.7305185	0.0953362	0.7324050	0.7190293
400	0.4736740	0.1512572	0.0720799	0.3267745	0.2708322	0.0561380	0.6984640	0.1814871	0.8101435	0.6554324
450	0.3612545	0.1036620	0.1550815	0.3336135	0.2204658	0.0234089	0.6941455	0.1394609	0.7289806	0.7236195
500	0.2635304	0.0983807	0.1292048	0.3282923	0.0755085	0.0242519	0.7190558	0.1669313	0.7519766	0.7566227
550	0.0780063	0.1035797	0.1823036	0.3737036	0.1172314	0.0260342	0.7406898	0.4807835	0.4710963	0.7444977
600	0.1079800	0.1635073	0.3194746	0.4151215	0.0883379	0.0413259	0.6199104	0.7086542	0.4094575	0.8141860
650	0.1218248	0.1431337	0.5300276	0.4803863	0.0751624	0.0952441	0.4492398	0.6404013	0.3770138	0.7272768
700	0.2806688	0.2517281	0.5156941	0.3555462	0.2440262	0.2421442	0.2437818	0.7120425	0.4750757	0.8118874
750	0.4097313	0.2246934	0.5381558	0.3711431	0.3541753	0.1221105	0.2412105	0.8502953	0.6519401	0.7308168
800	0.5899929	0.2889268	0.4658176	0.4632475	0.3876143	0.1134570	0.2674139	0.6529373	0.5295505	0.8238680
850	0.7072543	0.3912622	0.6020456	0.4567608	0.3753512	0.0674658	0.2238346	0.7220417	0.5948151	0.6408176
900	0.6617163	0.5171369	0.4448416	0.4673399	0.2423764	0.0766253	0.2546516	0.6269550	0.6439693	0.7682259
950	0.8112421	0.3846623	0.5373798	0.3950558	0.2244719	0.1009369	0.2551162	0.5958011	0.6382062	0.7529090
1000	0.7988316	0.3225502	0.5790310	0.4467430	0.3098277	0.0817672	0.3210902	0.6951967	0.5868249	0.5503987

0	0.7658037	0.4075974	0.6004741	0.5033980	0.2590693	0.1286064	0.2430412	0.7936543	0.6092654	0.7158093
50	0.8155550	0.4208955	0.5487391	0.4730738	0.3036992	0.1242071	0.2535333	0.6364741	0.5182953	0.5599914
100	0.7134546	0.6225648	0.5970229	0.5417317	0.4197191	0.1958286	0.3359120	0.6031002	0.5748844	0.4672947
150	0.7494573	0.5864554	0.5252703	0.6212632	0.5907362	0.2870715	0.3667888	0.7218953	0.7146251	0.4519626
200	0.7653648	0.6149536	0.5359862	0.5634623	0.4656551	0.2006388	0.3513420	0.5232048	0.5462891	0.4379305
250	0.6698323	0.6928276	0.5519232	0.5658793	0.6408549	0.2667701	0.3214142	0.4249579	0.5841146	0.3666763
300	0.7829000	0.6396815	0.6686336	0.6146805	0.5641603	0.3578570	0.5314073	0.5048279	0.5048447	0.3279169
350	0.8785521	0.5997467	0.6158465	0.6833682	0.6870140	0.4186873	0.5730778	0.5311745	0.6385620	0.2752446
400	0.8228851	0.7741659	0.5449581	0.4957071	0.5861773	0.4072208	0.5424105	0.4640154	0.4480543	0.3200825
450	0.7817073	0.7380494	0.4774936	0.5748876	0.7289298	0.4946417	0.5462904	0.3913651	0.5256501	0.2629544
500	0.7714483	0.6963744	0.4703024	0.5310550	0.6585555	0.3299352	0.4122889	0.3490513	0.4958396	0.2699112
550	0.6603337	0.5622121	0.3836817	0.4998283	0.5281460	0.3423528	0.5857477	0.4589704	0.5698268	0.3858491
600	0.8008774	0.4520381	0.4470267	0.5298974	0.5678353	0.3802700	0.4338613	0.6802810	0.5565924	0.6117838
650	0.8355618	0.4501645	0.4943640	0.4673546	0.6074979	0.3877423	0.4636873	0.7789450	0.7375020	0.6274304
700	0.8842278	0.4229431	0.5418275	0.5094872	0.6599539	0.3672335	0.3013430	0.7131730	0.6346987	0.7455268
750	0.7682015	0.3310226	0.5998618	0.4340327	0.6053677	0.2759240	0.2819845	0.7513802	0.6181973	0.7354552
800	0.6643159	0.4772420	0.5542702	0.4515613	0.5260446	0.1543647	0.2318727	0.5828770	0.6328657	0.8341312
850	0.7875860	0.3692171	0.4771709	0.5115898	0.4819077	0.1001704	0.1725851	0.6907345	0.7001975	0.9264250
900	0.7805939	0.3527108	0.5418535	0.5899323	0.2979630	0.0504963	0.2424647	0.6865498	0.6722393	0.8097471
950	0.7808826	0.4221603	0.5631740	0.6107459	0.2479359	0.0404031	0.2147910	0.6849346	0.6188356	0.7408176
1000	0.8275687	0.3431846	0.5369868	0.5241037	0.1453628	0.0888435	0.1433871	0.6599701	0.5280110	0.8774267

0	0.7217391	0.3741130	0.4939217	0.6295251	0.3122900	0.0930434	0.2218133	0.7988824	0.6534529	0.7613907
50	0.7454535	0.4459637	0.5858453	0.4251221	0.2487412	0.0620666	0.3194013	0.7033878	0.6851026	0.7095202
100	0.6644550	0.3898752	0.5674326	0.4785036	0.2432615	0.0976770	0.2735121	0.5889246	0.7223125	0.7625724
150	0.9053987	0.3689041	0.6169282	0.4459262	0.2755855	0.1629492	0.2344774	0.7328866	0.5990831	0.7675172
200	0.6858242	0.3935967	0.5632234	0.3435738	0.2234449	0.1021902	0.2890605	0.6695916	0.5026170	0.7561417
250	0.7307223	0.3548950	0.5651543	0.4893689	0.2385016	0.1424474	0.3268662	0.6460043	0.4814052	0.7591329
300	0.6710158	0.3756836	0.5782688	0.4553959	0.3692023	0.1094038	0.2488637	0.6079093	0.5146359	0.8241530
350	0.6349666	0.2761873	0.6580373	0.6281703	0.3964021	0.1096775	0.2672379	0.7306319	0.4813893	0.6464091
400	0.7283508	0.3203071	0.7081005	0.4525506	0.3489930	0.1159120	0.2658429	0.6369973	0.5641081	0.7267359
450	0.7018871	0.3674935	0.6777106	0.4099465	0.3190179	0.1850575	0.3263599	0.5437083	0.6970292	0.8398017
500	0.7618882	0.3752751	0.6639215	0.4966923	0.3008642	0.2375091	0.1804744	0.8249326	0.6223982	0.8882075
550	0.7073113	0.3790961	0.5333888	0.5330205	0.2516289	0.1260698	0.1618717	0.7240228	0.5095579	0.7172431
600	0.8010361	0.4809068	0.5932300	0.4485314	0.2146483	0.0683569	0.2490783	0.7075734	0.5138207	0.7922571
650	0.7528515	0.5093215	0.6259165	0.4599644	0.2839757	0.0905594	0.2192375	0.6070478	0.5258776	0.7286669
700	0.7801985	0.3654527	0.6247996	0.5284867	0.3193695	0.1130427	0.2705703	0.5617835	0.4678974	0.7256408
750	0.7209065	0.4496238	0.7175405	0.5437329	0.2449122	0.1018036	0.2556213	0.5886892	0.6829341	0.7282535
800	0.8254872	0.4423745	0.5769938	0.4264658	0.2954470	0.0972537	0.2972852	0.5574133	0.6847069	0.8589468
850	0.7004553	0.4029400	0.6169041	0.5196942	0.2368317	0.1431410	0.2483990	0.7971924	0.6327807	0.9350718
900	0.7379991	0.4288800	0.6398998	0.5422879	0.2924572	0.0642889	0.2305502	0.6198517	0.7281607	0.8278754
950	0.7417586	0.4377298	0.6476849	0.5893003	0.3000244	0.1542798	0.2930983	0.6486114	0.5964941	0.6619985
1000	0.6699222	0.3746148	0.5149816	0.5655107	0.2223536	0.0811898	0.2029261	0.6829339	0.4578034	0.7876965
