"Time"	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W	YDR451C	YMR016C
550	0.0742445	0.0534989	0.3032998	0.1026792	0.0946959	0.9980405	0.9432231	0.3735251	0.8548508	1.0000000
600	0.0787544	0.1642157	0.5659321	0.1071053	0.1187379	0.9980405	0.9431758	0.3701119	0.8553255	1.0000000
650	0.2957202	0.4617973	0.7262101	0.1148025	0.1315060	0.9980404	0.9431087	0.3686479	0.8515964	1.0000000
700	0.5970239	0.7086266	0.8018805	0.1225829	0.1372413	0.9980402	0.9430046	0.3722823	0.8066243	1.0000000
750	0.7977151	0.8499996	0.8288095	0.1285442	0.1396455	0.9980398	0.9428675	0.3967844	0.7160284	1.0000000
800	0.9033931	0.9196212	0.8327584	0.1324184	0.1406198	0.9980393	0.9427204	0.4509232	0.6318174	1.0000000
850	0.9534921	0.9510501	0.8282576	0.1346805	0.1410077	0.9980387	0.9425874	0.5206087	0.5752676	1.0000000
900	0.9759337	0.9641690	0.8221684	0.1359067	0.1411607	0.9980381	0.9424823	0.5854450	0.5428415	1.0000000
950	0.9856475	0.9690656	0.8170597	0.1365366	0.1412208	0.9980376	0.9424074	0.6344361	0.5258650	1.0000000
1000	0.9897561	0.9705110	0.8134786	0.1368473	0.1412443	0.9980372	0.9423581	0.6666548	0.5175174	1.0000000

0	0.9925926	0.9694521	0.8082576	0.1371227	0.1412597	0.9980364	0.9422885	0.7066623	0.5110100	1.0000000
50	0.9925945	0.9668669	0.6997889	0.1356164	0.1101156	0.9984706	0.9422901	0.7073394	0.5069678	1.0000000
100	0.9925293	0.9389287	0.5665000	0.1274836	0.0771844	0.9988971	0.9423252	0.7100588	0.5029490	1.0000000
150	0.9920663	0.8548254	0.4875955	0.1164720	0.0596698	0.9991045	0.9424451	0.7131752	0.5051976	1.0000000
200	0.9904174	0.7306639	0.4527256	0.1074203	0.0517865	0.9991894	0.9426289	0.7119472	0.5214481	1.0000000
250	0.9864538	0.6177317	0.4416802	0.1015188	0.0484741	0.9992218	0.9428167	0.6991610	0.5592217	1.0000000
300	0.9795120	0.5434160	0.4407091	0.0981318	0.0471282	0.9992338	0.9429692	0.6683333	0.6132974	1.0000000
350	0.9705897	0.5055871	0.4428475	0.0963353	0.0465911	0.9992383	0.9430770	0.6215991	0.6666150	1.0000000
400	0.9620848	0.4914210	0.4452656	0.0954317	0.0463787	0.9992400	0.9431464	0.5703014	0.7067368	1.0000000
450	0.9559243	0.4892324	0.4471154	0.0949942	0.0462953	0.9992407	0.9431882	0.5258178	0.7314575	1.0000000
500	0.9525111	0.4916684	0.4483256	0.0947884	0.0462626	0.9992410	0.9432123	0.4934150	0.7441815	1.0000000
550	0.9514794	0.5249787	0.5708708	0.0953221	0.0773537	0.9988078	0.9432254	0.4725369	0.7526892	1.0000000
600	0.9562130	0.6623449	0.7216021	0.1000212	0.1102583	0.9983823	0.9432251	0.4605046	0.7422641	1.0000000
650	0.9668414	0.8027150	0.8114021	0.1089253	0.1277815	0.9981754	0.9431913	0.4637846	0.6942213	1.0000000
700	0.9770922	0.8922665	0.8492485	0.1184129	0.1356823	0.9980907	0.9431045	0.4914180	0.6319502	1.0000000
750	0.9841805	0.9393287	0.8563063	0.1259244	0.1390088	0.9980584	0.9429684	0.5383288	0.5811450	1.0000000
800	0.9883547	0.9613598	0.8492537	0.1309129	0.1403634	0.9980462	0.9428088	0.5894354	0.5480189	1.0000000
850	0.9905984	0.9704662	0.8382330	0.1338702	0.1409052	0.9980414	0.9426563	0.6326828	0.5289645	1.0000000
900	0.9917313	0.9733867	0.8281256	0.1354916	0.1411199	0.9980392	0.9425311	0.6637513	0.5188825	1.0000000
950	0.9922717	0.9736002	0.8205336	0.1363318	0.1412046	0.9980381	0.9424394	0.6836660	0.5139169	1.0000000
1000	0.9925120	0.9728314	0.8154488	0.1367493	0.1412379	0.9980375	0.9423779	0.6953777	0.5116689	1.0000000

0	0.9925926	0.9694521	0.8082576	0.1371227	0.1412597	0.9980364	0.9422885	0.7066623	0.5110100	1.0000000
50	0.9925963	0.9694661	0.8082640	0.1371222	0.1412428	0.9987159	0.9422886	0.6973119	0.5935736	1.0000000
100	0.9925981	0.9694730	0.8082688	0.1371133	0.1411522	0.9993831	0.9422887	0.6435408	0.6904178	1.0000000
150	0.9925989	0.9694767	0.8082858	0.1370812	0.1410285	0.9997076	0.9422889	0.5676811	0.7473387	1.0000000
200	0.9925993	0.9694807	0.8083369	0.1370275	0.1409267	0.9998402	0.9422895	0.5037319	0.7751976	1.0000000
250	0.9925995	0.9694889	0.8084318	0.1369674	0.1408611	0.9998905	0.9422906	0.4615247	0.7877293	1.0000000
300	0.9925997	0.9695036	0.8085586	0.1369149	0.1408245	0.9999089	0.9422921	0.4372354	0.7931050	1.0000000
350	0.9926000	0.9695250	0.8086940	0.1368757	0.1408059	0.9999155	0.9422937	0.4244092	0.7953430	1.0000000
400	0.9926003	0.9695504	0.8088170	0.1368496	0.1407969	0.9999178	0.9422952	0.4180221	0.7962555	1.0000000
450	0.9926008	0.9695763	0.8089160	0.1368337	0.1407928	0.9999186	0.9422964	0.4149740	0.7966213	1.0000000
500	0.9926013	0.9695998	0.8089887	0.1368246	0.1407910	0.9999189	0.9422973	0.4135661	0.7967654	1.0000000
550	0.9926018	0.9696192	0.8090382	0.1368200	0.1408070	0.9992396	0.9422979	0.4200427	0.7142211	1.0000000
600	0.9926023	0.9696339	0.8090683	0.1368261	0.1408970	0.9985724	0.9422983	0.4639518	0.6173760	1.0000000
650	0.9926027	0.9696441	0.8090723	0.1368567	0.1410204	0.9982479	0.9422983	0.5342349	0.5604504	1.0000000
700	0.9926030	0.9696488	0.8090335	0.1369097	0.1411223	0.9981153	0.9422979	0.6001576	0.5325873	1.0000000
750	0.9926032	0.9696462	0.8089458	0.1369694	0.1411880	0.9980650	0.9422969	0.6472668	0.5200526	1.0000000
800	0.9926032	0.9696348	0.8088229	0.1370218	0.1412247	0.9980466	0.9422955	0.6759625	0.5146753	1.0000000
850	0.9926031	0.9696155	0.8086896	0.1370610	0.1412434	0.9980400	0.9422939	0.6917401	0.5124370	1.0000000
900	0.9926029	0.9695913	0.8085675	0.1370871	0.1412524	0.9980377	0.9422924	0.6998273	0.5115253	1.0000000
950	0.9926025	0.9695660	0.8084688	0.1371031	0.1412565	0.9980369	0.9422912	0.7037677	0.5111611	1.0000000
1000	0.9926020	0.9695428	0.8083962	0.1371123	0.1412583	0.9980366	0.9422903	0.7056149	0.5110193	1.0000000

0	0.9925926	0.9694521	0.8082576	0.1371227	0.1412597	0.9980364	0.9422885	0.7066623	0.5110100	1.0000000
50	0.9926067	0.9745266	0.6696331	0.1353179	0.1035236	0.9980391	0.9482103	0.6842217	0.5108668	1.0000000
100	0.9926430	0.9660910	0.4986142	0.1258275	0.0636527	0.9980551	0.9558586	0.6613941	0.5104784	1.0000000
150	0.9925075	0.9179067	0.3951234	0.1134836	0.0424783	0.9980793	0.9609060	0.6498357	0.5119448	1.0000000
200	0.9918172	0.8473923	0.3459777	0.1037875	0.0329662	0.9981015	0.9637157	0.6433931	0.5194387	1.0000000
250	0.9903940	0.7894195	0.3266187	0.0977447	0.0289781	0.9981176	0.9651694	0.6354567	0.5347759	1.0000000
300	0.9885057	0.7535535	0.3206752	0.0944191	0.0273611	0.9981278	0.9658930	0.6222822	0.5546733	1.0000000
350	0.9866324	0.7346351	0.3198035	0.0927206	0.0267170	0.9981336	0.9662451	0.6043127	0.5738266	1.0000000
400	0.9851241	0.7257329	0.3204137	0.0918944	0.0264628	0.9981369	0.9664140	0.5848353	0.5888071	1.0000000
450	0.9840850	0.7219818	0.3211999	0.0915060	0.0263630	0.9981385	0.9664943	0.5672840	0.5988863	1.0000000
500	0.9834514	0.7206170	0.3218008	0.0913280	0.0263239	0.9981394	0.9665322	0.5535762	0.6049279	1.0000000
550	0.9819789	0.5799101	0.4793886	0.0917460	0.0640388	0.9981373	0.9607313	0.5651949	0.6168056	1.0000000
600	0.9760642	0.6019628	0.6741076	0.0961540	0.1038979	0.9981226	0.9532412	0.5720123	0.6553262	1.0000000
650	0.9746428	0.7460506	0.7918923	0.1053918	0.1250682	0.9980995	0.9483313	0.5577842	0.6662652	1.0000000
700	0.9790162	0.8595031	0.8443367	0.1157624	0.1345807	0.9980778	0.9456057	0.5485490	0.6337391	1.0000000
750	0.9841858	0.9233586	0.8577533	0.1242092	0.1385711	0.9980618	0.9441570	0.5626489	0.5900694	1.0000000
800	0.9879780	0.9543509	0.8526249	0.1299122	0.1401905	0.9980515	0.9433710	0.5943643	0.5556711	1.0000000
850	0.9902777	0.9677338	0.8415058	0.1333277	0.1408368	0.9980452	0.9429242	0.6296374	0.5338601	1.0000000
900	0.9915322	0.9725479	0.8306250	0.1352127	0.1410926	0.9980416	0.9426603	0.6590442	0.5216051	1.0000000
950	0.9921657	0.9735222	0.8222165	0.1361940	0.1411936	0.9980394	0.9425025	0.6797560	0.5152914	1.0000000
1000	0.9924619	0.9730029	0.8164930	0.1366832	0.1412334	0.9980382	0.9424090	0.6927639	0.5123014	1.0000000

0	0.9925926	0.9694521	0.8082576	0.1371227	0.1412597	0.9980364	0.9422885	0.7066623	0.5110100	1.0000000
50	0.9925958	0.9686723	0.7629558	0.2018602	0.1174018	0.9980358	0.9394968	0.7070979	0.5065880	0.8611296
100	0.9925766	0.9590115	0.6479956	0.2775822	0.0921946	0.9980189	0.9148990	0.7127898	0.4782299	0.7122956
150	0.9924067	0.9121634	0.5122579	0.3205452	0.0788111	0.9979289	0.8577038	0.7342207	0.4329798	0.6336519
200	0.9915093	0.7733048	0.4022782	0.3402761	0.0728113	0.9976996	0.7850377	0.7696755	0.3989126	0.5992709
250	0.9875367	0.5557043	0.3295759	0.3483674	0.0703236	0.9973111	0.7199254	0.8016222	0.4117357	0.5855314
300	0.9714511	0.3563073	0.2869863	0.3514239	0.0693605	0.9968134	0.6728588	0.8027202	0.4932055	0.5803215
350	0.9147768	0.2229732	0.2639528	0.3524968	0.0690347	0.9963007	0.6432477	0.7534079	0.5924827	0.5784127
400	0.7771950	0.1474781	0.2521920	0.3528473	0.0689667	0.9958582	0.6262978	0.6729056	0.6616225	0.5777302
450	0.5790654	0.1083788	0.2464441	0.3529561	0.0689937	0.9955268	0.6172262	0.5965568	0.6989643	0.5774904
500	0.3939332	0.0891076	0.2437286	0.3529923	0.0690460	0.9953053	0.6126060	0.5415658	0.7167651	0.5774074
550	0.2620957	0.0809179	0.2679080	0.2853561	0.0929986	0.9951820	0.6249989	0.5076578	0.7286641	0.7162493
600	0.1856500	0.0914966	0.3464250	0.2062058	0.1182877	0.9953393	0.6957228	0.4851005	0.7546047	0.8650736
650	0.1850270	0.1753684	0.4703121	0.1626148	0.1316861	0.9959118	0.7833415	0.4622485	0.7879424	0.9437141
700	0.3611075	0.3834485	0.5952124	0.1443244	0.1376276	0.9966072	0.8510675	0.4372646	0.8135661	0.9780941
750	0.6161949	0.6136334	0.6893115	0.1381510	0.1400238	0.9971725	0.8936952	0.4166215	0.8057938	0.9918332
800	0.7996750	0.7780738	0.7480807	0.1366359	0.1409124	0.9975496	0.9177005	0.4148012	0.7429042	0.9970430
850	0.9013017	0.8734650	0.7802880	0.1365555	0.1412072	0.9977750	0.9303087	0.4447865	0.6624753	0.9989517
900	0.9512934	0.9233034	0.7962427	0.1367645	0.1412860	0.9979009	0.9366190	0.5001907	0.5989395	0.9996342
950	0.9743945	0.9478941	0.8034914	0.1369445	0.1412950	0.9979681	0.9396665	0.5617227	0.5584838	0.9998739
1000	0.9846974	0.9596117	0.8065262	0.1370492	0.1412864	0.9980028	0.9410982	0.6139957	0.5354671	0.9999570

0	0.9925926	0.9694521	0.8082576	0.1371227	0.1412597	0.9980364	0.9422885	0.7066623	0.5110100	1.0000000
50	0.9925963	0.9694661	0.8082640	0.1371226	0.1412597	0.9980361	0.9408751	0.7070031	0.5084642	0.9186948
100	0.9925981	0.9694729	0.8082670	0.1371225	0.1412599	0.9980282	0.9302851	0.7102657	0.4927050	0.8315561
150	0.9925989	0.9694763	0.8082684	0.1371226	0.1412615	0.9979930	0.9093851	0.7222913	0.4673920	0.7855121
200	0.9925993	0.9694779	0.8082689	0.1371233	0.1412677	0.9979197	0.8856168	0.7430030	0.4433426	0.7653828
250	0.9925995	0.9694786	0.8082679	0.1371258	0.1412807	0.9978192	0.8656611	0.7665045	0.4258960	0.7573387
300	0.9925996	0.9694788	0.8082638	0.1371313	0.1413002	0.9977142	0.8517774	0.7871562	0.4151320	0.7542884
350	0.9925996	0.9694783	0.8082544	0.1371403	0.1413231	0.9976237	0.8432459	0.8024793	0.4091630	0.7531709
400	0.9925996	0.9694769	0.8082376	0.1371522	0.1413457	0.9975559	0.8384361	0.8125782	0.4060915	0.7527713
450	0.9925996	0.9694743	0.8082133	0.1371655	0.1413650	0.9975104	0.8358880	0.8186796	0.4045956	0.7526309
500	0.9925996	0.9694702	0.8081832	0.1371785	0.1413800	0.9974824	0.8345992	0.8221291	0.4038970	0.7525823
550	0.9925995	0.9694648	0.8081504	0.1371900	0.1413905	0.9974674	0.8379498	0.8238225	0.4069296	0.8338709
600	0.9925994	0.9694585	0.8081181	0.1371992	0.1413967	0.9974853	0.8583293	0.8211564	0.4256819	0.9210039
650	0.9925993	0.9694519	0.8080892	0.1372058	0.1413959	0.9975647	0.8856606	0.8086482	0.4526832	0.9670460
700	0.9925992	0.9694454	0.8080657	0.1372086	0.1413845	0.9976829	0.9083625	0.7874132	0.4760825	0.9871746
750	0.9925990	0.9694397	0.8080502	0.1372062	0.1413636	0.9977989	0.9235235	0.7639114	0.4919472	0.9952185
800	0.9925989	0.9694353	0.8080455	0.1371984	0.1413386	0.9978895	0.9324812	0.7436859	0.5012731	0.9982687
850	0.9925988	0.9694328	0.8080533	0.1371865	0.1413150	0.9979512	0.9373743	0.7289321	0.5062683	0.9993862
900	0.9925987	0.9694326	0.8080731	0.1371728	0.1412960	0.9979894	0.9399046	0.7193486	0.5087747	0.9997858
950	0.9925987	0.9694348	0.8081013	0.1371596	0.1412822	0.9980114	0.9411612	0.7136327	0.5099729	0.9999262
1000	0.9925987	0.9694391	0.8081335	0.1371484	0.1412730	0.9980236	0.9417661	0.7104385	0.5105246	0.9999748

0	0.9925926	0.9694521	0.8082576	0.1371227	0.1412597	0.9980364	0.9422885	0.7066623	0.5110100	1.0000000
50	0.9925963	0.9694661	0.8082640	0.1371226	0.1412597	0.9980364	0.9422886	0.4815531	0.4218873	1.0000000
100	0.9925981	0.9694729	0.8082670	0.1371225	0.1412597	0.9980364	0.9422887	0.2559563	0.3173944	1.0000000
150	0.9925989	0.9694763	0.8082685	0.1371225	0.1412597	0.9980364	0.9422887	0.1447853	0.2559815	1.0000000
200	0.9925993	0.9694779	0.8082691	0.1371225	0.1412597	0.9980364	0.9422887	0.0990219	0.2259245	1.0000000
250	0.9925995	0.9694786	0.8082695	0.1371225	0.1412597	0.9980364	0.9422887	0.0816061	0.2124036	1.0000000
300	0.9925996	0.9694790	0.8082696	0.1371225	0.1412597	0.9980364	0.9422887	0.0752581	0.2066030	1.0000000
350	0.9925996	0.9694792	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.0730100	0.2041869	1.0000000
400	0.9925996	0.9694793	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.0722323	0.2032002	1.0000000
450	0.9925997	0.9694793	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.0719692	0.2028027	1.0000000
500	0.9925997	0.9694793	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.0718825	0.2026440	1.0000000
550	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.3779873	0.2916721	1.0000000
600	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.6615996	0.3961245	1.0000000
650	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7621656	0.4575202	1.0000000
700	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7696541	0.4875699	1.0000000
750	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7511270	0.5010876	1.0000000
800	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7328782	0.5068869	1.0000000
850	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7207372	0.5093024	1.0000000
900	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7138590	0.5102888	1.0000000
950	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7102990	0.5106863	1.0000000
1000	0.9925997	0.9694794	0.8082697	0.1371225	0.1412597	0.9980364	0.9422887	0.7085610	0.5108449	1.0000000
