"Time"	YMR037C	YGL162W	YPR065W	YHL027W	YBR182C	YIL101C	YPL202C	YML007W	YKL185W	YLR131C
950	0.9865207	0.4741971	0.8464933	0.8335640	0.3433054	0.1487475	0.3336511	0.8869610	0.7545340	1.0840310
1000	0.9682840	0.4562035	0.8262709	0.7472731	0.4238756	0.1757561	0.3407649	0.9348682	0.7397650	1.0749267

0	1.0616272	0.5304382	0.7564024	0.6870167	0.3578244	0.1982249	0.2349371	0.9202766	0.7765261	1.0291990
50	0.9774082	0.7066524	0.9287346	0.7083138	0.1642859	0.0606845	0.4002351	0.7037981	0.6543442	0.9810214
100	1.0550715	0.6964613	0.8864649	0.6865387	0.1259906	0.1463042	0.5277252	0.5655889	0.5910585	1.0696473
150	1.0605352	0.7017297	0.9404584	0.7584019	0.2489887	0.3361508	0.6493859	0.5366167	0.5901142	0.9993594
200	1.0049879	0.6845780	0.8685110	0.7581844	0.5072013	0.5925370	0.7388522	0.5576035	0.6063672	0.9665538
250	0.9971809	0.6805134	0.9636924	0.7873470	0.6838670	0.6731236	0.6834218	0.5539150	0.6716583	0.9434801
300	1.0781407	0.6970763	0.9783974	0.7018431	0.7749390	0.7057838	0.6391256	0.4937869	0.8931146	0.9767621
350	0.9757043	0.6398077	0.9056603	0.6880174	0.8580479	0.6710285	0.6948534	0.5338754	0.9837976	0.9916828
400	1.0205581	0.6311681	0.8815126	0.6232188	0.9144457	0.7166913	0.6996078	0.4935621	0.9121672	0.9174876
450	1.0735362	0.6817900	0.8174253	0.5562354	0.8892233	0.7635914	0.7696743	0.4908777	0.9385019	0.9550321
500	1.0096181	0.6849260	0.7981105	0.5518815	0.8393777	0.7579975	0.7528359	0.4626733	0.9571746	1.0304901
550	0.9716903	0.5597889	0.7109195	0.5707363	0.8662777	0.7290091	0.5846619	0.7532799	0.9838549	0.9905857
600	0.9972097	0.5287511	0.7583821	0.5501108	0.9015033	0.6759370	0.4799654	0.8299933	1.0445856	0.9824164
650	0.9370351	0.6223477	0.7657283	0.5486553	0.8921791	0.4871496	0.3966558	0.8228459	0.9558856	0.9525825
700	1.0358497	0.4255687	0.7462324	0.5122051	0.8308493	0.3719062	0.3794108	0.8783608	0.9689603	0.9456190
750	0.9632307	0.5818835	0.7257264	0.5094520	0.8112311	0.2396984	0.3198768	0.8161425	0.9940719	1.0168632
800	0.9509986	0.5202646	0.7507260	0.5194813	0.6878249	0.1319849	0.3145906	0.8309364	0.9339307	1.0924616
850	1.0208245	0.4677624	0.6834411	0.5368355	0.5037308	0.0679214	0.3102002	0.8857188	0.8247404	1.0302340
900	1.0164905	0.4782057	0.7398827	0.5667790	0.3035539	0.0669876	0.2943033	0.8806048	0.8522413	1.0081208
950	1.0542431	0.4827233	0.7128692	0.6315491	0.3059329	0.1232559	0.3573802	0.8206012	0.8595075	1.0225180
1000	1.0456229	0.4883498	0.8142166	0.7130076	0.3111389	0.1379871	0.4489702	0.8535173	0.8091204	0.9358804

0	1.0616272	0.5304382	0.7564024	0.6870167	0.3578244	0.1982249	0.2349371	0.9202766	0.7765261	1.0291990
50	1.0604587	0.6180810	0.7954453	0.6787954	0.5452748	0.7736669	0.4198246	0.7472788	0.9052848	1.0071153
100	1.0151887	0.5890807	0.7476499	0.6992564	0.7299306	0.9398524	0.5645663	0.6812276	0.9235085	1.0509446
150	0.9980811	0.5197293	0.7095640	0.6076212	0.8300702	1.0088126	0.6118176	0.6879550	0.9891125	0.9357444
200	1.0950021	0.5262061	0.7151853	0.5692642	0.9417508	0.9856624	0.4948744	0.7743518	1.0090889	0.9776689
250	1.0142983	0.4521473	0.8031551	0.4968246	0.8715608	0.9649703	0.4703970	0.7482588	0.9926302	1.0050850
300	1.0978787	0.4439089	0.7409781	0.5138002	0.8753114	0.9284354	0.4646602	0.7563724	0.9873819	0.9950062
350	0.9985375	0.4056454	0.7784676	0.4660083	0.9400426	0.9783012	0.4261856	0.6895163	1.0315195	1.0229288
400	0.9045429	0.4178157	0.6715490	0.4638857	0.9642641	1.0823449	0.4025437	0.6983691	1.0190331	1.0298540
450	0.9758822	0.4719597	0.7056465	0.4758900	1.0156844	1.0330736	0.4033461	0.7577927	0.9826050	0.9464818
500	0.9668838	0.4751223	0.7514297	0.4152989	0.9921618	1.0665770	0.3661769	0.7408518	0.9026295	1.0080065
550	0.9698311	0.5317016	0.7179180	0.3840593	0.9931337	0.4700769	0.3891871	0.8511180	0.9507624	0.9862702
600	1.0700200	0.4960734	0.7313575	0.4483268	1.0823590	0.3126856	0.3138627	0.9332096	0.9275573	0.9534294
650	0.9621792	0.4825911	0.7930422	0.4294893	0.8052984	0.1994648	0.3704309	0.8600304	0.8839873	0.9968408
700	1.0605742	0.4869468	0.7928761	0.4903157	0.6601728	0.2257678	0.4155036	0.8012210	0.9122578	1.0059955
750	1.0927524	0.5052034	0.7824008	0.4990192	0.5867367	0.2687892	0.4694561	0.8879100	0.8449229	1.0164049
800	1.0399460	0.5157891	0.7627373	0.5532935	0.5964868	0.2469053	0.2864120	0.9252446	0.8760805	0.9931741
850	0.9450363	0.5092613	0.7867096	0.5692372	0.5693326	0.1129840	0.3635059	0.8333007	0.9667059	0.9681611
900	1.0048456	0.5028237	0.8302457	0.5651081	0.4616419	0.1398055	0.3377190	0.8697187	0.8415376	0.9766918
950	1.0296626	0.5565793	0.8693138	0.5507518	0.4473314	0.1688641	0.3158118	0.8946817	0.8534204	0.9598073
1000	1.0278713	0.5387520	0.7780732	0.5822404	0.4504080	0.1356906	0.2882279	0.8571715	0.8927210	0.9872789

0	1.0616272	0.5304382	0.7564024	0.6870167	0.3578244	0.1982249	0.2349371	0.9202766	0.7765261	1.0291990
50	0.9803608	0.5103568	0.7055470	0.7493475	0.4887276	0.0961291	0.3381372	0.8892872	0.7323568	0.9738333
100	1.0077880	0.4506610	0.7749913	0.7395317	0.5269530	0.1154026	0.3840872	0.8597749	0.7862011	1.0706368
150	1.0269932	0.4777778	0.7911294	0.7113272	0.6152826	0.1509012	0.3560019	0.8225477	0.8931658	1.0109165
200	1.0120697	0.5392308	0.8597526	0.6808477	0.6773286	0.2049528	0.3488972	0.8374945	0.9666107	0.9702208
250	0.9916452	0.5001049	0.7914740	0.6102255	0.7040821	0.2070040	0.3872897	0.8919232	0.8824483	1.0687410
300	1.0361887	0.5369811	0.7706440	0.6157423	0.6697907	0.2712922	0.2622940	0.9198835	0.8826490	1.0163075
350	0.9336597	0.5147245	0.7682092	0.6099732	0.7501546	0.1610729	0.3093551	0.8482123	0.9993736	1.0121060
400	0.9512802	0.4996155	0.7755351	0.5592407	0.7135206	0.1237789	0.3053659	0.8030867	0.9246981	0.9524571
450	1.0172780	0.5150751	0.7796551	0.6048654	0.6595054	0.1681679	0.3923948	0.9561426	1.0061811	1.0106894
500	1.0071420	0.5436886	0.8699817	0.5523461	0.7118065	0.1864488	0.2800217	0.8990447	0.9507244	0.9589256
550	1.0105944	0.5214785	0.7488647	0.5366796	0.4495668	0.2076328	0.3372325	0.8593402	0.9629274	0.9859279
600	0.9139941	0.5815474	0.7374509	0.5836153	0.5136558	0.2009279	0.3789135	0.9061287	0.9473506	1.0124099
650	1.0103379	0.5150318	0.7560122	0.5833921	0.5650663	0.2268192	0.3723643	0.8096262	0.8761426	0.9785839
700	1.0310936	0.4948963	0.8059160	0.5901451	0.5389637	0.2241592	0.3319674	0.8794708	0.8727981	1.0048566
750	0.9880796	0.4751041	0.7818949	0.6217842	0.5204931	0.2145726	0.3438241	0.8613074	0.9120600	1.0549363
800	1.0616845	0.5462980	0.7525456	0.6350688	0.5383112	0.1562682	0.3401360	0.9239577	0.9086249	0.9850402
850	0.8881458	0.5468248	0.7838937	0.5836285	0.4004001	0.1495490	0.2958620	0.8495355	0.8542340	1.0332098
900	1.0265005	0.5026698	0.7258691	0.6021152	0.4494248	0.1712016	0.3245221	0.8310672	0.7546839	1.0196329
950	1.0124369	0.5237450	0.7874151	0.6716575	0.4531224	0.2173161	0.3189595	0.8962527	0.7125296	0.9963649
1000	1.0375208	0.5270292	0.8356450	0.6685669	0.5381153	0.1741762	0.2616855	0.9381878	0.8540653	1.0119943

0	1.0616272	0.5304382	0.7564024	0.6870167	0.3578244	0.1982249	0.2349371	0.9202766	0.7765261	1.0291990
50	0.9170041	0.5418413	0.7494897	0.7722655	0.1719477	0.1746012	0.7133511	0.3338484	0.9411894	1.0540961
100	1.0124341	0.5173595	0.6012436	0.7993371	0.3054921	0.3841219	0.9180015	0.2310520	0.9963133	1.0112974
150	0.9808784	0.4798547	0.4874706	0.7612680	0.5408971	0.4855723	1.0079313	0.1673831	0.9789780	0.9978313
200	0.9905014	0.4368652	0.3423922	0.7812859	0.7316326	0.4966828	1.0516234	0.1436921	1.0146649	1.0767395
250	0.9803889	0.3331674	0.2950953	0.5919643	0.6479279	0.2568115	1.0502943	0.1879591	0.9840515	1.0174621
300	0.7930078	0.2395278	0.2307174	0.4899803	0.5434108	0.1133016	1.0212744	0.1709284	1.0519022	0.9837487
350	0.5556596	0.1998976	0.2108615	0.4856441	0.4454216	0.0867287	1.0016005	0.1811581	0.9964717	1.0121118
400	0.4726415	0.1656337	0.1423804	0.5191883	0.3514094	0.0328063	0.9561548	0.1894408	0.9951282	0.9774359
450	0.1910169	0.0995803	0.1519150	0.4786643	0.1630455	0.0216755	0.8820556	0.1805380	0.9365909	0.9756103
500	0.0899185	0.1244629	0.1531441	0.4871965	0.0918698	0.0310547	1.0353136	0.1986706	1.0360682	1.0220453
550	0.0489645	0.1421639	0.3776050	0.4987436	0.0934609	0.0390720	0.8287023	0.7369074	0.6597562	1.0005146
600	0.1301741	0.1945089	0.5929207	0.5279772	0.0937330	0.1021025	0.4885995	0.9257447	0.4547774	0.9338608
650	0.2466518	0.3799657	0.6091294	0.4956279	0.2103466	0.3146760	0.3583587	0.9650432	0.5086075	1.0200202
700	0.7280517	0.4096765	0.6972513	0.5370153	0.4343589	0.3174147	0.3101162	0.9674859	0.5721597	0.9900447
750	0.8776038	0.4572300	0.6886485	0.5298197	0.5190359	0.1975204	0.2747307	0.9646621	0.7826924	1.0567117
800	0.9932011	0.4975825	0.7124303	0.6036197	0.4500607	0.1154414	0.3171834	0.9760651	0.8094864	1.0096115
850	0.8887650	0.5399280	0.6754411	0.5936564	0.3482030	0.1227577	0.3330172	0.9296382	0.9061389	0.9419374
900	0.9347659	0.5207723	0.6908380	0.6494582	0.2951084	0.1354574	0.3905787	0.8837601	0.7551277	1.0630785
950	1.0229210	0.4611212	0.7394622	0.6647666	0.2748303	0.1458222	0.3584634	0.8915308	0.7920033	0.9822115
1000	1.0390886	0.4512809	0.8038748	0.7201530	0.3663605	0.1631672	0.4201324	0.7871398	0.7718239	0.9822482

0	1.0616272	0.5304382	0.7564024	0.6870167	0.3578244	0.1982249	0.2349371	0.9202766	0.7765261	1.0291990
50	1.0632766	0.8004765	0.7111223	0.6794582	0.4846649	0.2339004	0.3809358	0.7870929	0.8739864	0.6915871
100	0.9519422	0.8906938	0.7720266	0.7144187	0.6439474	0.3488370	0.4053078	0.7582562	0.8437882	0.5099616
150	0.9808818	0.8652951	0.7789736	0.7664514	0.6987448	0.2942648	0.4420923	0.7193757	0.8023839	0.4444050
200	1.0180195	0.9024902	0.7628834	0.8497467	0.6937462	0.2690699	0.4870243	0.6588683	0.7186994	0.3927962
250	0.9796195	0.9742591	0.8164447	0.7127118	0.6248390	0.3420850	0.5544204	0.5692289	0.7454711	0.3985524
300	1.0251635	0.9348418	0.8064361	0.8046180	0.8139879	0.6094899	0.7112292	0.5607584	0.7734959	0.4049330
350	1.0157026	0.9144685	0.6679565	0.7423403	0.8623254	0.6799973	0.6375638	0.5695359	0.7364757	0.4427235
400	0.9381052	0.8711249	0.6931995	0.7225956	0.9010449	0.6050546	0.6175300	0.5868655	0.7080047	0.3876510
450	0.9456773	0.8992858	0.5902900	0.7737566	0.9656888	0.6105816	0.6377530	0.5589104	0.7097447	0.3479676
500	1.0186816	0.9219124	0.6283357	0.7194581	0.9115483	0.5021713	0.7205745	0.5131940	0.7683983	0.4040459
550	0.9932011	0.5820124	0.5623676	0.7350684	0.8814497	0.4861274	0.7019754	0.5367299	0.7623648	0.8062579
600	0.9596111	0.5426314	0.6257461	0.6750796	0.9366564	0.5128098	0.6006914	0.7066376	0.8623806	1.0053575
650	1.0525497	0.4839635	0.7766264	0.5448835	0.8678432	0.4452898	0.4477033	0.8404919	0.9398528	1.0244940
700	0.9780255	0.5198519	0.8499151	0.5342331	0.8212908	0.4444735	0.2930997	0.8881206	0.8802338	1.0523347
750	0.9445485	0.5502739	0.8195944	0.5278223	0.6989114	0.2181671	0.2790765	0.8937015	0.8770764	1.0148940
800	0.9783551	0.5287717	0.8107503	0.5827735	0.6329905	0.0880676	0.3529339	0.9119231	0.8815972	1.0548445
850	0.9746011	0.4774344	0.7905115	0.5942497	0.4822263	0.0895253	0.2583099	0.9119850	0.8862947	1.0222332
900	1.0426555	0.4433024	0.7457394	0.6861122	0.3688748	0.0471503	0.3148866	0.8932173	0.7832690	1.0432321
950	1.0016077	0.4539749	0.7546194	0.6754315	0.2189780	0.1055695	0.2618541	0.9496979	0.7791167	1.0526936
1000	0.9654951	0.5019216	0.8159930	0.6583795	0.2084940	0.0845595	0.2963191	0.9061871	0.7090919	1.0002042

0	1.0616272	0.5304382	0.7564024	0.6870167	0.3578244	0.1982249	0.2349371	0.9202766	0.7765261	1.0291990
50	0.8729652	0.5473124	0.8044089	0.6145317	0.3114834	0.0857603	0.2965563	0.8490980	0.8149767	1.1135115
100	1.0202616	0.5268810	0.7728252	0.6068001	0.2442841	0.1770449	0.3324413	0.9492664	0.8334772	1.1178402
150	0.9709558	0.5135961	0.7691311	0.6626624	0.3269304	0.1386019	0.3408420	0.9142946	0.7374364	1.0026183
200	0.9799701	0.5431402	0.7888995	0.7012177	0.3343272	0.1406295	0.3360923	0.8816565	0.6888767	0.9407237
250	1.1171512	0.4746104	0.7548572	0.6515397	0.3574062	0.1885449	0.3157906	0.8198504	0.6934289	0.9920833
300	0.9715835	0.5245592	0.7552600	0.6648868	0.3907617	0.2152525	0.3210464	0.9082190	0.7626074	0.9783043
350	1.0531759	0.4957573	0.7720819	0.6339617	0.4031857	0.1761559	0.3040685	0.9172701	0.8217032	1.0804505
400	0.9303235	0.4756505	0.8265715	0.5793947	0.4168491	0.1060999	0.3285705	0.8437004	0.8387295	0.9638003
450	0.8419084	0.4557473	0.7260981	0.6410799	0.3899701	0.1949252	0.3479569	0.8682323	0.8045012	0.9474505
500	0.9447983	0.5306358	0.7798606	0.7045245	0.4126264	0.1666335	0.3132155	0.8949907	0.7112550	1.0830582
550	1.0092044	0.5456066	0.8219001	0.7066634	0.3899266	0.0876370	0.2417019	0.9591352	0.7157761	0.9583665
600	1.0873021	0.5494676	0.8521014	0.6625553	0.3658925	0.1169193	0.2346697	0.9294027	0.7223290	0.9636130
650	1.1136418	0.5424717	0.8450989	0.7140790	0.3254254	0.1047344	0.3126446	0.8615950	0.7762901	0.9106927
700	1.0014018	0.5216560	0.8201467	0.7495600	0.3150343	0.1373115	0.3375858	0.8547357	0.7138927	1.0161473
750	1.0165578	0.5551153	0.8116811	0.6752207	0.3303793	0.1432077	0.3051151	0.8182843	0.8097578	1.0072529
800	0.9337375	0.5362884	0.8444659	0.6981802	0.3252548	0.1420456	0.3402532	0.9009380	0.8574752	1.0757569
850	0.9855041	0.5172044	0.8022946	0.7359262	0.3577840	0.1337610	0.2980125	0.9125124	0.6983131	1.0121441
900	1.0150323	0.4931850	0.8464748	0.7417662	0.3623571	0.1221356	0.3062816	0.8678871	0.7960342	0.9977990
950	1.0034318	0.5236321	0.8110514	0.6833683	0.2749499	0.1500191	0.3235824	0.8715498	0.7208541	0.9804883
1000	1.0363955	0.5262519	0.8603959	0.6580192	0.3251521	0.1234956	0.2849447	0.9365491	0.7021154	0.9880347
