"Time"	YIR018W	YJR060W	YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C
800	0.0852750	0.1050036	0.4587950	0.1430916	0.8530284	0.3905559	0.5762282	0.9925330	0.4441069	0.9951791
850	0.0907517	0.1670180	0.5115927	0.1482228	0.7000385	0.5028556	0.5980217	0.9973210	0.4505020	0.9811469
900	0.1138662	0.2363327	0.5304908	0.1784769	0.5115600	0.5712716	0.6080403	0.9990544	0.4268748	0.9637502
950	0.1642888	0.2828925	0.4994979	0.2458509	0.3622847	0.6082646	0.6124451	0.9996705	0.3778088	0.9567025
1000	0.2118630	0.2783983	0.4218966	0.3477695	0.2734906	0.6268242	0.6143156	0.9998863	0.3211594	0.9614078

0	0.0847572	0.0699172	0.3275043	0.2430566	0.5502769	0.6428540	0.6156002	1.0000000	0.3191442	0.9978680
50	0.0848891	0.0730158	0.3314915	0.2429139	0.5466317	0.6428540	0.6156002	1.0000000	0.3208187	0.9578546
100	0.0850703	0.0759869	0.3337074	0.2441730	0.5411694	0.6428540	0.6156002	1.0000000	0.3253180	0.9118089
150	0.0852664	0.0782419	0.3339167	0.2465214	0.5350534	0.6428540	0.6156002	1.0000000	0.3322445	0.8851495
200	0.0854333	0.0793794	0.3322635	0.2494639	0.5295819	0.6428540	0.6156002	1.0000000	0.3387913	0.8721248
250	0.0855296	0.0792640	0.3292286	0.2523772	0.5258846	0.6428540	0.6156002	1.0000000	0.3434138	0.8661555
300	0.0855346	0.0780417	0.3255337	0.2546364	0.5246289	0.6428540	0.6156002	1.0000000	0.3461485	0.8635366
350	0.0854557	0.0760824	0.3219896	0.2557814	0.5258613	0.6428540	0.6156002	1.0000000	0.3477482	0.8625128
400	0.0853234	0.0738699	0.3193171	0.2556494	0.5290462	0.6428540	0.6156002	1.0000000	0.3489828	0.8622664
450	0.0851762	0.0718800	0.3179908	0.2544041	0.5332753	0.6428540	0.6156002	1.0000000	0.3503304	0.8623807
500	0.0850467	0.0704819	0.3181524	0.2524508	0.5375504	0.6428540	0.6156002	1.0000000	0.3519359	0.8626188
550	0.0849558	0.0698837	0.3196132	0.2502884	0.5410246	0.6428540	0.6156002	1.0000000	0.3528126	0.9025833
600	0.0849126	0.0701177	0.3219355	0.2483734	0.5431376	0.6428540	0.6156002	1.0000000	0.3490256	0.9483880
650	0.0849180	0.0710565	0.3245599	0.2470358	0.5436512	0.6428540	0.6156002	1.0000000	0.3416191	0.9746617
700	0.0849665	0.0724510	0.3269360	0.2464518	0.5426312	0.6428540	0.6156002	1.0000000	0.3339286	0.9872093
750	0.0850470	0.0739850	0.3286274	0.2466476	0.5404053	0.6428540	0.6156002	1.0000000	0.3276420	0.9927089
800	0.0851431	0.0753400	0.3293762	0.2475155	0.5375009	0.6428540	0.6156002	1.0000000	0.3229505	0.9949891
850	0.0852346	0.0762588	0.3291294	0.2488372	0.5345490	0.6428540	0.6156002	1.0000000	0.3194862	0.9958912
900	0.0853020	0.0765948	0.3280289	0.2503194	0.5321568	0.6428540	0.6156002	1.0000000	0.3168775	0.9962436
950	0.0853316	0.0763351	0.3263714	0.2516486	0.5307751	0.6428540	0.6156002	1.0000000	0.3149190	0.9964085
1000	0.0853198	0.0755921	0.3245406	0.2525590	0.5306017	0.6428540	0.6156002	1.0000000	0.3135462	0.9965361

0	0.0847572	0.0699172	0.3275043	0.2430566	0.5502769	0.6428540	0.6156002	1.0000000	0.3191442	0.9978680
50	0.0848835	0.0720093	0.3195659	0.1743050	0.4785935	0.6428540	0.6156002	1.0000000	0.3177670	0.9976267
100	0.0849870	0.0734974	0.3558471	0.1240467	0.4085452	0.6428540	0.6156002	1.0000000	0.3039170	0.9974327
150	0.0852973	0.0915496	0.4303523	0.1145284	0.3698353	0.6428540	0.6156002	1.0000000	0.2824249	0.9973053
200	0.0878824	0.1402913	0.4898839	0.1213789	0.3276934	0.6428540	0.6156002	1.0000000	0.2614273	0.9964327
250	0.1010820	0.2048631	0.5134852	0.1385656	0.2581394	0.6428540	0.6156002	1.0000000	0.2415148	0.9950346
300	0.1358694	0.2545346	0.4992654	0.1707929	0.1849835	0.6428540	0.6156002	1.0000000	0.2209683	0.9945056
350	0.1781709	0.2662007	0.4504234	0.2141847	0.1341402	0.6428540	0.6156002	1.0000000	0.2019715	0.9949692
400	0.1912804	0.2348791	0.3820129	0.2544545	0.1101173	0.6428540	0.6156002	1.0000000	0.1871572	0.9958694
450	0.1642827	0.1778684	0.3151548	0.2801232	0.1125850	0.6428540	0.6156002	1.0000000	0.1769390	0.9967732
500	0.1257756	0.1208045	0.2638932	0.2855659	0.1472208	0.6428540	0.6156002	1.0000000	0.1710336	0.9975495
550	0.1004748	0.0787960	0.2403937	0.4394744	0.2757665	0.6428540	0.6156002	1.0000000	0.1710377	0.9982899
600	0.0893406	0.0530369	0.2080282	0.4617896	0.4169217	0.6428540	0.6156002	1.0000000	0.1854980	0.9989758
650	0.0854412	0.0373937	0.1858337	0.3808122	0.5101184	0.6428540	0.6156002	1.0000000	0.2164415	0.9994569
700	0.0842323	0.0285115	0.1904528	0.3060627	0.5611901	0.6428540	0.6156002	1.0000000	0.2534599	0.9997304
750	0.0838814	0.0249608	0.2197696	0.2605013	0.5862874	0.6428540	0.6156002	1.0000000	0.2862561	0.9998680
800	0.0837862	0.0265681	0.2610472	0.2368381	0.5974886	0.6428540	0.6156002	1.0000000	0.3105374	0.9999296
850	0.0837751	0.0341003	0.3009816	0.2256118	0.6011606	0.6428540	0.6156002	1.0000000	0.3264611	0.9999416
900	0.0838335	0.0474530	0.3321888	0.2209637	0.5988694	0.6428540	0.6156002	1.0000000	0.3358044	0.9998666
950	0.0840561	0.0642854	0.3530001	0.2203887	0.5884404	0.6428540	0.6156002	1.0000000	0.3401096	0.9994895
1000	0.0846244	0.0809329	0.3642735	0.2237229	0.5673006	0.6428540	0.6156002	1.0000000	0.3399305	0.9983620

0	0.0847572	0.0699172	0.3275043	0.2430566	0.5502769	0.6428540	0.6156002	1.0000000	0.3191442	0.9978680
50	0.2695176	0.2869834	0.2742492	0.2448733	0.4909936	0.7654633	0.7310813	1.0000000	0.3219874	0.8543822
100	0.5092696	0.5334788	0.2036772	0.2845192	0.3194196	0.8884303	0.8556050	1.0000000	0.3284427	0.6877473
150	0.7309135	0.6728386	0.1479216	0.4055873	0.1949636	0.9503190	0.9218387	1.0000000	0.3374588	0.5915557
200	0.8512558	0.7380851	0.1015224	0.5737260	0.1309138	0.9764537	0.9509786	1.0000000	0.3511335	0.5450473
250	0.9016028	0.7660362	0.0660919	0.7184674	0.1016733	0.9866799	0.9626941	1.0000000	0.3663582	0.5236654
300	0.9207392	0.7774179	0.0425216	0.8111548	0.0890328	0.9905321	0.9671619	1.0000000	0.3794310	0.5134361
350	0.9278272	0.7819053	0.0283584	0.8609551	0.0837269	0.9919546	0.9688075	1.0000000	0.3890259	0.5079713
400	0.9304543	0.7836354	0.0203951	0.8850642	0.0815401	0.9924741	0.9693989	1.0000000	0.3954833	0.5046765
450	0.9314342	0.7842914	0.0161115	0.8960141	0.0806504	0.9926625	0.9696076	1.0000000	0.3996533	0.5025338
500	0.9318012	0.7845370	0.0138780	0.9007883	0.0802920	0.9927305	0.9696802	1.0000000	0.4023107	0.5011030
550	0.8877239	0.5555212	0.0315167	0.9027345	0.0808857	0.9646243	0.8542241	1.0000000	0.3980747	0.6368328
600	0.6696244	0.2912816	0.0542409	0.9011661	0.0886588	0.9086747	0.7297088	1.0000000	0.3623053	0.7950696
650	0.3445718	0.1395980	0.0688053	0.8836864	0.1278391	0.8332968	0.6634781	1.0000000	0.3074939	0.8916916
700	0.1658901	0.0675204	0.0773256	0.8035962	0.2389659	0.7599778	0.6343391	1.0000000	0.2597477	0.9459145
750	0.1054893	0.0362325	0.0849730	0.6348547	0.3782249	0.7062949	0.6226240	1.0000000	0.2351380	0.9752811
800	0.0890037	0.0233868	0.0989687	0.4620483	0.4816468	0.6740585	0.6181563	1.0000000	0.2382864	0.9894244
850	0.0849487	0.0184264	0.1269962	0.3446371	0.5428803	0.6571363	0.6165107	1.0000000	0.2593102	0.9956592
900	0.0840052	0.0170876	0.1712961	0.2792596	0.5758043	0.6490453	0.6159193	1.0000000	0.2848766	0.9982656
950	0.0837932	0.0186190	0.2243819	0.2461040	0.5925297	0.6454280	0.6157106	1.0000000	0.3070050	0.9993183
1000	0.0837506	0.0244609	0.2747095	0.2300216	0.6003069	0.6438895	0.6156380	1.0000000	0.3231844	0.9997305

0	0.0847572	0.0699172	0.3275043	0.2430566	0.5502769	0.6428540	0.6156002	1.0000000	0.3191442	0.9978680
50	0.0925916	0.2456007	0.3459336	0.1486699	0.5038434	0.6424550	0.6107670	0.8733902	0.3281626	0.8941249
100	0.2276427	0.4519068	0.4535134	0.0690331	0.3551968	0.6327223	0.5807284	0.7359388	0.3397379	0.7720524
150	0.4907036	0.5968543	0.6261242	0.0420553	0.2464082	0.5943465	0.5327976	0.6622723	0.3479085	0.7007234
200	0.6985304	0.7138404	0.7699538	0.0399914	0.1975352	0.5246035	0.4879186	0.6296147	0.3627688	0.6657330
250	0.8193251	0.8049689	0.8553877	0.0440002	0.1867633	0.4431812	0.4561530	0.6163855	0.3911692	0.6486234
300	0.8816033	0.8653137	0.8958623	0.0466396	0.1955080	0.3721008	0.4372032	0.6113025	0.4316733	0.6377426
350	0.9119001	0.9001962	0.9122138	0.0467217	0.2110294	0.3211392	0.4271173	0.6094164	0.4771072	0.6268385
400	0.9262607	0.9185162	0.9192598	0.0452230	0.2258539	0.2892338	0.4221659	0.6087336	0.5198119	0.6133187
450	0.9329980	0.9276229	0.9241362	0.0432858	0.2370358	0.2710962	0.4198765	0.6084909	0.5554737	0.5972528
500	0.9361577	0.9321915	0.9289390	0.0415805	0.2443959	0.2614998	0.4188656	0.6084058	0.5833038	0.5801999
550	0.9364392	0.9017167	0.8770296	0.2528366	0.2488544	0.2574411	0.4258870	0.7349861	0.5968821	0.6523410
600	0.9293748	0.8301486	0.6512902	0.4343825	0.2511833	0.2715141	0.4652238	0.8724274	0.5868066	0.7418919
650	0.9019769	0.6590295	0.4313165	0.5084384	0.2498895	0.3261653	0.5178037	0.9460905	0.5481429	0.7993667
700	0.7878299	0.4209191	0.2879833	0.5362832	0.2435219	0.4102560	0.5602385	0.9787469	0.4738588	0.8431042
750	0.5098489	0.2301782	0.2077761	0.5514263	0.2424095	0.4928607	0.5871289	0.9919758	0.3849050	0.8868704
800	0.2519558	0.1178051	0.1658716	0.5490553	0.2865657	0.5553238	0.6019390	0.9970586	0.3136335	0.9279354
850	0.1344493	0.0613746	0.1465359	0.4937102	0.3984382	0.5954747	0.6093797	0.9989447	0.2727741	0.9604504
900	0.0969886	0.0355295	0.1455845	0.3968351	0.5071056	0.6186536	0.6128815	0.9996275	0.2647558	0.9810898
950	0.0869424	0.0246169	0.1651964	0.3122467	0.5691190	0.6310534	0.6144505	0.9998702	0.2797635	0.9916917
1000	0.0844796	0.0211801	0.2043926	0.2603124	0.5956517	0.6373162	0.6151270	0.9999552	0.3018195	0.9965274

0	0.0847572	0.0699172	0.3275043	0.2430566	0.5502769	0.6428540	0.6156002	1.0000000	0.3191442	0.9978680
50	0.0848706	0.0694561	0.2641399	0.2563149	0.3837783	0.6559643	0.6913671	1.0000000	0.3172242	0.8592728
100	0.0847435	0.0552702	0.1787752	0.3520185	0.2209510	0.7164920	0.7730670	1.0000000	0.3060770	0.7003326
150	0.0843134	0.0380025	0.1135340	0.5243658	0.1390641	0.7847349	0.8165228	1.0000000	0.3013676	0.6096530
200	0.0839732	0.0261796	0.0687852	0.6894393	0.1018542	0.8317667	0.8356414	1.0000000	0.3081088	0.5667400
250	0.0838150	0.0198806	0.0410581	0.8009916	0.0845640	0.8577569	0.8433280	1.0000000	0.3196041	0.5481074
300	0.0837576	0.0169415	0.0251996	0.8637437	0.0762123	0.8704963	0.8462593	1.0000000	0.3301621	0.5404021
350	0.0837390	0.0156725	0.0165999	0.8959958	0.0721136	0.8762908	0.8473390	1.0000000	0.3377795	0.5373128
400	0.0837332	0.0151507	0.0120933	0.9119017	0.0701152	0.8787934	0.8477270	1.0000000	0.3425881	0.5361002
450	0.0837314	0.0149433	0.0097834	0.9196025	0.0691588	0.8798334	0.8478639	1.0000000	0.3453764	0.5356313
500	0.0837308	0.0148627	0.0086167	0.9232909	0.0687116	0.8802526	0.8479116	1.0000000	0.3469016	0.5354520
550	0.0837305	0.0148320	0.0276372	0.8843844	0.2148177	0.8751691	0.7721610	1.0000000	0.3442166	0.6740952
600	0.0837305	0.0148240	0.0536307	0.6946038	0.3604393	0.8408122	0.6904667	1.0000000	0.3278899	0.8333785
650	0.0837305	0.0148459	0.0786432	0.4992183	0.4417485	0.7826679	0.6470128	1.0000000	0.3101762	0.9246212
700	0.0837305	0.0149547	0.1103602	0.3761103	0.4924046	0.7267607	0.6278948	1.0000000	0.3007692	0.9680268
750	0.0837306	0.0153806	0.1521387	0.3085584	0.5303383	0.6873492	0.6202085	1.0000000	0.3002839	0.9869591
800	0.0837312	0.0168333	0.1993637	0.2708460	0.5592965	0.6643942	0.6172772	1.0000000	0.3060948	0.9948162
850	0.0837336	0.0206751	0.2450880	0.2484519	0.5794464	0.6525999	0.6161976	1.0000000	0.3149685	0.9979737
900	0.0837432	0.0283358	0.2846656	0.2347819	0.5914492	0.6470437	0.6158095	1.0000000	0.3241597	0.9992086
950	0.0837809	0.0402110	0.3161962	0.2267801	0.5959702	0.6445852	0.6156726	1.0000000	0.3318655	0.9996485
1000	0.0839098	0.0551427	0.3394418	0.2230173	0.5922885	0.6435473	0.6156250	1.0000000	0.3370640	0.9996415
