YGL096W	YKL043W	YER111C	YLR182W	YLR183C	YPR104C	YOR344C	YMR037C	YGL162W	YPR065W
0.5217717	0.3202160	0.9998450	0.9904056	0.1898423	1.0000000	0.8903155	0.9827877	0.9998584	0.0620134
