YML007W	YKL185W	YLR131C	YIL131C	YDR501W	YNL216W	YBR049C	YDL020C	YKL062W	YDR216W
0.0000000	0.7277190	0.6277244	0.1592262	0.3838121	0.4513981	0.4400164	0.8892840	0.0000000	0.7565017
0.4382621	0.0004348	0.0000000	0.1040237	0.4485105	0.5732489	0.9100508	0.0000000	0.4390489	0.6557175
0.5502538	0.0021125	0.0000000	0.1301141	0.3712349	0.6644858	0.6867845	0.0549983	0.0000000	0.7966797
0.1006147	0.7502858	0.5147635	0.1424626	0.4090574	0.6869148	0.6285725	0.0000000	0.0000000	0.7991199
