YDR216W	YDR451C	YMR016C	YNL167C	YGL181W	YGL071W	YKL015W	YKL109W	YGL035C	YGL209W
0.0000021	0.4753040	0.9782777	0.8402217	0.7365926	0.1402036	0.9999997	0.0000013	0.6394323	1.0000000
0.4520280	1.0000000	0.0000052	0.8395799	0.7349678	0.1426015	0.9914358	0.2642107	0.0000000	1.0000000
0.4520275	1.0000000	0.0000002	0.6156874	0.4057968	0.9572585	0.1249278	0.9949653	0.0421683	0.0000000
0.4520296	0.9999999	0.0296466	0.0201400	0.0118520	0.0000001	0.0000000	0.1401170	0.6394323	1.0000000
0.6671903	0.5457346	0.9179185	0.6207899	0.4101253	0.9819847	0.0856828	1.0000000	0.0000000	0.0000000
